ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	is_neuronal_term
GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Atf3/Cebpb/Klf2/Muc1/Nfe2l2/Vegfa/Mapk7/Creb3l1	8	FALSE
GO:0044241	lipid digestion	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Apoa1/Aqp1/Arx/Cel/Cyp8b1/Lep/Enpp7/Abcg8	8	FALSE
GO:0048148	behavioral response to cocaine	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Bdnf/Crhr1/Drd1/Drd4/Nos1/Ppp1r1b/Snca/Homer2	8	FALSE
GO:0099150	regulation of postsynaptic specialization assembly	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Lrrtm2/Cbln1/Ptk2b/Ptprs/Wnt5a/Lrfn4/Nptxr/Lrrtm1	8	TRUE
GO:1901623	regulation of lymphocyte chemotaxis	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Ccr7/Cxcl10/Xcl1/Ptk2b/Wnt5a/Tmem102/Stk39/Cxcl14	8	FALSE
GO:1902004	positive regulation of amyloid-beta formation	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Abca2/Apoe/Casp3/Clu/Efna1/Epha4/Tnf/Csnk1e	8	FALSE
GO:1904889	regulation of excitatory synapse assembly	8/5073	20/20309	0.101296741059401	0.23832745953288	0.160739144612392	Lrrtm2/Cbln1/Ptk2b/Ptprs/Sema4a/Wnt7a/Lrfn4/Lrrtm1	8	TRUE
GO:0045576	mast cell activation	26/5073	82/20309	0.101826689668137	0.239463852305465	0.161505580853382	Adora2b/Chga/Cnr1/Crhr1/Fcgr3/Fes/Gata2/Foxf1/Hmox1/Il13/Il4ra/Ndrg1/Nr4a3/Nppc/Ptgds/Ptpre/Rac2/Rasgrp1/Tlr4/Grp/Nppa/Clnk/Tslp/Crlf2/Gpr15lg/Unc13d	26	FALSE
GO:0072331	signal transduction by p53 class mediator	45/5073	151/20309	0.101855812654707	0.239463852305465	0.161505580853382	Ankrd1/Bmyc/Bdkrb2/Bop1/Cdkn1a/Cdkn2a/Cradd/E2f1/Ptprv/Hic1/Hipk2/Bbc3/Mif/Msx1/Muc1/Myc/Pdk2/Pou4f1/Pou4f2/Hexim1/Snai2/Snai1/Sox4/Stk11/Trp73/Twist1/Smyd2/Chd5/Phlda3/Zfp385a/Bok/E2f7/Batf/Rbm38/Foxo3/Ankrd2/Pidd1/Pmaip1/Rrs1/Pcbp4/Perp/Dyrk2/Ddit4/Wwox/Prmt6	45	FALSE
GO:0051235	maintenance of location	100/5073	357/20309	0.102414113449695	0.240663099955613	0.162314409352796	Chchd10/Kdelr3/Ccdc88a/Akt1/Apoa1/Apoe/Bdkrb1/Tspo/Cacna1s/Calm3/Casq1/Casq2/Cav1/Cer1/Chrd/Cidea/Cxcr3/Cry2/Cyba/Dbi/Drd1/F2r/B4galnt1/Gja1/Glp1r/Gp1bb/Gp5/Hap1/Hexb/Hk2/Hrc/Cxcl10/Il13/Itpr1/Itpr2/Lep/Xcl1/Stard4/Bbc3/Mad1l1/Mt3/Nbl1/Nfkbia/Ngf/Ntsr1/Prkce/Plcb1/Plcb2/Plcb3/Plcd1/Plcg1/Ptk2b/Tmsb10/Tmsb4x/Ptprm/Rit2/Cx3cl1/Slc8a1/Snca/Igsf11/Sqle/Tgfb1/Tgfb2/Thy1/Tnf/Gsn/Slc30a3/Zc3h12a/Insig1/P2ry6/Tpcn2/Aplnr/Fkrp/Fto/Nr5a1/Nrip1/Dysf/Plch2/Chd7/Smim22/Gp9/Dbn1/Ikbke/Jph3/Pnpla2/Plin5/Dgat2/Mtln/Gstm7/Fitm1/Hilpda/Bdh2/Ttc39b/Lime1/Slc17a7/Selenon/Frey1/Gper1/Nol3/Cemip	100	FALSE
GO:0001787	natural killer cell proliferation	14/5073	40/20309	0.102442361480471	0.240663099955613	0.162314409352796	H2-Q6/H2-Bl/H2-D1/H2-K1/H2-L/H2-Q1/H2-Q10/H2-Q2/H2-Q7/H2-T23/Il12b/Lep/H2-T-ps/Il23a	14	FALSE
GO:0005996	monosaccharide metabolic process	79/5073	278/20309	0.104271289121512	0.244868346254771	0.16515062341867	Ppp1r3e/Adora2b/Akt1/Aldoc/Akr1b1/Arsb/Atf3/Gdf2/Cbr2/Eno1/Slc37a4/Galt/Gapdh/Gpd1/Galk1/Gnmt/Hexb/Hk2/Foxa2/Onecut1/Igf2/Igfbp3/Igfbp4/Il6/Inppl1/Irs1/Kcnj11/Kcnq1/Khk/Fabp5/Lep/Man2a1/Man2b2/Sik1/Myc/Npy1r/Pdk2/Pdx1/Per2/Pik3r1/Rorc/Sorbs1/Stk11/Hk3/Slc45a3/Tfap2b/Tff3/Tnf/Tpi1/Erfe/Obp2a/Glyctk/Fkrp/Esrrb/Slc25a10/Galm/Dsel/Irs2/Slc25a13/Pgam2/Slc2a8/Foxo1/C1qtnf1/Pmaip1/Midn/Nisch/Pgp/Nkx1-1/Dgat2/Dcxr/Dyrk2/Chst14/Crtc2/Pck2/Nln/Gpt/Ppp1r3g/Chst1/Chst15	79	FALSE
GO:0009749	response to glucose	56/5073	192/20309	0.104586390073177	0.245425237383795	0.165526216746845	Ildr2/Arrb1/Pde4c/Adra2a/Apoc3/Casp3/Crh/Crhr2/Egr1/Gas6/Glul/Glp1r/Gpr27/Gpx1/Guca2b/Hmga1/Foxa2/Khk/Myh9/Neurod1/Nnat/Pax2/Pdx1/Prkce/Ptprn/Ptprn2/Rab34/Slc12a7/Sox4/Srebf1/Hnf1b/Nr1d1/Thbs1/Tiam1/Ucp2/Vcam1/Pim3/Adcy5/Gpr68/Sgcb/Sybu/Gjd3/Mafa/Irs2/Rab11fip5/Tbc1d1/Prlh/Camk2n1/Tunar/Zbed3/Pck2/Ndufaf2/Brsk2/Gper1/Lin28a/Klf7	56	FALSE
GO:0031330	negative regulation of cellular catabolic process	56/5073	192/20309	0.104586390073177	0.245425237383795	0.165526216746845	Tent5b/Traf3ip2/Qsox1/Timp4/Adra1a/Akt1/Apoc3/Axin2/Bcl2/Tspo/Cnr1/Dbi/E2f1/Gata4/Gdnf/Hmox1/Il10/Il10ra/Il3/Lep/Bmf/Mapkapk2/Mt3/Myd88/Pkp1/Ptbp1/Slc7a5/Snca/Tent4a/Lzts1/Tent5a/Dnd1/Timp3/Tnfaip3/Vegfa/Dap/Nrbp2/Fez2/Zfp36/Erfe/Lrig2/Pik3cg/Zar1/Atp2b4/Ybx2/Ptpn3/Rbm38/Pkp3/Ikbke/Rbm24/Plin5/Sgms1os1/Rraga/Tent5c/Mfsd2a/Dapl1	56	FALSE
GO:0021695	cerebellar cortex development	22/5073	68/20309	0.104676676336984	0.245449223657625	0.165542394207661	Cbln1/Dll1/Gli1/Gli2/Lhx1/Lhx5/Mdk/Neurod2/Nfix/Prox1/Sez6/Tuba1a/Wnt7a/Smo/B4galt2/Skor2/Pantr2/Trnp1/Faim2/Whrn/Kndc1/Nav2	22	FALSE
GO:0015749	monosaccharide transmembrane transport	37/5073	122/20309	0.104706900654522	0.245449223657625	0.165542394207661	Smim43/Rhoq/Ace/Akt1/Slc2a9/Drd1/Opn3/Edn1/Erbb3/Fgf15/Gh/Hk2/Irs1/Fabp5/Lep/Myc/Nfe2l2/Nr4a3/Pea15a/Prkcd/Pou4f2/Sorbs1/Slc1a2/Slc2a4/Appl2/Tnf/Erfe/Trib3/Rnasel/Sgcb/Slc5a2/Slc2a12/Irs2/Slc2a8/Slc2a5/Fgf21/Klf15	37	FALSE
GO:1903018	regulation of glycoprotein metabolic process	16/5073	47/20309	0.10471356650959	0.245449223657625	0.165542394207661	Abca2/Necab2/Bcl2/Ccr7/Cst3/Hbegf/Jak3/Plcb1/Ptx3/Pxylp1/Ago2/Ramp1/Bace2/Necab3/Itm2c/Mustn1	16	FALSE
GO:0043276	anoikis	11/5073	30/20309	0.105057811118184	0.245981397843096	0.165901317277311	Bcl2/Cav1/E2f1/Tle5/Itga5/Bmf/Sik1/Notch1/Snai2/Stk11/Tle1	11	FALSE
GO:0098869	cellular oxidant detoxification	11/5073	30/20309	0.105057811118184	0.245981397843096	0.165901317277311	Ambp/Prdx6/Cat/Gpx2/Gpx3/Mt3/Nfe2l2/Nos3/Sod1/Sod3/Fbln5	11	FALSE
GO:1905523	positive regulation of macrophage migration	11/5073	30/20309	0.105057811118184	0.245981397843096	0.165901317277311	Ccr7/Csf1/Csf1r/Cmklr1/Mdk/Mmp14/Mstn/Ccl2/Cx3cl1/Thbs1/Rarres2	11	FALSE
GO:1903307	positive regulation of regulated secretory pathway	20/5073	61/20309	0.105459551124337	0.246830235642686	0.166473813044639	Rab15/Adora2b/Cacna1g/Cdk5r2/Crhr1/Doc2b/F2rl1/Gata2/Il13/Il4ra/Itgb2l/Nppc/Rab3a/Syt4/Nppa/Cacna1i/Cadps/Syt7/Cacna1h/Unc13d	20	FALSE
GO:0043507	positive regulation of JUN kinase activity	18/5073	54/20309	0.105569655062281	0.246996116043151	0.166585690516631	Ccr7/Dkk1/Edn1/Epha4/Fzd4/Fzd5/Fzd8/Ptk2b/Tiam1/Tnf/Wnt5a/Zeb2/Map3k1/Arhgef5/Dab2ip/Sash1/Vangl2/Fzd10	18	FALSE
GO:0001574	ganglioside biosynthetic process	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	B4galnt1/St3gal1/St3gal2/St6galnac3/St6galnac4/St8sia2/B4galt5	7	FALSE
GO:0002903	negative regulation of B cell apoptotic process	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Foxp1/Ada/Bcl2/Il3/Mif/Pdcd1/Irs2	7	FALSE
GO:0006570	tyrosine metabolic process	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Fah/Il4i1/Hgd/Ttc36/Th/Tyrp1/Iyd	7	FALSE
GO:0010310	regulation of hydrogen peroxide metabolic process	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Fyn/Mt3/Ptger4/Snca/Duoxa1/Noxa1/Duoxa2	7	FALSE
GO:0030033	microvillus assembly	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Rap1gap/Klf5/Fscn1/Nherf1/Podxl/Myo1a/Espn	7	FALSE
GO:0032306	regulation of prostaglandin secretion	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Atp5pf/Edn1/Mif/Oxt/P2ry2/Tnfsf11/Ptges	7	FALSE
GO:0036035	osteoclast development	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Foxp1/Ninj1/Notch2/Tnfsf11/Gpr68/Siglec15/Fam20c	7	FALSE
GO:0060456	positive regulation of digestive system process	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Aqp1/Crh/Cyp8b1/Oxt/Sct/Ghsr/Enpp7	7	FALSE
GO:0070942	neutrophil mediated cytotoxicity	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Nlrp6/Ctsg/F2rl1/Cxcl1/Myd88/Pomc/Cxcl5	7	FALSE
GO:0090336	positive regulation of brown fat cell differentiation	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Pim1/Six1/Sox13/Metrnl/Zbtb7b/Fndc5/Prdm16	7	FALSE
GO:0090494	dopamine uptake	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Gdnf/Slc22a1/Slc6a2/Snca/Nat8l/Mapk15/Smpd3	7	FALSE
GO:0098712	L-glutamate import across plasma membrane	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Kcnj10/Ntsr1/Per2/Slc1a2/Slc1a3/Tnf/Cln8	7	FALSE
GO:0098751	bone cell development	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Foxp1/Ninj1/Notch2/Tnfsf11/Gpr68/Siglec15/Fam20c	7	FALSE
GO:0099159	regulation of modification of postsynaptic structure	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Baiap2/Rhob/Marcks/Tiam1/Camkv/Cttnbp2/Kalrn	7	TRUE
GO:0140131	positive regulation of lymphocyte chemotaxis	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Ccr7/Xcl1/Ptk2b/Wnt5a/Tmem102/Stk39/Cxcl14	7	FALSE
GO:1905939	regulation of gonad development	7/5073	17/20309	0.106598198455829	0.24792842906461	0.167214485863478	Runx1/Insl3/Cited2/Sox9/Wnt4/Wt1/Nr5a1	7	FALSE
GO:0015807	L-amino acid transport	27/5073	86/20309	0.106946727468422	0.248647192075769	0.16769925313209	Slc6a5/Agt/Slc7a2/Slc7a3/Slc17a6/Slc6a9/Kcnj10/Kcnj8/Ntsr1/Per2/Rgs2/Rgs4/Slc1a2/Slc1a3/Slc7a5/Slc25a29/Tnf/Slc32a1/Slc6a17/Slc1a7/Cln8/Slc25a13/Slc7a10/Slc38a2/Slc25a22/Slc17a7/Slc38a3	27	FALSE
GO:0002484	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	13/5073	37/20309	0.11013862146739	0.25587924751243	0.172576888327617	H2-Q6/H2-Q9/H2-Bl/H2-D1/H2-K1/H2-L/H2-Q1/H2-Q10/H2-Q2/H2-Q7/H2-T23/Hfe/H2-T26	13	FALSE
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	13/5073	37/20309	0.11013862146739	0.25587924751243	0.172576888327617	Slc25a4/Bcl2/Gata4/Hand2/Hey2/Mdk/Nfe2l2/Nkx2-5/Sfrp2/Rapgef3/Hspb6/Acot1/Nol3	13	FALSE
GO:0019217	regulation of fatty acid metabolic process	33/5073	108/20309	0.110680890748638	0.255947132895454	0.172622673393343	Prkag2/Agt/Akt1/Apoc3/Avp/Cav1/Cnr1/Dbi/Fabp3/Irs1/Fabp5/Nr4a3/Pdk2/Snca/Sox9/Srebf1/Klhl25/Ghsr/Slc45a3/Appl2/Trex1/Twist1/Erfe/Obp2a/Trib3/Insig1/Irs2/Avpr1a/Plin5/Dgat2/Mtln/Mid1ip1/Mfsd2a	33	FALSE
GO:0030032	lamellipodium assembly	23/5073	72/20309	0.110860074115774	0.255947132895454	0.172622673393343	Ccdc88a/Aqp1/Cdh13/S1pr1/Dmtn/Epha2/Fscn1/Ajuba/Parvb/Mstn/Nck2/Pik3r1/Pmp22/Pxn/Rac2/Hdac4/Spata13/Vav2/Wnt1/Ablim2/Carmil2/Ablim3/Abi3	23	FALSE
GO:0045806	negative regulation of endocytosis	23/5073	72/20309	0.110860074115774	0.255947132895454	0.172622673393343	Pcsk9/Lrrtm2/Abca2/Necab2/Apoc3/Cav1/Cnn2/Lgals3/Lrpap1/Prtn3/Prom2/Sirpa/Sh3gl3/Rin3/Tgfb1/Unc119/Snx33/Tlr2/Snph/Dysf/Ubqln2/Lrrtm1/Wdr54	23	FALSE
GO:0001840	neural plate development	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Fgf8/Nog/Ptch1/T/Zic3/Vangl2	6	FALSE
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Irf1/Myd88/Tlr4/Tlr2/Irf7/Tlr9	6	FALSE
GO:0006924	activation-induced cell death of T cells	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Akt1/Tsc22d3/Rps6/Tgfb2/Siva1/Ripk3	6	FALSE
GO:0010819	regulation of T cell chemotaxis	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Ccr7/Cxcl10/Xcl1/Wnt5a/Tmem102/Stk39	6	FALSE
GO:0014820	tonic smooth muscle contraction	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Agt/Cacna1g/Edn1/Edn2/Grip2/Smpd3	6	FALSE
GO:0018158	protein oxidation	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Apoa1/Gpx1/Lox/Loxl1/Loxl3/Loxl4	6	FALSE
GO:0021670	lateral ventricle development	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Aqp1/Atp1b2/Dbi/Nfix/Pax5/Tsku	6	FALSE
GO:0032341	aldosterone metabolic process	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Bmp2/Clcn2/Rest/Wnt4/Dkk3/Cacna1h	6	FALSE
GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Il12b/Isl1/Rasgrp1/Il17d/Tlr9/Il23a	6	FALSE
GO:0034309	primary alcohol biosynthetic process	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Bmp2/Clcn2/Rest/Wnt4/Dkk3/Cacna1h	6	FALSE
GO:0042983	amyloid precursor protein biosynthetic process	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Abca2/Necab2/Ago2/Bace2/Necab3/Itm2c	6	FALSE
GO:0042984	regulation of amyloid precursor protein biosynthetic process	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Abca2/Necab2/Ago2/Bace2/Necab3/Itm2c	6	FALSE
GO:0050930	induction of positive chemotaxis	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Artn/Ntf3/Pgf/Scg2/Cxcl12/Vegfa	6	FALSE
GO:0051610	serotonin uptake	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Slc6a4/Nos1/Slc18a3/Slc22a1/Snca/Fev	6	FALSE
GO:0061687	detoxification of inorganic compound	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Cat/Mt1/Mt2/Mt3/Slc30a1/Slc39a8	6	FALSE
GO:0070141	response to UV-A	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Akt1/Ccnd1/Cryaa/Opn3/Mmp2/Mmp9	6	FALSE
GO:0071838	cell proliferation in bone marrow	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Ace/Fgfr3/Hmga2/Il6/Lgals3/Mef2c	6	FALSE
GO:0086069	bundle of His cell to Purkinje myocyte communication	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Dsp/Dsc2/Dsg2/Kcna5/Scn5a/Tbx5	6	FALSE
GO:0090153	regulation of sphingolipid biosynthetic process	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Abca2/Ccn1/Prkcd/Sphk1/Enpp7/Smpd3	6	FALSE
GO:0098883	synapse pruning	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	C1qa/C1qc/Epha4/C1ql1/Ngef/Plxnc1	6	TRUE
GO:1900426	positive regulation of defense response to bacterium	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Emilin1/Cyba/F2rl1/Grn/Rab34/Nod2	6	FALSE
GO:1905038	regulation of membrane lipid metabolic process	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Abca2/Ccn1/Prkcd/Sphk1/Enpp7/Smpd3	6	FALSE
GO:2000811	negative regulation of anoikis	6/5073	14/20309	0.11122480235101	0.255947132895454	0.172622673393343	Bcl2/Cav1/Itga5/Notch1/Snai2/Tle1	6	FALSE
GO:0006334	nucleosome assembly	21/5073	65/20309	0.112338566092136	0.258013413959048	0.174016269629974	Cabin1/H1f6/H1f3/H1f0/H3c14/H1f8/Nap1l2/Sox9/Tspyl5/H3c7/H3c3/H3c4/H3c2/H3c6/H1f2/H1f4/H1f5/Tspyl4/H1f1/H3c15/H4c14	21	FALSE
GO:0009264	deoxyribonucleotide catabolic process	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Dut/Ada/Nudt18/Upp1/Urad/Dnph1/Nt5c/Dpys/Tymp/Nudt16	10	FALSE
GO:0010954	positive regulation of protein processing	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Eno1/Mmp14/Myh9/S100a10/Bag2/Tnp2/Gsn/Meltf/F12/Nkd2	10	FALSE
GO:0021801	cerebral cortex radial glia-guided migration	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Cdk5r1/Cdk5r2/Adgrg1/Foxg1/Lamb1/Lrp8/Nr2e1/Disc1/Zmiz1/Dab2ip	10	FALSE
GO:0022030	telencephalon glial cell migration	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Cdk5r1/Cdk5r2/Adgrg1/Foxg1/Lamb1/Lrp8/Nr2e1/Disc1/Zmiz1/Dab2ip	10	FALSE
GO:0032925	regulation of activin receptor signaling pathway	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Cer1/Lefty1/Fgf9/Fst/Smad6/Smad7/Nodal/Zc3h3/Dact2/Fstl3	10	FALSE
GO:0042744	hydrogen peroxide catabolic process	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Prdx6/Cat/Gpx1/Gpx3/Hba-a1/Hba-x/Mt3/Snca/Hbq1a/Hbq1b	10	FALSE
GO:0046685	response to arsenic-containing substance	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Ppif/Hmox1/Alad/Mknk2/Nefl/Slc4a1/Zc3h12a/Mapk13/Nefh/Slc38a2	10	FALSE
GO:0060391	positive regulation of SMAD protein signal transduction	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Amh/Bmp2/Bmp4/Inhba/Nodal/Tgfb1/Tgfb3/Tgfbr1/Gdf7/Gdf6	10	FALSE
GO:0099558	maintenance of synapse structure	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Chchd10/Dgkz/Arf6/Cbln1/Cbln2/Grn/Rab3a/C1ql1/Plxna4/Cbln3	10	TRUE
GO:0120255	olefinic compound biosynthetic process	10/5073	27/20309	0.112600207994453	0.258013413959048	0.174016269629974	Bglap/Bglap2/Bmp2/Clcn2/Egr1/Hsd17b1/Rest/Wnt4/Dkk3/Cacna1h	10	FALSE
GO:0002347	response to tumor cell	15/5073	44/20309	0.112655475694635	0.258013413959048	0.174016269629974	Adam15/Cd24a/Il4i1/Mr1/Il12a/Il12b/Klf4/Xcl1/Notch1/Notch2/Prf1/Plk5/Tgfb1/Txnip/Abi3	15	FALSE
GO:0046456	icosanoid biosynthetic process	15/5073	44/20309	0.112655475694635	0.258013413959048	0.174016269629974	Avp/Edn1/Edn2/Fabp5/Ltc4s/Mif/Pla2g2a/Ptgds/Ptgis/Ptgs1/Sphk1/Tbxas1/Avpr1a/Ptges/Prxl2b	15	FALSE
GO:0097720	calcineurin-mediated signaling	17/5073	51/20309	0.113526599832972	0.258333433100621	0.174232105451733	3425401B19Rik/Erbb3/Nfatc1/Nfatc2/Ptbp1/Tnf/Adgrb2/Akap5/Mapk7/Nr5a1/Nr5a2/Homer2/Atp2b4/Rcan1/Dyrk2/Nfatc4/Cmya5	17	FALSE
GO:0007264	small GTPase mediated signal transduction	115/5073	416/20309	0.113592426884584	0.258333433100621	0.174232105451733	Rhoq/Dgkz/Cdc42ep1/Rab15/Dennd3/Baiap2/Ccdc88a/Arrb1/Bcr/Rap1gap/Dok4/Adcyap1r1/Adra1a/Adrb1/Apoa1/Apoc3/Apoe/Arf6/Rhob/Rhoc/Rnd2/Bcl6/Cdh13/Celsr1/Chml/Col1a2/Csf1/Dok1/Dok2/Ephb2/Eps8/Elmo1/F2r/F2rl1/Arhgdig/Adgrg1/Hmox1/Rac3/Mcf2l/Mras/Myoc/Nfix/Ngf/Ngfr/Notch1/Notch2/Ntn1/Ntrk1/Pdgfrb/Arhgdia/Rac2/Rasgrp2/Rasa3/Rasgrp1/Cnksr1/Ralgds/Rgl1/Rit2/Rtkn/Sh3bp1/Sipa1/Plk2/Mapre2/Gm266/Psd4/Dynlt1b/Git1/Tgfb2/Tiam1/Vav2/Rapgef3/Rhov/Dennd4b/Iqsec1/Gpr20/Spry1/Spry2/Spry4/Ralgps1/Ralgapa2/Iqsec3/Prag1/Sipa1l2/Cdc42ep3/Plekhg5/Plaat1/Bcar3/Pik3cg/Tns3/Dgki/Rasgef1b/Itpkb/Net1/Cdc42ep4/Icmt/Gpr17/Cdc42se1/Nisch/Rtn4r/Nradd/Eps8l1/Ccdc88c/Synpo2l/Dab2ip/Syde1/Cyth4/Psd/Psd2/Rap2b/Rnd3/Ripor1/Kndc1/Dok5/Rhoj/Vangl2	115	FALSE
GO:0045807	positive regulation of endocytosis	53/5073	182/20309	0.114126496543447	0.258333433100621	0.174232105451733	Pcsk9/Rab31/Mex3b/Arrb1/Abr/Bcr/Rap1gap/Apoa1/Apoe/B2m/Cav1/Cav3/Cd14/Cd151/Cd63/Clu/Ccr7/Cyba/Dll1/F2rl1/Fcgr1/Fcgr3/Gas6/Gata2/Hfe/Il2rb/Itga2/Myh9/Ntf3/Sirpa/Ptx3/Ccl2/Sfrp4/Smpd1/Snca/Plk2/Sod1/Appl2/Tnf/Tulp1/Vegfa/Wnt3a/Wnt5a/Camk1d/Grem1/Nod2/Hip1r/Apln/Bin1/Myo18a/Colec11/H1f1/Pard3	53	FALSE
GO:0002676	regulation of chronic inflammatory response	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Adora2b/Il10/Lta/Tnf/Tnfaip3	5	FALSE
GO:0006072	glycerol-3-phosphate metabolic process	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Gpd1/Gykl1/Gk2/Gpat2/Slc37a2	5	FALSE
GO:0006171	cAMP biosynthetic process	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Adcy4/Adcy3/Pth2/Adcy7/Adcy5	5	FALSE
GO:0008354	germ cell migration	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Cxcr4/Foxc1/Cxcl12/Tgfb1/Tgfbr1	5	FALSE
GO:0009415	response to water	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Aqp2/Krt8/Plec/Sipa1/Atp2b4	5	FALSE
GO:0033089	positive regulation of T cell differentiation in thymus	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Ada/Egr3/Ihh/Rasgrp1/Shh	5	FALSE
GO:0034370	triglyceride-rich lipoprotein particle remodeling	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Apoa1/Apoc3/Apoe/Lcat/Gpihbp1	5	FALSE
GO:0035864	response to potassium ion	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Crhbp/Kcnj10/Nptx1/Stk39/Nek7	5	FALSE
GO:0035865	cellular response to potassium ion	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Crhbp/Kcnj10/Nptx1/Stk39/Nek7	5	FALSE
GO:0042045	epithelial fluid transport	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Aqp1/Aqp8/Csf2/Edn1/Itpr1	5	FALSE
GO:0044771	meiotic cell cycle phase transition	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Cdc20/Cdc25b/Mos/Ovol1/Mapk15	5	FALSE
GO:0045835	negative regulation of meiotic nuclear division	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Lif/Osm/Zfy2/Fbxo5/Fbxo43	5	FALSE
GO:0046689	response to mercury ion	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Aqp1/Aqp2/Slc34a1/Pgam2/Slc39a8	5	FALSE
GO:0048251	elastic fiber assembly	5/5073	11/20309	0.114231302057199	0.258333433100621	0.174232105451733	Emilin1/Ltbp4/Lox/Fbln5/Mfap4	5	FALSE
