"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","h2a_Fold","h2a_FDR"
"chr15",31127849,31130207,2359,"*","h2a_peak_13739",-0.065552841,0.736362521,"Distal Intergenic",15,31039128,31043331,4204,1,"73784","ENSMUST00000227771.1",88721,"ENSMUSG00000115474","4930430F21Rik","RIKEN cDNA 4930430F21 gene",-0.065552841,0.736362521
"chr15",5068835,5070054,1220,"*","h2a_peak_13740",0.27185109,0.087780952,"Distal Intergenic",15,4988762,5063740,74979,2,"109828","ENSMUST00000110689.4",-5095,"ENSMUSG00000079105","C7","complement component 7",0.27185109,0.087780952
"chr15",83854028,83855284,1257,"*","h2a_peak_13741",-0.296510771,0.061374208,"3' UTR",15,83836040,83854523,18484,1,"223726","ENSMUST00000148868.1",17988,"ENSMUSG00000041708","Mpped1","metallophosphoesterase domain containing 1",-0.296510771,0.061374208
"chr15",87419748,87421038,1291,"*","h2a_peak_13742",0.218831802,0.220739011,"Distal Intergenic",15,87544299,87759362,215064,1,"106014","ENSMUST00000230414.1",-123261,"ENSMUSG00000054863","Tafa5","TAFA chemokine like family member 5",0.218831802,0.220739011
"chr15",34679692,34680916,1225,"*","h2a_peak_13743",1.179156787,3.01e-11,"Promoter (<=1kb)",15,34572799,34679212,106414,2,"223473","ENSMUST00000040791.8",-480,"ENSMUSG00000038879","Nipal2","NIPA-like domain containing 2",1.179156787,3.01e-11
"chr15",22580271,22581727,1457,"*","h2a_peak_13744",1.160089867,5.41e-12,"Intron (ENSMUST00000163361.7/320865, intron 1 of 6)",15,22549022,23400567,851546,1,"320865","ENSMUST00000163361.7",31249,"ENSMUSG00000040420","Cdh18","cadherin 18",1.160089867,5.41e-12
"chr15",62114320,62116037,1718,"*","h2a_peak_13745",0.072386122,0.683105118,"Intron (ENSMUST00000182956.7/19296, intron 2 of 6)",15,62099029,62107672,8644,1,"19296","ENSMUST00000183028.1",15291,"ENSMUSG00000097039","Pvt1","Pvt1 oncogene",0.072386122,0.683105118
"chr15",40420659,40422518,1860,"*","h2a_peak_13746",0.474887647,0.002501707,"Distal Intergenic",15,40511322,40527277,15956,2,"432945","ENSMUST00000070382.4",104759,"ENSMUSG00000056332","Gm16294","predicted gene 16294",0.474887647,0.002501707
"chr15",81839542,81840332,791,"*","h2a_peak_13747",0.205137986,0.30806265,"Distal Intergenic",15,81848272,81858485,10214,2,"57259","ENSMUST00000050467.8",18153,"ENSMUSG00000048546","Tob2","transducer of ERBB2, 2",0.205137986,0.30806265
"chr15",78786532,78788987,2456,"*","h2a_peak_13748",-0.437852674,0.003730774,"Promoter (1-2kb)",15,78787411,78790515,3105,2,"105844","ENSMUST00000071115.3",1528,"ENSMUSG00000033170","Card10","caspase recruitment domain family, member 10",-0.437852674,0.003730774
"chr15",103144219,103145416,1198,"*","h2a_peak_13749",-0.163165544,0.352671872,"Promoter (1-2kb)",15,103123070,103146828,23759,2,"432989","ENSMUST00000181306.1",1412,"ENSMUSG00000097003","D930007P13Rik","Riken cDNA D930007P13 gene",-0.163165544,0.352671872
"chr15",36941716,36942532,817,"*","h2a_peak_13750",1.106016431,4.28e-13,"Intron (ENSMUST00000227227.1/ENSMUST00000227227.1, intron 1 of 2)",15,37000628,37002035,1408,2,"68036","ENSMUST00000226257.1",59503,"ENSMUSG00000062397","Zfp706","zinc finger protein 706",1.106016431,4.28e-13
"chr15",66230902,66232364,1463,"*","h2a_peak_13751",1.233742819,2.23e-12,"Intron (ENSMUST00000070256.8/110862, intron 1 of 14)",15,65986387,66286642,300256,2,"110862","ENSMUST00000070256.8",54278,"ENSMUSG00000056258","Kcnq3","potassium voltage-gated channel, subfamily Q, member 3",1.233742819,2.23e-12
"chr15",74338590,74341038,2449,"*","h2a_peak_13752",0.009671852,0.960261297,"Distal Intergenic",15,74516195,74589464,73270,1,"107831","ENSMUST00000042035.15",-175157,"ENSMUSG00000034730","Adgrb1","adhesion G protein-coupled receptor B1",0.009671852,0.960261297
"chr15",75835276,75837377,2102,"*","h2a_peak_13753",-0.289692015,0.087784813,"Intron (ENSMUST00000100538.3/223642, intron 3 of 11)",15,75754430,75841915,87486,2,"223642","ENSMUST00000100538.3",4538,"ENSMUSG00000075600","Zc3h3","zinc finger CCCH type containing 3",-0.289692015,0.087784813
"chr15",102624678,102625946,1269,"*","h2a_peak_13754",0.202028202,0.272598827,"Promoter (<=1kb)",15,102523843,102625067,101225,2,"223922","ENSMUST00000184772.1",0,"ENSMUSG00000099083","Atf7","activating transcription factor 7",0.202028202,0.272598827
"chr15",76522509,76525127,2619,"*","h2a_peak_13755",0.030703793,0.861897399,"Promoter (<=1kb)",15,76516203,76522499,6297,2,"170729","ENSMUST00000096365.4",-10,"ENSMUSG00000048385","Scrt1","scratch family zinc finger 1",0.030703793,0.861897399
"chr15",37563911,37565167,1257,"*","h2a_peak_13756",0.048515127,0.813860515,"Intron (ENSMUST00000168992.7/52589, intron 3 of 6)",15,37366218,37459360,93143,2,"52589","ENSMUST00000120746.7",-104551,"ENSMUSG00000051359","Ncald","neurocalcin delta",0.048515127,0.813860515
"chr15",86777027,86778841,1815,"*","h2a_peak_13757",-0.149748267,0.342080005,"Distal Intergenic",15,86235505,86292162,56658,1,"223754","ENSMUST00000229242.1",541522,"ENSMUSG00000051864","Tbc1d22a","TBC1 domain family, member 22a",-0.149748267,0.342080005
"chr15",63670659,63672736,2078,"*","h2a_peak_13758",-0.264187672,0.155994993,"Intron (ENSMUST00000228339.2/432958, intron 2 of 8)",15,63176838,63718289,541452,2,"432958","ENSMUST00000228339.2",45553,"ENSMUSG00000115520","Gm20740","predicted gene, 20740",-0.264187672,0.155994993
"chr15",62118961,62120525,1565,"*","h2a_peak_13759",0.016292795,0.940014661,"Intron (ENSMUST00000182956.7/19296, intron 2 of 6)",15,62099029,62107672,8644,1,"19296","ENSMUST00000183028.1",19932,"ENSMUSG00000097039","Pvt1","Pvt1 oncogene",0.016292795,0.940014661
"chr15",30526422,30528152,1731,"*","h2a_peak_13760",0.209394346,0.267983267,"Intron (ENSMUST00000081728.6/18163, intron 3 of 22)",15,30457788,30504438,46651,1,"18163","ENSMUST00000227004.1",68634,"ENSMUSG00000022240","Ctnnd2","catenin delta 2",0.209394346,0.267983267
"chr15",39803639,39805044,1406,"*","h2a_peak_13761",0.865865095,4.87e-07,"Intron (ENSMUST00000147378.1/100503072, intron 2 of 2)",15,39797045,39812377,15333,1,"100503072","ENSMUST00000147378.1",6594,"ENSMUSG00000087695","Gm16291","predicted gene 16291",0.865865095,4.87e-07
"chr15",74110946,74112522,1577,"*","h2a_peak_13762",-0.001385183,0.994395422,"Distal Intergenic",15,73796736,73839699,42964,2,"268816","ENSMUST00000136698.1",-271247,"ENSMUSG00000072487","Mroh5","maestro heat-like repeat family member 5",-0.001385183,0.994395422
"chr15",85723947,85725501,1555,"*","h2a_peak_13763",-0.219632358,0.214017117,"Distal Intergenic",15,85734983,85777632,42650,1,"19013","ENSMUST00000134880.7",-9482,"ENSMUSG00000022383","Ppara","peroxisome proliferator activated receptor alpha",-0.219632358,0.214017117
"chr15",102925443,102926747,1305,"*","h2a_peak_13764",-0.856645835,3.03e-07,"Intron (ENSMUST00000001700.6/15422, intron 1 of 1)",15,102921103,102928814,7712,1,"15422","ENSMUST00000001700.6",4340,"ENSMUSG00000001655","Hoxc13","homeobox C13",-0.856645835,3.03e-07
"chr15",34881063,34883300,2238,"*","h2a_peak_13765",1.38217517,6.58e-19,"Intron (ENSMUST00000018476.13/56274, intron 10 of 10)",15,34838049,34843225,5177,1,"16539","ENSMUST00000228725.1",43014,"ENSMUSG00000050963","Kcns2","K+ voltage-gated channel, subfamily S, 2",1.38217517,6.58e-19
"chr15",69335665,69337178,1514,"*","h2a_peak_13766",0.509083431,0.004591588,"Distal Intergenic",15,69270533,69274720,4188,1,"75076","ENSMUST00000231164.1",65132,"ENSMUSG00000116167","4930504C09Rik","RIKEN cDNA 4930504C09 gene",0.509083431,0.004591588
"chr15",77035978,77037211,1234,"*","h2a_peak_13767",0.593666768,0.000365082,"Intron (ENSMUST00000166179.8/17189, intron 1 of 3)",15,77044729,77056298,11570,1,"71939","ENSMUST00000142405.7",-7518,"ENSMUSG00000033576","Apol6","apolipoprotein L 6",0.593666768,0.000365082
"chr15",97726009,97727122,1114,"*","h2a_peak_13768",-0.353490923,0.039701473,"Exon (ENSMUST00000100249.9/19011, exon 2 of 10)",15,97711891,97731339,19449,2,"19011","ENSMUST00000100249.9",4217,"ENSMUSG00000022468","Endou","endonuclease, polyU-specific",-0.353490923,0.039701473
"chr15",53718590,53720508,1919,"*","h2a_peak_13769",1.18638427,6.05e-13,"Exon (ENSMUST00000078673.13/320679, exon 3 of 5)",15,53614205,53614279,75,2,"100628567","ENSMUST00000200096.1",-104311,"ENSMUSG00000104794","Mir28c","microRNA 28c",1.18638427,6.05e-13
"chr15",96460993,96462476,1484,"*","h2a_peak_13770",0.579158437,0.002506168,"Promoter (<=1kb)",15,96413656,96460843,47188,2,"72193","ENSMUST00000047835.7",-150,"ENSMUSG00000033228","Scaf11","SR-related CTD-associated factor 11",0.579158437,0.002506168
"chr15",97987340,97989979,2640,"*","h2a_peak_13771",-0.534983869,0.000990187,"Promoter (<=1kb)",15,97986309,97988921,2613,2,"12824","ENSMUST00000131910.7",0,"ENSMUSG00000022483","Col2a1","collagen, type II, alpha 1",-0.534983869,0.000990187
"chr15",71969675,71972894,3220,"*","h2a_peak_13772",-0.321373875,0.059103468,"Exon (ENSMUST00000159993.7/69700, exon 8 of 64)",15,71795795,71954399,158605,2,"69700","ENSMUST00000229585.1",-15276,"ENSMUSG00000079022","Col22a1","collagen, type XXII, alpha 1",-0.321373875,0.059103468
"chr15",85001397,85002318,922,"*","h2a_peak_13773",-0.39023108,0.010998465,"Distal Intergenic",15,84955688,84988551,32864,2,"223739","ENSMUST00000170863.1",-12846,"ENSMUSG00000036046","5031439G07Rik","RIKEN cDNA 5031439G07 gene",-0.39023108,0.010998465
"chr15",22651132,22653721,2590,"*","h2a_peak_13774",-0.176672495,0.331081804,"Intron (ENSMUST00000163361.7/320865, intron 1 of 6)",15,22713868,22714830,963,2,"545091","ENSMUST00000022493.6",61109,"ENSMUSG00000021927","Hnrnpa1l2-ps2","heterogeneous nuclear ribonucleoprotein A1-like 2, pseudogene 2",-0.176672495,0.331081804
"chr15",48786647,48787886,1240,"*","h2a_peak_13775",0.789237784,3.06e-07,"Intron (ENSMUST00000160658.7/239420, intron 1 of 68)",15,47580637,48791933,1211297,2,"239420","ENSMUST00000160658.7",4047,"ENSMUSG00000022311","Csmd3","CUB and Sushi multiple domains 3",0.789237784,3.06e-07
"chr15",66671079,66673857,2779,"*","h2a_peak_13776",-0.804956012,1.04e-07,"Promoter (<=1kb)",15,66670753,66850721,179969,1,"21819","ENSMUST00000065916.13",326,"ENSMUSG00000053469","Tg","thyroglobulin",-0.804956012,1.04e-07
"chr15",40486735,40488779,2045,"*","h2a_peak_13777",0.598797566,0.000204117,"Distal Intergenic",15,40511322,40527277,15956,2,"432945","ENSMUST00000070382.4",38498,"ENSMUSG00000056332","Gm16294","predicted gene 16294",0.598797566,0.000204117
"chr15",79041808,79043090,1283,"*","h2a_peak_13778",0.033619104,0.845999162,"Promoter (<=1kb)",15,79041885,79043558,1674,1,"14429","ENSMUST00000058004.3",0,"ENSMUSG00000114755","Galr3","galanin receptor 3",0.033619104,0.845999162
"chr15",85547811,85549513,1703,"*","h2a_peak_13779",-0.511669813,0.003687446,"Intron (ENSMUST00000109424.3/22422, intron 2 of 3)",15,85559011,85567022,8012,2,"22422","ENSMUST00000230299.1",17509,"ENSMUSG00000022382","Wnt7b","wingless-type MMTV integration site family, member 7B",-0.511669813,0.003687446
"chr15",87698211,87700344,2134,"*","h2a_peak_13780",-0.224221609,0.17826648,"Intron (ENSMUST00000230414.1/106014, intron 2 of 3)",15,87625230,87759364,134135,1,"106014","ENSMUST00000068088.7",72981,"ENSMUSG00000054863","Tafa5","TAFA chemokine like family member 5",-0.224221609,0.17826648
"chr15",89062896,89063951,1056,"*","h2a_peak_13781",-0.23123291,0.175024374,"Intron (ENSMUST00000161372.1/406218, intron 1 of 3)",15,89059747,89070907,11161,1,"406218","ENSMUST00000162424.1",3149,"ENSMUSG00000058441","Panx2","pannexin 2",-0.23123291,0.175024374
"chr15",53741282,53742568,1287,"*","h2a_peak_13782",1.996973742,1.77e-31,"Intron (ENSMUST00000078673.13/320679, intron 2 of 4)",15,53614205,53614279,75,2,"100628567","ENSMUST00000200096.1",-127003,"ENSMUSG00000104794","Mir28c","microRNA 28c",1.996973742,1.77e-31
"chr15",37445765,37447557,1793,"*","h2a_peak_13783",0.127340512,0.494445702,"Intron (ENSMUST00000168992.7/52589, intron 4 of 6)",15,37368624,37458541,89918,2,"52589","ENSMUST00000116445.8",10984,"ENSMUSG00000051359","Ncald","neurocalcin delta",0.127340512,0.494445702
"chr15",74508293,74509810,1518,"*","h2a_peak_13784",-0.142592735,0.4215168,"Distal Intergenic",15,74516195,74589464,73270,1,"107831","ENSMUST00000042035.15",-6385,"ENSMUSG00000034730","Adgrb1","adhesion G protein-coupled receptor B1",-0.142592735,0.4215168
"chr15",87795081,87797812,2732,"*","h2a_peak_13785",-0.205389265,0.245085181,"Promoter (<=1kb)",15,87795850,87795943,94,2,"102465209","ENSMUST00000183709.1",0,"ENSMUSG00000098938","Mir6393","microRNA 6393",-0.205389265,0.245085181
"chr15",72870654,72872262,1609,"*","h2a_peak_13786",0.065356882,0.732125201,"Intron (ENSMUST00000023276.15/76510, intron 16 of 21)",15,72805600,72810324,4725,2,"353342","ENSMUST00000202826.1",-60330,"ENSMUSG00000106847","Peg13","paternally expressed 13",0.065356882,0.732125201
"chr15",101053894,101054984,1091,"*","h2a_peak_13787",-0.167030297,0.375647284,"Promoter (<=1kb)",15,101050194,101054399,4206,2,"668225","ENSMUST00000178140.1",0,"ENSMUSG00000095440","Fignl2","fidgetin-like 2",-0.167030297,0.375647284
"chr15",68364042,68365800,1759,"*","h2a_peak_13788",1.240720683,1.72e-15,"Distal Intergenic",15,68341208,68341289,82,2,"387228","ENSMUST00000083503.1",-22753,"ENSMUSG00000065437","Mir30d","microRNA 30d",1.240720683,1.72e-15
"chr15",27580408,27582389,1982,"*","h2a_peak_13789",0.088173742,0.611387767,"Intron (ENSMUST00000022875.6/11732, intron 8 of 11)",15,27571494,27571558,65,1,"102466808","ENSMUST00000184426.1",8914,"ENSMUSG00000098416","Mir7117","microRNA 7117",0.088173742,0.611387767
"chr15",76433680,76436439,2760,"*","h2a_peak_13790",-0.436953674,0.009869623,"Promoter (<=1kb)",15,76433214,76433273,60,1,"102465576","ENSMUST00000183412.1",466,"ENSMUSG00000099260","Mir6954","microRNA 6954",-0.436953674,0.009869623
"chr15",41429924,41432015,2092,"*","h2a_peak_13791",0.886442755,1.37e-08,"Distal Intergenic",15,41447482,41861045,413564,1,"170719","ENSMUST00000090096.10",-15467,"ENSMUSG00000022307","Oxr1","oxidation resistance 1",0.886442755,1.37e-08
"chr15",64266561,64268108,1548,"*","h2a_peak_13792",-0.046676208,0.816216139,"Intron (ENSMUST00000177371.7/13196, intron 1 of 27)",15,64191537,64311689,120153,2,"13196","ENSMUST00000176516.1",43581,"ENSMUSG00000022377","Asap1","ArfGAP with SH3 domain, ankyrin repeat and PH domain1",-0.046676208,0.816216139
"chr15",32445547,32447233,1687,"*","h2a_peak_13793",0.219042339,0.1649291,"Intron (ENSMUST00000226876.1/20356, intron 3 of 8)",15,32601675,32689636,87962,1,"20356","ENSMUST00000227429.1",-154442,"ENSMUSG00000022231","Sema5a","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",0.219042339,0.1649291
"chr15",24955593,24957763,2171,"*","h2a_peak_13794",0.819034576,3.93e-06,"Distal Intergenic",15,25364857,25413698,48842,2,"70350","ENSMUST00000228597.1",455935,"ENSMUSG00000045763","Basp1","brain abundant, membrane attached signal protein 1",0.819034576,3.93e-06
"chr15",41154969,41155868,900,"*","h2a_peak_13795",0.399600651,0.011494736,"Distal Intergenic",15,41173487,41173868,382,1,"100418302","ENSMUST00000060066.5",-17619,NA,"4930555K19Rik","leucine rich repeat and sterile alpha motif containing 1 pseudogene",0.399600651,0.011494736
"chr15",83850828,83852771,1944,"*","h2a_peak_13796",-0.114386484,0.512764403,"3' UTR",15,83836040,83854523,18484,1,"223726","ENSMUST00000148868.1",14788,"ENSMUSG00000041708","Mpped1","metallophosphoesterase domain containing 1",-0.114386484,0.512764403
"chr15",25538881,25540260,1380,"*","h2a_peak_13797",-0.090663161,0.588504004,"Intron (ENSMUST00000228618.1/ENSMUST00000228618.1, intron 3 of 5)",15,25622525,25813673,191149,1,"17909","ENSMUST00000110457.7",-82265,"ENSMUSG00000022272","Myo10","myosin X",-0.090663161,0.588504004
"chr15",85502203,85503910,1708,"*","h2a_peak_13798",-0.237128522,0.145186301,"Promoter (<=1kb)",15,85492736,85503227,10492,2,"328577","ENSMUST00000178942.1",0,"ENSMUSG00000096607","7530416G11Rik","RIKEN cDNA 7530416G11 gene",-0.237128522,0.145186301
"chr15",37214536,37216247,1712,"*","h2a_peak_13799",0.161593847,0.400384224,"Distal Intergenic",15,37233036,37333647,100612,1,"252973","ENSMUST00000161405.7",-16789,"ENSMUSG00000022286","Grhl2","grainyhead like transcription factor 2",0.161593847,0.400384224
"chr15",101551460,101553167,1708,"*","h2a_peak_13800",-0.122654029,0.515519409,"Promoter (<=1kb)",15,101541214,101550667,9454,2,"114566","ENSMUST00000023713.9",-793,"ENSMUSG00000049548","Krt82","keratin 82",-0.122654029,0.515519409
"chr15",40977950,40980252,2303,"*","h2a_peak_13801",0.130247603,0.432238999,"Intron (ENSMUST00000053467.5/22762, intron 5 of 7)",15,41173487,41173868,382,1,"100418302","ENSMUST00000060066.5",-193235,NA,"4930555K19Rik","leucine rich repeat and sterile alpha motif containing 1 pseudogene",0.130247603,0.432238999
"chr15",66033645,66035475,1831,"*","h2a_peak_13802",-0.043687217,0.804811919,"Intron (ENSMUST00000070256.8/110862, intron 1 of 14)",15,65922443,65976804,54362,2,"654498","ENSMUST00000100584.2",-56841,"ENSMUSG00000072511","Hhla1","HERV-H LTR-associating 1",-0.043687217,0.804811919
"chr15",77787207,77789198,1992,"*","h2a_peak_13803",-0.420867404,0.010111444,"Exon (ENSMUST00000016771.12/17886, exon 11 of 41)",15,77774035,77781133,7099,2,"17886","ENSMUST00000231192.1",-6074,"ENSMUSG00000022443","Myh9","myosin, heavy polypeptide 9, non-muscle",-0.420867404,0.010111444
"chr15",77749275,77750245,971,"*","h2a_peak_13804",0.264586328,0.128932713,"3' UTR",15,77750140,77755239,5100,2,"239552","ENSMUST00000229445.1",4994,"ENSMUSG00000056656","Apol8","apolipoprotein L 8",0.264586328,0.128932713
"chr15",30466664,30468668,2005,"*","h2a_peak_13805",-0.058450027,0.763808747,"Intron (ENSMUST00000081728.6/18163, intron 2 of 22)",15,30457788,30504438,46651,1,"18163","ENSMUST00000227004.1",8876,"ENSMUSG00000022240","Ctnnd2","catenin delta 2",-0.058450027,0.763808747
"chr15",40523135,40524826,1692,"*","h2a_peak_13806",0.837176529,2.96e-08,"Intron (ENSMUST00000070382.4/432945, intron 2 of 2)",15,40511322,40527277,15956,2,"432945","ENSMUST00000070382.4",2451,"ENSMUSG00000056332","Gm16294","predicted gene 16294",0.837176529,2.96e-08
"chr15",84403200,84405830,2631,"*","h2a_peak_13807",-0.75284002,8.38e-07,"Intron (ENSMUST00000080751.8/72301, intron 4 of 4)",15,84417253,84443697,26445,2,"72301","ENSMUST00000186527.1",37867,"ENSMUSG00000062760","Shisal1","shisa like 1",-0.75284002,8.38e-07
"chr15",36877165,36879203,2039,"*","h2a_peak_13808",0.338164719,0.044588011,"Intron (ENSMUST00000100713.2/ENSMUST00000100713.2, intron 1 of 1)",15,36793539,36796929,3391,2,"22631","ENSMUST00000227067.1",-80236,"ENSMUSG00000022285","Ywhaz","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",0.338164719,0.044588011
"chr15",91444858,91446006,1149,"*","h2a_peak_13809",0.993943959,4.1e-11,"Intron (ENSMUST00000109283.1/239606, intron 3 of 9)",15,91396832,91412217,15386,2,"239606","ENSMUST00000156971.1",-32641,"ENSMUSG00000036298","Slc2a13","solute carrier family 2 (facilitated glucose transporter), member 13",0.993943959,4.1e-11
"chr15",86701214,86702714,1501,"*","h2a_peak_13810",-0.111813544,0.560380271,"Distal Intergenic",15,86235505,86292162,56658,1,"223754","ENSMUST00000229242.1",465709,"ENSMUSG00000051864","Tbc1d22a","TBC1 domain family, member 22a",-0.111813544,0.560380271
"chr15",34828156,34830206,2051,"*","h2a_peak_13811",0.125806968,0.488343637,"Distal Intergenic",15,34837355,34843407,6053,1,"16539","ENSMUST00000072868.4",-7149,"ENSMUSG00000050963","Kcns2","K+ voltage-gated channel, subfamily S, 2",0.125806968,0.488343637
"chr15",87430217,87431822,1606,"*","h2a_peak_13812",0.028088018,0.878969803,"Distal Intergenic",15,87544299,87759362,215064,1,"106014","ENSMUST00000230414.1",-112477,"ENSMUSG00000054863","Tafa5","TAFA chemokine like family member 5",0.028088018,0.878969803
