gene_name	feature_type	chr	strand	n_intervals	total_bases	n_enhancer_intervals	ctrl_coverage	ctrl_methylated	mut_coverage	mut_methylated	mch_ctrl	mch_mut	delta_mch	has_enhancer
Cck	SpliceSite_Acceptor	chr9	-	3	63	0	1133	17	1820	63	0.0150044130626655	0.0346153846153846	0.0196109715527191	FALSE
Cck	Intron	chr9	-	3	4566	0	103860	2093	164829	3561	0.0201521278644329	0.0216042079973791	0.00145208013294621	FALSE
Cck	3UTR	chr9	-	3	554	0	17964	223	27919	625	0.012413716321532	0.0223861886170708	0.00997247229553886	FALSE
Cckar	5UTR	chr5	-	3	500	0	12605	127	18594	451	0.0100753669178897	0.0242551360653974	0.0141797691475077	FALSE
Cckar	Exon	chr5	-	5	3682	0	93219	1438	145337	2044	0.0154260397558438	0.014063865361195	-0.00136217439464875	FALSE
Cckar	SpliceSite_Donor	chr5	-	4	84	0	2728	34	4330	63	0.0124633431085044	0.0145496535796767	0.00208631047117228	FALSE
Cckar	SpliceSite_Acceptor	chr5	-	4	84	0	2708	45	3925	38	0.0166174298375185	0.00968152866242038	-0.00693590117509808	FALSE
Cckar	Intron	chr5	-	4	6248	0	159239	2726	256355	4047	0.0171189218721544	0.0157867020342884	-0.00133221983786605	FALSE
Cckar	3UTR	chr5	-	1	1983	0	44909	661	71620	765	0.0147186532766261	0.0106813739179	-0.00403727935872604	FALSE
Cckbr	5UTR	chr7	+	1	294	0	5795	169	10267	90	0.0291630716134599	0.00876594915749489	-0.020397122455965	FALSE
Cckbr	Exon	chr7	+	6	2862	0	89444	1244	148809	2138	0.0139081436429498	0.0143674105732852	0.00045926693033544	FALSE
Cckbr	SpliceSite_Donor	chr7	+	5	105	0	4114	56	6663	82	0.0136120563928051	0.0123067687227975	-0.00130528767000752	FALSE
Cckbr	SpliceSite_Acceptor	chr7	+	5	105	0	3679	44	5968	62	0.0119597716770862	0.0103887399463807	-0.00157103173070547	FALSE
Cckbr	Intron	chr7	+	5	42306	0	1113457	18934	1778060	37252	0.0170046979811524	0.0209509240408085	0.00394622605965613	FALSE
Cckbr	3UTR	chr7	+	2	1096	0	34090	536	57709	651	0.0157230859489586	0.0112807361070197	-0.00444234984193894	FALSE
Ccl1	5UTR	chr11	-	1	68	0	1885	108	2813	137	0.0572944297082228	0.0487024528972627	-0.00859197681096011	FALSE
Ccl1	Exon	chr11	-	12	2369	0	73363	1194	113801	1821	0.0162752341098374	0.0160016168574969	-0.000273617252340527	FALSE
Ccl1	SpliceSite_Donor	chr11	-	11	231	0	7208	154	11267	234	0.0213651498335183	0.0207686163131268	-0.000596533520391483	FALSE
Ccl1	SpliceSite_Acceptor	chr11	-	11	231	0	6594	133	10060	263	0.0201698513800425	0.0261431411530815	0.00597328977303905	FALSE
Ccl1	Intron	chr11	-	11	126665	0	3443042	60901	5530614	103043	0.0176881374087217	0.0186313852313685	0.00094324782264682	FALSE
Ccl1	3UTR	chr11	-	1	290	0	9219	269	12200	213	0.0291788697255668	0.0174590163934426	-0.0117198533321241	FALSE
Ccl11	5UTR	chr11	+	1	144	0	3565	26	5339	139	0.00729312762973352	0.0260348379846413	0.0187417103549078	FALSE
Ccl11	Exon	chr11	+	3	1082	0	27679	471	43417	1286	0.0170165107120922	0.0296197342054955	0.0126032234934033	FALSE
Ccl11	SpliceSite_Donor	chr11	+	2	42	0	948	12	1713	59	0.0126582278481013	0.0344424985405721	0.0217842706924708	FALSE
Ccl11	SpliceSite_Acceptor	chr11	+	2	42	0	617	10	1137	18	0.0162074554294976	0.0158311345646438	-0.000376320864853768	FALSE
Ccl11	Intron	chr11	+	2	4051	0	92052	1463	158181	2518	0.0158931908051971	0.0159184731415277	2.52823363306801e-05	FALSE
Ccl11	3UTR	chr11	+	1	647	0	18593	356	28068	865	0.0191469908029904	0.0308180133960382	0.0116710225930478	FALSE
Ccl12	5UTR	chr11	+	1	55	0	1178	27	1821	28	0.0229202037351443	0.0153761669412411	-0.00754403679390324	FALSE
Ccl12	Exon	chr11	+	3	537	0	12828	150	19832	229	0.0116931711880262	0.01154699475595	-0.000146176432076213	FALSE
Ccl12	SpliceSite_Donor	chr11	+	2	42	0	1645	34	2457	16	0.0206686930091185	0.00651200651200651	-0.014156686497112	FALSE
Ccl12	SpliceSite_Acceptor	chr11	+	2	42	0	1116	5	1801	32	0.00448028673835125	0.0177679067184897	0.0132876199801385	FALSE
Ccl12	Intron	chr11	+	2	1019	0	29301	360	45873	491	0.0122862700931709	0.0107034639112332	-0.00158280618193769	FALSE
Ccl12	3UTR	chr11	+	1	170	0	2995	51	4544	29	0.0170283806343907	0.00638204225352113	-0.0106463383808695	FALSE
Ccl17	5UTR	chr8	+	1	19	0	538	17	880	4	0.0315985130111524	0.00454545454545455	-0.0270530584656979	FALSE
Ccl17	Exon	chr8	+	3	514	0	13958	337	22795	473	0.0241438601518842	0.0207501645097609	-0.00339369564212331	FALSE
Ccl17	SpliceSite_Donor	chr8	+	2	42	0	998	20	1693	34	0.0200400801603206	0.0200826934435913	4.26132832706191e-05	FALSE
Ccl17	SpliceSite_Acceptor	chr8	+	2	42	0	1282	96	1970	105	0.0748829953198128	0.0532994923857868	-0.021583502934026	FALSE
Ccl17	Intron	chr8	+	2	1070	0	32716	1127	53093	1545	0.0344479765252476	0.0290998813402897	-0.00534809518495791	FALSE
Ccl17	3UTR	chr8	+	1	186	0	5128	104	8715	176	0.0202808112324493	0.0201950659781985	-8.57452542507887e-05	FALSE
Ccl2	5UTR	chr11	+	1	91	0	1738	38	3154	35	0.0218642117376295	0.0110970196575777	-0.0107671920800518	FALSE
Ccl2	Exon	chr11	+	2	1138	0	30534	1322	50131	2073	0.0432959979039759	0.0413516586543257	-0.00194433924965023	FALSE
Ccl2	SpliceSite_Donor	chr11	+	1	21	0	744	9	1295	17	0.0120967741935484	0.0131274131274131	0.00103063893386474	FALSE
Ccl2	SpliceSite_Acceptor	chr11	+	1	21	0	463	10	800	20	0.0215982721382289	0.025	0.00340172786177106	FALSE
Ccl2	Intron	chr11	+	1	745	0	15733	387	25703	590	0.0245979787707367	0.0229545189277516	-0.00164345984298504	FALSE
Ccl2	3UTR	chr11	+	1	278	0	6500	514	10956	927	0.0790769230769231	0.0846111719605696	0.00553424888364648	FALSE
Ccl20	5UTR	chr1	+	1	58	0	1716	23	2829	20	0.0134032634032634	0.00706963591375044	-0.00633362748951296	FALSE
Ccl20	Exon	chr1	+	3	1421	0	42936	373	65985	1022	0.00868734861188746	0.0154883685686141	0.00680101995672662	FALSE
Ccl20	SpliceSite_Donor	chr1	+	2	42	0	1189	15	1901	24	0.0126156433978133	0.0126249342451341	9.29084732085098e-06	FALSE
Ccl20	SpliceSite_Acceptor	chr1	+	2	42	0	1499	20	2165	21	0.0133422281521014	0.00969976905311778	-0.00364245909898362	FALSE
Ccl20	Intron	chr1	+	2	981	0	32127	225	48992	415	0.00700345503781866	0.00847077073807969	0.00146731570026103	FALSE
Ccl20	3UTR	chr1	+	1	1054	0	31225	214	47503	779	0.00685348278622898	0.0163989642759405	0.00954548148971148	FALSE
Ccl22	5UTR	chr8	+	1	124	0	3478	22	5713	38	0.00632547441058079	0.00665149658673201	0.000326022176151221	FALSE
Ccl22	Exon	chr8	+	4	2325	0	60743	922	98561	1888	0.015178703718947	0.0191556498006311	0.00397694608168404	FALSE
Ccl22	SpliceSite_Donor	chr8	+	3	63	0	2086	31	3289	47	0.0148609779482263	0.0142900577683186	-0.000570920179907633	FALSE
Ccl22	SpliceSite_Acceptor	chr8	+	3	63	0	1619	27	2902	29	0.0166769610870908	0.00999310820124052	-0.00668385288585027	FALSE
Ccl22	Intron	chr8	+	3	3785	0	104002	1750	173773	2658	0.0168265994884714	0.0152958169566043	-0.00153078253186707	FALSE
Ccl22	3UTR	chr8	+	1	1816	0	47260	727	75904	1589	0.0153829877274651	0.0209343381112985	0.00555135038383339	FALSE
Ccl24	5UTR	chr5	-	1	77	0	1693	6	3083	43	0.00354400472533963	0.0139474537787869	0.0104034490534473	FALSE
Ccl24	Exon	chr5	-	3	1295	0	40012	453	66467	813	0.0113216035189443	0.0122316337430605	0.00091003022411615	FALSE
Ccl24	SpliceSite_Donor	chr5	-	2	42	0	1254	11	1977	23	0.0087719298245614	0.0116337885685382	0.00286185874397679	FALSE
Ccl24	SpliceSite_Acceptor	chr5	-	2	42	0	1031	4	1616	17	0.00387972841901067	0.010519801980198	0.00664007356118735	FALSE
Ccl24	Intron	chr5	-	2	1818	0	53598	606	87238	1048	0.0113063920295533	0.012013113551434	0.000706721521880668	FALSE
Ccl24	3UTR	chr5	-	1	861	0	28918	389	48488	588	0.0134518293104641	0.0121267117637354	-0.00132511754672871	FALSE
Ccl25	5UTR	chr8	+	3	182	0	4777	86	8114	83	0.0180029307096504	0.0102292334237121	-0.00777369728593831	FALSE
Ccl25	Exon	chr8	+	11	7445	0	205300	2565	333425	4253	0.012493911349245	0.0127554922396341	0.000261580890389093	FALSE
Ccl25	SpliceSite_Donor	chr8	+	10	210	0	4862	102	7824	101	0.020979020979021	0.0129089979550102	-0.00807002302401075	FALSE
Ccl25	SpliceSite_Acceptor	chr8	+	10	210	0	5096	100	8630	119	0.0196232339089482	0.0137891077636153	-0.0058341261453329	FALSE
Ccl25	Intron	chr8	+	10	27366	0	733620	10121	1174594	16717	0.0137959706660124	0.0142321517051849	0.000436181039172564	FALSE
Ccl25	3UTR	chr8	+	7	1961	0	51385	575	84875	1204	0.0111900360027245	0.0141855670103093	0.00299553100758475	FALSE
Ccl26	Exon	chr5	-	3	282	0	9619	230	14408	200	0.0239110094604429	0.0138811771238201	-0.0100298323366228	FALSE
Ccl26	SpliceSite_Donor	chr5	-	2	42	0	1509	29	2282	30	0.0192180251822399	0.0131463628396144	-0.00607166234262552	FALSE
Ccl26	SpliceSite_Acceptor	chr5	-	2	42	0	1471	32	2116	23	0.0217539089055065	0.0108695652173913	-0.0108843436881152	FALSE
Ccl26	Intron	chr5	-	2	2840	0	78305	1334	138149	2185	0.0170359491731052	0.0158162563608857	-0.00121969281221946	FALSE
Ccl26	3UTR	chr5	-	1	3	0	70	3	124	2	0.0428571428571429	0.0161290322580645	-0.0267281105990783	FALSE
Ccl27a	5UTR	chr4	-	4	793	0	10535	230	16744	203	0.0218319886093972	0.012123745819398	-0.00970824278999925	FALSE
Ccl27a	Exon	chr4	-	4	2377	0	26963	558	42628	971	0.0206950265178207	0.0227784554752745	0.00208342895745375	FALSE
Ccl27a	SpliceSite_Donor	chr4	-	3	63	0	838	10	1257	32	0.0119331742243437	0.0254574383452665	0.0135242641209228	FALSE
Ccl27a	SpliceSite_Acceptor	chr4	-	3	63	0	1395	29	2528	68	0.0207885304659498	0.0268987341772152	0.00611020371126537	FALSE
Ccl27a	Intron	chr4	-	3	2404	0	48412	625	84453	1703	0.0129100223085185	0.0201650622239589	0.00725503991544034	FALSE
Ccl27a	3UTR	chr4	-	4	470	0	5642	49	9558	355	0.0086848635235732	0.0371416614354467	0.0284567979118735	FALSE
Ccl28	5UTR	chr13	+	1	54	0	1479	17	2629	27	0.0114942528735632	0.0102700646633701	-0.00122418821019312	FALSE
Ccl28	Exon	chr13	+	4	4844	0	123015	2571	202925	5045	0.0208998902572857	0.0248614019958113	0.00396151173852556	FALSE
Ccl28	SpliceSite_Donor	chr13	+	3	63	0	2473	34	4262	59	0.0137484836231298	0.0138432660722665	9.47824491367398e-05	FALSE
Ccl28	SpliceSite_Acceptor	chr13	+	3	63	0	1708	18	2773	30	0.0105386416861827	0.0108186080057699	0.000279966319587256	FALSE
Ccl28	Intron	chr13	+	3	25697	0	700069	10256	1115982	18205	0.0146499845015277	0.0163129871270325	0.00166300262550481	FALSE
Ccl28	3UTR	chr13	+	1	3296	0	84655	1953	139123	3839	0.0230701080857598	0.0275942870697153	0.00452417898395544	FALSE
Ccl3	5UTR	chr11	-	1	78	0	2046	21	2851	35	0.0102639296187683	0.0122763942476324	0.00201246462886408	FALSE
Ccl3	Exon	chr11	-	3	766	0	20583	187	33429	440	0.00908516737113152	0.0131622244159263	0.00407705704479478	FALSE
Ccl3	SpliceSite_Donor	chr11	-	2	42	0	1134	4	1775	31	0.00352733686067019	0.0174647887323944	0.0139374518717242	FALSE
Ccl3	SpliceSite_Acceptor	chr11	-	2	42	0	1066	2	1899	32	0.00187617260787992	0.0168509741969458	0.0149748015890658	FALSE
Ccl3	Intron	chr11	-	2	746	0	17033	141	27662	308	0.00827804849409969	0.0111344082134336	0.0028563597193339	FALSE
Ccl3	3UTR	chr11	-	1	412	0	11675	120	19382	214	0.0102783725910064	0.011041172221649	0.000762799630642529	FALSE
Ccl4	5UTR	chr11	+	1	79	0	2014	26	3158	41	0.012909632571996	0.012982900569981	7.32679979849726e-05	FALSE
Ccl4	Exon	chr11	+	3	660	0	15990	287	23791	263	0.0179487179487179	0.0110546004791728	-0.00689411746954515	FALSE
Ccl4	SpliceSite_Donor	chr11	+	2	42	0	1195	42	1780	14	0.0351464435146444	0.00786516853932584	-0.0272812749753185	FALSE
Ccl4	SpliceSite_Acceptor	chr11	+	2	42	0	1035	28	1729	27	0.0270531400966184	0.015615962984384	-0.0114371771122343	FALSE
Ccl4	Intron	chr11	+	2	1440	0	40671	521	62803	520	0.0128101103980723	0.00827985924239288	-0.00453025115567946	FALSE
Ccl4	3UTR	chr11	+	1	305	0	6762	55	9700	117	0.00813368825791186	0.0120618556701031	0.00392816741219123	FALSE
Ccl5	5UTR	chr11	-	1	57	0	1396	11	2618	68	0.00787965616045845	0.025974025974026	0.0180943698135675	FALSE
Ccl5	Exon	chr11	-	3	960	0	24840	386	42641	649	0.0155394524959742	0.0152200933373983	-0.000319359158575956	FALSE
Ccl5	SpliceSite_Donor	chr11	-	2	42	0	1532	11	2275	18	0.00718015665796345	0.00791208791208791	0.000731931254124465	FALSE
Ccl5	SpliceSite_Acceptor	chr11	-	2	42	0	1035	25	1772	39	0.0241545893719807	0.0220090293453725	-0.00214556002660822	FALSE
Ccl5	Intron	chr11	-	2	3781	0	110276	2053	173694	2843	0.0186169248068483	0.0163678653263786	-0.0022490594804697	FALSE
Ccl5	3UTR	chr11	-	1	202	0	5290	135	9611	150	0.0255198487712665	0.0156071168452814	-0.00991273192598509	FALSE
Ccl6	5UTR	chr11	-	1	146	0	3618	51	5647	128	0.0140961857379768	0.0226669027802373	0.00857071704226051	FALSE
Ccl6	Exon	chr11	-	4	1795	0	44370	602	75599	1217	0.0135677259409511	0.0160980965356685	0.00253037059471737	FALSE
Ccl6	SpliceSite_Donor	chr11	-	3	63	0	869	21	1369	17	0.0241657077100115	0.012417823228634	-0.0117478844813775	FALSE
Ccl6	SpliceSite_Acceptor	chr11	-	3	63	0	1261	16	2318	43	0.0126883425852498	0.0185504745470233	0.00586213196177349	FALSE
Ccl6	Intron	chr11	-	3	3411	0	93043	1212	143505	2242	0.0130262351815827	0.0156231490191979	0.00259691383761523	FALSE
Ccl6	3UTR	chr11	-	1	946	0	25337	242	43435	698	0.0095512491613056	0.0160699896396915	0.00651874047838589	FALSE
Ccl7	5UTR	chr11	+	1	72	0	1334	63	2338	27	0.0472263868065967	0.0115483319076133	-0.0356780548989834	FALSE
Ccl7	Exon	chr11	+	3	801	0	19359	784	31050	1217	0.0404979596053515	0.039194847020934	-0.00130311258441754	FALSE
Ccl7	SpliceSite_Donor	chr11	+	2	42	0	1119	107	1880	180	0.09562109025916	0.0957446808510638	0.000123590591903866	FALSE
Ccl7	SpliceSite_Acceptor	chr11	+	2	42	0	985	21	1550	47	0.0213197969543147	0.0303225806451613	0.00900278369084657	FALSE
Ccl7	Intron	chr11	+	2	1013	0	27315	1084	42770	1526	0.0396851546769174	0.0356792144026187	-0.00400594027429878	FALSE
Ccl7	3UTR	chr11	+	1	438	0	10516	516	15959	933	0.0490680867249905	0.0584623096685256	0.00939422294353511	FALSE
Ccl8	5UTR	chr11	+	1	52	0	1335	23	2283	16	0.0172284644194757	0.00700832238282961	-0.010220142036646	FALSE
Ccl8	Exon	chr11	+	3	511	0	14145	194	23983	361	0.0137150936726759	0.0150523287328524	0.00133723506017658	FALSE
Ccl8	SpliceSite_Donor	chr11	+	2	42	0	1165	20	1813	40	0.0171673819742489	0.0220628792057363	0.00489549723148742	FALSE
Ccl8	SpliceSite_Acceptor	chr11	+	2	42	0	1083	15	2030	51	0.0138504155124654	0.0251231527093596	0.0112727371968942	FALSE
Ccl8	Intron	chr11	+	2	1104	0	29463	267	50575	984	0.00906221362386722	0.0194562530894711	0.0103940394656039	FALSE
Ccl8	3UTR	chr11	+	1	168	0	4480	64	7474	77	0.0142857142857143	0.0103023815895103	-0.00398333269620398	FALSE
Ccl9	5UTR	chr11	-	1	172	0	4406	104	6802	91	0.023604176123468	0.0133784181123199	-0.0102257580111481	FALSE
Ccl9	Exon	chr11	-	5	3045	0	78897	1055	125977	2093	0.0133718645829372	0.0166141438516555	0.00324227926871821	FALSE
Ccl9	SpliceSite_Donor	chr11	-	4	84	0	2191	18	3389	23	0.00821542674577818	0.00678666273236943	-0.00142876401340875	FALSE
Ccl9	SpliceSite_Acceptor	chr11	-	4	84	0	2075	16	3370	39	0.00771084337349398	0.0115727002967359	0.00386185692324193	FALSE
Ccl9	Intron	chr11	-	4	2673	0	74156	963	117582	1582	0.0129861373321107	0.0134544403054889	0.00046830297337825	FALSE
Ccl9	3UTR	chr11	-	1	2468	0	64177	870	102869	1830	0.0135562584726615	0.017789615919276	0.00423335744661443	FALSE
Ccm2	5UTR	chr11	+	3	352	0	9302	147	15474	213	0.0158030531068587	0.0137650252035673	-0.00203802790329147	FALSE
Ccm2	Exon	chr11	+	12	3666	0	103606	2040	174153	3304	0.0196899793448256	0.0189718236263515	-0.000718155718474046	FALSE
Ccm2	SpliceSite_Donor	chr11	+	11	231	0	6439	116	10851	215	0.0180152197546203	0.0198138420422081	0.00179862228758781	FALSE
Ccm2	SpliceSite_Acceptor	chr11	+	11	231	0	6447	149	10514	276	0.0231115247401892	0.0262507133346015	0.00313918859441225	FALSE
Ccm2	Intron	chr11	+	11	46192	0	1331785	27145	2226276	46545	0.0203824190841615	0.020907111247662	0.000524692163500533	FALSE
Ccm2	3UTR	chr11	+	3	581	0	16183	359	26636	697	0.0221837730952234	0.0261675927316414	0.003983819636418	FALSE
Ccm2l	5UTR	chr2	+	1	52	0	647	3	1311	10	0.00463678516228748	0.007627765064836	0.00299097990254852	FALSE
Ccm2l	Exon	chr2	+	10	2407	0	57317	1078	91822	1411	0.0188076835842769	0.0153666877218967	-0.0034409958623802	FALSE
Ccm2l	SpliceSite_Donor	chr2	+	9	189	0	4611	137	7393	149	0.0297115593146823	0.0201541999188421	-0.00955735939584013	FALSE
Ccm2l	SpliceSite_Acceptor	chr2	+	9	189	0	5329	132	8933	151	0.0247701257271533	0.0169036158065599	-0.00786650992059337	FALSE
Ccm2l	Intron	chr2	+	9	13374	0	366722	10566	593323	15201	0.028812015641276	0.0256201091142599	-0.0031919065270161	FALSE
Ccm2l	3UTR	chr2	+	6	1652	0	41415	824	65297	913	0.0198961728842207	0.0139822656477327	-0.00591390723648802	FALSE
Ccn1	5UTR	chr3	-	1	189	0	3018	43	4845	155	0.0142478462557985	0.0319917440660475	0.0177438978102489	FALSE
Ccn1	Exon	chr3	-	5	2019	0	55451	848	83926	1506	0.0152927810138681	0.0179443795724805	0.00265159855861242	FALSE
Ccn1	SpliceSite_Donor	chr3	-	4	84	0	2264	24	3709	31	0.0106007067137809	0.00835804799137234	-0.00224265872240858	FALSE
Ccn1	SpliceSite_Acceptor	chr3	-	4	84	0	1890	20	3099	41	0.0105820105820106	0.0132300742174895	0.00264806363547893	FALSE
Ccn1	Intron	chr3	-	4	987	0	20955	165	34983	474	0.0078740157480315	0.0135494382986022	0.00567542255057068	FALSE
Ccn1	3UTR	chr3	-	1	693	0	19233	197	29116	608	0.0102428118338273	0.0208819892842423	0.0106391774504151	FALSE
Ccn2	5UTR	chr10	+	2	386	0	6855	91	11644	161	0.0132749817651349	0.0138268636207489	0.000551881855613945	FALSE
Ccn2	Exon	chr10	+	3	2861	0	74244	1444	117378	2288	0.0194493831151339	0.0194925795293837	4.31964142498173e-05	FALSE
Ccn2	SpliceSite_Donor	chr10	+	2	42	0	1143	17	1859	33	0.0148731408573928	0.0177514792899408	0.002878338432548	FALSE
Ccn2	SpliceSite_Acceptor	chr10	+	2	42	0	1162	40	1825	20	0.0344234079173838	0.010958904109589	-0.0234645038077948	FALSE
Ccn2	Intron	chr10	+	2	381	0	8588	245	13856	191	0.0285281788542152	0.0137846420323326	-0.0147435368218826	FALSE
Ccn2	3UTR	chr10	+	1	1611	0	45829	902	69433	1391	0.0196818608304785	0.0200337015540161	0.000351840723537583	FALSE
Ccn3	5UTR	chr15	+	1	270	0	3229	114	4336	99	0.0353050480024775	0.0228321033210332	-0.0124729446814443	FALSE
Ccn3	Exon	chr15	+	5	2869	0	65226	904	104950	1466	0.0138595038788213	0.013968556455455	0.000109052576633651	FALSE
Ccn3	SpliceSite_Donor	chr15	+	4	84	0	2246	18	3855	60	0.00801424755120214	0.0155642023346304	0.00754995478342821	FALSE
Ccn3	SpliceSite_Acceptor	chr15	+	4	84	0	1944	17	3252	37	0.00874485596707819	0.0113776137761378	0.00263275780905957	FALSE
Ccn3	Intron	chr15	+	4	5469	0	139383	2031	214616	3147	0.0145713609263684	0.0146633988146271	9.20378882587024e-05	FALSE
Ccn3	3UTR	chr15	+	1	1537	0	31333	427	48249	571	0.0136278045511122	0.0118344421646044	-0.0017933623865078	FALSE
Ccn4	5UTR	chr15	+	1	246	0	4675	54	7919	220	0.0115508021390374	0.027781285515848	0.0162304833768105	FALSE
Ccn4	Exon	chr15	+	6	5565	0	171704	3997	272846	6417	0.0232784326515399	0.0235187614991607	0.00024032884762084	FALSE
Ccn4	SpliceSite_Donor	chr15	+	5	105	0	3263	200	5609	261	0.0612932883849219	0.0465323587092173	-0.0147609296757045	FALSE
Ccn4	SpliceSite_Acceptor	chr15	+	5	105	0	4021	158	6348	203	0.0392937080328277	0.0319785759294266	-0.00731513210340106	FALSE
Ccn4	Intron	chr15	+	5	26317	0	778646	30879	1203435	40177	0.0396573025482697	0.0333852680036728	-0.00627203454459687	FALSE
Ccn4	3UTR	chr15	+	3	4502	0	141479	3164	221073	4897	0.0223637430290008	0.0221510541766747	-0.000212688852326094	FALSE
Ccn5	5UTR	chr2	+	2	254	0	4952	158	9992	181	0.0319063004846527	0.0181144915932746	-0.013791808891378	FALSE
Ccn5	Exon	chr2	+	6	1924	0	55199	1766	86487	2377	0.0319933332125582	0.0274838993143478	-0.00450943389821038	FALSE
Ccn5	SpliceSite_Donor	chr2	+	5	105	0	2939	145	5127	218	0.0493365090166723	0.0425199921981666	-0.00681651681850577	FALSE
Ccn5	SpliceSite_Acceptor	chr2	+	5	105	0	2534	66	4228	138	0.0260457774269929	0.032639545884579	0.0065937684575861	FALSE
Ccn5	Intron	chr2	+	5	10362	0	295555	10063	459783	13498	0.034047808360542	0.0293573272609035	-0.00469048109963852	FALSE
Ccn5	3UTR	chr2	+	1	712	0	20465	658	28680	788	0.0321524554116785	0.0274755927475593	-0.0046768626641192	FALSE
Ccn6	5UTR	chr10	-	1	154	0	4611	117	8327	137	0.0253741054001301	0.0164525039029663	-0.00892160149716387	FALSE
Ccn6	Exon	chr10	-	5	1419	0	43957	551	72460	1290	0.0125349773642423	0.0178029257521391	0.00526794838789678	FALSE
Ccn6	SpliceSite_Donor	chr10	-	4	84	0	2463	69	4194	82	0.0280146163215591	0.0195517405817835	-0.00846287573977557	FALSE
Ccn6	SpliceSite_Acceptor	chr10	-	4	84	0	2222	8	3375	48	0.0036003600360036	0.0142222222222222	0.0106218621862186	FALSE
Ccn6	Intron	chr10	-	4	11406	0	328763	4611	522246	8316	0.0140253009006488	0.015923530290323	0.00189822938967416	FALSE
Ccn6	3UTR	chr10	-	1	203	0	4711	43	8082	118	0.00912757376353216	0.0146003464488988	0.00547277268536663	FALSE
Ccna1	5UTR	chr3	-	3	381	0	5701	170	11109	258	0.0298193299421154	0.0232244126384013	-0.00659491730371412	FALSE
Ccna1	Exon	chr3	-	10	1835	0	50643	802	85635	1293	0.0158363446083368	0.0150989665440532	-0.000737378064283541	FALSE
Ccna1	SpliceSite_Donor	chr3	-	9	189	0	5346	98	8855	147	0.0183314627759072	0.016600790513834	-0.00173067226207323	FALSE
Ccna1	SpliceSite_Acceptor	chr3	-	9	189	0	5438	71	9093	125	0.0130562706877528	0.0137468382272077	0.000690567539454894	FALSE
Ccna1	Intron	chr3	-	9	8198	0	225572	6103	358641	8536	0.0270556629368893	0.0238009597341074	-0.00325470320278197	FALSE
Ccna1	3UTR	chr3	-	1	191	0	6330	63	9834	135	0.00995260663507109	0.0137278828553996	0.00377527622032854	FALSE
Ccna2	5UTR	chr3	-	3	1214	0	27728	538	44476	737	0.019402769763416	0.0165707347783074	-0.00283203498510864	FALSE
Ccna2	Exon	chr3	-	9	4083	0	102050	1294	163119	2271	0.0126800587947085	0.0139223511669395	0.001242292372231	FALSE
Ccna2	SpliceSite_Donor	chr3	-	8	168	0	5209	52	8041	80	0.00998272221155692	0.00994901131700037	-3.37108945565479e-05	FALSE
Ccna2	SpliceSite_Acceptor	chr3	-	8	168	0	4176	56	7209	59	0.0134099616858238	0.00818421417672354	-0.00522574750910021	FALSE
Ccna2	Intron	chr3	-	8	3203	0	97699	994	155950	1977	0.0101741061832772	0.0126771401090093	0.00250303392573209	FALSE
Ccna2	3UTR	chr3	-	7	2269	0	61555	631	97829	1241	0.0102509950450816	0.0126854000347545	0.00243440498967289	FALSE
Ccnb1	5UTR	chr13	-	1	168	0	2297	34	4632	70	0.0148019155420113	0.0151122625215889	0.000310346979577629	FALSE
Ccnb1	Exon	chr13	-	6	4217	0	126345	1343	211184	2299	0.0106296252324983	0.0108862413819229	0.000256616149424556	FALSE
