Summit_Chr	Summit_Start	Summit_End	seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr12	81133323	81133723	chr12	81132772	81134338	1567	*	7.126501415	7.29809157	6.931712598	0.32564914	0.01315969	0.025437273
chr12	86892065	86892465	chr12	86891547	86892745	1199	*	7.127650608	7.402064243	6.788483592	0.575278151	0.00012105	0.000368083
chr12	39224524	39224924	chr12	39223934	39225996	2063	*	7.128068722	7.51339013	6.600762888	0.831186715	1.96E-08	1.15E-07
chr12	87201288	87201688	chr12	87200255	87202454	2200	*	7.129552667	7.548498648	6.536741292	0.901332917	2.08E-07	1.04E-06
chr12	26806220	26806620	chr12	26805813	26807201	1389	*	7.131106489	7.53473993	6.568685178	0.877604442	3.32E-08	1.88E-07
chr12	108053767	108054167	chr12	108053431	108055297	1867	*	7.134697339	7.072869063	7.193984429	-0.095388127	0.500395307	0.583127519
chr12	116908132	116908532	chr12	116907241	116909604	2364	*	7.135769874	7.035968761	7.229111499	-0.180650964	0.176903568	0.245142541
chr12	16143751	16144151	chr12	16143034	16144458	1425	*	7.135828596	7.487996921	6.668938001	0.726632967	1.14E-05	4.21E-05
chr12	10658734	10659134	chr12	10658508	10659283	776	*	7.13592666	7.552595491	6.547695952	0.933448517	1.25E-11	1.13E-10
chr12	27978244	27978644	chr12	27976952	27979168	2217	*	7.135947738	7.376257507	6.847449223	0.498370393	0.000542409	0.001446227
chr12	9918252	9918652	chr12	9918013	9918795	783	*	7.136176683	7.345786263	6.890850086	0.397784044	0.01146213	0.022518844
chr12	82946328	82946728	chr12	82945628	82946993	1366	*	7.136560924	6.978593571	7.278926023	-0.277332951	0.056468517	0.091374641
chr12	76837550	76837950	chr12	76837277	76838604	1328	*	7.136848796	7.486054187	6.675170778	0.74702833	9.63E-08	5.06E-07
chr12	29816724	29817124	chr12	29814939	29818394	3456	*	7.137342527	6.959257831	7.295840309	-0.289225249	0.028931691	0.051012923
chr12	9275595	9275995	chr12	9274451	9276966	2516	*	7.138018491	7.247378759	7.019683452	0.195447788	0.196920086	0.268342283
chr12	39920660	39921060	chr12	39919882	39921524	1643	*	7.138541141	6.677673648	7.487284302	-0.709207801	6.79E-05	0.000217038
chr12	37821180	37821580	chr12	37821136	37822504	1369	*	7.138833593	7.398006886	6.82267786	0.492789002	0.001516427	0.003671811
chr12	107250733	107251133	chr12	107249650	107252485	2836	*	7.13898476	6.759198209	7.4393413	-0.599355045	6.89E-05	0.000219814
chr12	41438487	41438887	chr12	41437823	41439672	1850	*	7.141647825	7.315302157	6.944193684	0.305043408	0.030576642	0.053598926
chr12	12323571	12323971	chr12	12322887	12324347	1461	*	7.141996404	7.113124554	7.170301775	-0.041370828	0.759700741	0.812687133
chr12	103355902	103356302	chr12	103355629	103356799	1171	*	7.142057227	7.228835379	7.049723411	0.148364296	0.28732525	0.369765391
chr12	79905443	79905843	chr12	79904771	79907441	2671	*	7.14448622	6.886722114	7.363102319	-0.432867888	0.00215567	0.005036347
chr12	98578402	98578802	chr12	98577652	98579170	1519	*	7.145142141	7.399413924	6.83625899	0.51548393	0.000188056	0.000549961
chr12	107268537	107268937	chr12	107267495	107269272	1778	*	7.14539499	6.846284756	7.393014495	-0.501084174	0.000210156	0.000608997
chr12	109495181	109495581	chr12	109494888	109496297	1410	*	7.147662854	6.960864868	7.313023677	-0.303756171	0.04926353	0.081237512
chr12	16488311	16488711	chr12	16487545	16489754	2210	*	7.148576041	7.013135554	7.272385469	-0.239728722	0.081128801	0.125455566
chr12	86815353	86815753	chr12	86814622	86815947	1326	*	7.151682641	7.545803702	6.607664675	0.876266757	1.08E-08	6.59E-08
chr12	107942111	107942511	chr12	107941679	107943835	2157	*	7.151799138	7.096998426	7.2045942	-0.109933996	0.416735298	0.502657865
chr12	79890259	79890659	chr12	79889677	79891946	2270	*	7.151961784	6.903583384	7.363793718	-0.398045845	0.002963833	0.006694672
chr12	103236880	103237280	chr12	103235725	103238045	2321	*	7.154338379	7.045780038	7.255296592	-0.181991933	0.20353806	0.275987291
chr12	25209497	25209897	chr12	25208792	25210178	1387	*	7.154398031	7.260040953	7.040403726	0.196394612	0.141861982	0.203064467
chr12	73673925	73674325	chr12	73673642	73674618	977	*	7.155848587	7.253082378	7.051584845	0.177238162	0.204797584	0.277514206
chr12	118108100	118108500	chr12	118107495	118108734	1240	*	7.156697216	7.717068165	6.228052598	1.422096391	1.84E-21	4.95E-20
chr12	71368996	71369396	chr12	71368482	71370121	1640	*	7.1572144	7.4771484	6.745494279	0.675474479	5.11E-07	2.39E-06
chr12	100995806	100996206	chr12	100995347	100997196	1850	*	7.159224563	7.085958987	7.228948562	-0.112248664	0.412629573	0.498526302
chr12	117127952	117128352	chr12	117126776	117129296	2521	*	7.161570461	6.717497835	7.500643221	-0.724431723	8.59E-07	3.87E-06
chr12	111293537	111293937	chr12	111292464	111294367	1904	*	7.161781163	6.719746203	7.499668514	-0.712590521	7.22E-08	3.88E-07
chr12	34474000	34474400	chr12	34472916	34475134	2219	*	7.16267509	6.958834067	7.341248374	-0.343799706	0.042925025	0.071984133
chr12	107047508	107047908	chr12	107046884	107048429	1546	*	7.163241687	7.241171403	7.080860883	0.151701557	0.269824559	0.350678708
chr12	12709224	12709624	chr12	12708958	12710830	1873	*	7.164732515	7.076562626	7.24782287	-0.138868676	0.317898504	0.401991755
chr12	26046769	26047169	chr12	26046017	26047747	1731	*	7.165192873	7.479064746	6.763483238	0.668627241	1.06E-06	4.71E-06
chr12	101012520	101012920	chr12	101011836	101013551	1716	*	7.165803341	7.228137717	7.100653589	0.119139405	0.376377044	0.462148259
chr12	54454989	54455389	chr12	54454078	54455539	1462	*	7.165908117	7.134206664	7.196927921	-0.04701461	0.718758432	0.778814943
chr12	104823476	104823876	chr12	104823136	104824276	1141	*	7.166384937	7.130697567	7.20121079	-0.07181347	0.599662446	0.675091948
chr12	117533025	117533425	chr12	117532349	117533792	1444	*	7.16645218	7.379509886	6.91638573	0.391692741	0.008913061	0.017996163
chr12	106617321	106617721	chr12	106617120	106618158	1039	*	7.166749905	6.973539575	7.337114394	-0.296297995	0.039199453	0.066535697
chr12	86726151	86726551	chr12	86725008	86726702	1695	*	7.167428149	7.545096833	6.654419128	0.836467315	1.50E-08	8.91E-08
chr12	64917549	64917949	chr12	64916431	64917904	1474	*	7.168607578	7.694160208	6.333432787	1.217301543	3.69E-12	3.59E-11
chr12	109399287	109399687	chr12	109398788	109400041	1254	*	7.169270144	7.144246734	7.193866915	-0.040733195	0.766550066	0.818089655
chr12	108436863	108437263	chr12	108435994	108438124	2131	*	7.170815377	7.165912984	7.175701167	-0.016231277	0.912592046	0.935075804
chr12	69227804	69228204	chr12	69227076	69228730	1655	*	7.173314586	7.576608053	6.611557183	0.894144871	9.13E-09	5.63E-08
chr12	75734099	75734499	chr12	75733495	75735490	1996	*	7.174014977	7.432140606	6.859418873	0.509272367	0.00022485	0.000647181
chr12	5226882	5227282	chr12	5226616	5227995	1380	*	7.174137201	7.169426037	7.178833031	-0.002082074	0.988568033	0.991665509
chr12	69724718	69725118	chr12	69723961	69725241	1281	*	7.174882264	7.379341852	6.936585138	0.38561162	0.017972004	0.033524139
chr12	25581498	25581898	chr12	25581091	25582654	1564	*	7.17534696	7.558843155	6.651470784	0.845833736	6.05E-08	3.28E-07
chr12	103325000	103325400	chr12	103324687	103325793	1107	*	7.177034451	7.174545623	7.179518992	0.008461778	0.950725486	0.963960456
chr12	107920940	107921340	chr12	107920199	107921720	1522	*	7.178079152	7.220767225	7.134089361	0.071368321	0.585695305	0.662817325
chr12	40898416	40898816	chr12	40896946	40898897	1952	*	7.179527745	7.003547157	7.336357073	-0.282320722	0.055407262	0.089914035
chr12	84829707	84830107	chr12	84829005	84830442	1438	*	7.179553539	7.025374857	7.318834653	-0.254192291	0.061218658	0.098086858
chr12	25217843	25218243	chr12	25217048	25218754	1707	*	7.181367884	7.160286595	7.202145556	-0.049866442	0.726578403	0.785375777
chr12	26093075	26093475	chr12	26092140	26094159	2020	*	7.181700158	7.668075144	6.442519769	1.148440392	1.52E-14	1.99E-13
chr12	86378173	86378573	chr12	86377023	86379146	2124	*	7.183123203	7.150262983	7.215251604	-0.034137442	0.798490723	0.8438857
chr12	5192064	5192464	chr12	5191598	5192733	1136	*	7.184844175	7.270707022	7.093545956	0.153303796	0.280721392	0.36259737
chr12	117749478	117749878	chr12	117748102	117750254	2153	*	7.186221356	7.331506764	7.024649711	0.267891245	0.053311791	0.086949993
chr12	104876452	104876852	chr12	104875459	104877421	1963	*	7.187782208	7.061940106	7.303522713	-0.224616438	0.086062986	0.132055243
chr12	86918594	86918994	chr12	86918065	86919854	1790	*	7.189887849	7.548361734	6.71180499	0.794510991	7.54E-08	4.03E-07
chr12	112568127	112568527	chr12	112566983	112569167	2185	*	7.191521477	6.979920363	7.37601977	-0.366247272	0.005033666	0.010775898
chr12	27084944	27085344	chr12	27084512	27086139	1628	*	7.191598618	7.412996245	6.929955773	0.421469822	0.006234282	0.013069119
chr12	34664691	34665091	chr12	34663639	34665980	2342	*	7.193325906	7.121637981	7.26161963	-0.115266398	0.401564973	0.487707212
chr12	26408361	26408761	chr12	26407610	26409148	1539	*	7.195633789	7.329766877	7.047739452	0.249547475	0.064664399	0.102851116
chr12	88404304	88404704	chr12	88403601	88405594	1994	*	7.197067974	7.134433462	7.257095982	-0.098287456	0.489455761	0.572734104
chr12	91063541	91063941	chr12	91062496	91064995	2500	*	7.197354482	7.643516987	6.548052024	1.034520255	7.65E-12	7.17E-11
chr12	38139397	38139797	chr12	38138754	38140340	1587	*	7.197827759	7.540986507	6.746696435	0.711707789	3.85E-05	0.000129302
chr12	86775889	86776289	chr12	86775329	86776927	1599	*	7.198134379	7.144321365	7.250012119	-0.102310415	0.426332022	0.512150417
chr12	112209935	112210335	chr12	112209368	112211075	1708	*	7.199323966	6.881174778	7.459833591	-0.494935802	0.001336431	0.003275848
chr12	16593450	16593850	chr12	16592744	16594191	1448	*	7.200083759	7.488213179	6.839675194	0.583657454	0.000244169	0.000697932
chr12	117480215	117480615	chr12	117479840	117481955	2116	*	7.201122742	7.595396402	6.656812344	0.838983968	4.52E-08	2.50E-07
chr12	29551827	29552227	chr12	29551449	29553625	2177	*	7.20133847	7.410752492	6.956279886	0.420780165	0.001403934	0.003426291
chr12	98453142	98453542	chr12	98452709	98454070	1362	*	7.201410284	7.366833284	7.014532927	0.326279745	0.017249408	0.032321942
chr12	25702716	25703116	chr12	25702366	25703798	1433	*	7.202604588	7.251996876	7.151461171	0.102708409	0.455617813	0.540070887
chr12	111937256	111937656	chr12	111936577	111938603	2027	*	7.204312491	7.197881278	7.210715163	0.003643361	0.97877852	0.984552976
chr12	73810309	73810709	chr12	73809487	73811454	1968	*	7.205266248	7.396583763	6.984642013	0.344532818	0.013982547	0.026852227
chr12	38741647	38742047	chr12	38741027	38743738	2712	*	7.205928542	7.308964032	7.094964509	0.173367797	0.236372057	0.313503592
chr12	29107386	29107786	chr12	29106561	29108401	1841	*	7.206941378	7.467808305	6.888258408	0.517814268	0.000277241	0.000784231
chr12	99468314	99468714	chr12	99467310	99469580	2271	*	7.207170713	7.03063241	7.364442708	-0.30336691	0.016174583	0.030531905
chr12	70192501	70192901	chr12	70192129	70193416	1288	*	7.207612489	7.069106423	7.33397829	-0.22151563	0.119224346	0.174845755
chr12	81184593	81184993	chr12	81183730	81186304	2575	*	7.208116714	7.200514822	7.215678759	-0.026792424	0.835032155	0.873226999
chr12	5634191	5634591	chr12	5633305	5635122	1818	*	7.209982848	7.62066831	6.633685233	0.909515616	1.47E-10	1.17E-09
chr12	105003161	105003561	chr12	105002868	105004257	1390	*	7.211575794	7.158892096	7.262403201	-0.07641696	0.560763229	0.640243974
chr12	67173275	67173675	chr12	67173020	67173864	845	*	7.211806039	7.300534384	7.117261054	0.157579049	0.263570861	0.343662785
chr12	41495017	41495417	chr12	41493568	41496178	2611	*	7.212114478	7.301609386	7.1166986	0.147908969	0.306244273	0.38961736
chr12	17253623	17254023	chr12	17253289	17254794	1506	*	7.212253307	7.318959752	7.097019602	0.214834916	0.118635428	0.17411167
chr12	10598394	10598794	chr12	10598344	10600335	1992	*	7.213037058	7.392613651	7.007887153	0.326366247	0.028991047	0.051102339
chr12	112580663	112581063	chr12	112579907	112581616	1710	*	7.213074948	6.849910845	7.502959453	-0.581933992	4.01E-05	0.000134221
chr12	16620617	16621017	chr12	16620204	16622080	1877	*	7.214344184	7.218729615	7.209945383	0.023284222	0.880286723	0.91017473
chr12	70783677	70784077	chr12	70782866	70784673	1808	*	7.216845043	7.380745529	7.031908987	0.306245296	0.024746939	0.044512435
chr12	71123300	71123700	chr12	71122860	71124123	1264	*	7.21774955	7.504758125	6.859096247	0.579052883	0.000118227	0.000360501
chr12	3911223	3911623	chr12	3910331	3912680	2350	*	7.219674909	6.993090958	7.415455662	-0.381503983	0.005836118	0.012310348
chr12	92735955	92736355	chr12	92734837	92736660	1824	*	7.220689209	7.817576114	6.184312979	1.528850713	7.94E-24	2.73E-22
chr12	105850645	105851045	chr12	105850265	105851571	1307	*	7.22120306	6.935486492	7.459581435	-0.499658959	0.000681076	0.001776064
chr12	107669683	107670083	chr12	107668837	107670920	2084	*	7.222518123	7.017706203	7.401835791	-0.368705385	0.004551159	0.009827359
chr12	77603802	77604202	chr12	77603131	77604757	1627	*	7.2268291	7.53416176	6.835793913	0.658824901	1.03E-06	4.57E-06
chr12	12841436	12841836	chr12	12840429	12842718	2290	*	7.227355556	7.227344047	7.227367064	0.017361064	0.911103889	0.933944116
chr12	3837512	3837912	chr12	3837347	3837982	636	*	7.228298212	7.326254074	7.12320372	0.184625722	0.195643749	0.266899964
chr12	109977668	109978068	chr12	109977326	109978393	1068	*	7.228699838	7.176492306	7.279083905	-0.071909997	0.605126649	0.68010391
chr12	26199898	26200298	chr12	26199380	26200775	1396	*	7.230026072	7.719353752	6.483917262	1.150232753	1.48E-13	1.73E-12
chr12	77789794	77790194	chr12	77789410	77790796	1387	*	7.23029246	7.435111529	6.991506583	0.400053945	0.001532342	0.003705362
chr12	29885581	29885981	chr12	29885346	29886868	1523	*	7.23200742	7.663081261	6.614427363	0.973159694	1.76E-11	1.57E-10
chr12	111145101	111145501	chr12	111144647	111145947	1301	*	7.232195911	7.106184964	7.348079212	-0.204736094	0.153197847	0.216942034
chr12	46416763	46417163	chr12	46416358	46417762	1405	*	7.233160059	7.729318336	6.470839552	1.168648936	8.59E-16	1.29E-14
chr12	3885722	3886122	chr12	3884566	3886966	2401	*	7.233419688	7.015959277	7.422354662	-0.340489679	0.011353267	0.022330413
chr12	5995558	5995958	chr12	5995161	5996357	1197	*	7.234336	7.497034142	6.912912154	0.524147173	7.27E-05	0.000230905
chr12	86790305	86790705	chr12	86789663	86790996	1334	*	7.235027404	7.481619592	6.937416533	0.505760628	9.49E-05	0.000294681
chr12	56509546	56509946	chr12	56508202	56510741	2540	*	7.23515653	6.745011004	7.600341456	-0.784852638	7.75E-07	3.51E-06
chr12	28999471	28999871	chr12	28997399	29000663	3265	*	7.235421297	7.064493858	7.38822584	-0.292590947	0.039675609	0.067218685
chr12	112628666	112629066	chr12	112628015	112629916	1902	*	7.235705051	7.306759719	7.160968737	0.107265627	0.44290155	0.527978251
chr12	112904029	112904429	chr12	112903269	112905740	2472	*	7.236300759	6.809672049	7.565139141	-0.712793916	8.35E-08	4.43E-07
chr12	16646275	16646675	chr12	16645472	16647514	2043	*	7.236834276	7.191912583	7.280399362	-0.104545966	0.439488916	0.524736641
chr12	72519070	72519470	chr12	72518292	72520299	2008	*	7.237419758	7.534807624	6.86237721	0.609618025	7.57E-06	2.89E-05
chr12	33206598	33206998	chr12	33206120	33207703	1584	*	7.238194678	7.091873686	7.371032505	-0.246399648	0.064328245	0.102375475
chr12	30049948	30050348	chr12	30049251	30050795	1545	*	7.238783945	7.234195887	7.243357459	-0.008918673	0.944053061	0.959171791
chr12	3781624	3782024	chr12	3781007	3783099	2093	*	7.240165581	7.351607687	7.119388962	0.210755164	0.104316853	0.155895114
chr12	72536133	72536533	chr12	72535629	72537362	1734	*	7.240216909	7.635927794	6.693147851	0.850206188	5.39E-08	2.94E-07
chr12	105354082	105354482	chr12	105353752	105355107	1356	*	7.240418898	6.930642908	7.495294659	-0.479331288	0.000861266	0.00219851
chr12	39039938	39040338	chr12	39039811	39041431	1621	*	7.241132422	7.915316179	5.934652973	1.889294209	7.33E-34	6.19E-32
chr12	9109439	9109839	chr12	9108650	9110820	2171	*	7.241499453	7.523462944	6.890703745	0.597566504	1.58E-05	5.70E-05
chr12	8336725	8337125	chr12	8335721	8337955	2235	*	7.241728533	7.07100146	7.394372963	-0.292094748	0.031240217	0.054567195
chr12	103485348	103485748	chr12	103484719	103486119	1401	*	7.243551357	7.362286582	7.114160593	0.216360406	0.15591206	0.220198609
chr12	38495842	38496242	chr12	38495559	38497255	1697	*	7.244152935	7.643464638	6.690136939	0.867426184	3.09E-09	2.04E-08
chr12	46399052	46399452	chr12	46398797	46400035	1239	*	7.245042108	7.392444904	7.080846926	0.279294286	0.052022051	0.085148289
chr12	44268900	44269300	chr12	44268135	44270361	2227	*	7.24537737	7.500069871	6.935872385	0.506603239	0.001631712	0.003918174
chr12	25235140	25235540	chr12	25234664	25236027	1364	*	7.245616917	7.315566671	7.172102024	0.103284983	0.620537325	0.693731056
chr12	103996984	103997384	chr12	103996435	103998626	2192	*	7.245890778	6.849876417	7.556283413	-0.626945058	4.64E-06	1.84E-05
chr12	16145506	16145906	chr12	16144994	16146006	1013	*	7.24754622	7.649184233	6.689015019	0.872614715	6.13E-09	3.88E-08
chr12	104978806	104979206	chr12	104978312	104979389	1078	*	7.248132097	7.108688661	7.375277582	-0.224176951	0.117090344	0.172155464
chr12	84069834	84070234	chr12	84068982	84070691	1710	*	7.24849244	7.148531141	7.341974163	-0.152811647	0.297115622	0.380060017
chr12	109416963	109417363	chr12	109415296	109418446	3151	*	7.249077726	6.668783003	7.661775661	-0.922342401	4.50E-12	4.33E-11
chr12	109959522	109959922	chr12	109958776	109960742	1967	*	7.250715307	7.198216645	7.301370466	-0.076767295	0.547525599	0.627691623
chr12	71339902	71340302	chr12	71339336	71341686	2351	*	7.250799799	7.573313685	6.834785452	0.677740119	3.56E-07	1.71E-06
chr12	59011881	59012281	chr12	59011015	59012615	1601	*	7.251291458	7.670774593	6.657396375	0.724217708	0.003171667	0.007104403
chr12	117049839	117050239	chr12	117048890	117051273	2384	*	7.251397739	7.194340295	7.306284195	-0.102444098	0.457630892	0.542116796
chr12	116641678	116642078	chr12	116640925	116643911	2987	*	7.251747197	7.179513558	7.320535996	-0.126603138	0.299560055	0.382595513
chr12	9158257	9158657	chr12	9157273	9159461	2189	*	7.251923679	7.485381121	6.97325427	0.439171661	0.001379938	0.003371905
chr12	69446362	69446762	chr12	69445947	69447037	1091	*	7.252018111	7.553571897	6.87031114	0.61007398	6.75E-06	2.60E-05
