gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Mgam	ENSMUSG00000068587.10	chr6	40628830	40769123	+	protein_coding	140293	0.0126515850309213	0.0133393463132008	0.000687761282279438	0.0149191628255332	0.0113176794617021	0.0112060980761878	0.0131633997602622	0.00976817113353384	0.0159767718073428	0.0108657723525197	0.0167466699594067	52552.25	1143003.625	-0.198176510472829	6.30283228630515	13.2644525769286	0.00117498432114667	0.00784699089054489	1	FALSE	TRUE	TRUE
Vcan	ENSMUSG00000021614.16	chr13	89655311	89742509	-	protein_coding	87198	0.013556438753139	0.0136106280866727	5.41893335337194e-05	0.0155396804418445	0.013861773370905	0.0120729067978549	0.0127513944019515	0.00939230378580639	0.0158002665159042	0.0124910918117141	0.016758850233266	32164.625	772571.875	-0.245026232977028	5.80819021176292	13.2414331695324	0.00118455948958905	0.00789344647879346	1	FALSE	TRUE	TRUE
Prkdc	ENSMUSG00000022672.8	chr16	15637865	15842235	+	protein_coding	204370	0.0130201893749648	0.0134826586055851	0.000462469230620348	0.0168760981602851	0.0112028636979727	0.0115986771187	0.0124031185229013	0.00985528559902775	0.0156003202059538	0.0120185639483457	0.0164564646690132	75725.5	1597256.75	-0.199097214551639	6.81202949550178	13.2397943311714	0.00118524439891196	0.00789551660367717	1	FALSE	TRUE	TRUE
Hook3	ENSMUSG00000037234.17	chr8	26021420	26119224	-	protein_coding	97804	0.0131538371887104	0.0136450860733907	0.000491248884680271	0.0150816155773809	0.0131705625798887	0.011949862996479	0.0124133076010932	0.00967052134609095	0.0158251191108298	0.011641219180185	0.0174434846564571	37435.125	861698.125	-0.216682314090973	5.93743481197842	13.2353507580124	0.00118710363347863	0.00790432042127129	1	FALSE	TRUE	TRUE
Mtx2	ENSMUSG00000027099.9	chr2	74825802	74878431	+	protein_coding	52629	0.0168303110959593	0.0169559157845362	0.000125604688576815	0.0186680745010749	0.0156194809471069	0.0154767892022129	0.0175568997334427	0.0111514904504749	0.0189810916874777	0.0152233678015261	0.0224677131986659	18407.125	395876	-0.279557874421055	5.15466249132381	13.2307667358053	0.00118902494572263	0.00791070932825931	1	FALSE	TRUE	TRUE
Taf2	ENSMUSG00000037343.8	chr15	55015130	55072152	-	protein_coding	57022	0.0126898006490631	0.0133040549095321	0.000614254260469032	0.0152280976806803	0.0119709093001069	0.0113193671728739	0.0122408284425914	0.00769598998416615	0.0143258904544239	0.0120199344345129	0.0191744047650257	22073.5	502757	-0.307008116615153	5.11376151102475	13.13042067619	0.00123193886380736	0.0081397476385042	1	FALSE	TRUE	TRUE
Gab3	ENSMUSG00000032750.13	chrX	74966842	75085458	-	protein_coding	118616	0.0152771882699837	0.0155471015822801	0.000269913312296382	0.0201242593154558	0.0156243309210808	0.0116018430903641	0.013758319753034	0.0116349553796936	0.0179405084947502	0.0123626865824444	0.0202502558722321	45588.375	701529.25	-0.255427162452728	5.78511042018689	13.1065770039936	0.00124238076927197	0.00818949106632813	1	FALSE	TRUE	TRUE
Hnf4g	ENSMUSG00000017688.14	chr3	3508029	3658052	+	protein_coding	150023	0.0124363154880184	0.0129346697261635	0.000498354238145083	0.0150291723351378	0.0115590862303682	0.0101207679651797	0.0130362354213879	0.0090884499046187	0.0148889066322124	0.0114045656355901	0.0163567567322328	53360	1195534.375	-0.214896350542935	6.33103552102262	13.0634186623101	0.00126152595715292	0.00829626344079028	1	FALSE	TRUE	TRUE
Camsap2	ENSMUSG00000041570.14	chr1	136268122	136346104	-	protein_coding	77982	0.0157725112736711	0.0159808203163356	0.000208309042664456	0.0188361110026931	0.0133719610601059	0.014896150710209	0.0159858223216765	0.0118266310429084	0.0180392410474164	0.0138511310605986	0.020206278114419	30826.5	681069.5	-0.227121730264518	5.84327772536443	13.0125771464968	0.00128449061100317	0.00841319416961626	1	FALSE	TRUE	TRUE
Ralbp1	ENSMUSG00000024096.17	chr17	65848417	65885798	-	protein_coding	37381	0.0160296470057346	0.0160839793270957	5.43323213610669e-05	0.0212021906985096	0.0148241553768319	0.0133384313977607	0.0147538105498364	0.0102743929883712	0.0179983398310258	0.0142565435307221	0.0218066409582637	16261.5	359430.25	-0.326410824774547	4.92990188758051	13.0070132876792	0.00128703113131854	0.00842460309569571	1	FALSE	TRUE	TRUE
Atr	ENSMUSG00000032409.15	chr9	95857596	95951781	+	protein_coding	94185	0.0123889381385561	0.0127677721715581	0.000378834033002	0.015184446959605	0.0109023649598848	0.0110125895899333	0.0124563510448012	0.00884967851311338	0.014659449706811	0.0112110696119681	0.0163508908543397	33093.5	754323	-0.237385598929684	5.65179817163367	13.0040711016209	0.00128837676749265	0.00842818129109846	1	FALSE	TRUE	TRUE
Macc1	ENSMUSG00000041886.7	chr12	119314269	119469987	+	protein_coding	155718	0.0126178323890634	0.0132937228900631	0.000675890500999638	0.0152022142355517	0.0104942814600024	0.0113540970726536	0.013420736788046	0.00923953453364413	0.0149162927532322	0.0117339016535489	0.017285162619827	55218.5	1227512.5	-0.201729084768034	6.39839046659318	12.9974631349035	0.00129140454438021	0.00844275230021358	1	FALSE	TRUE	TRUE
C130026I21Rik	ENSMUSG00000052477.15	chr1	84992689	85270566	-	protein_coding	277877	0.0135433357851812	0.0141212048869023	0.000577869101721145	0.0157385895872036	0.0133756079898293	0.0117481100497604	0.0133110355139313	0.0104783216069312	0.0161333363275231	0.0128484162944292	0.0170247453187257	91616.875	1921359.625	-0.159396438995101	7.15057683935209	12.9834272375143	0.0012978614270724	0.00847031387077601	1	FALSE	TRUE	TRUE
Rapgef4	ENSMUSG00000049044.16	chr2	71981239	72257474	+	protein_coding	276235	0.0186144663815474	0.0188985078477708	0.000284041466223389	0.0207153717845431	0.0174652803024795	0.0179086907786256	0.0183685226605414	0.0154446488940049	0.0204496711248204	0.0180303093908736	0.0216694019813841	114376.5	2379317.5	-0.120611206942501	7.89988994516126	12.977886339556	0.00130042001239151	0.00847804728103326	1	FALSE	TRUE	TRUE
Wdr78	ENSMUSG00000035126.19	chr4	103038064	103114555	-	protein_coding	76491	0.0149336327168873	0.0150072367528366	7.36040359492676e-05	0.0182108197878505	0.0136012891691162	0.0131670168914017	0.014755405019181	0.0111596077536217	0.0174753827497088	0.0131687205261286	0.0182252359818874	29415	647392.25	-0.232352885570502	5.68683147238482	12.9487271370745	0.00131397507443173	0.00855320337713243	1	FALSE	TRUE	TRUE
Acss3	ENSMUSG00000035948.13	chr10	106933516	107123668	-	protein_coding	190152	0.0162695491224716	0.0167587683792738	0.000489219256802138	0.0182704138908089	0.0144135051605922	0.0150604353485795	0.017333842089906	0.0129573508682745	0.0186994276128519	0.0149019217941472	0.0204763732418215	67674.75	1466261.75	-0.161129430384807	7.01549365468881	12.9459293870826	0.00131528367734883	0.00855644148659524	1	FALSE	TRUE	TRUE
Col25a1	ENSMUSG00000058897.18	chr3	130131500	130599877	+	protein_coding	468377	0.0159619885931481	0.0167973508183302	0.000835362225182171	0.017946610578661	0.0150308263118547	0.014511924601938	0.0163585928801386	0.0131692383733928	0.0187792645131708	0.0154339898343976	0.0198069105523597	179278.625	4096701.5	-0.109014959074398	8.48847363968694	12.9391691206843	0.00131845151846076	0.00856561972813153	1	FALSE	TRUE	TRUE
Tcf7l1	ENSMUSG00000055799.13	chr6	72626377	72789254	-	protein_coding	162877	0.018077680045315	0.0181460859496248	6.84059043097561e-05	0.0211704869959339	0.0171889339594434	0.0172551371310074	0.0166961620948753	0.0150026247492286	0.0200184316588118	0.0166207814078539	0.0209425059826047	72832.625	1522993.625	-0.152409840332243	7.20449342472359	12.9374812264055	0.0013192437503748	0.008566354386475	1	FALSE	TRUE	TRUE
Dpy19l2	ENSMUSG00000085576.3	chr9	24557046	24696293	-	protein_coding	139247	0.013432488446357	0.0140354211380959	0.000602932691738958	0.0159185687508781	0.0113014122099114	0.0119685311808402	0.0145414416437982	0.00984251432616005	0.0160095817626691	0.0123126612920573	0.0179769271714973	51579	1065884.5	-0.208174561522854	6.28008192272163	12.9058007746843	0.00133420945868841	0.0086241430820704	1	FALSE	TRUE	TRUE
Atp6v1h	ENSMUSG00000033793.12	chr1	5070017	5162529	+	protein_coding	92512	0.0133758149785039	0.0134421918905793	6.63769120753943e-05	0.014945321363262	0.0127726681754707	0.0122451486959667	0.0135401216793161	0.00996749287064701	0.0152168071967808	0.0116640129494348	0.0169204545454545	33451.375	693465.875	-0.229229696067424	5.63331435864045	12.9056625473129	0.00133427515854756	0.0086241430820704	1	FALSE	TRUE	TRUE
Ift80	ENSMUSG00000027778.15	chr3	68892498	69004570	-	protein_coding	112072	0.0139860070784856	0.0144282320646642	0.000442224986178581	0.0166374213201356	0.0126871855923994	0.0127801367451322	0.0138392846562753	0.0104439344781198	0.0161692351783914	0.013055964521187	0.0180437940809584	43391.75	960373.375	-0.19588346918833	6.17995378767292	12.8994933450659	0.00133721097177522	0.00864047162987497	1	FALSE	TRUE	TRUE
Arhgap42	ENSMUSG00000050730.17	chr9	8994328	9239101	-	protein_coding	244773	0.0147737812935652	0.0153358850332232	0.000562103739658041	0.0167290448374453	0.01403947858473	0.0135991844663311	0.0147274172857544	0.011651595790489	0.0169819089488419	0.0143871411825716	0.0183228942109905	96307.25	2140191.125	-0.138177453754254	7.4301154044722	12.8879096441299	0.00134274238359248	0.00866294680937326	1	FALSE	TRUE	TRUE
Ltbp2	ENSMUSG00000002020.15	chr12	84783211	84876532	-	protein_coding	93321	0.0256549050555864	0.0258122449413504	0.000157339885763958	0.0282835502009855	0.0241279280003214	0.0243161377655449	0.0258920042554939	0.0204913217016212	0.0278213066106148	0.0243114359568589	0.0306249154963067	43997	838984	-0.154874163872737	6.84615683702305	12.8792336665247	0.00134690155303765	0.00868499100678711	1	FALSE	TRUE	TRUE
Rnf180	ENSMUSG00000021720.11	chr13	105130000	105294815	-	protein_coding	164815	0.0172913617756114	0.0176911218476854	0.000399760072074037	0.0194991997000678	0.0164436789671613	0.0155606456450009	0.0176619227902155	0.0137246732742742	0.0198916882287679	0.0163146967716559	0.0208334291160436	64444.75	1429492.75	-0.153913913846649	7.06307034614186	12.8790650241935	0.00134698253657901	0.00868499100678711	1	FALSE	TRUE	TRUE
Aox2	ENSMUSG00000079554.2	chr1	58278325	58380259	+	protein_coding	101934	0.0168814976341758	0.0171404293351144	0.00025893170093861	0.0190628399195435	0.0153613285611295	0.0163186404295503	0.0167831816264799	0.0125119582548195	0.0192465291404623	0.0159750799540615	0.0208281499911143	40672.375	814238	-0.192257068570902	6.20662695796877	12.8707881536129	0.00135096365714721	0.00870302847176188	1	FALSE	TRUE	TRUE
Gm49496	ENSMUSG00000116016.1	chr13	111439228	111549947	-	protein_coding	110719	0.0137946537318554	0.0145259045614887	0.000731250829633358	0.0163370612045502	0.0128471065620931	0.0121321506527115	0.0138622965080667	0.00929544450208465	0.0175269561488607	0.01312116326165	0.0181600543333597	40869.625	810180.625	-0.229304170453433	5.9262339900108	12.8565322273644	0.00135785060097984	0.00873371162465603	1	FALSE	TRUE	TRUE
Slc22a22	ENSMUSG00000022366.12	chr15	57243766	57477625	-	protein_coding	233859	0.0138898454103605	0.014442409247259	0.000552563836898477	0.0166122701210749	0.0119959716602767	0.0120036728828856	0.014947466977205	0.0105907624786306	0.0166019205155719	0.0128713612963593	0.0177055926984742	84221.875	1765684.375	-0.185047779582163	7.05637177032516	12.8153551525337	0.00137795759515588	0.00883878728641033	1	FALSE	TRUE	TRUE
Gm42906	ENSMUSG00000107011.1	chr5	151063545	151428163	-	protein_coding	364618	0.0150359058632698	0.0157825047289971	0.000746598865727307	0.0171207972018659	0.0141982652577439	0.0136430580323476	0.0151815029611219	0.0120533708784601	0.0176445681304484	0.0147042870983066	0.0187277928087733	144524.75	3171261.5	-0.122905133309741	8.03110667189359	12.7935846223356	0.00138871851337114	0.0088950962567733	1	FALSE	TRUE	TRUE
Tulp4	ENSMUSG00000034377.10	chr17	6106436	6251128	+	protein_coding	144692	0.0181395474455708	0.0185555119462691	0.000415964500698311	0.0217738877174886	0.0166938392540075	0.016508093868747	0.01758236894204	0.0142998338120022	0.0204367108241323	0.0169982278594488	0.022487275289493	55429.125	1121296	-0.170080618797282	6.77924150130288	12.7921657910977	0.00138942298028051	0.0088950962567733	1	FALSE	TRUE	TRUE
Prkcq	ENSMUSG00000026778.13	chr2	11172107	11301222	+	protein_coding	129115	0.0142843241731709	0.0142964229037227	1.20987305518173e-05	0.0165377785010295	0.0125447110651813	0.0129271783399596	0.0151276287865132	0.0114891136855384	0.0164665688186932	0.0123502190527581	0.0168797900579011	53176.25	1153302.375	-0.196207236399721	6.46216396193987	12.7912074978934	0.00138989900366532	0.0088950962567733	1	FALSE	TRUE	TRUE
Cpt1a	ENSMUSG00000024900.5	chr19	3322333	3385733	+	protein_coding	63400	0.0187790305440715	0.0187840999589461	5.06941487459639e-06	0.0227424090472081	0.0177399848493574	0.0171124251086659	0.0175213031710547	0.0147930259006217	0.0212329836854435	0.0162499269921411	0.0228604632575782	29733.375	595427.125	-0.21244795143726	5.89892940884502	12.7468770885008	0.00141211417597465	0.00901130452829313	1	FALSE	TRUE	TRUE
Abcb7	ENSMUSG00000031333.7	chrX	104280656	104413856	-	protein_coding	133200	0.0140319011875084	0.0144014802381726	0.000369579050664254	0.0169759954898819	0.0140658325716027	0.012155628744163	0.0129301479443858	0.0102022271166079	0.0181296196777348	0.0123322838402332	0.0169417903181146	47964.625	769380.5	-0.227526870086478	5.82003494709521	12.7397981702542	0.00141569711957005	0.00902493325070872	1	FALSE	TRUE	TRUE
Wdr33	ENSMUSG00000024400.16	chr18	31804089	31907397	+	protein_coding	103308	0.0134222247525361	0.0135202962754164	9.80715228802841e-05	0.0168797109097721	0.0118299928747098	0.0116050700320178	0.0133741251936446	0.0102799992090926	0.0154785438520778	0.0118077730086993	0.0165148690317957	41425.625	874478.125	-0.224605897198159	5.96543315994907	12.73813001084	0.001416542880639	0.00902591517754182	1	FALSE	TRUE	TRUE
Adam18	ENSMUSG00000031552.13	chr8	24602245	24674755	-	protein_coding	72510	0.014326039022614	0.0146682231650388	0.000342184142424741	0.0193019437103328	0.012376524419146	0.0111366610690805	0.0144890268918969	0.00995745754118486	0.0166280475278177	0.0124591136146459	0.0196282739765066	27540.625	590169.125	-0.286098415857693	5.50544052544019	12.7142423812592	0.00142871424565391	0.00908974199051886	1	FALSE	TRUE	TRUE
Zmym2	ENSMUSG00000021945.9	chr14	56886652	56962701	+	protein_coding	76049	0.0131701387262866	0.0137034493568044	0.00053331063051781	0.0144321815912287	0.0117366156886154	0.0123348739437028	0.0141768836815994	0.00875841312705497	0.0157897299449235	0.0120192531587537	0.0182464011964853	27461.5	583784.25	-0.254619380403916	5.38108915983705	12.6470063363027	0.00146358561503688	0.00927245216829821	1	FALSE	TRUE	TRUE
Psme4	ENSMUSG00000040850.17	chr11	30771725	30880361	+	protein_coding	108636	0.0143717265677175	0.0149052381573006	0.000533511589583079	0.0170938289648615	0.0142243802411169	0.0120325101807003	0.0141361868841914	0.0105597400679368	0.0174022708615076	0.0130197701487099	0.0186391715510481	39379.125	837608.625	-0.212565564272284	6.02700504019991	12.6264113274077	0.00147445082611979	0.00931610933772066	1	FALSE	TRUE	TRUE
Ccdc85a	ENSMUSG00000032878.16	chr11	28385684	28584324	-	protein_coding	198640	0.0126965927628267	0.0131839723338021	0.000487379570975378	0.0152561267442547	0.011419355348771	0.0111489046771136	0.0129619842811675	0.00933983780478552	0.0153762544940837	0.0122447322301588	0.0157750648061803	72356.75	1584825.75	-0.185919592791916	6.77155343803368	12.6195086477963	0.00147811198303897	0.00933171353076265	1	FALSE	TRUE	TRUE
Tmem267	ENSMUSG00000074634.12	chr13	119488038	119611059	+	protein_coding	123021	0.0162501549200223	0.0166180851922367	0.00036793027221442	0.0197209877965103	0.0144352923423687	0.0140934492026094	0.0167508903386009	0.0123671902634578	0.0189501677701862	0.0156453978389763	0.0195095848963266	8738.875	1774508.5	-0.178959131256902	7.29950059425779	12.6167565554826	0.00147957443050676	0.00933171353076265	1	FALSE	TRUE	TRUE
Naalad2	ENSMUSG00000043943.14	chr9	18321950	18402995	-	protein_coding	81045	0.0124925287090917	0.0129083719812452	0.000415843272153492	0.0139908041662757	0.0106340305349761	0.0119723746373652	0.01337290549775	0.00805502610425126	0.0148802159273035	0.0117868865270397	0.0169113593663865	29177.25	599943.5	-0.261361061806237	5.33637413552866	12.567498717999	0.00150601688931169	0.00945045755913405	1	FALSE	TRUE	TRUE
Otulin	ENSMUSG00000046034.8	chr15	27542634	27630693	-	protein_coding	88059	0.0162929064901879	0.0167700447154702	0.000477138225282295	0.0175847055128856	0.0161425224515544	0.0154045351977444	0.0160398627985672	0.0120803917327093	0.0184886583458197	0.0148746672267503	0.0216364615566015	38470.875	818465	-0.197819987226537	6.17266704402453	12.5467411103368	0.00151731301486211	0.00949029133547164	1	FALSE	TRUE	TRUE
Lonp2	ENSMUSG00000047866.18	chr8	86624042	86723873	+	protein_coding	99831	0.0141914533991618	0.0143284905691073	0.000137037169945555	0.0155558445590203	0.0139399422324947	0.0119500336959661	0.0153199931091659	0.010130458212812	0.0168616230634103	0.0127348020933881	0.0175870789068189	37845.125	822537.25	-0.23625238867282	5.96609167351057	12.5454399825995	0.00151802413178292	0.00949169986088572	1	FALSE	TRUE	TRUE
Pacrg	ENSMUSG00000037196.6	chr17	10403011	10840311	-	protein_coding	437300	0.026468954381446	0.0266218811398077	0.000152926758361736	0.0280836100073309	0.0254724882386443	0.0256540057076751	0.0266657135721337	0.0232797869924512	0.0282921927786308	0.0257740984519466	0.0291414463362022	177765.25	3977169.375	-0.0845598918697455	9.15180841113912	12.5065319417308	0.00153945676646724	0.00959182498587104	1	FALSE	TRUE	TRUE
Snap91	ENSMUSG00000033419.16	chr9	86765922	86880654	-	protein_coding	114732	0.0133739759915236	0.0134563423398443	8.23663483206193e-05	0.0163528737693984	0.011616921117501	0.0125942311397487	0.0129318779394466	0.0101586043945161	0.015338228734776	0.0122053330096651	0.0161232032204199	45065.75	988992.75	-0.208677201366968	6.14492251100141	12.5030011263636	0.00154141790735335	0.00959999027235619	1	FALSE	TRUE	TRUE
Mrpl48	ENSMUSG00000030706.17	chr7	100545750	100608301	-	protein_coding	62551	0.0167057082614466	0.0168907994452254	0.000185091183778796	0.0169549700255591	0.0154889806826661	0.0158740871724957	0.0185047951650654	0.0111027474595408	0.0199678794622298	0.0150435997422506	0.0214489711168802	25079.125	533401.625	-0.259096588668585	5.5710635242555	12.4998540816766	0.00154316817192214	0.00960360440207713	1	FALSE	TRUE	TRUE
