seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr11	114803184	114803584	401	*	3.977570236	4.274558791	3.603163863	0.401192121	0.065457493	0.176532383
chr11	6050259	6050659	401	*	3.979052177	3.796132344	4.141367513	-0.13731401	0.503246915	0.677335694
chr11	24343454	24343854	401	*	3.983161566	4.088356528	3.869688709	0.105706593	0.599188841	0.751746419
chr11	49243819	49244219	401	*	4.00170091	4.287475035	3.644976733	0.415941342	0.056894142	0.160048407
chr11	102446646	102447046	401	*	4.006226602	3.967530144	4.043912186	-0.011918923	0.952739877	0.975683963
chr11	75883257	75883657	401	*	4.007747218	3.81290411	4.179379487	-0.21197835	0.3014265	0.492536886
chr11	100352377	100352777	401	*	4.01175827	3.888538544	4.125276997	-0.12892597	0.525889296	0.695773873
chr11	78188984	78189384	401	*	4.016584282	3.317798169	4.485334021	-0.698746613	0.004312736	0.023854989
chr11	103338404	103338804	401	*	4.024358096	3.525241165	4.394478027	-0.52170171	0.021809174	0.080152712
chr11	120138236	120138636	401	*	4.026851309	3.57165302	4.372349979	-0.482433667	0.02878281	0.098292706
chr11	59743118	59743518	401	*	4.028088529	3.246863153	4.532075918	-0.843397052	0.00084377	0.006724957
chr11	118653304	118653704	401	*	4.038430648	3.255827198	4.542983095	-0.866774485	0.000654987	0.00552655
chr11	69414830	69415230	401	*	4.039776082	4.392287572	3.572279858	0.53956068	0.017365317	0.068070398
chr11	75047921	75048321	401	*	4.041463143	4.056979522	4.025778068	0.023836639	0.904350759	0.949047712
chr11	72497267	72497667	401	*	4.048489682	3.837130658	4.232803981	-0.20217876	0.319076571	0.510532384
chr11	119083776	119084176	401	*	4.048848637	3.805132178	4.257282418	-0.210757378	0.301740066	0.492927531
chr11	119022568	119022968	401	*	4.05357526	3.984370059	4.119612132	-0.047391968	0.813407862	0.895146383
chr11	111536827	111537227	401	*	4.054859683	4.179315758	3.918644872	0.189447411	0.359098666	0.54914642
chr11	117360915	117361315	401	*	4.055007987	3.59001427	4.40610003	-0.486942482	0.028860183	0.098484818
chr11	12381477	12381877	401	*	4.05605793	4.214540785	3.877992083	0.203737754	0.316890967	0.508365454
chr11	118629995	118630395	401	*	4.059665546	3.272197473	4.566206583	-0.776279587	0.001912118	0.012731036
chr11	68384082	68384482	401	*	4.06140011	2.872100654	4.704318134	-1.28997294	4.61E-06	0.000103427
chr11	103102338	103102738	401	*	4.063489522	3.916598521	4.19679691	-0.077225472	0.706705732	0.825442407
chr11	119795830	119796230	401	*	4.063522781	4.025144985	4.10090607	-0.005538292	0.97771784	0.989347988
chr11	12417785	12418185	401	*	4.063575378	4.346589313	3.711149413	0.39214151	0.06965505	0.184195321
chr11	3331722	3332122	401	*	4.064786412	4.041062546	4.088126463	-0.006966382	0.97239559	0.986106415
chr11	52967871	52968271	401	*	4.06684249	4.278901309	3.818151898	0.278724831	0.188648678	0.363285965
chr11	79722656	79723056	401	*	4.067977871	3.586843791	4.42815756	-0.470207145	0.034480742	0.112048019
chr11	72979700	72980100	401	*	4.071117921	4.225186941	3.898606343	0.203873462	0.316770513	0.508274745
chr11	44623449	44623849	401	*	4.073488834	4.409960908	3.633880726	0.44394843	0.042870585	0.130673525
chr11	101169787	101170187	401	*	4.073841814	4.017792319	4.127794947	-0.078487909	0.69804717	0.820221813
chr11	118397340	118397740	401	*	4.074345733	4.048514697	4.099722395	-0.023685723	0.905591196	0.949832899
chr11	24094492	24094892	401	*	4.07474451	4.182239628	3.958590432	0.137121462	0.492423085	0.668937308
chr11	61213331	61213731	401	*	4.082826205	3.879337537	4.26112912	-0.2061695	0.316248105	0.507875943
chr11	59182512	59182912	401	*	4.083210479	3.928371813	4.223029879	-0.166993528	0.4073634	0.595783155
chr11	93647570	93647970	401	*	4.0852118	4.544866064	3.406649953	0.823829569	0.001049638	0.007964733
chr11	72489782	72490182	401	*	4.102878564	4.346176342	3.810058205	0.322364205	0.124941252	0.275699085
chr11	99127218	99127618	401	*	4.104985024	3.675773367	4.435351248	-0.425105766	0.047340201	0.140089732
chr11	101470923	101471323	401	*	4.106067743	4.203273043	4.001836763	0.136703174	0.497213214	0.672966481
chr11	102762024	102762424	401	*	4.108423147	3.830106319	4.341633313	-0.302262032	0.148152478	0.309769107
chr11	69880188	69880588	401	*	4.109490075	4.204394741	4.007899935	0.094592418	0.64135435	0.782881071
chr11	79254092	79254492	401	*	4.112281282	4.334227876	3.849870804	0.199594449	0.33532748	0.526638368
chr11	7198550	7198950	401	*	4.113430426	3.815391236	4.360316268	-0.297224793	0.168157588	0.335990195
chr11	33131819	33132219	401	*	4.120286019	4.164492737	4.074681795	0.080518292	0.69202715	0.816716949
chr11	49651182	49651582	401	*	4.120609764	4.016074325	4.218079795	-0.109380114	0.589559525	0.744720985
chr11	104175829	104176229	401	*	4.125358344	3.76970151	4.410448312	-0.422488407	0.048846849	0.143242092
chr11	17756867	17757267	401	*	4.127141204	4.56990373	3.485077143	0.769839451	0.001579375	0.010940545
chr11	119441881	119442281	401	*	4.127432333	3.841130673	4.366217437	-0.364333892	0.085809357	0.213188248
chr11	5040117	5040517	401	*	4.127935456	4.080759074	4.173617886	-0.075837208	0.70293954	0.8233688
chr11	57648963	57649363	401	*	4.130960944	4.04121748	4.215447302	-0.145635604	0.477898413	0.657522711
chr11	67797817	67798217	401	*	4.13240553	3.975749317	4.27370502	-0.161585148	0.416845014	0.604625387
chr11	119156530	119156930	401	*	4.137501504	4.015583117	4.249914914	-0.185105656	0.371112391	0.560147923
chr11	52265568	52265968	401	*	4.139181615	3.976469393	4.285388409	-0.156273278	0.432350781	0.618493243
chr11	59176682	59177082	401	*	4.139621976	3.881104568	4.35877929	-0.342708311	0.102566531	0.241310702
chr11	105996775	105997175	401	*	4.140965274	4.005777795	4.264563275	-0.103546672	0.604262421	0.755619229
chr11	82433886	82434286	401	*	4.148631757	4.121848839	4.174926512	-0.030635183	0.877113197	0.932708055
chr11	31743911	31744311	401	*	4.150089109	4.106330776	4.192559188	-0.006182418	0.974937256	0.987715946
chr11	12459426	12459826	401	*	4.150216934	4.499927986	3.687651416	0.511070939	0.020345535	0.076191922
chr11	35578328	35578728	401	*	4.153499866	4.174494589	4.132195102	0.005104216	0.979333815	0.990228604
chr11	90001715	90002115	401	*	4.154399508	4.293758141	4.000125815	0.195874327	0.329384715	0.520806916
chr11	24739857	24740257	401	*	4.162608153	4.644907965	3.432912678	0.742597144	0.002863668	0.017402936
chr11	82480133	82480533	401	*	4.164950564	4.271863346	4.049476173	0.125026485	0.52986397	0.698866625
chr11	70321907	70322307	401	*	4.167731984	3.692690011	4.524500235	-0.49244631	0.024792947	0.087924735
chr11	21045993	21046393	401	*	4.181315541	3.517589942	4.634178651	-0.680385342	0.004151023	0.023162833
chr11	104232110	104232510	401	*	4.185665145	4.065508172	4.296579521	-0.203765167	0.316107727	0.507740754
chr11	102359685	102360085	401	*	4.185882221	3.796014307	4.492495056	-0.463519348	0.032445467	0.107224636
chr11	120005154	120005554	401	*	4.193090824	3.552067829	4.635362279	-0.710951619	0.002629496	0.016266689
chr11	88098849	88099249	401	*	4.194997411	4.243396072	4.144918573	0.050889065	0.797388635	0.884833
chr11	102957570	102957970	401	*	4.197426367	4.02997204	4.347449869	-0.167115348	0.397895169	0.586472591
chr11	103332907	103333307	401	*	4.19895575	4.130847859	4.263992776	-0.077660301	0.697931279	0.820124368
chr11	33739505	33739905	401	*	4.201289873	4.113555934	4.283992966	-0.078840679	0.687875137	0.814023716
chr11	117790133	117790533	401	*	4.202788702	3.521689893	4.66359409	-0.685465744	0.004055152	0.022751966
chr11	119139698	119140098	401	*	4.205075772	3.701016483	4.577894176	-0.63933839	0.005130028	0.027268933
chr11	33913298	33913698	401	*	4.205995961	4.292650974	4.11380155	0.085866736	0.664373889	0.798551706
chr11	53053434	53053834	401	*	4.206307831	3.999889772	4.38685498	-0.278618849	0.176154346	0.347332402
chr11	25157611	25158011	401	*	4.207664253	4.568337913	3.725644711	0.460266376	0.039242159	0.122839207
chr11	96188266	96188666	401	*	4.208332637	3.452460427	4.701787062	-0.806889977	0.001027776	0.007834779
chr11	102964069	102964469	401	*	4.213037641	4.153906466	4.269840353	-0.073842332	0.705354449	0.824745829
chr11	118540022	118540422	401	*	4.213636201	3.892705832	4.476005073	-0.340653302	0.100026005	0.237004129
chr11	33782176	33782576	401	*	4.214924183	4.224105624	4.205683936	0.007395867	0.970626741	0.985097708
chr11	101771807	101772207	401	*	4.215738645	4.069884915	4.348191303	-0.184995475	0.362407052	0.552172557
chr11	60193776	60194176	401	*	4.222756159	3.877549171	4.501103734	-0.379583134	0.069235285	0.183349089
chr11	72013093	72013493	401	*	4.226076307	3.867012042	4.513347508	-0.440565274	0.037978026	0.119932848
chr11	87763274	87763674	401	*	4.227114959	4.384545787	4.050376445	0.227046771	0.260329322	0.447856861
chr11	77499972	77500372	401	*	4.228108924	3.984247214	4.436648867	-0.248875684	0.221483545	0.403677921
chr11	116233465	116233865	401	*	4.228117818	4.085430605	4.357954258	-0.198149091	0.321323263	0.512752173
chr11	106363425	106363825	401	*	4.229106338	3.790959522	4.564724403	-0.459152975	0.036148525	0.115840545
chr11	35122075	35122475	401	*	4.231513132	4.274044897	4.187689311	0.066944999	0.740174084	0.847373631
chr11	32192461	32192861	401	*	4.233181328	4.541654439	3.840293649	0.474238089	0.029975017	0.101344217
chr11	12225441	12225841	401	*	4.234564428	4.341010935	4.119633831	0.155610352	0.433159125	0.619314207
chr11	114300079	114300479	401	*	4.237791479	4.000004866	4.441875352	-0.218330398	0.283130436	0.472583994
chr11	61105360	61105760	401	*	4.241323015	4.317357776	4.161056935	0.102632228	0.616273641	0.764369691
chr11	120239586	120239986	401	*	4.241973043	3.766704345	4.598868658	-0.580070463	0.008837326	0.041132991
chr11	42001549	42001949	401	*	4.241985499	4.662721532	3.645557957	0.661453499	0.004653274	0.02533337
chr11	24752814	24753214	401	*	4.247092637	4.73534606	3.503510036	0.877692032	0.000320781	0.003135217
chr11	49935441	49935841	401	*	4.25168749	4.366299609	4.12717833	0.13827196	0.484313208	0.663062161
chr11	45457806	45458206	401	*	4.254328629	4.462784639	4.010581758	0.28766159	0.162458975	0.32851201
chr11	90249715	90250115	401	*	4.256672086	4.320151554	4.190270411	0.108222387	0.585201594	0.741051741
chr11	119839127	119839527	401	*	4.258553728	3.991763031	4.48362324	-0.341901148	0.099946806	0.236916252
chr11	24673809	24674209	401	*	4.259402066	4.596153612	3.819315245	0.550026711	0.013151145	0.055546086
chr11	116443095	116443495	401	*	4.264607437	4.057926912	4.445355272	-0.19279862	0.338151656	0.529304891
chr11	66912595	66912995	401	*	4.264647949	4.453121928	4.047798299	0.256695206	0.206093777	0.384751085
chr11	36537527	36537927	401	*	4.267113219	4.169887082	4.358198743	-0.049852232	0.801275992	0.887166257
chr11	119508078	119508478	401	*	4.267140474	3.86628356	4.580492828	-0.469732703	0.031279239	0.104497862
chr11	25858876	25859276	401	*	4.268739723	4.64291097	3.762192768	0.584238925	0.010167435	0.04579706
chr11	34140363	34140763	401	*	4.272307348	4.481826652	4.027104484	0.255176053	0.204983378	0.383556931
chr11	57776871	57777271	401	*	4.279552931	4.361805164	4.192326222	0.133080445	0.500537102	0.67538519
chr11	114146483	114146883	401	*	4.282253902	4.128232179	4.421406934	-0.186542753	0.343293511	0.533994194
chr11	94491244	94491644	401	*	4.283376763	3.760709847	4.666227822	-0.597938895	0.007151888	0.035177543
chr11	9317427	9317827	401	*	4.284299066	4.260521245	4.307691338	-0.00289181	0.988185109	0.994068135
chr11	72205751	72206151	401	*	4.284503944	4.496451138	4.035966961	0.342496023	0.102647711	0.241343317
chr11	115828956	115829356	401	*	4.285803072	3.994036255	4.528373852	-0.330755551	0.116890439	0.263325839
chr11	5868801	5869201	401	*	4.285819564	4.420623114	4.137109592	0.206643118	0.301537924	0.492670289
chr11	116078686	116079086	401	*	4.290090854	4.133415766	4.431405698	-0.199841507	0.310046959	0.501659402
chr11	44108772	44109172	401	*	4.290395954	4.133660145	4.431760184	-0.120252026	0.542691779	0.708400664
chr11	106026072	106026472	401	*	4.296774087	4.155402915	4.425520107	-0.128914215	0.517822372	0.688459868
chr11	79644402	79644802	401	*	4.297748795	3.622689699	4.755808872	-0.647197613	0.00578413	0.029905911
chr11	119073185	119073585	401	*	4.298016646	3.959411481	4.572062952	-0.359900134	0.086618287	0.214480907
chr11	119191303	119191703	401	*	4.300160462	4.238566915	4.35923169	-0.072345314	0.708201159	0.826634461
chr11	24865138	24865538	401	*	4.301953038	4.695809777	3.758441395	0.643213501	0.004622033	0.025191981
chr11	25867040	25867440	401	*	4.301973279	4.571858881	3.969706996	0.389717694	0.067233134	0.179870494
chr11	35557228	35557628	401	*	4.302878656	4.507411058	4.064482556	0.236102068	0.248822491	0.435373561
chr11	9135908	9136308	401	*	4.305195772	4.39209434	4.21272561	0.05878348	0.768921088	0.865626531
chr11	49633928	49634328	401	*	4.306061334	3.893001501	4.626801527	-0.455191867	0.032829268	0.108190409
chr11	45944569	45944969	401	*	4.308450902	4.364786191	4.249826091	0.11109413	0.574424064	0.73358472
chr11	31442473	31442873	401	*	4.308966412	4.729876085	3.712187369	0.667583138	0.003382361	0.019725373
chr11	53060842	53061242	401	*	4.311323763	4.150154434	4.456283857	-0.247641444	0.219238121	0.401043569
chr11	87817409	87817809	401	*	4.311415832	4.544645526	4.033071165	0.351772736	0.087693368	0.216268907
chr11	33300637	33301037	401	*	4.311496459	4.692160893	3.792916665	0.643118631	0.005338581	0.028119982
chr11	34010184	34010584	401	*	4.311636315	3.890452482	4.63723968	-0.424466245	0.045825683	0.136978301
chr11	3290441	3290841	401	*	4.312004876	4.123228172	4.478913956	-0.240413136	0.229751694	0.413755649
chr11	18584339	18584739	401	*	4.312267315	4.437491304	4.175131977	0.178771673	0.37104997	0.560079632
chr11	44690364	44690764	401	*	4.313188694	4.527673601	4.061152496	0.281805392	0.159849797	0.325274346
chr11	75907504	75907904	401	*	4.314057876	3.968270419	4.59278209	-0.356309583	0.085173	0.212092693
chr11	36068608	36069008	401	*	4.316006361	4.549714988	4.03697865	0.325768147	0.106512742	0.247734469
chr11	8775521	8775921	401	*	4.320706161	4.301353619	4.339802537	0.01777296	0.927412659	0.961732733
chr11	33872495	33872895	401	*	4.326605034	4.13281014	4.497423705	-0.24749114	0.217727091	0.399140194
chr11	24689851	24690251	401	*	4.326990548	4.784858412	3.652352949	0.751766173	0.001523167	0.01064338
chr11	120011739	120012139	401	*	4.33039873	4.373463775	4.286008517	0.076962196	0.694867552	0.818434195
chr11	69877324	69877724	401	*	4.330439986	4.243838475	4.412136086	-0.097996738	0.611896809	0.7608059
chr11	58995961	58996361	401	*	4.330688297	4.007042101	4.594866969	-0.340236019	0.102818199	0.241610717
chr11	76464812	76465212	401	*	4.332459108	3.780128098	4.730899845	-0.688657283	0.002292389	0.014632722
chr11	113178335	113178735	401	*	4.33358569	4.129040003	4.512699327	-0.126893175	0.550106666	0.713980163
chr11	33998224	33998624	401	*	4.335092176	4.13974241	4.507117324	-0.222829161	0.266698128	0.455027634
chr11	118728266	118728666	401	*	4.336156944	3.524984797	4.852254183	-0.946923876	0.000122136	0.0014758
chr11	119078333	119078733	401	*	4.336654334	3.958377701	4.636067728	-0.441610175	0.034192065	0.111372481
chr11	116651966	116652366	401	*	4.336669077	4.132781434	4.515278124	-0.287027272	0.157923688	0.322555086
chr11	69966053	69966453	401	*	4.338655151	4.269106475	4.405004693	-0.115853833	0.557157474	0.71939265
chr11	79019421	79019821	401	*	4.340936616	3.967830157	4.637108357	-0.413200904	0.046171733	0.137604325
chr11	103649548	103649948	401	*	4.343674747	3.973244415	4.638161137	-0.402928275	0.052030281	0.149684332
chr11	97534529	97534929	401	*	4.345327286	3.714750954	4.782642042	-0.669099268	0.003605488	0.020759476
chr11	114655431	114655831	401	*	4.346054302	4.386379243	4.304569744	0.012779224	0.948641	0.973716768
chr11	120721743	120722143	401	*	4.346579438	4.216725199	4.465704788	-0.145390548	0.458061154	0.640457071
chr11	96263509	96263909	401	*	4.34661936	3.899963702	4.687190994	-0.470560293	0.033012245	0.108577105
chr11	114012211	114012611	401	*	4.349701664	3.762847857	4.765683887	-0.748091884	0.001305981	0.009450367
chr11	31362231	31362631	401	*	4.349843465	4.677110767	3.925863142	0.518690925	0.017658833	0.068902561
chr11	51823503	51823903	401	*	4.349973299	4.07613089	4.580036449	-0.322516027	0.116132055	0.262313983
chr11	75281077	75281477	401	*	4.353884289	4.360201256	4.347539541	0.001063776	0.995794328	0.998009453
chr11	35398358	35398758	401	*	4.354129534	4.621982723	4.024942949	0.344749724	0.099861152	0.236824919
chr11	6991066	6991466	401	*	4.354229786	4.663665707	3.959775166	0.483663398	0.023476774	0.084433697
chr11	69326598	69326998	401	*	4.355666271	4.441462483	4.264443388	0.14745204	0.463678979	0.645366232
chr11	5990388	5990788	401	*	4.355734475	4.103470412	4.570384268	-0.250030365	0.2076626	0.386670344
chr11	120820044	120820444	401	*	4.357459934	3.816401906	4.750033772	-0.643588274	0.004443143	0.024446521
chr11	87579282	87579682	401	*	4.35818805	4.330523056	4.385332509	-0.024931469	0.897911448	0.945163931
chr11	20532643	20533043	401	*	4.361336129	4.644450792	4.008753679	0.439587112	0.041433506	0.127669378
chr11	58641393	58641793	401	*	4.361403378	4.140512487	4.552921282	-0.224609376	0.260108205	0.447616118
chr11	33836968	33837368	401	*	4.362822399	4.426389921	4.296324367	0.080022569	0.681742075	0.809749833
chr11	113724199	113724599	401	*	4.367177374	4.321061033	4.411865135	-0.046096013	0.809514524	0.892463053
chr11	4135589	4135989	401	*	4.368057369	4.46187899	4.267707303	0.14461147	0.458695812	0.64105754
chr11	119825098	119825498	401	*	4.368770714	4.666198682	3.993664251	0.492322382	0.024882192	0.088165626
chr11	75893400	75893800	401	*	4.372090908	4.031804783	4.647235493	-0.356886768	0.092305266	0.224078607
chr11	97450933	97451333	401	*	4.372291076	4.504673096	4.226523007	0.196207286	0.314123958	0.505642828
