anchor_id	chr	start	end	width	anchor_class	n_loops	n_gained_loops	n_lost_loops	mean_loop_logfc	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr16:77250001-77275000	chr16	77250001	77275000	25000	Lost anchor	1	0	1	-0.420632267324955	0	0	0
chr16:77575001-77600000	chr16	77575001	77600000	25000	Lost anchor	1	0	1	-0.305523595636143	2	0	0
chr16:77590001-77600000	chr16	77590001	77600000	10000	Lost anchor	1	0	1	-0.341173956767614	2	0	0
chr16:78150001-78160000	chr16	78150001	78160000	10000	Lost anchor	1	0	1	-0.424543006386247	0	0	0
chr16:78150001-78175000	chr16	78150001	78175000	25000	Lost anchor	1	0	1	-0.420632267324955	0	0	0
chr16:79160001-79170000	chr16	79160001	79170000	10000	Gained anchor	2	2	0	0.384855756378903	0	0	0
chr16:79180001-79190000	chr16	79180001	79190000	10000	Gained anchor	1	1	0	0.412637561080397	2	2	0
chr16:81060001-81070000	chr16	81060001	81070000	10000	Gained anchor	1	1	0	0.414133433354071	0	0	0
chr16:81170001-81180000	chr16	81170001	81180000	10000	Gained anchor	2	2	0	0.384107820242066	0	0	0
chr16:81200001-81225000	chr16	81200001	81225000	25000	Lost anchor	1	0	1	-0.337460690760414	2	1	0
chr16:82660001-82670000	chr16	82660001	82670000	10000	Lost anchor	1	0	1	-0.447037141542841	3	3	0
chr16:8325001-8350000	chr16	8325001	8350000	25000	Gained anchor	5	5	0	0.425752521248232	0	0	0
chr16:8330001-8340000	chr16	8330001	8340000	10000	Gained anchor	2	2	0	0.565919984609881	0	0	0
chr16:8340001-8350000	chr16	8340001	8350000	10000	Gained anchor	1	1	0	0.39640654926762	0	0	0
chr16:83410001-83420000	chr16	83410001	83420000	10000	Lost anchor	1	0	1	-0.447037141542841	0	0	0
chr16:84550001-84575000	chr16	84550001	84575000	25000	Lost anchor	1	0	1	-0.337460690760414	0	0	0
chr16:85800001-85810000	chr16	85800001	85810000	10000	Mixed anchor	3	1	2	-0.140938666719599	1	0	0
chr16:85800001-85825000	chr16	85800001	85825000	25000	Gained anchor	1	1	0	0.308136668593718	1	0	0
chr16:86300001-86325000	chr16	86300001	86325000	25000	Gained anchor	1	1	0	0.308136668593718	0	0	0
chr16:86410001-86420000	chr16	86410001	86420000	10000	Gained anchor	1	1	0	0.478083464137493	0	0	0
chr16:86420001-86430000	chr16	86420001	86430000	10000	Gained anchor	1	1	0	0.436899544178765	0	0	0
chr16:86675001-86700000	chr16	86675001	86700000	25000	Lost anchor	1	0	1	-0.311533465938273	2	2	0
chr16:86880001-86890000	chr16	86880001	86890000	10000	Gained anchor	1	1	0	0.436899544178765	0	0	0
chr16:87240001-87250000	chr16	87240001	87250000	10000	Lost anchor	1	0	1	-0.326082077989586	1	0	0
chr16:87350001-87375000	chr16	87350001	87375000	25000	Lost anchor	1	0	1	-0.311533465938273	0	0	0
chr16:87390001-87400000	chr16	87390001	87400000	10000	Lost anchor	1	0	1	-0.574817386306703	0	0	0
chr16:87825001-87850000	chr16	87825001	87850000	25000	Lost anchor	1	0	1	-0.479818361971381	0	0	0
chr16:90175001-90200000	chr16	90175001	90200000	25000	Lost anchor	1	0	1	-0.479818361971381	1	0	0
chr16:90380001-90385000	chr16	90380001	90385000	5000	Gained anchor	1	1	0	0.303114570745639	1	0	0
chr16:90710001-90715000	chr16	90710001	90715000	5000	Gained anchor	1	1	0	0.303114570745639	1	0	0
chr16:91160001-91165000	chr16	91160001	91165000	5000	Gained anchor	1	1	0	0.445710499556838	0	0	0
chr16:91310001-91315000	chr16	91310001	91315000	5000	Gained anchor	1	1	0	0.445710499556838	0	0	0
chr16:91930001-91940000	chr16	91930001	91940000	10000	Gained anchor	1	1	0	0.325587928357593	0	0	0
chr16:92050001-92060000	chr16	92050001	92060000	10000	Gained anchor	1	1	0	0.325587928357593	1	0	0
chr16:93930001-93940000	chr16	93930001	93940000	10000	Gained anchor	1	1	0	0.343977191337682	2	0	1
chr16:94250001-94260000	chr16	94250001	94260000	10000	Gained anchor	1	1	0	0.343977191337682	1	1	0
chr16:96350001-96360000	chr16	96350001	96360000	10000	Gained anchor	1	1	0	0.30207915726185	0	0	0
chr16:96670001-96680000	chr16	96670001	96680000	10000	Gained anchor	1	1	0	0.30207915726185	0	0	0
chr16:96850001-96860000	chr16	96850001	96860000	10000	Gained anchor	2	2	0	0.347744872296322	0	0	0
chr16:96890001-96900000	chr16	96890001	96900000	10000	Gained anchor	1	1	0	0.380175707614157	0	0	0
chr16:97010001-97020000	chr16	97010001	97020000	10000	Gained anchor	1	1	0	0.380175707614157	1	0	0
chr16:97270001-97280000	chr16	97270001	97280000	10000	Gained anchor	1	1	0	0.390196067795956	0	0	0
chr16:97290001-97300000	chr16	97290001	97300000	10000	Gained anchor	1	1	0	0.305293676796687	0	0	0
chr16:97520001-97530000	chr16	97520001	97530000	10000	Gained anchor	1	1	0	0.413990573129465	0	0	0
chr16:97780001-97790000	chr16	97780001	97790000	10000	Gained anchor	1	1	0	0.413990573129465	0	0	0
chr17:10300001-10325000	chr17	10300001	10325000	25000	Lost anchor	1	0	1	-0.317742169884043	0	0	0
chr17:10320001-10330000	chr17	10320001	10330000	10000	Lost anchor	1	0	1	-0.361753110230178	0	0	0
chr17:10840001-10850000	chr17	10840001	10850000	10000	Lost anchor	2	0	2	-0.371216930599681	1	0	0
chr17:10850001-10860000	chr17	10850001	10860000	10000	Lost anchor	1	0	1	-0.313998702285749	1	1	0
chr17:10940001-10950000	chr17	10940001	10950000	10000	Lost anchor	1	0	1	-0.357355603955237	1	1	0
chr17:10960001-10970000	chr17	10960001	10970000	10000	Lost anchor	1	0	1	-0.313998702285749	3	3	0
chr17:11050001-11075000	chr17	11050001	11075000	25000	Lost anchor	1	0	1	-0.317742169884043	2	1	0
chr17:11060001-11070000	chr17	11060001	11070000	10000	Lost anchor	2	0	2	-0.373415683737151	1	0	0
chr17:11970001-11980000	chr17	11970001	11980000	10000	Lost anchor	1	0	1	-0.339525973927819	2	0	0
chr17:12525001-12550000	chr17	12525001	12550000	25000	Lost anchor	1	0	1	-0.308806577799808	0	0	0
chr17:12800001-12825000	chr17	12800001	12825000	25000	Lost anchor	1	0	1	-0.308806577799808	0	0	0
chr17:13450001-13475000	chr17	13450001	13475000	25000	Lost anchor	1	0	1	-0.305709304295051	0	0	0
chr17:14110001-14120000	chr17	14110001	14120000	10000	Gained anchor	1	1	0	0.457801615836782	0	0	0
chr17:14125001-14130000	chr17	14125001	14130000	5000	Gained anchor	1	1	0	0.42794404250404	0	0	0
chr17:14200001-14210000	chr17	14200001	14210000	10000	Gained anchor	1	1	0	0.457801615836782	2	0	0
chr17:14200001-14225000	chr17	14200001	14225000	25000	Lost anchor	1	0	1	-0.305709304295051	3	0	0
chr17:14205001-14210000	chr17	14205001	14210000	5000	Gained anchor	1	1	0	0.42794404250404	1	0	0
chr17:14280001-14290000	chr17	14280001	14290000	10000	Gained anchor	1	1	0	0.302659009608342	2	0	0
chr17:14900001-14910000	chr17	14900001	14910000	10000	Gained anchor	1	1	0	0.302659009608342	0	0	0
chr17:14925001-14950000	chr17	14925001	14950000	25000	Lost anchor	1	0	1	-0.858330345772178	0	0	0
chr17:15050001-15075000	chr17	15050001	15075000	25000	Lost anchor	1	0	1	-0.602401368203532	0	0	0
chr17:15065001-15070000	chr17	15065001	15070000	5000	Gained anchor	1	1	0	0.388610284528303	0	0	0
chr17:15375001-15380000	chr17	15375001	15380000	5000	Gained anchor	2	2	0	0.419050282654416	1	0	0
chr17:15375001-15400000	chr17	15375001	15400000	25000	Lost anchor	1	0	1	-0.352225202139341	3	0	0
chr17:15390001-15395000	chr17	15390001	15395000	5000	Gained anchor	1	1	0	0.363973620352039	0	0	0
chr17:15465001-15470000	chr17	15465001	15470000	5000	Gained anchor	2	2	0	0.406731950566284	0	0	0
chr17:15700001-15725000	chr17	15700001	15725000	25000	Lost anchor	2	0	2	-0.477313285171436	0	0	0
chr17:16950001-16960000	chr17	16950001	16960000	10000	Lost anchor	1	0	1	-0.31303243645498	0	0	0
chr17:17370001-17380000	chr17	17370001	17380000	10000	Lost anchor	1	0	1	-0.31303243645498	0	0	0
chr17:17390001-17395000	chr17	17390001	17395000	5000	Lost anchor	1	0	1	-0.314272484879308	0	0	0
chr17:17750001-17755000	chr17	17750001	17755000	5000	Lost anchor	1	0	1	-0.314272484879308	0	0	0
chr17:20950001-20975000	chr17	20950001	20975000	25000	Lost anchor	1	0	1	-0.858330345772178	0	0	0
chr17:21700001-21725000	chr17	21700001	21725000	25000	Gained anchor	1	1	0	0.360150970121925	0	0	0
chr17:25395001-25400000	chr17	25395001	25400000	5000	Gained anchor	1	1	0	0.341732315869553	0	0	0
chr17:25465001-25470000	chr17	25465001	25470000	5000	Gained anchor	1	1	0	0.341732315869553	0	0	0
chr17:26310001-26320000	chr17	26310001	26320000	10000	Gained anchor	1	1	0	0.377667968413335	1	0	0
chr17:26450001-26460000	chr17	26450001	26460000	10000	Gained anchor	1	1	0	0.377667968413335	0	0	0
chr17:29925001-29950000	chr17	29925001	29950000	25000	Lost anchor	1	0	1	-0.388148525199975	1	0	0
chr17:31685001-31690000	chr17	31685001	31690000	5000	Gained anchor	1	1	0	0.343544852878036	0	0	0
chr17:31700001-31725000	chr17	31700001	31725000	25000	Lost anchor	1	0	1	-0.388148525199975	0	0	0
chr17:32025001-32030000	chr17	32025001	32030000	5000	Gained anchor	1	1	0	0.343544852878036	0	0	0
chr17:32125001-32150000	chr17	32125001	32150000	25000	Lost anchor	1	0	1	-0.328140899386962	1	0	0
chr17:32475001-32500000	chr17	32475001	32500000	25000	Lost anchor	1	0	1	-0.328140899386962	0	0	0
chr17:33225001-33230000	chr17	33225001	33230000	5000	Gained anchor	1	1	0	0.433987010267071	0	0	0
chr17:33270001-33275000	chr17	33270001	33275000	5000	Gained anchor	1	1	0	0.433987010267071	0	0	0
chr17:33430001-33440000	chr17	33430001	33440000	10000	Lost anchor	1	0	1	-0.342377131442631	0	0	0
chr17:33800001-33810000	chr17	33800001	33810000	10000	Lost anchor	1	0	1	-0.342377131442631	0	0	0
chr17:3550001-3575000	chr17	3550001	3575000	25000	Lost anchor	1	0	1	-0.317496051878387	0	0	0
chr17:3570001-3580000	chr17	3570001	3580000	10000	Gained anchor	1	1	0	0.371674576547002	0	0	0
chr17:36250001-36275000	chr17	36250001	36275000	25000	Gained anchor	1	1	0	0.360150970121925	1	0	0
chr17:3790001-3800000	chr17	3790001	3800000	10000	Gained anchor	1	1	0	0.371674576547002	0	0	0
chr17:40925001-40950000	chr17	40925001	40950000	25000	Lost anchor	1	0	1	-0.488672567691431	1	0	0
chr17:40950001-40975000	chr17	40950001	40975000	25000	Lost anchor	1	0	1	-0.487249888101909	0	0	0
chr17:40975001-40980000	chr17	40975001	40980000	5000	Lost anchor	1	0	1	-0.455201329779306	0	0	0
chr17:40975001-41000000	chr17	40975001	41000000	25000	Lost anchor	1	0	1	-0.544258436928257	0	0	0
chr17:41500001-41525000	chr17	41500001	41525000	25000	Lost anchor	2	0	2	-0.307808283457141	0	0	0
chr17:42190001-42200000	chr17	42190001	42200000	10000	Lost anchor	1	0	1	-0.414322966384706	1	1	0
chr17:42280001-42290000	chr17	42280001	42290000	10000	Lost anchor	1	0	1	-0.414322966384706	1	1	0
chr17:42300001-42325000	chr17	42300001	42325000	25000	Lost anchor	1	0	1	-0.321340705591896	1	1	0
chr17:42310001-42320000	chr17	42310001	42320000	10000	Lost anchor	2	0	2	-0.421857934319984	1	1	0
chr17:42450001-42460000	chr17	42450001	42460000	10000	Lost anchor	1	0	1	-0.429871889624772	2	2	0
chr17:42475001-42500000	chr17	42475001	42500000	25000	Lost anchor	1	0	1	-0.321340705591896	0	0	0
chr17:42575001-42600000	chr17	42575001	42600000	25000	Lost anchor	1	0	1	-0.304256674680602	0	0	0
chr17:42590001-42600000	chr17	42590001	42600000	10000	Lost anchor	1	0	1	-0.413843979015196	0	0	0
chr17:42600001-42625000	chr17	42600001	42625000	25000	Lost anchor	1	0	1	-0.31135989223368	0	0	0
chr17:42605001-42610000	chr17	42605001	42610000	5000	Lost anchor	1	0	1	-0.455201329779306	0	0	0
chr17:42775001-42800000	chr17	42775001	42800000	25000	Lost anchor	2	0	2	-0.515754162515083	0	0	0
chr17:42800001-42825000	chr17	42800001	42825000	25000	Lost anchor	1	0	1	-0.488672567691431	0	0	0
chr17:43265001-43270000	chr17	43265001	43270000	5000	Gained anchor	1	1	0	0.32155627627194	0	0	0
chr17:43455001-43460000	chr17	43455001	43460000	5000	Gained anchor	1	1	0	0.32155627627194	0	0	0
chr17:43510001-43520000	chr17	43510001	43520000	10000	Gained anchor	1	1	0	0.329558557902776	0	0	0
chr17:43610001-43620000	chr17	43610001	43620000	10000	Gained anchor	1	1	0	0.329558557902776	0	0	0
chr17:45910001-45915000	chr17	45910001	45915000	5000	Gained anchor	1	1	0	0.452259391605008	1	0	0
chr17:46030001-46035000	chr17	46030001	46035000	5000	Gained anchor	1	1	0	0.452259391605008	0	0	0
chr17:47795001-47800000	chr17	47795001	47800000	5000	Gained anchor	1	1	0	0.418130905340199	0	0	0
chr17:48100001-48105000	chr17	48100001	48105000	5000	Gained anchor	1	1	0	0.418130905340199	0	0	0
chr17:48250001-48275000	chr17	48250001	48275000	25000	Lost anchor	1	0	1	-0.546093187385536	0	0	0
chr17:48270001-48280000	chr17	48270001	48280000	10000	Lost anchor	1	0	1	-0.610648956106594	0	0	0
chr17:48275001-48300000	chr17	48275001	48300000	25000	Lost anchor	1	0	1	-0.555620663217923	0	0	0
chr17:48400001-48425000	chr17	48400001	48425000	25000	Lost anchor	2	0	2	-0.355137229463307	1	0	0
chr17:48415001-48420000	chr17	48415001	48420000	5000	Lost anchor	1	0	1	-0.393885611332712	0	0	0
chr17:48465001-48470000	chr17	48465001	48470000	5000	Lost anchor	1	0	1	-0.393885611332712	2	0	0
chr17:48540001-48550000	chr17	48540001	48550000	10000	Lost anchor	1	0	1	-0.344731349940149	1	1	0
chr17:48590001-48600000	chr17	48590001	48600000	10000	Lost anchor	1	0	1	-0.344731349940149	0	0	0
chr17:48925001-48950000	chr17	48925001	48950000	25000	Lost anchor	1	0	1	-0.30669740167315	7	0	1
chr17:49175001-49200000	chr17	49175001	49200000	25000	Lost anchor	1	0	1	-0.403577057253463	10	0	0
chr17:49375001-49400000	chr17	49375001	49400000	25000	Lost anchor	2	0	2	-0.550856925301729	1	0	0
chr17:49400001-49410000	chr17	49400001	49410000	10000	Lost anchor	1	0	1	-0.610648956106594	1	0	0
chr17:4975001-5000000	chr17	4975001	5000000	25000	Lost anchor	1	0	1	-0.317496051878387	1	0	0
chr17:53500001-53525000	chr17	53500001	53525000	25000	Lost anchor	1	0	1	-0.459159904991289	0	0	0
chr17:54050001-54075000	chr17	54050001	54075000	25000	Lost anchor	1	0	1	-0.459159904991289	0	0	0
chr17:5440001-5445000	chr17	5440001	5445000	5000	Lost anchor	1	0	1	-0.688339953467639	0	0	0
chr17:5885001-5890000	chr17	5885001	5890000	5000	Lost anchor	1	0	1	-0.688339953467639	0	0	0
chr17:63600001-63610000	chr17	63600001	63610000	10000	Lost anchor	1	0	1	-0.338888785343663	2	1	0
chr17:63710001-63720000	chr17	63710001	63720000	10000	Lost anchor	1	0	1	-0.338888785343663	2	2	0
chr17:63860001-63870000	chr17	63860001	63870000	10000	Lost anchor	1	0	1	-0.358366985177846	1	0	0
chr17:64000001-64010000	chr17	64000001	64010000	10000	Lost anchor	1	0	1	-0.433755791943041	0	0	0
chr17:64330001-64340000	chr17	64330001	64340000	10000	Lost anchor	1	0	1	-0.358366985177846	1	0	0
chr17:64590001-64600000	chr17	64590001	64600000	10000	Lost anchor	1	0	1	-0.433755791943041	0	0	0
chr17:66570001-66580000	chr17	66570001	66580000	10000	Gained anchor	1	1	0	0.420953063262252	0	0	0
chr17:66575001-66600000	chr17	66575001	66600000	25000	Gained anchor	2	2	0	0.317068047516853	0	0	0
chr17:66675001-66700000	chr17	66675001	66700000	25000	Gained anchor	1	1	0	0.304725176694191	4	0	0
chr17:66680001-66690000	chr17	66680001	66690000	10000	Gained anchor	1	1	0	0.444377306982187	2	0	0
chr17:67150001-67175000	chr17	67150001	67175000	25000	Gained anchor	1	1	0	0.304725176694191	1	0	0
chr17:67170001-67180000	chr17	67170001	67180000	10000	Gained anchor	1	1	0	0.444377306982187	1	0	0
chr17:67175001-67200000	chr17	67175001	67200000	25000	Gained anchor	1	1	0	0.312332284039958	1	0	0
chr17:67450001-67475000	chr17	67450001	67475000	25000	Gained anchor	1	1	0	0.321803810993749	0	0	0
chr17:67470001-67480000	chr17	67470001	67480000	10000	Gained anchor	1	1	0	0.420953063262252	0	0	0
chr17:67650001-67660000	chr17	67650001	67660000	10000	Gained anchor	1	1	0	0.510638959462082	0	0	0
chr17:67830001-67840000	chr17	67830001	67840000	10000	Gained anchor	1	1	0	0.510638959462082	0	0	0
chr17:67860001-67870000	chr17	67860001	67870000	10000	Gained anchor	1	1	0	0.350560862035035	0	0	0
chr17:68160001-68170000	chr17	68160001	68170000	10000	Gained anchor	1	1	0	0.350560862035035	2	0	0
chr17:70840001-70850000	chr17	70840001	70850000	10000	Gained anchor	1	1	0	0.310399112157016	2	0	1
chr17:70960001-70970000	chr17	70960001	70970000	10000	Gained anchor	1	1	0	0.310399112157016	0	0	0
chr17:71550001-71575000	chr17	71550001	71575000	25000	Gained anchor	1	1	0	0.310964925509712	0	0	0
chr17:71850001-71875000	chr17	71850001	71875000	25000	Gained anchor	1	1	0	0.310964925509712	0	0	0
chr17:71965001-71970000	chr17	71965001	71970000	5000	Gained anchor	1	1	0	0.327795596824896	1	0	0
chr17:72240001-72245000	chr17	72240001	72245000	5000	Gained anchor	1	1	0	0.327795596824896	1	0	0
chr17:7300001-7310000	chr17	7300001	7310000	10000	Gained anchor	1	1	0	0.373691723923624	0	0	0
chr17:7410001-7420000	chr17	7410001	7420000	10000	Gained anchor	1	1	0	0.373691723923624	0	0	0
chr17:74650001-74675000	chr17	74650001	74675000	25000	Gained anchor	2	2	0	0.431575759010428	0	0	0
chr17:78190001-78200000	chr17	78190001	78200000	10000	Lost anchor	1	0	1	-0.321694954073405	1	0	0
chr17:78450001-78460000	chr17	78450001	78460000	10000	Lost anchor	1	0	1	-0.321694954073405	0	0	0
chr17:78775001-78800000	chr17	78775001	78800000	25000	Gained anchor	1	1	0	0.4207893664383	0	0	0
chr17:78800001-78825000	chr17	78800001	78825000	25000	Gained anchor	1	1	0	0.442362151582557	0	0	0
chr17:83040001-83045000	chr17	83040001	83045000	5000	Gained anchor	1	1	0	0.569247254147916	1	0	0
chr17:83250001-83255000	chr17	83250001	83255000	5000	Gained anchor	1	1	0	0.569247254147916	0	0	0
chr17:83275001-83280000	chr17	83275001	83280000	5000	Gained anchor	1	1	0	0.453011771917722	0	0	0
chr17:83350001-83355000	chr17	83350001	83355000	5000	Gained anchor	1	1	0	0.453011771917722	0	0	0
chr17:84110001-84115000	chr17	84110001	84115000	5000	Gained anchor	1	1	0	0.414596283857196	0	0	0
chr17:84190001-84195000	chr17	84190001	84195000	5000	Gained anchor	1	1	0	0.414596283857196	0	0	0
chr17:84830001-84840000	chr17	84830001	84840000	10000	Lost anchor	1	0	1	-0.396532717218427	0	0	0
chr17:85630001-85640000	chr17	85630001	85640000	10000	Lost anchor	1	0	1	-0.396532717218427	1	0	0
chr17:88330001-88340000	chr17	88330001	88340000	10000	Lost anchor	1	0	1	-0.398789845490994	0	0	0
chr17:88380001-88390000	chr17	88380001	88390000	10000	Lost anchor	1	0	1	-0.310272706215319	0	0	0
chr17:88500001-88510000	chr17	88500001	88510000	10000	Lost anchor	2	0	2	-0.354531275853156	0	0	0
chr17:88650001-88675000	chr17	88650001	88675000	25000	Gained anchor	1	1	0	0.339031090592979	0	0	0
chr17:90575001-90600000	chr17	90575001	90600000	25000	Gained anchor	1	1	0	0.461380786494324	0	0	0
chr17:93125001-93150000	chr17	93125001	93150000	25000	Gained anchor	2	2	0	0.400205938543651	0	0	0
chr17:93760001-93770000	chr17	93760001	93770000	10000	Lost anchor	1	0	1	-0.445181303766523	0	0	0
chr17:94730001-94740000	chr17	94730001	94740000	10000	Lost anchor	1	0	1	-0.445181303766523	0	0	0
chr17:9750001-9760000	chr17	9750001	9760000	10000	Lost anchor	1	0	1	-0.339525973927819	0	0	0
chr18:10275001-10300000	chr18	10275001	10300000	25000	Gained anchor	1	1	0	0.37561468911131	0	0	0
chr18:10290001-10300000	chr18	10290001	10300000	10000	Gained anchor	1	1	0	0.539333485710682	0	0	0
chr18:10500001-10510000	chr18	10500001	10510000	10000	Gained anchor	1	1	0	0.539333485710682	0	0	0
chr18:10500001-10525000	chr18	10500001	10525000	25000	Gained anchor	1	1	0	0.37561468911131	0	0	0
chr18:10615001-10620000	chr18	10615001	10620000	5000	Gained anchor	1	1	0	0.527223355106353	0	0	0
chr18:11050001-11075000	chr18	11050001	11075000	25000	Lost anchor	1	0	1	-1.13832226024143	1	0	0
chr18:12450001-12460000	chr18	12450001	12460000	10000	Lost anchor	1	0	1	-0.301714913250761	0	0	0
chr18:12740001-12745000	chr18	12740001	12745000	5000	Lost anchor	1	0	1	-0.325121728068758	1	0	0
chr18:12880001-12885000	chr18	12880001	12885000	5000	Lost anchor	1	0	1	-0.325121728068758	0	0	0
chr18:12890001-12900000	chr18	12890001	12900000	10000	Lost anchor	1	0	1	-0.301714913250761	0	0	0
chr18:15550001-15575000	chr18	15550001	15575000	25000	Gained anchor	1	1	0	0.355379389258129	0	0	0
chr18:15570001-15580000	chr18	15570001	15580000	10000	Gained anchor	1	1	0	0.469050580952868	0	0	0
chr18:16200001-16225000	chr18	16200001	16225000	25000	Gained anchor	1	1	0	0.355379389258129	0	0	0
chr18:16210001-16220000	chr18	16210001	16220000	10000	Gained anchor	1	1	0	0.469050580952868	0	0	0
chr18:24705001-24710000	chr18	24705001	24710000	5000	Gained anchor	1	1	0	0.300379964711078	1	0	0
chr18:24950001-24955000	chr18	24950001	24955000	5000	Gained anchor	1	1	0	0.300379964711078	0	0	0
chr18:25060001-25065000	chr18	25060001	25065000	5000	Gained anchor	1	1	0	0.328609775882984	0	0	0
chr18:25120001-25125000	chr18	25120001	25125000	5000	Gained anchor	1	1	0	0.328609775882984	0	0	0
chr18:30320001-30330000	chr18	30320001	30330000	10000	Lost anchor	1	0	1	-0.380587835816651	0	0	0
chr18:30325001-30330000	chr18	30325001	30330000	5000	Lost anchor	1	0	1	-0.468489903924106	0	0	0
chr18:30360001-30370000	chr18	30360001	30370000	10000	Lost anchor	1	0	1	-0.513502405322124	1	0	0
chr18:30530001-30535000	chr18	30530001	30535000	5000	Lost anchor	1	0	1	-0.341115714485806	1	1	0
