anchor_id	loop_id	anchor_number	chr	start	end	anchor_type	anchor_distance_to_tss	loop_class	loop_direction	loop_logFC	loop_fdr	loop_category	loop_resolution_kb	loop_distance	loop_type	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_Promoter_overlap
loop_2186_A1	loop_2186	1	chr10	45470000	45480000	Polycomb	6394	Lost	down_in_mutant	-0.699474034887849	0.0023058232764264	moderate_differential	10	5420000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_2212_A1	loop_2212	1	chr8	115430000	115440000	Active_Enhancer	267793	Lost	down_in_mutant	-0.357861269121538	0.0025684532071766	weak_differential	10	180000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_18727_A1	loop_18727	1	chr8	57960000	57970000	Active_Enhancer	306967	Lost	down_in_mutant	-0.47348034767217	0.0009071935237486	weak_differential	10	570000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_4243_A1	loop_4243	1	chr8	98800000	98825000	Poised_Enhancer	186885	Lost	down_in_mutant	-0.324555894152314	0.0006739318584471	weak_differential	25	6e+05	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_2253_A1	loop_2253	1	chr8	15220000	15230000	CTCF_Site	162346	Gained	up_in_mutant	0.350536011446174	0.0126101911122405	weak_differential	10	5e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2257_A1	loop_2257	1	chr8	58140000	58150000	Poised_Enhancer	486967	Lost	down_in_mutant	-0.402757177492851	0.0038571622921264	weak_differential	10	390000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_2258_A1	loop_2258	1	chr8	4230000	4240000	Active_Promoter	0	Lost	down_in_mutant	-0.429114058464164	0.0162875139061459	weak_differential	10	440000	Active_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	TRUE	FALSE
loop_2314_A1	loop_2314	1	chr14	14860000	14870000	Active_Enhancer	56584	Lost	down_in_mutant	-0.427724929952878	0.0140433866165185	weak_differential	10	1230000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2325_A1	loop_2325	1	chr14	32620000	32630000	Poised_Enhancer	20592	Gained	up_in_mutant	0.457844978756408	0.0020696918492446	weak_differential	10	340000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_8679_A1	loop_8679	1	chr14	61675000	61700000	CTCF_Site	0	Lost	down_in_mutant	-0.530423907324295	0.0004705794079349	moderate_differential	25	1575000	Repressed_Promoter-Other	TRUE	TRUE	TRUE	TRUE	FALSE
loop_2338_A1	loop_2338	1	chr14	105690000	105700000	Active_Enhancer	66229	Lost	down_in_mutant	-0.72167848607225	0.0107976792544575	moderate_differential	10	3200000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2368_A1	loop_2368	1	chr9	90690000	90700000	Active_Enhancer	419195	Lost	down_in_mutant	-0.363377834971474	0.0121295719768916	weak_differential	10	1320000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2379_A1	loop_2379	1	chr9	91130000	91140000	Active_Enhancer	222412	Lost	down_in_mutant	-0.429438640005797	0.0040735599261542	weak_differential	10	880000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2386_A1	loop_2386	1	chr9	40330000	40340000	Active_Enhancer	6573	Lost	down_in_mutant	-0.412069083154856	0.001223849428592	weak_differential	10	250000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2387_A1	loop_2387	1	chr9	91540000	91550000	Active_Enhancer	174189	Lost	down_in_mutant	-0.40845703088672	0.0015612533267469	weak_differential	10	470000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2415_A1	loop_2415	1	chr9	78440000	78450000	Repressed_Promoter	0	Lost	down_in_mutant	-0.414092441737457	0.016594460605586	weak_differential	10	1350000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_2418_A1	loop_2418	1	chr9	90820000	90830000	Poised_Enhancer	532412	Lost	down_in_mutant	-1.08587365750228	1.3644068929898e-05	strong_differential	10	1140000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_2429_A1	loop_2429	1	chr9	28200000	28210000	Polycomb	409052	Lost	down_in_mutant	-0.40831576093969	0.0278185860654381	weak_differential	10	1590000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_2432_A1	loop_2432	1	chr9	20460000	20470000	Active_Promoter	0	Lost	down_in_mutant	-0.305472167025876	0.0284994487322809	weak_differential	10	370000	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2505_A1	loop_2505	1	chr11	17950000	17960000	Active_Promoter	0	Lost	down_in_mutant	-0.39345799126794	0.0046045471218544	weak_differential	10	8e+05	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2515_A1	loop_2515	1	chr11	33720000	33730000	Polycomb	141040	Gained	up_in_mutant	0.352769446315732	0.0024181064181188	weak_differential	10	280000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_2532_A1	loop_2532	1	chr11	71330000	71340000	CTCF_Site	44767	Lost	down_in_mutant	-0.315517249469948	0.024646310535305	weak_differential	10	820000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2533_A1	loop_2533	1	chr11	29260000	29270000	CTCF_Site	12590	Lost	down_in_mutant	-0.44244147825646	0.0023633669901125	weak_differential	10	620000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_9688_A1	loop_9688	1	chr11	30675000	30700000	CTCF_Site	25412	Lost	down_in_mutant	-0.314422943837828	0.0066877011041566	weak_differential	25	950000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2565_A1	loop_2565	1	chr13	104510000	104520000	Poised_Enhancer	222164	Lost	down_in_mutant	-0.346950485210338	0.0011005210683704	weak_differential	10	180000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_2573_A1	loop_2573	1	chr13	96130000	96140000	Bivalent_Promoter	0	Lost	down_in_mutant	-0.32337608239459	0.0015073827602641	weak_differential	10	250000	Active_Promoter-Bivalent_Promoter	TRUE	TRUE	TRUE	TRUE	TRUE
loop_16984_A1	loop_16984	1	chr13	37450000	37475000	Polycomb	104791	Gained	up_in_mutant	0.449492547900714	8.40175638713091e-05	weak_differential	25	5e+05	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_2600_A1	loop_2600	1	chr13	83520000	83530000	Active_Enhancer	15965	Lost	down_in_mutant	-0.587775891771127	0.015298149963012	moderate_differential	10	820000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2614_A1	loop_2614	1	chr13	90920000	90930000	Active_Promoter	0	Lost	down_in_mutant	-0.527652771053765	0.0240967070501978	moderate_differential	10	1430000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2650_A1	loop_2650	1	chr12	75280000	75290000	CTCF_Site	18321	Gained	up_in_mutant	0.365495065129327	6.91753288901395e-05	weak_differential	10	90000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2663_A1	loop_2663	1	chr12	72940000	72950000	Repressed_Promoter	0	Lost	down_in_mutant	-0.342051564332163	0.0026592352195874	weak_differential	10	90000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_2670_A1	loop_2670	1	chr12	17260000	17270000	Active_Promoter	0	Lost	down_in_mutant	-0.400281203844021	0.0212782028895911	weak_differential	10	280000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2727_A1	loop_2727	1	chr15	42210000	42220000	Other	340279	Lost	down_in_mutant	-0.319272961692068	0.0013409260561746	weak_differential	10	490000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2762_A1	loop_2762	1	chr16	37440000	37450000	Active_Enhancer	55037	Lost	down_in_mutant	-0.334992401099177	0.0022040566092055	weak_differential	10	210000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2775_A1	loop_2775	1	chr16	37450000	37460000	Active_Enhancer	65037	Lost	down_in_mutant	-0.364168266982651	0.0020815478741168	weak_differential	10	160000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2778_A1	loop_2778	1	chr16	72800000	72810000	Active_Enhancer	491693	Lost	down_in_mutant	-0.350527936164396	0.0007723108203784	weak_differential	10	110000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_2783_A1	loop_2783	1	chr16	42910000	42920000	Active_Promoter	0	Lost	down_in_mutant	-0.426628206101119	0.0027572331120902	weak_differential	10	680000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2791_A1	loop_2791	1	chr16	96850000	96860000	Poised_Enhancer	310751	Gained	up_in_mutant	0.305293676796687	0.0021098994716862	weak_differential	10	440000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_11085_A1	loop_11085	1	chr16	77250000	77275000	Poised_Enhancer	13682	Lost	down_in_mutant	-0.420632267324955	0.0004705794079349	weak_differential	25	9e+05	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_2811_A1	loop_2811	1	chr16	16200000	16210000	Other	3317	Lost	down_in_mutant	-0.416109901249989	0.0101483175503552	weak_differential	10	380000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17258_A1	loop_17258	1	chr16	72350000	72375000	CTCF_Site	41693	Gained	up_in_mutant	0.384989516962391	0.0003295612194157	weak_differential	25	625000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2923_A1	loop_2923	1	chr1	137690000	137700000	Poised_Enhancer	266454	Lost	down_in_mutant	-0.349712364991175	0.0011176921476137	weak_differential	10	150000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_2931_A1	loop_2931	1	chr1	52950000	52960000	Active_Enhancer	60178	Lost	down_in_mutant	-0.313062917143718	0.0050877798299685	weak_differential	10	140000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_2966_A1	loop_2966	1	chr1	24670000	24680000	Active_Promoter	0	Lost	down_in_mutant	-0.313408760155147	0.0132337625895197	weak_differential	10	410000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_18867_A1	loop_18867	1	chr1	118300000	118325000	Active_Promoter	0	Lost	down_in_mutant	-0.354083228206352	0.0033025408951208	weak_differential	25	450000	Active_Promoter-Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE
loop_3007_A1	loop_3007	1	chr1	160210000	160220000	Active_Promoter	0	Lost	down_in_mutant	-0.439195163964159	0.0087779067812869	weak_differential	10	820000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3059_A1	loop_3059	1	chr18	30810000	30820000	Active_Enhancer	497289	Lost	down_in_mutant	-0.404811497339269	0.0020412863096884	weak_differential	10	5e+05	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3067_A1	loop_3067	1	chr18	30970000	30980000	Poised_Enhancer	337289	Lost	down_in_mutant	-0.350334040541818	0.0052697279458743	weak_differential	10	340000	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3070_A1	loop_3070	1	chr18	30320000	30330000	CTCF_Site	47252	Lost	down_in_mutant	-0.380587835816651	0.0056301402058789	weak_differential	10	1440000	Active_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3091_A1	loop_3091	1	chr19	17230000	17240000	Active_Enhancer	132843	Lost	down_in_mutant	-0.459495845749486	2.50458627324543e-05	weak_differential	10	1e+05	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3104_A1	loop_3104	1	chr19	22440000	22450000	Active_Enhancer	300604	Lost	down_in_mutant	-0.401559538432995	0.001582093926506	weak_differential	10	310000	Active_Enhancer-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3127_A1	loop_3127	1	chr19	50250000	50260000	CTCF_Site	418645	Lost	down_in_mutant	-0.450029231025166	0.011465260403656	weak_differential	10	2720000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3184_A1	loop_3184	1	chr2	141830000	141840000	Active_Enhancer	1061530	Lost	down_in_mutant	-0.384633095685368	0.0016839005975615	weak_differential	10	220000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3206_A1	loop_3206	1	chr2	37380000	37390000	Poised_Enhancer	10156	Lost	down_in_mutant	-0.573417140197504	0.0001055846302426	moderate_differential	10	4e+05	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3212_A1	loop_3212	1	chr2	28690000	28700000	Other	0	Gained	up_in_mutant	0.338999744985558	0.0012186211130776	weak_differential	10	150000	Active_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3219_A1	loop_3219	1	chr2	132310000	132320000	Poised_Enhancer	46851	Lost	down_in_mutant	-0.320682043758598	0.0137509124263788	weak_differential	10	370000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3225_A1	loop_3225	1	chr2	112540000	112550000	CTCF_Site	47035	Lost	down_in_mutant	-0.357584156133743	0.0007722055694618	weak_differential	10	220000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3226_A1	loop_3226	1	chr2	57900000	57910000	Active_Enhancer	87883	Lost	down_in_mutant	-0.491949005806489	0.0223100056960692	weak_differential	10	760000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3233_A1	loop_3233	1	chr2	73770000	73780000	Repressed_Promoter	0	Lost	down_in_mutant	-0.678173305988614	0.0001054504570777	moderate_differential	10	890000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3235_A1	loop_3235	1	chr2	90720000	90730000	CTCF_Site	15369	Gained	up_in_mutant	0.335254682841438	0.0234839367782023	weak_differential	10	860000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3373_A1	loop_3373	1	chr3	42070000	42080000	CTCF_Site	327388	Lost	down_in_mutant	-0.737957048030215	0.0046045471218544	moderate_differential	10	8830000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3385_A1	loop_3385	1	chr3	92150000	92160000	CTCF_Site	7255	Lost	down_in_mutant	-0.704609826479253	0.006054246415804	moderate_differential	10	1340000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3386_A1	loop_3386	1	chr4	98540000	98550000	Active_Enhancer	144214	Lost	down_in_mutant	-0.359587615689042	3.92342140348747e-05	weak_differential	10	120000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3425_A1	loop_3425	1	chr4	82640000	82650000	Poised_Enhancer	55749	Lost	down_in_mutant	-0.362317962656441	0.0001475029181894	weak_differential	10	70000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3459_A1	loop_3459	1	chr4	26960000	26970000	Poised_Enhancer	254550	Lost	down_in_mutant	-0.656986374442489	0.000214855755092	moderate_differential	10	530000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3466_A1	loop_3466	1	chr4	26930000	26940000	Poised_Enhancer	224550	Lost	down_in_mutant	-0.689627833515699	0.0001620660208252	moderate_differential	10	490000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3481_A1	loop_3481	1	chr4	54700000	54710000	Other	235047	Lost	down_in_mutant	-0.455352679414107	0.004758797960857	weak_differential	10	3e+05	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3483_A1	loop_3483	1	chr4	4790000	4800000	Active_Promoter	0	Lost	down_in_mutant	-0.368855969017315	0.01402123495208	weak_differential	10	1400000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3486_A1	loop_3486	1	chr4	98720000	98730000	Repressed_Promoter	0	Lost	down_in_mutant	-0.516656936673203	0.0014360854121374	moderate_differential	10	460000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3491_A1	loop_3491	1	chr4	35370000	35380000	Polycomb	143824	Lost	down_in_mutant	-0.37439435637466	0.0246311810531766	weak_differential	10	4640000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_3494_A1	loop_3494	1	chr4	45750000	45760000	Polycomb	4222	Lost	down_in_mutant	-0.895790040121369	0.0007121697499798	moderate_differential	10	1540000	Polycomb-Polycomb	TRUE	TRUE	TRUE	FALSE	FALSE
loop_3566_A1	loop_3566	1	chr5	68350000	68360000	Active_Enhancer	318164	Lost	down_in_mutant	-0.41702038068364	0.0010930913013603	weak_differential	10	1170000	Active_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3577_A1	loop_3577	1	chr5	76020000	76030000	CTCF_Site	41541	Lost	down_in_mutant	-0.310766333978077	0.0212419960198831	weak_differential	10	390000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3581_A1	loop_3581	1	chr5	96990000	9.7e+07	Active_Promoter	0	Lost	down_in_mutant	-0.355915847712032	0.0145552259263074	weak_differential	10	120000	Active_Promoter-Other	FALSE	FALSE	TRUE	TRUE	FALSE
loop_3604_A1	loop_3604	1	chr5	77800000	77810000	Polycomb	334511	Lost	down_in_mutant	-0.701613968344608	0.0117881630580104	moderate_differential	10	5680000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3619_A1	loop_3619	1	chr6	92090000	92100000	Active_Promoter	0	Lost	down_in_mutant	-0.302318870990761	0.0065341677832646	weak_differential	10	120000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3638_A1	loop_3638	1	chr6	107060000	107070000	Active_Enhancer	259925	Lost	down_in_mutant	-0.354737548497228	0.0041602254660214	weak_differential	10	5e+05	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3659_A1	loop_3659	1	chr6	125950000	125960000	Other	206909	Lost	down_in_mutant	-0.513025604246568	0.0002097205010062	moderate_differential	10	210000	Bivalent_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3678_A1	loop_3678	1	chr6	23750000	23760000	Active_Enhancer	79420	Lost	down_in_mutant	-0.322812841108387	0.0114680718265303	weak_differential	10	7e+05	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3682_A1	loop_3682	1	chr6	5930000	5940000	Active_Enhancer	37392	Lost	down_in_mutant	-0.319126038394881	0.0212175377858313	weak_differential	10	640000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3687_A1	loop_3687	1	chr6	97250000	97260000	CTCF_Site	0	Gained	up_in_mutant	0.407046239943032	0.0012365711268571	weak_differential	10	490000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3692_A1	loop_3692	1	chr6	85410000	85420000	Polycomb	3885	Lost	down_in_mutant	-0.439031163807444	0.0007343824111495	weak_differential	10	480000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_3693_A1	loop_3693	1	chr6	49210000	49220000	Repressed_Promoter	0	Lost	down_in_mutant	-1.15525136278972	5.15192962683633e-06	strong_differential	10	2950000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3707_A1	loop_3707	1	chr6	59500000	59510000	CTCF_Site	73705	Lost	down_in_mutant	-0.635509763156543	0.0008903792910624	moderate_differential	10	7e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3717_A1	loop_3717	1	chr6	23240000	23250000	Repressed_Promoter	0	Lost	down_in_mutant	-0.697914098646631	0.0031180078591711	moderate_differential	10	25980000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_3755_A1	loop_3755	1	chr7	91570000	91580000	Active_Enhancer	539510	Lost	down_in_mutant	-0.410173549331985	0.0084268825426345	weak_differential	10	450000	Active_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3802_A1	loop_3802	1	chr7	119840000	119850000	Other	45860	Lost	down_in_mutant	-0.440068117893278	0.0284279277936535	weak_differential	10	8e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3803_A1	loop_3803	1	chr7	80380000	80390000	CTCF_Site	0	Lost	down_in_mutant	-0.343030245887325	0.0272816479145153	weak_differential	10	470000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3807_A1	loop_3807	1	chr7	24450000	24460000	CTCF_Site	0	Lost	down_in_mutant	-0.422719671661531	0.0155234086181618	weak_differential	10	210000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3837_A1	loop_3837	1	chr10	105300000	105310000	Poised_Enhancer	263952	Lost	down_in_mutant	-0.325476237329315	0.0026700798643418	weak_differential	10	270000	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3840_A1	loop_3840	1	chr10	1.09e+08	109010000	Active_Promoter	981	Lost	down_in_mutant	-0.301580848502978	0.006488708765366	weak_differential	10	710000	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_3853_A1	loop_3853	1	chr10	16990000	1.7e+07	Active_Enhancer	95806	Lost	down_in_mutant	-0.375824648354178	0.0104204400213276	weak_differential	10	670000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3856_A1	loop_3856	1	chr10	96840000	96850000	Active_Enhancer	185767	Lost	down_in_mutant	-0.359649050004829	0.0010687154218571	weak_differential	10	240000	Active_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_3870_A1	loop_3870	1	chr10	66360000	66370000	Poised_Enhancer	105776	Lost	down_in_mutant	-0.369935844714978	0.0048031221160271	weak_differential	10	420000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3882_A1	loop_3882	1	chr10	53110000	53120000	Poised_Enhancer	115186	Lost	down_in_mutant	-0.412805032075719	0.0033887938319704	weak_differential	10	220000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3892_A1	loop_3892	1	chr10	22150000	22160000	Bivalent_Promoter	0	Lost	down_in_mutant	-0.906362167886298	5.58919872287993e-05	moderate_differential	10	660000	Repressed_Promoter-Bivalent_Promoter	TRUE	TRUE	TRUE	TRUE	TRUE
loop_3899_A1	loop_3899	1	chr10	19240000	19250000	CTCF_Site	98248	Lost	down_in_mutant	-0.687871705606101	0.0002235584386229	moderate_differential	10	880000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3989_A1	loop_3989	1	chr14	18500000	18510000	CTCF_Site	168140	Gained	up_in_mutant	0.414769832139891	0.0019716864947172	weak_differential	10	390000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3998_A1	loop_3998	1	chr14	100290000	100300000	Other	5320	Gained	up_in_mutant	0.45188776599764	0.0004750985903972	weak_differential	10	180000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3999_A1	loop_3999	1	chr14	28500000	28510000	Repressed_Promoter	0	Gained	up_in_mutant	0.313707258722178	0.0262675730149251	weak_differential	10	590000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	TRUE	TRUE
loop_4035_A1	loop_4035	1	chr9	15930000	15940000	CTCF_Site	55443	Gained	up_in_mutant	0.447381965532026	0.0001585703216322	weak_differential	10	570000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4056_A1	loop_4056	1	chr9	122240000	122250000	CTCF_Site	24027	Gained	up_in_mutant	0.336349719846961	0.0239340156995773	weak_differential	10	490000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
