method	method_key	anchor_id	loop_id	anchor_chr	anchor_start	anchor_end	anchor_type	loop_class	loop_logFC	gene_name
GREAT domain	great	loop_4764_A1	loop_4764	chr6	35410000	35420000	Other	Gained	0.45758845947236	1700065J11Rik
GREAT domain	great	loop_4770_A1	loop_4770	chr6	52300000	52310000	Polycomb	Gained	0.47380044367011	Hottip
GREAT domain	great	loop_4770_A1	loop_4770	chr6	52300000	52310000	Polycomb	Gained	0.47380044367011	Evx1
GREAT domain	great	loop_4775_A1	loop_4775	chr6	136860000	136870000	CTCF_Site	Gained	0.481572463712872	Art4
GREAT domain	great	loop_4775_A1	loop_4775	chr6	136860000	136870000	CTCF_Site	Gained	0.481572463712872	Mgp
GREAT domain	great	loop_4780_A1	loop_4780	chr6	99650000	99660000	Poised_Enhancer	Gained	0.428285326008655	Foxp1
GREAT domain	great	loop_4780_A1	loop_4780	chr6	99650000	99660000	Poised_Enhancer	Gained	0.428285326008655	Eif4e3
GREAT domain	great	loop_4781_A1	loop_4781	chr6	55510000	55520000	Polycomb	Gained	0.312814868187341	Adcyap1r1
GREAT domain	great	loop_4788_A1	loop_4788	chr6	64680000	64690000	Poised_Enhancer	Gained	0.766215405486298	Atoh1
GREAT domain	great	loop_4795_A1	loop_4795	chr6	35250000	35260000	Active_Promoter	Gained	1.20985702512776	Stmp1
GREAT domain	great	loop_4795_A1	loop_4795	chr6	35250000	35260000	Active_Promoter	Gained	1.20985702512776	Slc13a4
GREAT domain	great	loop_4867_A1	loop_4867	chr10	76060000	76070000	Poised_Enhancer	Gained	0.365554924227638	Zfp280b
GREAT domain	great	loop_4867_A1	loop_4867	chr10	76060000	76070000	Poised_Enhancer	Gained	0.365554924227638	Gm16222
GREAT domain	great	loop_4878_A1	loop_4878	chr10	44330000	44340000	Other	Gained	0.307201785703483	Atg5
GREAT domain	great	loop_4878_A1	loop_4878	chr10	44330000	44340000	Other	Gained	0.307201785703483	Mir1929
GREAT domain	great	loop_4903_A1	loop_4903	chr10	63480000	63490000	Poised_Enhancer	Gained	0.374058631263755	Ctnna3
GREAT domain	great	loop_6340_A1	loop_6340	chr14	17650000	17660000	Bivalent_Promoter	Gained	0.531122382433523	Thrb
GREAT domain	great	loop_4997_A1	loop_4997	chr14	33440000	33450000	Active_Promoter	Gained	0.391843640916694	Mapk8
GREAT domain	great	loop_5001_A1	loop_5001	chr14	28950000	28960000	Active_Enhancer	Gained	0.38269468205148	Lrtm1
GREAT domain	great	loop_5013_A1	loop_5013	chr14	105470000	105480000	CTCF_Site	Lost	-0.551784655775839	5430440P10Rik
GREAT domain	great	loop_5013_A1	loop_5013	chr14	105470000	105480000	CTCF_Site	Lost	-0.551784655775839	4930449E01Rik
GREAT domain	great	loop_5015_A1	loop_5015	chr14	118210000	118220000	Polycomb	Gained	0.551773232795137	Gpr180
GREAT domain	great	loop_5015_A1	loop_5015	chr14	118210000	118220000	Polycomb	Gained	0.551773232795137	Gm4675
GREAT domain	great	loop_5055_A1	loop_5055	chr9	65030000	65040000	CTCF_Site	Gained	0.322753623531355	Dpp8
GREAT domain	great	loop_5055_A1	loop_5055	chr9	65030000	65040000	CTCF_Site	Gained	0.322753623531355	Igdcc4
GREAT domain	great	loop_5182_A1	loop_5182	chr11	24690000	24700000	Poised_Enhancer	Gained	0.535871285059078	Gm10466
GREAT domain	great	loop_5200_A1	loop_5200	chr11	46860000	46870000	CTCF_Site	Gained	0.742833117577805	Timd4
GREAT domain	great	loop_5235_A1	loop_5235	chr13	72630000	72640000	Repressed_Promoter	Gained	0.732222450010076	Irx2
GREAT domain	great	loop_5256_A1	loop_5256	chr13	51420000	51430000	CTCF_Site	Gained	0.336352144209904	S1pr3
GREAT domain	great	loop_5263_A1	loop_5263	chr13	21160000	21170000	Other	Gained	0.693108035593074	Or2ad1
GREAT domain	great	loop_5263_A1	loop_5263	chr13	21160000	21170000	Other	Gained	0.693108035593074	Trim27
GREAT domain	great	loop_5288_A1	loop_5288	chr12	104840000	104850000	Polycomb	Gained	0.311488687430879	Dicer1
GREAT domain	great	loop_5288_A1	loop_5288	chr12	104840000	104850000	Polycomb	Gained	0.311488687430879	Clmn
GREAT domain	great	loop_5308_A1	loop_5308	chr12	26930000	26940000	Polycomb	Gained	0.332823522929803	4933409F18Rik
GREAT domain	great	loop_5314_A1	loop_5314	chr12	54100000	54110000	CTCF_Site	Gained	0.323060123251702	Egln3
GREAT domain	great	loop_5330_A1	loop_5330	chr12	103990000	1.04e+08	Repressed_Promoter	Lost	-0.626124594702622	Serpina1e
GREAT domain	great	loop_5330_A1	loop_5330	chr12	103990000	1.04e+08	Repressed_Promoter	Lost	-0.626124594702622	Serpina11
GREAT domain	great	loop_5379_A1	loop_5379	chr15	40560000	40570000	Poised_Enhancer	Lost	-0.32894999950706	Gm16294
GREAT domain	great	loop_5379_A1	loop_5379	chr15	40560000	40570000	Poised_Enhancer	Lost	-0.32894999950706	Zfpm2
GREAT domain	great	loop_5382_A1	loop_5382	chr15	83660000	83670000	Polycomb	Gained	0.3096082466207	Ttll12
GREAT domain	great	loop_5382_A1	loop_5382	chr15	83660000	83670000	Polycomb	Gained	0.3096082466207	Scube1
GREAT domain	great	loop_10904_A1	loop_10904	chr16	42825000	42850000	CTCF_Site	Lost	-0.489713500385634	4932412D23Rik
GREAT domain	great	loop_5415_A1	loop_5415	chr16	23450000	23460000	Poised_Enhancer	Gained	0.345690656271068	Rtp1
GREAT domain	great	loop_5415_A1	loop_5415	chr16	23450000	23460000	Poised_Enhancer	Gained	0.345690656271068	Rtp4
GREAT domain	great	loop_11006_A1	loop_11006	chr16	56175000	56200000	Poised_Enhancer	Lost	-0.513380385695289	Impg2
GREAT domain	great	loop_5471_A1	loop_5471	chr17	7300000	7310000	CTCF_Site	Gained	0.373691723923624	Tcp10a
GREAT domain	great	loop_5865_A1	loop_5865	chr1	60525000	60550000	Poised_Enhancer	Gained	0.389002691482526	Raph1
GREAT domain	great	loop_5574_A1	loop_5574	chr1	120320000	120330000	Polycomb	Gained	0.390058061068782	Steap3
GREAT domain	great	loop_5574_A1	loop_5574	chr1	120320000	120330000	Polycomb	Gained	0.390058061068782	C1ql2
GREAT domain	great	loop_5575_A1	loop_5575	chr1	40570000	40580000	CTCF_Site	Gained	0.486398798927515	Il18rap
GREAT domain	great	loop_5575_A1	loop_5575	chr1	40570000	40580000	CTCF_Site	Gained	0.486398798927515	Slc9a4
GREAT domain	great	loop_5896_A1	loop_5896	chr1	186825000	186850000	Polycomb	Gained	0.311966753802319	Rrp15
GREAT domain	great	loop_5657_A1	loop_5657	chr19	27450000	27460000	Polycomb	Gained	0.540587737764162	Pum3
GREAT domain	great	loop_5664_A1	loop_5664	chr2	166630000	166640000	Poised_Enhancer	Gained	0.306946081489977	Prex1
GREAT domain	great	loop_5729_A1	loop_5729	chr2	148750000	148760000	CTCF_Site	Lost	-0.340571702765249	Cstl1
GREAT domain	great	loop_5729_A1	loop_5729	chr2	148750000	148760000	CTCF_Site	Lost	-0.340571702765249	Cst11
GREAT domain	great	loop_5755_A1	loop_5755	chr2	66250000	66260000	Active_Promoter	Gained	0.431790359518672	Ttc21b
GREAT domain	great	loop_5767_A1	loop_5767	chr2	67220000	67230000	CTCF_Site	Gained	0.474726103678534	Gm1322
GREAT domain	great	loop_5784_A1	loop_5784	chrX	102150000	102160000	CTCF_Site	Gained	0.395103575567581	Pin4
GREAT domain	great	loop_5784_A1	loop_5784	chrX	102150000	102160000	CTCF_Site	Gained	0.395103575567581	Ercc6l
GREAT domain	great	loop_13596_A1	loop_13596	chrX	7.2e+07	72025000	Poised_Enhancer	Gained	0.397308969553701	Cnga2
GREAT domain	great	loop_3721_A1	loop_3721	chr3	102250000	102275000	Other	Gained	0.371454089023897	Vangl1
GREAT domain	great	loop_3721_A1	loop_3721	chr3	102250000	102275000	Other	Gained	0.371454089023897	A230001M10Rik
GREAT domain	great	loop_5860_A1	loop_5860	chr3	97380000	97390000	CTCF_Site	Gained	0.308340821827084	Bcl9
GREAT domain	great	loop_5860_A1	loop_5860	chr3	97380000	97390000	CTCF_Site	Gained	0.308340821827084	Or13l2
GREAT domain	great	loop_5876_A1	loop_5876	chr3	124270000	124280000	Active_Enhancer	Lost	-0.326753527578054	Tram1l1
GREAT domain	great	loop_5903_A1	loop_5903	chr4	127980000	127990000	Active_Promoter	Gained	0.333688429911578	CK137956
GREAT domain	great	loop_5903_A1	loop_5903	chr4	127980000	127990000	Active_Promoter	Gained	0.333688429911578	Csmd2
GREAT domain	great	loop_5905_A1	loop_5905	chr4	96700000	96710000	CTCF_Site	Gained	0.307798152126186	Cyp2j5
GREAT domain	great	loop_5905_A1	loop_5905	chr4	96700000	96710000	CTCF_Site	Gained	0.307798152126186	Gm12695
GREAT domain	great	loop_5915_A1	loop_5915	chr4	148680000	148690000	CTCF_Site	Gained	0.34845340062307	Gm572
GREAT domain	great	loop_5931_A1	loop_5931	chr4	139420000	139430000	Other	Gained	0.361235954973087	Ubr4
GREAT domain	great	loop_5939_A1	loop_5939	chr4	111320000	111330000	Polycomb	Gained	0.438139450820984	Bend5
GREAT domain	great	loop_5943_A1	loop_5943	chr4	19570000	19580000	Active_Promoter	Gained	0.441282032489701	Cpne3
GREAT domain	great	loop_5943_A1	loop_5943	chr4	19570000	19580000	Active_Promoter	Gained	0.441282032489701	Rmdn1
GREAT domain	great	loop_6010_A1	loop_6010	chr5	132540000	132550000	Active_Promoter	Gained	0.368229241039281	Auts2
GREAT domain	great	loop_6026_A1	loop_6026	chr5	88510000	88520000	CTCF_Site	Lost	-0.378297221042844	Enam
GREAT domain	great	loop_6026_A1	loop_6026	chr5	88510000	88520000	CTCF_Site	Lost	-0.378297221042844	Jchain
GREAT domain	great	loop_6029_A1	loop_6029	chr5	125520000	125530000	Repressed_Promoter	Gained	0.855457298738027	Aacs
GREAT domain	great	loop_6029_A1	loop_6029	chr5	125520000	125530000	Repressed_Promoter	Gained	0.855457298738027	Tmem132b
GREAT domain	great	loop_6065_A1	loop_6065	chr6	120210000	120220000	Other	Gained	0.564050864675852	B4galnt3
GREAT domain	great	loop_6075_A1	loop_6075	chr6	120530000	120540000	Active_Promoter	Gained	0.373707464360794	Tmem121b
GREAT domain	great	loop_6075_A1	loop_6075	chr6	120530000	120540000	Active_Promoter	Gained	0.373707464360794	Hdhd5
GREAT domain	great	loop_6075_A1	loop_6075	chr6	120530000	120540000	Active_Promoter	Gained	0.373707464360794	1700072O05Rik
GREAT domain	great	loop_6097_A1	loop_6097	chr6	64680000	64690000	Poised_Enhancer	Gained	0.625447914579118	Atoh1
GREAT domain	great	loop_6391_A1	loop_6391	chr6	31650000	31675000	Repressed_Promoter	Gained	0.410211638018739	Gm6117
GREAT domain	great	loop_6391_A1	loop_6391	chr6	31650000	31675000	Repressed_Promoter	Gained	0.410211638018739	Gm13848
GREAT domain	great	loop_20116_A1	loop_20116	chr7	73650000	73675000	Polycomb	Gained	0.447081598469699	Chaserr
GREAT domain	great	loop_20116_A1	loop_20116	chr7	73650000	73675000	Polycomb	Gained	0.447081598469699	Gm4971
GREAT domain	great	loop_6145_A1	loop_6145	chr7	64950000	64960000	CTCF_Site	Gained	0.400021618830131	Nsmce3
GREAT domain	great	loop_6192_A1	loop_6192	chr10	115520000	115530000	Poised_Enhancer	Gained	0.314063395294494	A930009A15Rik
GREAT domain	great	loop_6205_A1	loop_6205	chr10	121830000	121840000	Polycomb	Gained	0.518034814074546	Kics2
GREAT domain	great	loop_6207_A1	loop_6207	chr10	60410000	60420000	Polycomb	Gained	0.335344223856396	Gm17455
GREAT domain	great	loop_6221_A1	loop_6221	chr10	42950000	42960000	Polycomb	Gained	0.304986428886419	Scml4
GREAT domain	great	loop_6248_A1	loop_6248	chr10	107790000	107800000	Other	Gained	0.334490170582395	Ptprq
GREAT domain	great	loop_6300_A1	loop_6300	chr8	23250000	23260000	Active_Promoter	Gained	0.420822940441517	Gins4
GREAT domain	great	loop_6300_A1	loop_6300	chr8	23250000	23260000	Active_Promoter	Gained	0.420822940441517	Golga7
GREAT domain	great	loop_6307_A1	loop_6307	chr8	88750000	88760000	Poised_Enhancer	Gained	0.488264899609039	Cyld
GREAT domain	great	loop_6312_A1	loop_6312	chr8	23180000	23190000	Poised_Enhancer	Gained	0.5082593972012	Nkx6-3
GREAT domain	great	loop_6312_A1	loop_6312	chr8	23180000	23190000	Poised_Enhancer	Gained	0.5082593972012	Gpat4
GREAT domain	great	loop_6317_A1	loop_6317	chr14	79780000	79790000	Polycomb	Gained	0.361560478325775	Pcdh8
GREAT domain	great	loop_6317_A1	loop_6317	chr14	79780000	79790000	Polycomb	Gained	0.361560478325775	Gm10845
GREAT domain	great	loop_6330_A1	loop_6330	chr14	28950000	28960000	Active_Enhancer	Gained	0.307478592462157	Lrtm1
GREAT domain	great	loop_6349_A1	loop_6349	chr14	105890000	105900000	Active_Promoter	Gained	0.49899215601318	Spry2
GREAT domain	great	loop_6655_A1	loop_6655	chr14	63200000	63225000	Polycomb	Gained	0.358705627529948	Neil2
GREAT domain	great	loop_6655_A1	loop_6655	chr14	63200000	63225000	Polycomb	Gained	0.358705627529948	Gata4
GREAT domain	great	loop_6353_A1	loop_6353	chr14	104040000	104050000	Polycomb	Gained	0.489426225482162	4930432J09Rik
GREAT domain	great	loop_6406_A1	loop_6406	chr9	41580000	41590000	Repressed_Promoter	Gained	0.385583973875137	Mir125b-1
GREAT domain	great	loop_6415_A1	loop_6415	chr9	73140000	73150000	CTCF_Site	Lost	-0.3925264173631	Rsl24d1
GREAT domain	great	loop_6428_A1	loop_6428	chr9	105490000	105500000	Active_Enhancer	Gained	0.433755821967822	Nek11
GREAT domain	great	loop_6428_A1	loop_6428	chr9	105490000	105500000	Active_Enhancer	Gained	0.433755821967822	Atp2c1
GREAT domain	great	loop_6431_A1	loop_6431	chr9	110630000	110640000	CTCF_Site	Gained	0.318466577628397	Nradd
GREAT domain	great	loop_6431_A1	loop_6431	chr9	110630000	110640000	CTCF_Site	Gained	0.318466577628397	Mir8107
GREAT domain	great	loop_6489_A1	loop_6489	chr11	99570000	99580000	CTCF_Site	Gained	0.331987484200238	Krtap3-1
GREAT domain	great	loop_6489_A1	loop_6489	chr11	99570000	99580000	CTCF_Site	Gained	0.331987484200238	Krtap1-5
GREAT domain	great	loop_6497_A1	loop_6497	chr11	46850000	46860000	Other	Gained	0.656191477354767	Timd4
GREAT domain	great	loop_6505_A1	loop_6505	chr11	33170000	33180000	CTCF_Site	Gained	0.47497076472809	Npm1
GREAT domain	great	loop_6505_A1	loop_6505	chr11	33170000	33180000	CTCF_Site	Gained	0.47497076472809	Tlx3
GREAT domain	great	loop_6529_A1	loop_6529	chr13	21750000	21760000	Active_Promoter	Lost	-0.391092238644637	H4c12
GREAT domain	great	loop_6529_A1	loop_6529	chr13	21750000	21760000	Active_Promoter	Lost	-0.391092238644637	H2ac15
GREAT domain	great	loop_6529_A1	loop_6529	chr13	21750000	21760000	Active_Promoter	Lost	-0.391092238644637	H2bc15
GREAT domain	great	loop_6529_A1	loop_6529	chr13	21750000	21760000	Active_Promoter	Lost	-0.391092238644637	H1f5
GREAT domain	great	loop_6534_A1	loop_6534	chr13	56800000	56810000	CTCF_Site	Gained	0.40645853621008	Smad5
GREAT domain	great	loop_6534_A1	loop_6534	chr13	56800000	56810000	CTCF_Site	Gained	0.40645853621008	Trpc7
GREAT domain	great	loop_6538_A1	loop_6538	chr13	13780000	13790000	Repressed_Promoter	Gained	0.426233289284408	Gng4
GREAT domain	great	loop_6879_A1	loop_6879	chr13	10350000	10375000	Repressed_Promoter	Gained	0.363584704572154	Chrm3
GREAT domain	great	loop_4508_A1	loop_4508	chr12	26525000	26550000	Polycomb	Gained	0.311355095559069	Cmpk2
GREAT domain	great	loop_6591_A1	loop_6591	chr12	74330000	74340000	Polycomb	Gained	0.307908761850454	Dbpht2
GREAT domain	great	loop_6594_A1	loop_6594	chr12	56670000	56680000	Polycomb	Gained	0.337339452888257	Nkx2-9
GREAT domain	great	loop_6594_A1	loop_6594	chr12	56670000	56680000	Polycomb	Gained	0.337339452888257	Pax9
GREAT domain	great	loop_6601_A1	loop_6601	chr12	49370000	49380000	Polycomb	Gained	0.570119268200367	Foxg1
GREAT domain	great	loop_6647_A1	loop_6647	chr15	74780000	74790000	CTCF_Site	Gained	0.301535512489853	Ly6g6g
GREAT domain	great	loop_6647_A1	loop_6647	chr15	74780000	74790000	CTCF_Site	Gained	0.301535512489853	Ly6k
GREAT domain	great	loop_6649_A1	loop_6649	chr15	61980000	61990000	Repressed_Promoter	Gained	0.371017064691278	Myc
GREAT domain	great	loop_6649_A1	loop_6649	chr15	61980000	61990000	Repressed_Promoter	Gained	0.371017064691278	Pvt1
GREAT domain	great	loop_6655_A1	loop_6655	chr15	9450000	9460000	Poised_Enhancer	Gained	0.782575339417597	Capsl
GREAT domain	great	loop_6655_A1	loop_6655	chr15	9450000	9460000	Poised_Enhancer	Gained	0.782575339417597	Il7r
GREAT domain	great	loop_6678_A1	loop_6678	chr16	37370000	37380000	Poised_Enhancer	Lost	-0.329302666283966	Stxbp5l
GREAT domain	great	loop_6776_A1	loop_6776	chr1	156940000	156950000	Active_Promoter	Gained	0.322147948932745	Ralgps2
GREAT domain	great	loop_6777_A1	loop_6777	chr1	154280000	154290000	Poised_Enhancer	Gained	0.464876169432609	4930452N14Rik
GREAT domain	great	loop_6779_A1	loop_6779	chr1	118860000	118870000	Poised_Enhancer	Gained	0.4170040354981	Mir6346
GREAT domain	great	loop_6802_A1	loop_6802	chr1	60560000	60570000	Active_Promoter	Gained	0.372818846282564	Raph1
GREAT domain	great	loop_6820_A1	loop_6820	chr1	84280000	84290000	Active_Enhancer	Gained	0.346129530241254	Mir6353
GREAT domain	great	loop_6820_A1	loop_6820	chr1	84280000	84290000	Active_Enhancer	Gained	0.346129530241254	Pid1
GREAT domain	great	loop_6831_A1	loop_6831	chr1	60400000	60410000	Active_Promoter	Gained	0.355909376142826	Cyp20a1
GREAT domain	great	loop_6831_A1	loop_6831	chr1	60400000	60410000	Active_Promoter	Gained	0.355909376142826	Abi2
GREAT domain	great	loop_6951_A1	loop_6951	chr2	66250000	66260000	Active_Promoter	Gained	0.336205723629907	Ttc21b
GREAT domain	great	loop_6984_A1	loop_6984	chr2	104030000	104040000	Active_Promoter	Gained	0.398208137797704	4931422A03Rik
GREAT domain	great	loop_6984_A1	loop_6984	chr2	104030000	104040000	Active_Promoter	Gained	0.398208137797704	Cd59b
GREAT domain	great	loop_6985_A1	loop_6985	chr2	154550000	154560000	Other	Gained	0.327704121578445	Actl10
GREAT domain	great	loop_6985_A1	loop_6985	chr2	154550000	154560000	Other	Gained	0.327704121578445	Necab3
GREAT domain	great	loop_6987_A1	loop_6987	chr2	82370000	82380000	Poised_Enhancer	Gained	0.336899228803821	A130030D18Rik
GREAT domain	great	loop_19910_A1	loop_19910	chr2	166075000	166100000	Polycomb	Gained	0.457314092963057	Ncoa3
GREAT domain	great	loop_19910_A1	loop_19910	chr2	166075000	166100000	Polycomb	Gained	0.457314092963057	Sulf2
GREAT domain	great	loop_6997_A1	loop_6997	chr2	44920000	44930000	Active_Promoter	Gained	0.932242819880695	Gtdc1
GREAT domain	great	loop_7001_A1	loop_7001	chr2	19710000	19720000	Polycomb	Gained	0.343876421114678	Otud1
GREAT domain	great	loop_7015_A1	loop_7015	chrX	103690000	103700000	Polycomb	Gained	0.424770795654638	Zcchc13
GREAT domain	great	loop_7023_A1	loop_7023	chrX	73050000	73060000	CTCF_Site	Gained	0.37382439860342	Pnma5
GREAT domain	great	loop_7023_A1	loop_7023	chrX	73050000	73060000	CTCF_Site	Gained	0.37382439860342	Pnma3
GREAT domain	great	loop_7029_A1	loop_7029	chrX	52450000	52460000	CTCF_Site	Gained	0.482953071050602	Mir717
GREAT domain	great	loop_7070_A1	loop_7070	chr3	70100000	70110000	Polycomb	Gained	0.346196440703157	Otol1
GREAT domain	great	loop_7077_A1	loop_7077	chr3	130180000	130190000	Polycomb	Gained	0.487935102629416	Col25a1
GREAT domain	great	loop_7113_A1	loop_7113	chr4	148700000	148710000	Polycomb	Gained	0.3098638748896	Gm572
GREAT domain	great	loop_7113_A1	loop_7113	chr4	148700000	148710000	Polycomb	Gained	0.3098638748896	Casz1
GREAT domain	great	loop_7115_A1	loop_7115	chr4	140780000	140790000	CTCF_Site	Gained	0.350064494687326	Padi4
GREAT domain	great	loop_7115_A1	loop_7115	chr4	140780000	140790000	CTCF_Site	Gained	0.350064494687326	Padi3
GREAT domain	great	loop_7135_A1	loop_7135	chr4	114400000	114410000	Repressed_Promoter	Gained	0.437050178463398	Trabd2b
GREAT domain	great	loop_7189_A1	loop_7189	chr5	33390000	33400000	CTCF_Site	Gained	0.363733186741223	Uvssa
GREAT domain	great	loop_7189_A1	loop_7189	chr5	33390000	33400000	CTCF_Site	Gained	0.363733186741223	Nkx1-1
GREAT domain	great	loop_19268_A1	loop_19268	chr5	51550000	51575000	Active_Promoter	Gained	0.397456650572572	Ppargc1a
GREAT domain	great	loop_7238_A1	loop_7238	chr5	84410000	84420000	Repressed_Promoter	Gained	0.870564439075675	Epha5
GREAT domain	great	loop_18078_A1	loop_18078	chr5	86050000	86075000	Active_Promoter	Lost	-0.466869877016182	Cenpc1
GREAT domain	great	loop_18078_A1	loop_18078	chr5	86050000	86075000	Active_Promoter	Lost	-0.466869877016182	Stap1
GREAT domain	great	loop_18078_A1	loop_18078	chr5	86050000	86075000	Active_Promoter	Lost	-0.466869877016182	Uba6
GREAT domain	great	loop_7247_A1	loop_7247	chr5	57710000	57720000	Bivalent_Promoter	Gained	0.474924137413806	4932441J04Rik
GREAT domain	great	loop_7255_A1	loop_7255	chr6	118190000	118200000	Repressed_Promoter	Gained	0.340541602912765	Csgalnact2
GREAT domain	great	loop_7255_A1	loop_7255	chr6	118190000	118200000	Repressed_Promoter	Gained	0.340541602912765	Ret
GREAT domain	great	loop_7277_A1	loop_7277	chr6	135550000	135560000	Poised_Enhancer	Gained	0.390184072582557	4930425L21Rik
GREAT domain	great	loop_7304_A1	loop_7304	chr6	139250000	139260000	Other	Gained	0.474480574390682	4922502N22Rik
GREAT domain	great	loop_20392_A1	loop_20392	chr6	31650000	31675000	Repressed_Promoter	Gained	0.4301871000273	Gm6117
GREAT domain	great	loop_20392_A1	loop_20392	chr6	31650000	31675000	Repressed_Promoter	Gained	0.4301871000273	Gm13848
GREAT domain	great	loop_7354_A1	loop_7354	chr7	133800000	133810000	CTCF_Site	Gained	0.405234066018338	Dhx32
GREAT domain	great	loop_19404_A1	loop_19404	chr7	96200000	96225000	Bivalent_Promoter	Gained	0.537962529194775	Tenm4
GREAT domain	great	loop_19404_A1	loop_19404	chr7	96200000	96225000	Bivalent_Promoter	Gained	0.537962529194775	Mir708
GREAT domain	great	loop_20404_A1	loop_20404	chr7	117375000	117400000	Repressed_Promoter	Gained	0.465232330632861	Xylt1
GREAT domain	great	loop_7414_A1	loop_7414	chr10	76530000	76540000	Active_Promoter	Gained	0.420524060927903	Lss
GREAT domain	great	loop_7414_A1	loop_7414	chr10	76530000	76540000	Active_Promoter	Gained	0.420524060927903	4930483K19Rik
