gene_name	chr	exon_hypo	intron_hypo
Clca2	chr3	FALSE	TRUE
Clca3a1	chr3	FALSE	FALSE
Clca3a2	chr3	FALSE	FALSE
Clca3b	chr3	FALSE	FALSE
Clca4a	chr3	TRUE	FALSE
Clca4b	chr3	FALSE	FALSE
Clcc1	chr3	FALSE	FALSE
Clcf1	chr19	TRUE	FALSE
Clcn1	chr6	TRUE	TRUE
Clcn2	chr16	TRUE	TRUE
Clcn3	chr8	FALSE	FALSE
Clcn4	chr7	FALSE	FALSE
Clcn5	chrX	FALSE	FALSE
Clcn6	chr4	FALSE	FALSE
Clcn7	chr17	TRUE	FALSE
Clcnka	chr4	TRUE	TRUE
Clcnkb	chr4	TRUE	TRUE
Cldn1	chr16	FALSE	FALSE
Cldn10	chr14	FALSE	TRUE
Cldn11	chr3	FALSE	FALSE
Cldn12	chr5	FALSE	FALSE
Cldn13	chr5	TRUE	TRUE
Cldn14	chr16	TRUE	TRUE
Cldn15	chr5	TRUE	TRUE
Cldn16	chr16	TRUE	FALSE
Cldn18	chr9	TRUE	TRUE
Cldn19	chr4	FALSE	TRUE
Cldn2	chrX	TRUE	TRUE
Cldn34a	chrX	TRUE	TRUE
Cldn34b1	chrX	TRUE	TRUE
Cldn34b2	chrX	FALSE	FALSE
Cldn34b3	chrX	FALSE	TRUE
Cldn34b4	chrX	FALSE	FALSE
Cldn34c1	chrX	FALSE	FALSE
Cldn34c2	chrX	TRUE	FALSE
Cldn34c4	chrX	FALSE	FALSE
Cldn34d	chrX	FALSE	FALSE
Cldn6	chr17	TRUE	TRUE
Cldn7	chr11	TRUE	TRUE
Cldnd1	chr16	FALSE	FALSE
Cldnd2	chr7	FALSE	TRUE
Clec10a	chr11	TRUE	TRUE
Clec11a	chr7	FALSE	FALSE
Clec12a	chr6	FALSE	FALSE
Clec12b	chr6	TRUE	TRUE
Clec16a	chr16	FALSE	TRUE
Clec18a	chr8	TRUE	TRUE
Clec1a	chr6	TRUE	FALSE
Clec1b	chr6	FALSE	FALSE
Clec2d	chr6	TRUE	FALSE
Clec2e	chr6	FALSE	TRUE
Clec2f	chr6	FALSE	FALSE
Clec2g	chr6	TRUE	FALSE
Clec2h	chr6	FALSE	FALSE
Clec2i	chr6	FALSE	FALSE
Clec2l	chr6	FALSE	TRUE
Clec2m	chr6	FALSE	FALSE
Clec3a	chr8	TRUE	TRUE
Clec3b	chr9	FALSE	FALSE
Clec4a1	chr6	FALSE	FALSE
Clec4a2	chr6	FALSE	FALSE
Clec4a3	chr6	FALSE	FALSE
Clec4a4	chr6	FALSE	FALSE
Clec4b1	chr6	FALSE	FALSE
Clec4b2	chr6	FALSE	FALSE
Clec4d	chr6	FALSE	FALSE
Clec4e	chr6	FALSE	FALSE
Clec4f	chr6	FALSE	FALSE
Clec4g	chr8	TRUE	FALSE
Clec4n	chr6	TRUE	TRUE
Clec5a	chr6	FALSE	TRUE
Clec9a	chr6	FALSE	FALSE
Clgn	chr8	TRUE	TRUE
Clhc1	chr11	TRUE	FALSE
Clic1	chr17	FALSE	FALSE
Clic3	chr2	TRUE	TRUE
Clic4	chr4	FALSE	TRUE
Clic5	chr17	FALSE	FALSE
Clic6	chr16	TRUE	TRUE
Clint1	chr11	TRUE	FALSE
Clip1	chr5	FALSE	FALSE
Clip2	chr5	FALSE	TRUE
Clip3	chr7	FALSE	FALSE
Clip4	chr17	TRUE	TRUE
Clk1	chr1	FALSE	FALSE
Clk2	chr3	FALSE	FALSE
Clk3	chr9	FALSE	FALSE
Clk4	chr11	FALSE	FALSE
Clmn	chr12	TRUE	TRUE
Clmp	chr9	FALSE	FALSE
Cln3	chr7	FALSE	FALSE
Cln5	chr14	FALSE	FALSE
Cln6	chr9	TRUE	FALSE
Cln8	chr8	FALSE	FALSE
Clnk	chr5	FALSE	FALSE
Clns1a	chr7	FALSE	FALSE
Clock	chr5	FALSE	FALSE
Clp1	chr2	FALSE	FALSE
Clpb	chr7	FALSE	TRUE
Clpp	chr17	TRUE	FALSE
Clps	chr17	TRUE	TRUE
Clpsl2	chr17	TRUE	TRUE
Clptm1	chr7	FALSE	TRUE
Clptm1l	chr13	FALSE	FALSE
Clpx	chr9	TRUE	FALSE
Clrn1	chr3	FALSE	FALSE
Clrn2	chr5	TRUE	TRUE
Clrn3	chr7	FALSE	TRUE
Clspn	chr4	TRUE	FALSE
Clstn1	chr4	FALSE	TRUE
Clstn2	chr9	TRUE	TRUE
Clstn3	chr6	FALSE	TRUE
Clta	chr4	FALSE	FALSE
Cltb	chr13	TRUE	FALSE
Cltc	chr11	TRUE	FALSE
Cltrn	chrX	FALSE	FALSE
Clu	chr14	FALSE	FALSE
Cluap1	chr16	FALSE	TRUE
Cluh	chr11	FALSE	FALSE
Clvs1	chr4	TRUE	TRUE
Clvs2	chr10	FALSE	FALSE
Clybl	chr14	FALSE	FALSE
Cma1	chr14	FALSE	FALSE
Cma2	chr14	FALSE	FALSE
Cmah	chr13	TRUE	FALSE
Cmas	chr6	TRUE	TRUE
Cmbl	chr15	FALSE	TRUE
Cmc1	chr9	FALSE	FALSE
Cmc2	chr8	FALSE	TRUE
Cmc4	chrX	FALSE	TRUE
Cmip	chr8	TRUE	TRUE
Cmklr1	chr5	TRUE	TRUE
Cmpk1	chr4	FALSE	FALSE
Cmpk2	chr12	TRUE	TRUE
Cmss1	chr16	FALSE	FALSE
Cmtm1	chr8	TRUE	FALSE
Cmtm2a	chr8	FALSE	FALSE
Cmtm2b	chr8	FALSE	FALSE
Cmtm3	chr8	FALSE	TRUE
Cmtm4	chr8	TRUE	TRUE
Cmtm5	chr14	FALSE	TRUE
Cmtm6	chr9	TRUE	FALSE
Cmtm7	chr9	TRUE	FALSE
Cmtm8	chr9	FALSE	FALSE
Cmtr1	chr17	TRUE	FALSE
Cmtr2	chr8	FALSE	FALSE
Cmya5	chr13	TRUE	TRUE
Cnbd1	chr4	TRUE	FALSE
Cnbd2	chr2	FALSE	FALSE
Cnbp	chr6	FALSE	TRUE
Cndp1	chr18	FALSE	FALSE
Cndp2	chr18	TRUE	TRUE
Cnep1r1	chr8	TRUE	FALSE
Cnfn	chr7	TRUE	TRUE
Cnga1	chr5	TRUE	TRUE
Cnga2	chrX	FALSE	FALSE
Cnga3	chr1	FALSE	TRUE
Cnga4	chr7	FALSE	FALSE
Cngb1	chr8	TRUE	FALSE
Cngb3	chr4	TRUE	FALSE
Cnih1	chr14	FALSE	FALSE
Cnih2	chr19	FALSE	FALSE
Cnih3	chr1	FALSE	TRUE
Cnih4	chr1	TRUE	TRUE
Cnksr1	chr4	TRUE	TRUE
Cnksr2	chrX	FALSE	FALSE
Cnksr3	chr10	FALSE	FALSE
Cnmd	chr14	FALSE	FALSE
Cnn1	chr9	TRUE	TRUE
Cnn2	chr10	FALSE	FALSE
Cnn3	chr3	TRUE	TRUE
Cnnm1	chr19	FALSE	FALSE
Cnnm2	chr19	TRUE	TRUE
Cnnm3	chr1	FALSE	TRUE
Cnnm4	chr1	FALSE	FALSE
Cnot1	chr8	FALSE	FALSE
Cnot10	chr9	FALSE	FALSE
Cnot11	chr1	TRUE	FALSE
Cnot2	chr10	TRUE	TRUE
Cnot3	chr7	TRUE	TRUE
Cnot4	chr6	FALSE	FALSE
Cnot6	chr11	TRUE	FALSE
Cnot6l	chr5	FALSE	FALSE
Cnot7	chr8	TRUE	FALSE
Cnot8	chr11	FALSE	FALSE
Cnot9	chr1	FALSE	FALSE
Cnp	chr11	FALSE	FALSE
Cnppd1	chr1	TRUE	TRUE
Cnpy1	chr5	FALSE	FALSE
Cnpy2	chr10	TRUE	FALSE
Cnpy3	chr17	FALSE	FALSE
Cnpy4	chr5	FALSE	TRUE
Cnr1	chr4	FALSE	FALSE
Cnr2	chr4	FALSE	TRUE
Cnrip1	chr11	FALSE	FALSE
Cnst	chr1	FALSE	FALSE
Cntd1	chr11	FALSE	TRUE
Cntf	chr19	TRUE	TRUE
Cntfr	chr4	TRUE	TRUE
Cntln	chr4	FALSE	FALSE
Cntn1	chr15	TRUE	FALSE
Cntn2	chr1	FALSE	TRUE
Cntn3	chr6	TRUE	FALSE
Cntn4	chr6	FALSE	FALSE
Cntn5	chr9	FALSE	FALSE
Cntn6	chr6	FALSE	FALSE
Cntnap1	chr11	TRUE	FALSE
Cntnap2	chr6	TRUE	TRUE
Cntnap3	chr13	FALSE	FALSE
Cntnap4	chr8	FALSE	TRUE
Cntnap5a	chr1	FALSE	FALSE
Cntnap5b	chr1	FALSE	FALSE
Cntnap5c	chr17	FALSE	FALSE
Cntrl	chr2	FALSE	FALSE
Cntrob	chr11	FALSE	FALSE
Coa3	chr11	FALSE	FALSE
Coa4	chr7	TRUE	TRUE
Coa5	chr1	TRUE	FALSE
Coa6	chr8	FALSE	FALSE
Coa7	chr4	TRUE	FALSE
Coasy	chr11	TRUE	TRUE
Cobl	chr11	FALSE	FALSE
Cobll1	chr2	FALSE	FALSE
Coch	chr12	FALSE	FALSE
Cog1	chr11	FALSE	FALSE
Cog2	chr8	FALSE	FALSE
Cog3	chr14	TRUE	TRUE
Cog4	chr8	FALSE	TRUE
Cog5	chr12	FALSE	FALSE
Cog6	chr3	TRUE	FALSE
Cog7	chr7	TRUE	FALSE
Cog8	chr8	TRUE	FALSE
Coil	chr11	FALSE	FALSE
Col10a1	chr10	TRUE	TRUE
Col11a1	chr3	TRUE	FALSE
Col11a2	chr17	TRUE	TRUE
Col12a1	chr9	FALSE	FALSE
Col13a1	chr10	TRUE	FALSE
Col14a1	chr15	FALSE	FALSE
Col15a1	chr4	FALSE	FALSE
Col16a1	chr4	TRUE	TRUE
Col17a1	chr19	FALSE	FALSE
Col18a1	chr10	FALSE	FALSE
Col19a1	chr1	FALSE	FALSE
Col1a1	chr11	TRUE	TRUE
Col1a2	chr6	FALSE	FALSE
Col20a1	chr2	FALSE	TRUE
Col22a1	chr15	TRUE	FALSE
Col23a1	chr11	FALSE	FALSE
Col24a1	chr3	FALSE	FALSE
Col25a1	chr3	FALSE	FALSE
Col26a1	chr5	FALSE	FALSE
Col27a1	chr4	TRUE	TRUE
Col28a1	chr6	FALSE	FALSE
Col2a1	chr15	FALSE	TRUE
Col3a1	chr1	FALSE	FALSE
Col4a1	chr8	TRUE	TRUE
Col4a2	chr8	TRUE	FALSE
Col4a3	chr1	FALSE	FALSE
Col4a3bp	chr13	TRUE	TRUE
Col4a4	chr1	FALSE	FALSE
Col4a5	chrX	FALSE	FALSE
Col4a6	chrX	FALSE	FALSE
Col5a1	chr2	TRUE	TRUE
Col5a2	chr1	FALSE	FALSE
Col5a3	chr9	FALSE	TRUE
Col6a1	chr10	FALSE	TRUE
Col6a2	chr10	FALSE	TRUE
Col6a3	chr1	TRUE	TRUE
Col6a4	chr9	FALSE	FALSE
Col6a5	chr9	TRUE	FALSE
Col6a6	chr9	FALSE	FALSE
Col7a1	chr9	TRUE	TRUE
Col8a1	chr16	TRUE	FALSE
Col8a2	chr4	TRUE	TRUE
Col9a1	chr1	FALSE	FALSE
Col9a2	chr4	FALSE	FALSE
Col9a3	chr2	TRUE	TRUE
Colca2	chr9	TRUE	TRUE
Colec10	chr15	FALSE	FALSE
Colec11	chr12	TRUE	FALSE
Colec12	chr18	FALSE	FALSE
Colgalt1	chr8	TRUE	TRUE
Colgalt2	chr1	FALSE	TRUE
Colq	chr14	FALSE	FALSE
Commd1	chr11	TRUE	TRUE
Commd10	chr18	FALSE	FALSE
Commd1b	chr11	TRUE	TRUE
Commd2	chr3	FALSE	FALSE
Commd3	chr2	FALSE	FALSE
Commd4	chr9	FALSE	FALSE
Commd6	chr14	FALSE	FALSE
Commd7	chr2	FALSE	FALSE
Commd8	chr5	TRUE	FALSE
Commd9	chr2	TRUE	TRUE
Comp	chr8	FALSE	FALSE
Comt	chr16	TRUE	TRUE
Comtd1	chr14	TRUE	TRUE
Cop1	chr1	TRUE	FALSE
Copa	chr1	FALSE	FALSE
Copb1	chr7	FALSE	FALSE
Copb2	chr9	FALSE	FALSE
Cope	chr8	FALSE	FALSE
Copg1	chr6	FALSE	FALSE
Copg2	chr6	FALSE	FALSE
Coprs	chr8	TRUE	FALSE
Cops2	chr2	FALSE	FALSE
Cops3	chr11	FALSE	FALSE
Cops4	chr5	TRUE	FALSE
Cops5	chr1	FALSE	FALSE
Cops6	chr5	TRUE	TRUE
Cops7a	chr6	FALSE	TRUE
Cops7b	chr1	TRUE	FALSE
Cops8	chr1	TRUE	FALSE
Cops9	chr1	FALSE	TRUE
Copz1	chr15	FALSE	TRUE
Copz2	chr11	FALSE	FALSE
Coq10a	chr10	FALSE	FALSE
Coq10b	chr1	FALSE	TRUE
Coq2	chr5	FALSE	FALSE
Coq3	chr4	FALSE	TRUE
Coq4	chr2	TRUE	FALSE
Coq5	chr5	FALSE	FALSE
Coq6	chr12	TRUE	FALSE
Coq7	chr7	FALSE	FALSE
Coq8a	chr1	TRUE	FALSE
Coq8b	chr7	FALSE	FALSE
Coq9	chr8	FALSE	FALSE
Corin	chr5	TRUE	FALSE
Coro1a	chr7	TRUE	FALSE
Coro1b	chr19	TRUE	FALSE
Coro1c	chr5	TRUE	TRUE
Coro2a	chr4	TRUE	TRUE
Coro2b	chr9	TRUE	TRUE
Coro6	chr11	TRUE	TRUE
Coro7	chr16	TRUE	TRUE
Cort	chr4	TRUE	TRUE
Cotl1	chr8	FALSE	FALSE
Cox10	chr11	TRUE	TRUE
Cox11	chr11	FALSE	FALSE
Cox14	chr15	FALSE	TRUE
Cox15	chr19	FALSE	FALSE
Cox16	chr12	FALSE	FALSE
Cox18	chr5	TRUE	FALSE
Cox19	chr5	TRUE	FALSE
Cox20	chr1	FALSE	FALSE
Cox4i1	chr8	FALSE	FALSE
Cox4i2	chr2	FALSE	FALSE
Cox5a	chr9	TRUE	FALSE
Cox5b	chr1	FALSE	FALSE
Cox6a1	chr5	FALSE	TRUE
Cox6a2	chr7	TRUE	TRUE
Cox6b1	chr7	FALSE	FALSE
Cox6b2	chr7	FALSE	FALSE
Cox6c	chr15	FALSE	FALSE
Cox7a1	chr7	FALSE	FALSE
Cox7a2	chr9	FALSE	TRUE
Cox7a2l	chr17	FALSE	FALSE
Cox7b	chrX	FALSE	TRUE
Cox7b2	chr5	TRUE	FALSE
Cox7c	chr13	FALSE	TRUE
Cox8a	chr19	FALSE	TRUE
Cox8b	chr7	FALSE	FALSE
Cox8c	chr12	TRUE	TRUE
Cp	chr3	FALSE	FALSE
Cpa1	chr6	FALSE	TRUE
Cpa2	chr6	FALSE	FALSE
Cpa3	chr3	FALSE	FALSE
Cpa4	chr6	FALSE	FALSE
Cpa5	chr6	FALSE	FALSE
Cpa6	chr1	FALSE	FALSE
Cpb1	chr3	FALSE	FALSE
Cpb2	chr14	TRUE	FALSE
Cpd	chr11	FALSE	FALSE
Cpe	chr8	FALSE	FALSE
Cpeb1	chr7	FALSE	TRUE
Cpeb2	chr5	FALSE	FALSE
Cpeb3	chr19	TRUE	TRUE
Cpeb4	chr11	FALSE	FALSE
Cped1	chr6	TRUE	FALSE
Cplane1	chr15	TRUE	FALSE
Cplane2	chr4	FALSE	FALSE
Cplx1	chr5	TRUE	TRUE
Cplx2	chr13	FALSE	FALSE
Cplx3	chr9	TRUE	TRUE
Cplx4	chr18	FALSE	TRUE
Cpm	chr10	FALSE	TRUE
Cpn1	chr19	FALSE	TRUE
Cpn2	chr16	TRUE	TRUE
Cpne1	chr2	TRUE	FALSE
Cpne2	chr8	FALSE	TRUE
Cpne3	chr4	TRUE	FALSE
Cpne4	chr9	TRUE	FALSE
Cpne5	chr17	TRUE	TRUE
Cpne6	chr14	TRUE	FALSE
Cpne7	chr8	FALSE	TRUE
Cpne8	chr15	TRUE	FALSE
Cpne9	chr6	TRUE	TRUE
Cpox	chr16	TRUE	FALSE
Cpped1	chr16	TRUE	FALSE
Cpq	chr15	FALSE	FALSE
Cps1	chr1	TRUE	FALSE
Cpsf1	chr15	TRUE	TRUE
Cpsf2	chr12	FALSE	FALSE
Cpsf3	chr12	TRUE	FALSE
Cpsf4	chr5	FALSE	FALSE
Cpsf4l	chr11	TRUE	TRUE
Cpsf6	chr10	TRUE	TRUE
Cpsf7	chr19	FALSE	FALSE
Cpt1a	chr19	TRUE	FALSE
Cpt1b	chr15	FALSE	FALSE
Cpt1c	chr7	TRUE	TRUE
Cpt2	chr4	FALSE	TRUE
Cptp	chr4	FALSE	FALSE
Cpvl	chr6	FALSE	FALSE
Cpxcr1	chrX	FALSE	FALSE
Cpxm1	chr2	TRUE	FALSE
Cpxm2	chr7	FALSE	FALSE
Cpz	chr5	FALSE	FALSE
Cr1l	chr1	TRUE	FALSE
Cr2	chr1	TRUE	TRUE
Crabp1	chr9	TRUE	TRUE
Crabp2	chr3	TRUE	TRUE
Cracr2a	chr6	TRUE	TRUE
Cracr2b	chr7	FALSE	TRUE
Cradd	chr10	TRUE	TRUE
Cramp1l	chr17	FALSE	TRUE
Crat	chr2	TRUE	FALSE
Crb1	chr1	FALSE	FALSE
Crb2	chr2	TRUE	TRUE
Crb3	chr17	TRUE	TRUE
Crbn	chr6	TRUE	FALSE
Crcp	chr5	TRUE	TRUE
Crct1	chr3	TRUE	FALSE
Creb1	chr1	FALSE	FALSE
Creb3	chr4	TRUE	TRUE
Creb3l1	chr2	FALSE	FALSE
Creb3l2	chr6	FALSE	TRUE
Creb3l3	chr10	FALSE	TRUE
Creb3l4	chr3	TRUE	TRUE
Creb5	chr6	TRUE	TRUE
Crebbp	chr16	FALSE	TRUE
Crebl2	chr6	TRUE	FALSE
Crebrf	chr17	FALSE	TRUE
Crebzf	chr7	FALSE	FALSE
Creg1	chr1	FALSE	FALSE
Creg2	chr1	FALSE	TRUE
Creld1	chr6	FALSE	FALSE
Creld2	chr15	TRUE	TRUE
Crem	chr18	TRUE	FALSE
Crh	chr3	TRUE	FALSE
Crhbp	chr13	FALSE	FALSE
Crhr1	chr11	FALSE	FALSE
Crhr2	chr6	TRUE	FALSE
Crim1	chr17	FALSE	TRUE
Crip1	chr12	TRUE	TRUE
Crip2	chr12	TRUE	FALSE
Crip3	chr17	FALSE	TRUE
Cript	chr17	TRUE	FALSE
Crisp1	chr17	FALSE	FALSE
Crisp2	chr17	TRUE	FALSE
Crisp3	chr17	FALSE	FALSE
Crisp4	chr1	FALSE	FALSE
Crispld1	chr1	FALSE	FALSE
Crispld2	chr8	FALSE	TRUE
Crk	chr11	TRUE	FALSE
Crkl	chr16	TRUE	TRUE
Crlf1	chr8	TRUE	TRUE
Crlf2	chr5	FALSE	FALSE
Crlf3	chr11	FALSE	FALSE
Crls1	chr2	FALSE	FALSE
Crmp1	chr5	TRUE	TRUE
Crnkl1	chr2	FALSE	FALSE
Crnn	chr3	FALSE	TRUE
Crocc	chr4	TRUE	TRUE
Crocc2	chr1	TRUE	TRUE
Crot	chr5	TRUE	FALSE
Crp	chr1	FALSE	FALSE
Crppa	chr12	TRUE	FALSE
Crtac1	chr19	FALSE	FALSE
Crtam	chr9	TRUE	FALSE
Crtap	chr9	FALSE	TRUE
Crtc1	chr8	FALSE	TRUE
Crtc2	chr3	FALSE	FALSE
Crtc3	chr7	FALSE	FALSE
Crx	chr7	FALSE	FALSE
Crxos	chr7	FALSE	FALSE
Cry1	chr10	FALSE	FALSE
Cry2	chr2	FALSE	TRUE
Cryaa	chr17	TRUE	FALSE
Cryab	chr9	FALSE	TRUE
Cryba1	chr11	FALSE	FALSE
Cryba2	chr1	TRUE	TRUE
Cryba4	chr5	TRUE	TRUE
Crybb1	chr5	FALSE	TRUE
Crybb2	chr5	FALSE	FALSE
Crybb3	chr5	TRUE	TRUE
Crybg1	chr10	FALSE	FALSE
Crybg2	chr4	TRUE	TRUE
Crybg3	chr16	FALSE	FALSE
Cryga	chr1	FALSE	TRUE
Crygb	chr1	FALSE	FALSE
Crygc	chr1	FALSE	FALSE
Crygd	chr1	FALSE	FALSE
Cryge	chr1	TRUE	TRUE
Crygf	chr1	FALSE	FALSE
Crygn	chr5	TRUE	TRUE
Crygs	chr16	FALSE	FALSE
Cryl1	chr14	FALSE	FALSE
Crym	chr7	FALSE	FALSE
Cryz	chr3	FALSE	FALSE
Cryzl1	chr16	TRUE	FALSE
Cryzl2	chr1	TRUE	TRUE
Cs	chr10	TRUE	TRUE
Csad	chr15	TRUE	TRUE
Csdc2	chr15	FALSE	FALSE
Csde1	chr3	FALSE	FALSE
Cse1l	chr2	FALSE	FALSE
Csf1	chr3	TRUE	TRUE
Csf1r	chr18	TRUE	TRUE
Csf2	chr11	FALSE	FALSE
Csf2ra	chr19	TRUE	FALSE
Csf2rb	chr15	FALSE	TRUE
Csf2rb2	chr15	TRUE	TRUE
Csf3	chr11	TRUE	FALSE
Csf3r	chr4	TRUE	FALSE
Csgalnact1	chr8	FALSE	FALSE
Csgalnact2	chr6	TRUE	FALSE
Csk	chr9	FALSE	FALSE
Csmd1	chr8	TRUE	FALSE
Csmd2	chr4	TRUE	TRUE
Csmd3	chr15	FALSE	FALSE
Csn1s1	chr5	FALSE	FALSE
Csn1s2a	chr5	FALSE	FALSE
Csn1s2b	chr5	FALSE	FALSE
Csn2	chr5	FALSE	TRUE
Csn3	chr5	FALSE	TRUE
Csnk1a1	chr18	FALSE	FALSE
Csnk1d	chr11	FALSE	FALSE
Csnk1e	chr15	TRUE	TRUE
Csnk1g1	chr9	FALSE	TRUE
Csnk1g2	chr10	FALSE	TRUE
Csnk1g3	chr18	FALSE	TRUE
Csnk2a1	chr2	FALSE	FALSE
Csnk2a2	chr8	TRUE	FALSE
Csnk2b	chr17	TRUE	TRUE
Csnka2ip	chr16	TRUE	TRUE
Cspg4	chr9	FALSE	TRUE
Cspg5	chr9	FALSE	TRUE
Cspp1	chr1	FALSE	FALSE
Csrnp1	chr9	TRUE	FALSE
Csrnp2	chr15	FALSE	FALSE
Csrnp3	chr2	TRUE	TRUE
Csrp1	chr1	FALSE	TRUE
Csrp2	chr10	TRUE	FALSE
Csrp3	chr7	FALSE	FALSE
Cst10	chr2	FALSE	FALSE
Cst11	chr2	FALSE	FALSE
Cst12	chr2	TRUE	FALSE
Cst13	chr2	TRUE	TRUE
Cst3	chr2	FALSE	FALSE
Cst6	chr19	TRUE	TRUE
Cst7	chr2	TRUE	TRUE
Cst8	chr2	FALSE	FALSE
Cst9	chr2	FALSE	FALSE
Csta1	chr16	FALSE	FALSE
Csta2	chr16	FALSE	FALSE
Csta3	chr16	FALSE	FALSE
Cstad	chr2	TRUE	TRUE
Cstb	chr10	FALSE	FALSE
Cstdc1	chr2	FALSE	FALSE
Cstdc2	chr2	FALSE	TRUE
Cstdc4	chr16	FALSE	FALSE
Cstdc5	chr16	FALSE	FALSE
Cstdc6	chr16	FALSE	TRUE
Cstf1	chr2	FALSE	FALSE
Cstf2	chrX	TRUE	TRUE
Cstf3	chr2	TRUE	TRUE
Cstl1	chr2	FALSE	TRUE
Ct55	chrX	TRUE	FALSE
Ctag2	chrX	FALSE	FALSE
Ctag2l1	chrX	FALSE	TRUE
Ctag2l2	chrX	TRUE	TRUE
Ctbp1	chr5	FALSE	FALSE
Ctbp2	chr7	TRUE	FALSE
Ctbs	chr3	TRUE	TRUE
Ctc1	chr11	TRUE	TRUE
Ctcf	chr8	TRUE	FALSE
Ctcfl	chr2	TRUE	FALSE
Ctdnep1	chr11	TRUE	FALSE
Ctdp1	chr18	TRUE	TRUE
Ctdsp1	chr1	FALSE	FALSE
Ctdsp2	chr10	FALSE	FALSE
Ctdspl	chr9	FALSE	FALSE
Ctdspl2	chr2	TRUE	FALSE
Ctf1	chr7	FALSE	FALSE
Ctf2	chr7	FALSE	TRUE
Cth	chr3	TRUE	FALSE
Cthrc1	chr15	FALSE	TRUE
Ctif	chr18	FALSE	FALSE
Ctla2a	chr13	TRUE	FALSE
Ctla2b	chr13	FALSE	FALSE
Ctla4	chr1	TRUE	FALSE
Ctnna1	chr18	FALSE	FALSE
Ctnna2	chr6	FALSE	FALSE
Ctnna3	chr10	FALSE	FALSE
Ctnnal1	chr4	FALSE	TRUE
Ctnnb1	chr9	FALSE	FALSE
Ctnnbip1	chr4	FALSE	TRUE
Ctnnbl1	chr2	TRUE	TRUE
Ctnnd1	chr2	FALSE	FALSE
Ctnnd2	chr15	TRUE	TRUE
Ctns	chr11	TRUE	FALSE
Ctps	chr4	TRUE	TRUE
Ctps2	chrX	FALSE	FALSE
Ctr9	chr7	FALSE	FALSE
Ctrb1	chr8	TRUE	TRUE
Ctrc	chr4	FALSE	FALSE
Ctrl	chr8	TRUE	TRUE
Cts3	chr13	FALSE	FALSE
Cts6	chr13	FALSE	FALSE
Cts7	chr13	FALSE	FALSE
Cts8	chr13	TRUE	TRUE
Ctsa	chr2	TRUE	TRUE
Ctsb	chr14	TRUE	TRUE
Ctsc	chr7	FALSE	FALSE
Ctsd	chr7	FALSE	TRUE
Ctse	chr1	FALSE	FALSE
Ctsf	chr19	FALSE	FALSE
Ctsg	chr14	FALSE	FALSE
Ctsh	chr9	FALSE	TRUE
Ctsj	chr13	TRUE	TRUE
Ctsk	chr3	FALSE	FALSE
Ctsl	chr13	FALSE	FALSE
Ctsll3	chr13	FALSE	FALSE
Ctsm	chr13	FALSE	FALSE
Ctso	chr3	FALSE	FALSE
Ctsq	chr13	TRUE	TRUE
Ctsr	chr13	TRUE	FALSE
Ctss	chr3	TRUE	TRUE
Ctsw	chr19	FALSE	FALSE
Ctsz	chr2	TRUE	TRUE
Cttn	chr7	FALSE	TRUE
Cttnbp2	chr6	TRUE	TRUE
Cttnbp2nl	chr3	TRUE	FALSE
Ctu1	chr7	FALSE	FALSE
Ctu2	chr8	TRUE	FALSE
Ctxn1	chr8	FALSE	TRUE
Ctxn2	chr2	TRUE	FALSE
Ctxn3	chr18	FALSE	FALSE
Cubn	chr2	FALSE	FALSE
Cuedc1	chr11	TRUE	TRUE
Cuedc2	chr19	FALSE	FALSE
Cul1	chr6	FALSE	FALSE
Cul2	chr18	FALSE	FALSE
Cul3	chr1	FALSE	TRUE
Cul4a	chr8	FALSE	FALSE
Cul4b	chrX	TRUE	FALSE
Cul5	chr9	FALSE	FALSE
Cul7	chr17	FALSE	FALSE
Cul9	chr17	FALSE	FALSE
Cuta	chr17	FALSE	FALSE
Cutal	chr2	TRUE	TRUE
Cutc	chr19	TRUE	TRUE
Cux1	chr5	FALSE	TRUE
Cux2	chr5	TRUE	TRUE
Cuzd1	chr7	FALSE	FALSE
Cwc15	chr9	FALSE	FALSE
Cwc22	chr2	TRUE	FALSE
Cwc25	chr11	FALSE	TRUE
Cwc27	chr13	FALSE	FALSE
Cwf19l1	chr19	FALSE	FALSE
Cwf19l2	chr9	FALSE	FALSE
Cwh43	chr5	FALSE	FALSE
Cx3cl1	chr8	FALSE	TRUE
Cx3cr1	chr9	FALSE	FALSE
Cxadr	chr16	TRUE	TRUE
Cxcl12	chr6	TRUE	TRUE
Cxcl13	chr5	FALSE	FALSE
Cxcl14	chr13	TRUE	FALSE
Cxcl15	chr5	FALSE	TRUE
Cxcl16	chr11	TRUE	FALSE
Cxcl17	chr7	TRUE	TRUE
Cxcl5	chr5	TRUE	TRUE
Cxcl9	chr5	TRUE	FALSE
Cxcr1	chr1	FALSE	TRUE
Cxcr2	chr1	FALSE	TRUE
Cxcr3	chrX	FALSE	TRUE
Cxcr4	chr1	TRUE	FALSE
Cxcr5	chr9	FALSE	TRUE
Cxcr6	chr9	FALSE	FALSE
Cxxc1	chr18	TRUE	TRUE
Cxxc4	chr3	FALSE	FALSE
Cxxc5	chr18	FALSE	TRUE
Cyb561	chr11	FALSE	TRUE
Cyb561a3	chr19	FALSE	FALSE
Cyb561d1	chr3	FALSE	FALSE
Cyb561d2	chr9	TRUE	FALSE
Cyb5a	chr18	TRUE	FALSE
