"SYMBOL","mecp2_Fold","mecp2_FDR","mecp2_sig","n_mecp2_peaks","n_mecp2_sig_peaks","h2a_Fold","h2a_FDR","h2a_sig","n_h2a_peaks","n_h2a_sig_peaks","sig","quadrant"
"Cpm",-0.0641058335550402,0.76955673,FALSE,2,0,-0.157429586538904,0.042041571,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpn2",-0.238086508592029,0.214241159,FALSE,9,0,0.299467546891575,1.05e-06,TRUE,12,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cpne4",1.09344785408002,0.001092094,TRUE,2,1,-0.11082365,0.536313653,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cpne5",-0.0954578191205796,0.58462089,FALSE,6,0,-0.551092525756413,2.78e-08,TRUE,4,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpne7",-0.039447765,0.88272713,FALSE,1,0,-0.451547972542661,2.66e-05,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cps1",-0.130554739,0.534835398,FALSE,1,0,-0.150775261594207,0.356316719,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpsf4l",-0.0250048145896683,0.911289616,FALSE,5,0,-0.401151864179557,0.003450967,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpvl",0.419464521603572,0.033840011,TRUE,2,1,-0.0983009656110371,0.002383352,TRUE,4,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Cpxm1",-0.0225281806261021,0.939081349,FALSE,2,0,-0.46532574937618,0.001275554,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cpxm2",0.611687768173366,0.024547026,TRUE,3,1,0.308924278128786,1.27e-05,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Cpz",-0.0400310805429922,0.880372845,FALSE,2,0,-0.83398868310394,5.46e-09,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cracd",-0.809734889920922,0.002120566,TRUE,9,1,0.541320767746342,2.54e-06,TRUE,11,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Cracdl",-0.122874761878153,0.334880511,FALSE,7,0,0.0743016055359841,1.14e-05,TRUE,9,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cracr2a",0.013194042,0.968454006,FALSE,1,0,-0.144739468297126,0.286836637,FALSE,2,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cradd",-0.139554612488027,0.025903928,TRUE,10,1,0.637306165191149,7.3e-09,TRUE,8,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Crb2",1.19860847021077,8.18e-09,TRUE,11,1,0.933142984661476,1.23e-30,TRUE,15,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Crbn",1.21516855757526,2.06e-05,TRUE,6,1,1.24101770341507,1.12e-36,TRUE,11,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Crcp",-0.277673990209336,0.214151412,FALSE,2,0,-0.080608956,0.536691146,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Creb1",2.79207311909261,1.24e-18,TRUE,7,1,1.13502383014033,1.39e-24,TRUE,12,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Creb3",-0.040719507,0.878316262,FALSE,1,0,0.579381828,0.00014765,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Creb3l1",-0.126601018411744,0.495060037,FALSE,2,0,0.193199980317715,4.39e-05,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Creb3l2",0.202801885852911,0.271842459,FALSE,5,0,0.264585214596454,0.002261177,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Creb5",0.790286972164385,0.004170932,TRUE,37,1,0.296248556605654,6.85e-07,TRUE,23,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Creg1",-0.005592256,0.988905712,FALSE,1,0,0.22059142578023,0.067155526,FALSE,4,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Creg2",-0.065062444,0.782895605,FALSE,1,0,-0.219621051,0.075351784,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Creld1",-0.0886685546436955,0.604632231,FALSE,2,0,0.190154065,0.20316546,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Creld2",-0.102577375,0.638823319,FALSE,1,0,0.317355875380902,0.011401513,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crem",0.010365512,0.976514943,FALSE,1,0,0.975935877,5.43e-11,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Crh",-0.182163888346523,0.428981279,FALSE,2,0,-0.223651084739623,0.011079143,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crhbp",-0.075639869,0.726237224,FALSE,1,0,-0.519841499,0.000953146,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crhr1",-0.154002915114091,0.421596184,FALSE,5,0,-0.185530446671686,0.116308767,FALSE,5,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crhr2",-0.071915782,0.751877469,FALSE,1,0,-0.478158467714838,0.000363252,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crim1",-0.469419144659275,0.009598121,TRUE,11,1,-0.113437758605941,0.000281344,TRUE,8,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Crip1",-0.046695448,0.854392268,FALSE,1,0,-0.0914559301614685,0.256068582,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crip3",-0.027577173,0.924236806,FALSE,1,0,-0.462004878,0.003424627,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cript",-0.145472676,0.474600295,FALSE,1,0,-0.15973076,0.37703565,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crisp4",0.716190402400136,0.018862734,TRUE,2,1,1.58366331754296,1.99e-30,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Crispld2",-0.156432143324222,0.354277034,FALSE,6,0,-0.204829048272147,0.002556596,TRUE,10,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crlf2",-0.041070019,0.875357245,FALSE,1,0,0.032634467,0.915222478,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crmp1",-0.319514125769778,0.127642377,FALSE,3,0,0.446322101548173,5.82e-11,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crnde",-0.0637861926851804,0.773817516,FALSE,2,0,-0.479624503090915,0.000173685,TRUE,5,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crnkl1",-0.249654409079068,0.25099295,FALSE,5,0,-0.315461549769941,0.037577693,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crocc",-0.0807610073719366,0.548412242,FALSE,6,0,-0.340783015443825,0.000268567,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crocc2",0.049058263,0.850301113,FALSE,1,0,-0.346712541499219,0.000308986,TRUE,4,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Crot",-0.0490756944240874,0.83893272,FALSE,2,0,0.587621319,2.81e-05,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crppa",-0.071743914,0.7577119,FALSE,1,0,0.978281326,7.37e-27,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crtac1",0.014434644711615,0.629866374,FALSE,4,0,0.164439301540853,0.001010894,TRUE,9,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Crtc1",-0.295295733005338,0.19377223,FALSE,4,0,-0.110459284885759,0.002443169,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cry1",-0.38783329207641,0.094733506,FALSE,2,0,0.521608141338209,0.000128174,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cry2",-0.046462569,0.855341623,FALSE,1,0,0.564286821048318,2.6e-07,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cryaa",0.0521155812432031,0.82639414,FALSE,3,0,-0.826429612587166,8.4e-20,TRUE,19,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cryab",-0.042214749,0.873764141,FALSE,1,0,0.65633338,7.48e-08,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crybb1",0.041327244,0.876656261,FALSE,1,0,0.157896424,0.235878886,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Crybb3",-0.0631394358355044,0.462366572,FALSE,5,0,0.17237175,0.16251496,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crybg1",-0.0824358775422123,0.69651261,FALSE,2,0,-0.44786819126824,1.65e-07,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crybg2",-0.0951584379482606,0.663548489,FALSE,2,0,-0.324438490180859,0.022733479,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Crybg3",-0.079855149,0.709511638,FALSE,1,0,0.463219647713124,3.62e-06,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Crygn",0.029598053,0.917202169,FALSE,1,0,0.50990501,4.76e-08,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Crygs",0.0178371985186426,0.951200803,FALSE,2,0,1.06762194647411,7.21e-16,TRUE,5,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cryl1",-0.037639441,0.888466973,FALSE,1,0,0.371383096345608,0.002383352,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cryzl2",-0.127245139,0.511455241,FALSE,1,0,-0.390524492899445,0.001191146,TRUE,5,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csdc2",0.0176113904673299,0.955507931,FALSE,2,0,0.122434091,0.414305534,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cse1l",-0.106386175,0.615153527,FALSE,1,0,-0.535410981,0.002649687,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csf1",0.201090869744645,0.280554308,FALSE,4,0,0.176616279906038,0.013639176,TRUE,6,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Csf1r",-0.301576940935031,0.163840235,FALSE,2,0,-0.387206066,0.000171214,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csf2",-0.059253984,0.805589355,FALSE,1,0,-0.297012538650107,0.008470171,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csgalnact1",-0.01958651,0.950778074,FALSE,1,0,0.012136178,0.92059627,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Csk",-0.0796131871431484,0.704208784,FALSE,2,0,-0.228917434957671,0.086372693,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csmd1",2.01996738370898,3.45e-15,TRUE,32,1,1.0656714959077,1.1e-35,TRUE,39,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Csmd2",-1.38173419732805,2.55e-06,TRUE,18,1,-0.641093209775836,7.16e-09,TRUE,9,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Csmd2os",-1.44244948733383,1.35e-08,TRUE,24,1,-1.16749897801602,4.37e-16,TRUE,12,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Csmd3",3.03994037917575,2.14e-14,TRUE,2,1,1.78577619523639,4.97e-27,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Csnk1e",-0.0482227072718276,0.842159323,FALSE,2,0,-0.227318757843301,0.056256663,FALSE,3,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Csnk1g3",0.213810338995109,0.344868858,FALSE,3,0,0.976835465529728,4.93e-13,TRUE,6,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Csnk2a2ip",1.54543768268592,0.000115369,TRUE,3,1,0.743270956614898,5.46e-09,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Cspg4",-0.0857747619853223,0.691653113,FALSE,3,0,-0.261114519958796,0.077521978,FALSE,6,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cspg5",-0.019905868,0.949455155,FALSE,1,0,0.271770888,0.171309056,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Csrnp1",-0.110011003589643,0.608440154,FALSE,2,0,0.0473614258265843,0.035031952,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Csrnp3",-1.83036952922286,7.28e-08,TRUE,7,1,0.504987867370587,8.99e-11,TRUE,9,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Csrp2",-0.146588799918581,0.479323182,FALSE,3,0,0.416482843965353,3.79e-06,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cst5",-0.258635915,0.21787064,FALSE,1,0,0.278424678024952,0.020562107,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cstad",-0.0234814467544782,0.930853441,FALSE,2,0,-0.267705416427631,0.061395694,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ctbp1",-0.105651387883788,0.625175775,FALSE,3,0,-0.260911874469976,0.037804478,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ctbp2",0.00164802,0.996538339,FALSE,1,0,0.302196251703055,0.027845278,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ctdsp2",-0.015107917,0.963605471,FALSE,1,0,-0.00417376666541332,0.778618848,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ctdspl",0.0392552718669773,0.875905786,FALSE,2,0,0.10137023482406,0.239392939,FALSE,3,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ctif",-0.180554824462566,0.124468176,FALSE,14,0,0.225717163269518,5.56e-07,TRUE,19,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctnna1",-0.030393136,0.914402817,FALSE,1,0,-0.46632154984537,0.000123052,TRUE,4,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ctnna2",2.06991049534164,1.33e-13,TRUE,18,1,0.927333917983729,3.15e-28,TRUE,23,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ctnna3",1.74066537660389,4.08e-09,TRUE,6,1,0.945166827990241,5.56e-20,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ctnnal1",-0.042898704,0.875493211,FALSE,1,0,0.457677858,0.000161638,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctnnb1",0.247989327,0.365859826,FALSE,1,0,-0.572082626843182,9.72e-08,TRUE,2,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ctnnbip1",0.005683079,0.988689374,FALSE,1,0,0.056140942,0.759639778,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ctnnbl1",-0.511252816762679,0.019392233,TRUE,12,1,-0.558430204129716,6.2e-06,TRUE,5,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Ctnnd1",-0.066930967,0.768063025,FALSE,1,0,0.233752143,0.367479549,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctnnd2",-0.825721388448826,0.001742017,TRUE,14,1,-0.0738899640666162,6.26e-05,TRUE,31,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Ctps1",0.005059158,0.990006853,FALSE,1,0,0.184245474,0.21134838,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ctrl",-0.015436537,0.962702141,FALSE,1,0,-0.197256131,0.250773432,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ctsb",-0.118194997,0.579840177,FALSE,1,0,0.455466815,0.000239542,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctsc",-0.006258324,0.98736202,FALSE,1,0,0.317331218,0.040012987,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctsh",-0.041013273,0.879579079,FALSE,1,0,-0.881554852,3.84e-05,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cttnbp2",0.155099973130663,0.436256099,FALSE,10,0,0.67978893536561,6.53e-12,TRUE,17,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cttnbp2nl",-0.013211471,0.968881559,FALSE,1,0,0.731482337,5e-08,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ctxn2",0.056889302,0.812491356,FALSE,1,0,0.627935984,5.75e-09,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ctxn3",0.17222084020167,0.325811726,FALSE,3,0,0.712907706243406,7.36e-06,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cuedc1",-0.217155033378487,0.261516763,FALSE,4,0,-0.123319886520629,0.110584691,FALSE,4,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cul1",-0.034548745,0.9003563,FALSE,1,0,0.497291117,0.001033877,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cul3",-0.129516536,0.564712928,FALSE,1,0,-0.125865761,0.462927246,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cul7",-0.133380656,0.538715796,FALSE,1,0,0.32954285753107,0.053053061,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cux1",-0.0199870101657922,0.709562019,FALSE,3,0,-0.252233779114232,0.08987627,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cux2",-1.12653073549601,3.21e-05,TRUE,11,1,-0.765488603453551,8.87e-14,TRUE,8,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Cx3cl1",-0.030790682541538,0.851888269,FALSE,2,0,-0.097586705,0.390153278,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcl1",-0.032761426,0.9067861,FALSE,1,0,-0.700395606108232,1.04e-05,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcl10",-0.072462892,0.747507588,FALSE,1,0,0.244921014131526,0.042597009,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cxcl12",-0.0592551951448246,0.45627241,FALSE,8,0,-0.515499616427913,1.82e-07,TRUE,18,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcl14",-0.042867349,0.869649751,FALSE,1,0,-0.175755682,0.164755477,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcl17",-0.027389386,0.924928735,FALSE,1,0,-0.368132259,0.024330881,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcl2",-0.0755914409578369,0.71110095,FALSE,2,0,0.123281219336105,0.070108281,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cxcl3",-0.355190696,0.102564394,FALSE,1,0,-0.42289503,0.025040403,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcr3",-0.115465598,0.64590858,FALSE,1,0,-0.485451656017843,0.094886787,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cxcr4",-0.466714583,0.078967845,FALSE,1,0,0.59822970781646,9.46e-06,TRUE,5,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cxxc5",0.687662705001483,0.000158299,TRUE,6,1,-0.00825383049937209,0.000681364,TRUE,13,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Cyb561",-0.045013121,0.863821448,FALSE,1,0,-0.282373631194044,0.015806313,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyb5a",-0.038152344,0.886499095,FALSE,1,0,0.565662406,0.000243136,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyb5b",-0.119560363167398,0.553477291,FALSE,2,0,0.267081864,0.008969948,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyb5r3",-0.00841531,0.981680351,FALSE,1,0,-0.451079593228635,0.009691985,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyba",-0.072626661,0.755928616,FALSE,1,0,-0.021254888,0.908984572,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cycs",-0.162067893,0.380984477,FALSE,1,0,0.478714629,0.000941531,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cylc2",2.48741978190307,6.9e-15,TRUE,2,1,1.466834316,2.21e-16,TRUE,1,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Cyld",0.0285209110561179,0.897044445,FALSE,4,0,0.362444977573318,0.006528947,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cyp11a1",-0.149004887644903,0.445491864,FALSE,3,0,-0.249316082434617,0.06243902,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyp1b1",-0.014213573,0.966320906,FALSE,1,0,-0.030092969224519,0.031220711,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyp26a1",-0.017350263,0.956341246,FALSE,1,0,-0.300889719,0.001284318,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyp26b1",-0.101877553779069,0.628134322,FALSE,4,0,-0.0446641608458843,0.101041639,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyp2j5",0.757500789504094,0.012601787,TRUE,2,1,0.632130711099896,2.63e-08,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Cyp2u1",-0.033274421,0.90480359,FALSE,1,0,0.422796985,0.004340238,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyp2w1",-0.034250478,0.901143009,FALSE,1,0,-0.23068321,0.070560649,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cyp46a1",-0.418223289780557,0.035732322,TRUE,6,1,-0.181972745443037,0.04365914,TRUE,8,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Cyp51",-0.00671831,0.986141733,FALSE,1,0,0.877422676,1.42e-12,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyp7b1",-0.08035338,0.720547413,FALSE,1,0,0.641869076124557,7.61e-09,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyp8b1",-0.092388313,0.683564437,FALSE,1,0,-0.217567478,0.129657314,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cypt12",1.4091117785609,4.78e-05,TRUE,2,1,1.03273672606976,2.22e-21,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Cyria",0.0196728750034444,0.42128972,FALSE,3,0,0.647449584847753,5.03e-09,TRUE,7,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cyrib",-0.0658763714990746,0.706693757,FALSE,4,0,0.74169959444529,3.14e-08,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cys1",-0.000464708,0.998933789,FALSE,1,0,0.126302705,0.181080304,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cystm1",-0.0659617155976942,0.75201322,FALSE,3,0,0.283088245897611,0.000448871,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cyth1",0.0558777672392983,0.788514475,FALSE,3,0,0.545911288081272,9.93e-05,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cyth4",-0.600005830498167,0.025639185,TRUE,3,1,-0.362009461575457,0.003154773,TRUE,4,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Cytip",2.09757486556387,4.05e-18,TRUE,3,1,1.5754257973544,1.41e-59,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Cyyr1",1.18056320796999,9.29e-05,TRUE,3,1,0.838837929095332,2.47e-18,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D030024E09Rik",1.20525768671947,8.04e-05,TRUE,7,1,0.466844899246289,4.38e-05,TRUE,10,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D030025P21Rik",-0.181972207340417,0.362490584,FALSE,3,0,0.312008234332545,0.014405313,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"D030045P18Rik",2.60691707194548,6.12e-22,TRUE,12,1,1.11684539871452,6.08e-45,TRUE,28,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D14Ertd670e",0.388191522,0.088849031,FALSE,1,0,0.725075964,3.97e-10,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"D330050G23Rik",0.946462509488582,0.000251653,TRUE,3,1,1.09286360175057,4.03e-22,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D3Ertd751e",0.059085408,0.808356155,FALSE,1,0,1.55390221568587,1.38e-25,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"D430019H16Rik",-0.05624531,0.818074027,FALSE,1,0,-0.179814874579011,0.058203701,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"D430041D05Rik",-0.0196257562655888,0.947490047,FALSE,2,0,-0.199723005958039,0.039275865,TRUE,9,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"D530049I02Rik",0.210852207367923,0.341240636,FALSE,3,0,0.0375237977491591,0.012374745,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"D5Ertd579e",-0.110102311932304,0.583694118,FALSE,2,0,0.731687945306456,5.26e-09,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"D630003M21Rik",-0.123490526963078,0.512520562,FALSE,5,0,-0.179961903572443,0.02161046,TRUE,4,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"D630013N20Rik",-0.0960376242277987,0.598468981,FALSE,5,0,0.073263176,0.65812509,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"D630024D03Rik",0.822322790813451,0.001754425,TRUE,6,1,0.951693447522487,3.32e-19,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D630045J12Rik",-0.474602816596808,0.015148306,TRUE,11,1,0.265523875096641,0.018080631,TRUE,6,1,"Significant","Q2 (MeCP2 down / H2A up)"
"D6Ertd474e",-0.202577952599928,0.284766095,FALSE,5,0,0.177466699779683,0.000905134,TRUE,6,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"D6Ertd527e",-0.021661495,0.943763315,FALSE,1,0,-0.192494987,0.142749314,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"D730003I15Rik",-0.189352416,0.367862297,FALSE,1,0,0.68565419166257,1.43e-05,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"D730045A05Rik",-0.566274206130545,0.017567997,TRUE,14,1,-0.127366429475135,3.75e-05,TRUE,8,1,"Significant","Q3 (MeCP2 down / H2A down)"
"D730050B12Rik",1.00347865690861,1.71e-06,TRUE,15,1,0.784847385790953,3.07e-15,TRUE,16,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D7Ertd443e",1.06057260101701,0.000500188,TRUE,10,1,0.119923404113309,9.76e-09,TRUE,10,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D830013O20Rik",-0.260223008483517,0.240028516,FALSE,3,0,0.678388563093405,2.86e-16,TRUE,8,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"D830032E09Rik",1.04716802027109,0.000799936,TRUE,2,1,0.505053997,0.000449392,TRUE,1,1,"Significant","Q1 (MeCP2 up / H2A up)"
"D930007P13Rik",-0.069029887,0.769735708,FALSE,1,0,-0.559709191196419,1.12e-06,TRUE,7,1,"Not significant","Q3 (MeCP2 down / H2A down)"
