gene_name	chr	mch_hypo	in_target
Duxf3	chr10	FALSE	FALSE
Dvl1	chr4	FALSE	TRUE
Dvl2	chr11	FALSE	TRUE
Dvl3	chr16	FALSE	TRUE
Dxo	chr17	FALSE	TRUE
Dydc1	chr14	FALSE	FALSE
Dydc2	chr14	FALSE	FALSE
Dym	chr18	TRUE	TRUE
Dynap	chr18	FALSE	FALSE
Dync1h1	chr12	FALSE	TRUE
Dync1i1	chr6	FALSE	TRUE
Dync1i2	chr2	FALSE	TRUE
Dync1li1	chr9	FALSE	TRUE
Dync1li2	chr8	FALSE	TRUE
Dync2h1	chr9	FALSE	TRUE
Dync2li1	chr17	FALSE	TRUE
Dynll1	chr5	FALSE	TRUE
Dynll2	chr11	FALSE	TRUE
Dynlrb1	chr2	FALSE	TRUE
Dynlrb2	chr8	FALSE	TRUE
Dynlt1a	chr17	FALSE	TRUE
Dynlt1b	chr17	FALSE	TRUE
Dynlt1c	chr17	FALSE	TRUE
Dynlt1f	chr17	FALSE	TRUE
Dynlt3	chrX	FALSE	TRUE
Dyrk1a	chr16	TRUE	TRUE
Dyrk1b	chr7	FALSE	TRUE
Dyrk2	chr10	FALSE	FALSE
Dyrk3	chr1	FALSE	TRUE
Dyrk4	chr6	FALSE	TRUE
Dysf	chr6	TRUE	TRUE
Dytn	chr1	TRUE	TRUE
Dzank1	chr2	FALSE	TRUE
Dzip1	chr14	TRUE	TRUE
Dzip1l	chr9	TRUE	TRUE
Dzip3	chr16	FALSE	TRUE
E030018B13Rik	chr7	FALSE	TRUE
E030025P04Rik	chr11	FALSE	FALSE
E030030I06Rik	chr10	TRUE	FALSE
E130114P18Rik	chr4	FALSE	TRUE
E130208F15Rik	chr7	FALSE	TRUE
E130218I03Rik	chr4	FALSE	TRUE
E130308A19Rik	chr4	TRUE	TRUE
E130309D02Rik	chr5	FALSE	TRUE
E130311K13Rik	chr3	FALSE	TRUE
E230025N22Rik	chr18	FALSE	TRUE
E2f1	chr2	FALSE	TRUE
E2f2	chr4	TRUE	TRUE
E2f3	chr13	FALSE	TRUE
E2f4	chr8	FALSE	TRUE
E2f5	chr3	FALSE	TRUE
E2f6	chr12	FALSE	TRUE
E2f7	chr10	FALSE	TRUE
E2f8	chr7	FALSE	TRUE
E330014E10Rik	chr5	FALSE	FALSE
E330021D16Rik	chr6	FALSE	TRUE
E330034G19Rik	chr14	FALSE	TRUE
E430018J23Rik	chr7	FALSE	TRUE
E4f1	chr17	TRUE	TRUE
ETV3L	chr3	FALSE	TRUE
Eaf1	chr14	FALSE	TRUE
Eaf2	chr16	TRUE	TRUE
Eapp	chr12	FALSE	TRUE
Ear1	chr14	FALSE	FALSE
Ear10	chr14	FALSE	FALSE
Ear14	chr14	FALSE	FALSE
Ear2	chr14	FALSE	FALSE
Ear6	chr14	FALSE	TRUE
Ears2	chr7	FALSE	TRUE
Ebag9	chr15	FALSE	TRUE
Ebf1	chr11	FALSE	TRUE
Ebf2	chr14	TRUE	TRUE
Ebf3	chr7	FALSE	TRUE
Ebf4	chr2	TRUE	TRUE
Ebi3	chr17	FALSE	TRUE
Ebna1bp2	chr4	FALSE	TRUE
Ebp	chrX	FALSE	TRUE
Ebpl	chr14	FALSE	TRUE
Ecd	chr14	FALSE	TRUE
Ece1	chr4	TRUE	TRUE
Ece2	chr16	FALSE	TRUE
Ecel1	chr1	FALSE	TRUE
Ech1	chr7	FALSE	TRUE
Echdc1	chr10	FALSE	TRUE
Echdc2	chr4	FALSE	TRUE
Echdc3	chr2	FALSE	TRUE
Echs1	chr7	FALSE	TRUE
Eci1	chr17	FALSE	TRUE
Eci2	chr13	FALSE	TRUE
Eci3	chr13	TRUE	TRUE
Ecm1	chr3	FALSE	TRUE
Ecm2	chr13	FALSE	TRUE
Ecpas	chr4	TRUE	TRUE
Ecrg4	chr1	FALSE	TRUE
Ecscr	chr18	FALSE	TRUE
Ecsit	chr9	FALSE	TRUE
Ect2	chr3	FALSE	TRUE
Ect2l	chr10	FALSE	TRUE
Eda	chrX	TRUE	TRUE
Eda2r	chrX	FALSE	FALSE
Edar	chr10	TRUE	TRUE
Edaradd	chr13	TRUE	TRUE
Edc3	chr9	TRUE	TRUE
Edc4	chr8	FALSE	TRUE
Eddm3b	chr14	FALSE	TRUE
Edem1	chr6	TRUE	TRUE
Edem2	chr2	FALSE	TRUE
Edem3	chr1	TRUE	TRUE
Edf1	chr2	FALSE	TRUE
Edil3	chr13	TRUE	FALSE
Edn1	chr13	FALSE	FALSE
Edn2	chr4	TRUE	TRUE
Edn3	chr2	FALSE	FALSE
Ednra	chr8	TRUE	FALSE
Ednrb	chr14	FALSE	FALSE
Edrf1	chr7	FALSE	TRUE
Eea1	chr10	TRUE	TRUE
Eed	chr7	FALSE	TRUE
Eef1a1	chr9	FALSE	TRUE
Eef1a2	chr2	FALSE	TRUE
Eef1akmt1	chr14	FALSE	TRUE
Eef1akmt2	chr7	FALSE	TRUE
Eef1akmt3	chr10	FALSE	TRUE
Eef1akmt4	chr16	FALSE	TRUE
Eef1aknmt	chr1	FALSE	TRUE
Eef1b2	chr1	FALSE	TRUE
Eef1d	chr15	FALSE	TRUE
Eef1e1	chr13	FALSE	TRUE
Eef1g	chr19	FALSE	TRUE
Eef2	chr10	FALSE	TRUE
Eef2k	chr7	FALSE	TRUE
Eef2kmt	chr16	FALSE	TRUE
Eefsec	chr6	TRUE	TRUE
Eepd1	chr9	FALSE	TRUE
Efcab1	chr16	TRUE	FALSE
Efcab10	chr12	FALSE	TRUE
Efcab11	chr12	FALSE	TRUE
Efcab12	chr6	FALSE	TRUE
Efcab14	chr4	TRUE	TRUE
Efcab15	chr11	FALSE	TRUE
Efcab2	chr1	FALSE	TRUE
Efcab3	chr11	FALSE	FALSE
Efcab5	chr11	FALSE	TRUE
Efcab6	chr15	TRUE	TRUE
Efcab7	chr4	FALSE	TRUE
Efcab8	chr2	FALSE	TRUE
Efcab9	chr11	FALSE	TRUE
Efcc1	chr6	FALSE	TRUE
Efemp1	chr11	FALSE	FALSE
Efemp2	chr19	FALSE	TRUE
Efhb	chr17	TRUE	TRUE
Efhc1	chr1	FALSE	TRUE
Efhc2	chrX	FALSE	TRUE
Efhd1	chr1	FALSE	TRUE
Efhd2	chr4	TRUE	TRUE
Efl1	chr7	TRUE	TRUE
Efna1	chr3	FALSE	TRUE
Efna2	chr10	FALSE	TRUE
Efna3	chr3	FALSE	TRUE
Efna4	chr3	FALSE	TRUE
Efna5	chr17	FALSE	FALSE
Efnb1	chrX	FALSE	TRUE
Efnb2	chr8	TRUE	TRUE
Efnb3	chr11	FALSE	TRUE
Efr3a	chr15	FALSE	TRUE
Efr3b	chr12	FALSE	TRUE
Efs	chr14	TRUE	TRUE
Eftud2	chr11	TRUE	TRUE
Egf	chr3	TRUE	TRUE
Egfem1	chr3	TRUE	FALSE
Egfl6	chrX	FALSE	TRUE
Egfl7	chr2	FALSE	TRUE
Egfl8	chr17	FALSE	TRUE
Egflam	chr15	TRUE	FALSE
Egfr	chr11	TRUE	FALSE
Egln1	chr8	FALSE	TRUE
Egln2	chr7	FALSE	TRUE
Egln3	chr12	FALSE	FALSE
Egr1	chr18	FALSE	TRUE
Egr2	chr10	FALSE	TRUE
Egr3	chr14	FALSE	TRUE
Egr4	chr6	FALSE	TRUE
Ehbp1	chr11	TRUE	TRUE
Ehbp1l1	chr19	FALSE	TRUE
Ehd1	chr19	TRUE	TRUE
Ehd2	chr7	TRUE	TRUE
Ehd3	chr17	FALSE	TRUE
Ehd4	chr2	TRUE	TRUE
Ehf	chr2	FALSE	FALSE
Ehhadh	chr16	TRUE	TRUE
Ehmt1	chr2	TRUE	TRUE
Ehmt2	chr17	FALSE	TRUE
Ei24	chr9	FALSE	TRUE
Eid1	chr2	FALSE	TRUE
Eid2	chr7	FALSE	TRUE
Eid2b	chr7	FALSE	TRUE
Eid3	chr10	FALSE	TRUE
Eif1	chr11	TRUE	TRUE
Eif1a	chr18	FALSE	TRUE
Eif1ad	chr19	FALSE	TRUE
Eif1ax	chrX	FALSE	TRUE
Eif1b	chr9	FALSE	TRUE
Eif2a	chr3	FALSE	TRUE
Eif2ak1	chr5	TRUE	TRUE
Eif2ak2	chr17	TRUE	TRUE
Eif2ak3	chr6	FALSE	TRUE
Eif2ak4	chr2	TRUE	TRUE
Eif2b1	chr5	FALSE	TRUE
Eif2b2	chr12	FALSE	TRUE
Eif2b3	chr4	FALSE	TRUE
Eif2b4	chr5	FALSE	TRUE
Eif2b5	chr16	FALSE	TRUE
Eif2d	chr1	FALSE	TRUE
Eif2s1	chr12	FALSE	TRUE
Eif2s2	chr2	FALSE	TRUE
Eif2s3x	chrX	FALSE	TRUE
Eif3a	chr19	FALSE	TRUE
Eif3b	chr5	FALSE	TRUE
Eif3c	chr7	FALSE	TRUE
Eif3d	chr15	FALSE	TRUE
Eif3e	chr15	FALSE	TRUE
Eif3f	chr7	FALSE	TRUE
Eif3g	chr9	FALSE	TRUE
Eif3h	chr15	TRUE	TRUE
Eif3i	chr4	FALSE	TRUE
Eif3j1	chr2	FALSE	TRUE
Eif3j2	chr18	FALSE	FALSE
Eif3k	chr7	FALSE	TRUE
Eif3l	chr15	TRUE	TRUE
Eif3m	chr2	FALSE	TRUE
Eif4a1	chr11	TRUE	TRUE
Eif4a2	chr16	FALSE	TRUE
Eif4a3	chr11	FALSE	TRUE
Eif4a3l1	chr6	FALSE	FALSE
Eif4a3l2	chr6	FALSE	TRUE
Eif4b	chr15	TRUE	TRUE
Eif4e	chr3	FALSE	TRUE
Eif4e1b	chr13	FALSE	TRUE
Eif4e2	chr1	FALSE	TRUE
Eif4e3	chr6	TRUE	TRUE
Eif4ebp1	chr8	FALSE	FALSE
Eif4ebp2	chr10	FALSE	TRUE
Eif4ebp3	chr18	FALSE	TRUE
Eif4enif1	chr11	TRUE	TRUE
Eif4g1	chr16	FALSE	TRUE
Eif4g2	chr7	TRUE	TRUE
Eif4g3	chr4	TRUE	TRUE
Eif4h	chr5	FALSE	TRUE
Eif5	chr12	FALSE	TRUE
Eif5a	chr11	TRUE	TRUE
Eif5a2	chr3	FALSE	TRUE
Eif5b	chr1	TRUE	TRUE
Eif6	chr2	FALSE	TRUE
Eipr1	chr12	TRUE	TRUE
Elac1	chr18	FALSE	TRUE
Elac2	chr11	FALSE	TRUE
Elane	chr10	FALSE	TRUE
Elavl1	chr8	TRUE	TRUE
Elavl2	chr4	TRUE	TRUE
Elavl3	chr9	TRUE	TRUE
Elavl4	chr4	FALSE	TRUE
Elf1	chr14	FALSE	TRUE
Elf2	chr3	TRUE	TRUE
Elf3	chr1	FALSE	TRUE
Elf4	chrX	FALSE	TRUE
Elf5	chr2	FALSE	TRUE
Elfn1	chr5	TRUE	TRUE
Elfn2	chr15	FALSE	TRUE
Elk1	chrX	FALSE	TRUE
Elk3	chr10	FALSE	TRUE
Elk4	chr1	FALSE	TRUE
Ell	chr8	TRUE	TRUE
Ell2	chr13	TRUE	FALSE
Ell3	chr2	FALSE	TRUE
Elmo1	chr13	FALSE	TRUE
Elmo2	chr2	FALSE	TRUE
Elmo3	chr8	FALSE	TRUE
Elmod1	chr9	FALSE	TRUE
Elmod2	chr8	FALSE	TRUE
Elmod3	chr6	FALSE	TRUE
Elmsan1	chr12	FALSE	TRUE
Eln	chr5	FALSE	TRUE
Eloa	chr4	FALSE	TRUE
Elob	chr17	FALSE	TRUE
Elobl	chr11	FALSE	TRUE
Eloc	chr1	FALSE	TRUE
Elof1	chr9	FALSE	TRUE
Elovl1	chr4	FALSE	TRUE
Elovl2	chr13	TRUE	TRUE
Elovl3	chr19	FALSE	TRUE
Elovl4	chr9	FALSE	TRUE
Elovl5	chr9	TRUE	TRUE
Elovl6	chr3	TRUE	TRUE
Elovl7	chr13	TRUE	TRUE
Elp1	chr4	FALSE	TRUE
Elp2	chr18	TRUE	TRUE
Elp3	chr14	TRUE	TRUE
Elp4	chr2	FALSE	TRUE
Elp5	chr11	FALSE	TRUE
Elp6	chr9	FALSE	TRUE
Emb	chr13	FALSE	TRUE
Emc1	chr4	TRUE	TRUE
Emc10	chr7	FALSE	TRUE
Emc2	chr15	TRUE	TRUE
Emc3	chr6	TRUE	TRUE
Emc4	chr2	FALSE	TRUE
Emc6	chr11	FALSE	TRUE
Emc7	chr2	FALSE	TRUE
Emc8	chr8	FALSE	TRUE
Emc9	chr14	FALSE	TRUE
Emcn	chr3	FALSE	TRUE
Emd	chrX	FALSE	TRUE
Eme1	chr11	FALSE	TRUE
Eme2	chr17	TRUE	TRUE
Emg1	chr6	FALSE	TRUE
Emid1	chr11	TRUE	TRUE
Emilin1	chr5	FALSE	TRUE
Emilin2	chr17	FALSE	TRUE
Emilin3	chr2	FALSE	TRUE
Eml1	chr12	FALSE	TRUE
Eml2	chr7	TRUE	TRUE
Eml3	chr19	FALSE	TRUE
Eml4	chr17	TRUE	TRUE
Eml5	chr12	TRUE	TRUE
Eml6	chr11	TRUE	TRUE
Emp1	chr6	TRUE	FALSE
Emp2	chr16	FALSE	TRUE
Emp3	chr7	FALSE	TRUE
Emsy	chr7	TRUE	TRUE
Emx1	chr6	FALSE	TRUE
Emx2	chr19	FALSE	FALSE
En1	chr1	FALSE	FALSE
En2	chr5	FALSE	TRUE
Enah	chr1	TRUE	TRUE
Enam	chr5	FALSE	FALSE
Enc1	chr13	FALSE	TRUE
Endod1	chr9	FALSE	TRUE
Endog	chr2	FALSE	TRUE
Endou	chr15	FALSE	TRUE
Endov	chr11	FALSE	TRUE
Eng	chr2	TRUE	TRUE
Engase	chr11	FALSE	TRUE
Enho	chr4	FALSE	TRUE
Enkd1	chr8	FALSE	TRUE
Enkur	chr2	FALSE	TRUE
Eno1	chr4	FALSE	TRUE
Eno1b	chr18	FALSE	FALSE
Eno2	chr6	FALSE	TRUE
Eno3	chr11	FALSE	TRUE
Eno4	chr19	FALSE	TRUE
Enoph1	chr5	FALSE	TRUE
Enox1	chr14	TRUE	TRUE
Enox2	chrX	TRUE	TRUE
Enpep	chr3	TRUE	TRUE
Enpp1	chr10	FALSE	FALSE
Enpp2	chr15	TRUE	FALSE
Enpp3	chr10	FALSE	FALSE
Enpp4	chr17	FALSE	TRUE
Enpp5	chr17	FALSE	TRUE
Enpp6	chr8	FALSE	FALSE
Enpp7	chr11	TRUE	TRUE
Ensa	chr3	TRUE	TRUE
Enthd1	chr15	FALSE	TRUE
Entpd1	chr19	FALSE	TRUE
Entpd2	chr2	FALSE	TRUE
Entpd3	chr9	FALSE	TRUE
Entpd5	chr12	FALSE	TRUE
Entpd6	chr2	FALSE	TRUE
Entpd7	chr19	FALSE	TRUE
Entpd8	chr2	FALSE	TRUE
Entr1	chr2	FALSE	TRUE
Eny2	chr15	FALSE	TRUE
Eogt	chr6	FALSE	TRUE
Eomes	chr9	FALSE	TRUE
Ep300	chr15	FALSE	TRUE
Ep400	chr5	TRUE	TRUE
Epas1	chr17	TRUE	TRUE
Epb41	chr4	FALSE	TRUE
Epb41l1	chr2	TRUE	TRUE
Epb41l2	chr10	TRUE	FALSE
Epb41l3	chr17	TRUE	TRUE
Epb41l4a	chr18	FALSE	TRUE
Epb41l4b	chr4	TRUE	TRUE
Epb41l5	chr1	FALSE	TRUE
Epb42	chr2	FALSE	TRUE
Epc1	chr18	TRUE	TRUE
Epc2	chr2	TRUE	TRUE
Epcam	chr17	FALSE	TRUE
Epdr1	chr13	FALSE	TRUE
Epg5	chr18	TRUE	TRUE
Epgn	chr5	FALSE	FALSE
Epha1	chr6	FALSE	TRUE
Epha10	chr4	TRUE	TRUE
Epha2	chr4	FALSE	TRUE
Epha3	chr16	FALSE	TRUE
Epha4	chr1	TRUE	TRUE
Epha5	chr5	FALSE	FALSE
Epha6	chr16	FALSE	FALSE
Epha7	chr4	FALSE	TRUE
Epha8	chr4	FALSE	TRUE
Ephb1	chr9	TRUE	TRUE
Ephb2	chr4	TRUE	TRUE
Ephb3	chr16	FALSE	TRUE
Ephb4	chr5	FALSE	TRUE
Ephb6	chr6	FALSE	FALSE
Ephx1	chr1	TRUE	TRUE
Ephx2	chr14	FALSE	TRUE
Ephx3	chr17	FALSE	TRUE
Ephx4	chr5	FALSE	TRUE
Epm2a	chr10	TRUE	TRUE
Epm2aip1	chr9	FALSE	TRUE
Epn1	chr7	FALSE	TRUE
Epn2	chr11	TRUE	TRUE
Epn3	chr11	TRUE	TRUE
Epo	chr5	TRUE	TRUE
Epop	chr11	FALSE	TRUE
Epor	chr9	FALSE	TRUE
Epp13	chr7	FALSE	TRUE
Eppin	chr2	FALSE	TRUE
Eppk1	chr15	FALSE	TRUE
Eprs	chr1	TRUE	TRUE
Eps15	chr4	FALSE	TRUE
Eps15l1	chr8	TRUE	TRUE
Eps8	chr6	TRUE	TRUE
Eps8l1	chr7	TRUE	TRUE
Eps8l2	chr7	FALSE	TRUE
Eps8l3	chr3	FALSE	TRUE
Epsti1	chr14	FALSE	TRUE
Epx	chr11	FALSE	TRUE
Epyc	chr10	FALSE	TRUE
Eqtn	chr4	FALSE	FALSE
Eral1	chr11	FALSE	TRUE
Erap1	chr13	FALSE	TRUE
Eras	chrX	FALSE	TRUE
Erbb2	chr11	TRUE	TRUE
Erbb3	chr10	FALSE	TRUE
Erbb4	chr1	FALSE	TRUE
Erbin	chr13	TRUE	TRUE
Erc1	chr6	TRUE	TRUE
Erc2	chr14	TRUE	TRUE
Ercc1	chr7	FALSE	TRUE
Ercc2	chr7	FALSE	TRUE
Ercc3	chr18	FALSE	TRUE
Ercc4	chr16	FALSE	TRUE
Ercc5	chr1	FALSE	TRUE
Ercc6	chr14	TRUE	TRUE
Ercc6l	chrX	FALSE	TRUE
Ercc6l2	chr13	TRUE	TRUE
Ercc8	chr13	FALSE	TRUE
Ereg	chr5	FALSE	FALSE
Erf	chr7	FALSE	TRUE
Erfe	chr1	FALSE	TRUE
Erfl	chr7	FALSE	TRUE
Erg	chr16	FALSE	TRUE
Erg28	chr12	FALSE	TRUE
Ergic1	chr17	TRUE	TRUE
Ergic2	chr6	TRUE	TRUE
Ergic3	chr2	FALSE	TRUE
Erh	chr12	TRUE	TRUE
Eri1	chr8	FALSE	TRUE
Eri2	chr7	FALSE	TRUE
Eri3	chr4	TRUE	TRUE
Erich1	chr8	FALSE	TRUE
Erich2	chr2	FALSE	FALSE
Erich3	chr3	FALSE	TRUE
Erich4	chr7	FALSE	TRUE
Erich5	chr15	FALSE	TRUE
Erich6	chr3	FALSE	TRUE
Erich6b	chr14	FALSE	TRUE
Erlec1	chr11	FALSE	TRUE
Erlin1	chr19	FALSE	TRUE
Erlin2	chr8	FALSE	TRUE
Ermap	chr4	FALSE	TRUE
Ermard	chr17	FALSE	TRUE
Ermn	chr2	FALSE	TRUE
Ermp1	chr19	TRUE	TRUE
Ern1	chr11	TRUE	TRUE
Ern2	chr7	FALSE	TRUE
Ero1l	chr14	FALSE	TRUE
Ero1lb	chr13	FALSE	TRUE
Erp27	chr6	FALSE	FALSE
Erp29	chr5	FALSE	TRUE
Erp44	chr4	TRUE	TRUE
Errfi1	chr4	FALSE	TRUE
Erv3	chr2	FALSE	TRUE
Esam	chr9	FALSE	TRUE
Esco1	chr18	FALSE	TRUE
Esco2	chr14	FALSE	TRUE
Esd	chr14	TRUE	TRUE
Esf1	chr2	FALSE	TRUE
Esm1	chr13	FALSE	FALSE
Esp1	chr17	FALSE	FALSE
Esp15	chr17	FALSE	FALSE
Esp16	chr17	FALSE	FALSE
Esp18	chr17	FALSE	FALSE
Esp22	chr17	FALSE	FALSE
Esp23	chr17	FALSE	FALSE
Esp24	chr17	FALSE	FALSE
Esp3	chr17	FALSE	FALSE
Esp31	chr17	FALSE	FALSE
Esp34	chr17	FALSE	FALSE
Esp36	chr17	FALSE	FALSE
Esp38	chr17	FALSE	FALSE
Esp4	chr17	FALSE	FALSE
Esp5	chr17	FALSE	FALSE
Esp6	chr17	FALSE	FALSE
Esp8	chr17	FALSE	FALSE
Espl1	chr15	FALSE	TRUE
Espn	chr4	FALSE	TRUE
Espnl	chr1	FALSE	TRUE
Esr1	chr10	TRUE	TRUE
Esr2	chr12	FALSE	TRUE
Esrp1	chr4	FALSE	TRUE
Esrp2	chr8	FALSE	TRUE
Esrra	chr19	FALSE	TRUE
Esrrb	chr12	TRUE	TRUE
Esrrg	chr1	FALSE	TRUE
Ess2	chr16	FALSE	TRUE
Esx1	chrX	FALSE	TRUE
Esyt1	chr10	FALSE	TRUE
Esyt2	chr12	TRUE	TRUE
Esyt3	chr9	TRUE	FALSE
Etaa1	chr11	FALSE	FALSE
Etd	chrX	FALSE	FALSE
Etf1	chr18	TRUE	TRUE
Etfa	chr9	TRUE	TRUE
Etfb	chr7	FALSE	TRUE
Etfbkmt	chr6	FALSE	TRUE
Etfbl	chr7	FALSE	TRUE
Etfdh	chr3	FALSE	TRUE
Etfrf1	chr6	FALSE	TRUE
Ethe1	chr7	FALSE	TRUE
Etl4	chr2	FALSE	FALSE
Etnk1	chr6	TRUE	TRUE
Etnk2	chr1	FALSE	TRUE
Etnppl	chr3	FALSE	FALSE
Ets1	chr9	TRUE	FALSE
Ets2	chr16	FALSE	TRUE
Etv1	chr12	FALSE	TRUE
Etv2	chr7	TRUE	TRUE
Etv3	chr3	TRUE	TRUE
Etv4	chr11	FALSE	TRUE
Etv5	chr16	FALSE	TRUE
Etv6	chr6	TRUE	TRUE
Eva1a	chr6	FALSE	FALSE
Eva1b	chr4	FALSE	TRUE
Eva1c	chr16	TRUE	TRUE
Evc	chr5	TRUE	TRUE
Evc2	chr5	TRUE	TRUE
Evi2	chr11	FALSE	TRUE
Evi2a	chr11	FALSE	TRUE
Evi2b	chr11	FALSE	TRUE
Evi5	chr5	TRUE	TRUE
Evi5l	chr8	TRUE	TRUE
Evl	chr12	TRUE	TRUE
Evpl	chr11	FALSE	TRUE
Evx1	chr6	FALSE	TRUE
Evx2	chr2	FALSE	FALSE
Ewsr1	chr11	FALSE	TRUE
Exd1	chr2	FALSE	TRUE
Exd2	chr12	TRUE	TRUE
Exo1	chr1	FALSE	TRUE
Exo5	chr4	FALSE	TRUE
Exoc1	chr5	FALSE	FALSE
Exoc2	chr13	TRUE	TRUE
Exoc3	chr13	FALSE	TRUE
Exoc3l	chr8	FALSE	TRUE
Exoc3l2	chr7	FALSE	TRUE
Exoc3l4	chr12	TRUE	TRUE
Exoc4	chr6	TRUE	TRUE
Exoc5	chr14	FALSE	TRUE
Exoc6	chr19	TRUE	TRUE
Exoc6b	chr6	TRUE	TRUE
Exoc7	chr11	FALSE	TRUE
Exoc8	chr8	FALSE	TRUE
Exog	chr9	TRUE	TRUE
Exosc1	chr19	FALSE	TRUE
Exosc10	chr4	FALSE	TRUE
Exosc2	chr2	FALSE	TRUE
Exosc3	chr4	FALSE	TRUE
Exosc4	chr15	FALSE	TRUE
Exosc5	chr7	FALSE	TRUE
Exosc6	chr8	FALSE	TRUE
Exosc7	chr9	FALSE	TRUE
Exosc8	chr3	FALSE	TRUE
Exosc9	chr3	FALSE	TRUE
Exph5	chr9	FALSE	TRUE
Ext1	chr15	TRUE	TRUE
Ext2	chr2	TRUE	TRUE
Extl1	chr4	FALSE	TRUE
Extl2	chr3	FALSE	TRUE
Extl3	chr14	TRUE	TRUE
Eya1	chr1	FALSE	FALSE
Eya2	chr2	TRUE	TRUE
Eya3	chr4	TRUE	TRUE
Eya4	chr10	FALSE	FALSE
Ezh1	chr11	FALSE	TRUE
Ezh2	chr6	FALSE	TRUE
Ezr	chr17	TRUE	TRUE
F10	chr8	FALSE	TRUE
F11	chr8	FALSE	FALSE
F11r	chr1	TRUE	TRUE
F12	chr13	TRUE	TRUE
F13a1	chr13	TRUE	TRUE
F13b	chr1	TRUE	FALSE
F2	chr2	FALSE	TRUE
F2r	chr13	FALSE	FALSE
F2rl1	chr13	FALSE	FALSE
F2rl2	chr13	FALSE	TRUE
F2rl3	chr8	FALSE	TRUE
F3	chr3	FALSE	TRUE
F5	chr1	FALSE	TRUE
F7	chr8	FALSE	TRUE
F8	chrX	TRUE	TRUE
F830016B08Rik	chr18	FALSE	FALSE
F830045P16Rik	chr2	FALSE	TRUE
F8a	chrX	FALSE	TRUE
F9	chrX	FALSE	TRUE
Fa2h	chr8	FALSE	TRUE
Faah	chr4	TRUE	TRUE
Faap100	chr11	FALSE	TRUE
Faap20	chr4	TRUE	TRUE
Faap24	chr7	FALSE	TRUE
Fabp1	chr6	FALSE	TRUE
Fabp12	chr3	TRUE	TRUE
Fabp2	chr3	FALSE	TRUE
Fabp3	chr4	FALSE	TRUE
Fabp4	chr3	FALSE	FALSE
Fabp5	chr3	FALSE	TRUE
Fabp6	chr11	TRUE	TRUE
Fabp7	chr10	FALSE	TRUE
Fabp9	chr3	FALSE	FALSE
Fadd	chr7	FALSE	TRUE
Fads1	chr19	FALSE	TRUE
Fads2	chr19	FALSE	TRUE
Fads2b	chr2	TRUE	FALSE
Fads3	chr19	FALSE	TRUE
Fads6	chr11	TRUE	TRUE
Faf1	chr4	TRUE	TRUE
Faf2	chr13	FALSE	TRUE
Fah	chr7	FALSE	TRUE
Fahd1	chr17	FALSE	TRUE
Fahd2a	chr2	FALSE	TRUE
Faim	chr9	FALSE	TRUE
Faim2	chr15	FALSE	TRUE
Faiml	chr9	FALSE	TRUE
Fam102a	chr2	FALSE	TRUE
Fam102b	chr3	TRUE	TRUE
Fam104a	chr11	FALSE	TRUE
Fam107a	chr14	TRUE	TRUE
Fam107b	chr2	FALSE	TRUE
Fam110a	chr2	FALSE	TRUE
Fam110b	chr4	FALSE	TRUE
Fam110c	chr12	FALSE	FALSE
Fam111a	chr19	FALSE	FALSE
Fam114a1	chr5	TRUE	TRUE
Fam114a2	chr11	FALSE	FALSE
Fam117a	chr11	TRUE	TRUE
Fam117b	chr1	TRUE	TRUE
Fam118a	chr15	FALSE	TRUE
Fam118b	chr9	FALSE	TRUE
Fam120a	chr13	TRUE	TRUE
Fam120b	chr17	TRUE	TRUE
Fam120c	chrX	TRUE	TRUE
Fam122a	chr19	FALSE	TRUE
Fam122b	chrX	FALSE	TRUE
Fam122c	chrX	FALSE	TRUE
Fam124a	chr14	FALSE	TRUE
Fam124b	chr1	FALSE	TRUE
Fam126a	chr5	TRUE	TRUE
Fam126b	chr1	TRUE	TRUE
Fam129a	chr1	TRUE	TRUE
Fam129b	chr2	TRUE	TRUE
Fam129c	chr8	FALSE	TRUE
Fam131a	chr16	FALSE	TRUE
Fam131b	chr6	FALSE	TRUE
Fam131c	chr4	FALSE	TRUE
Fam133b	chr5	FALSE	FALSE
Fam135a	chr1	FALSE	TRUE
Fam135b	chr15	TRUE	TRUE
Fam136a	chr6	FALSE	TRUE
Fam13a	chr6	FALSE	TRUE
Fam13b	chr18	FALSE	TRUE
Fam13c	chr10	TRUE	TRUE
Fam149a	chr8	FALSE	TRUE
Fam149b	chr14	FALSE	TRUE
Fam151a	chr4	FALSE	TRUE
Fam151b	chr13	FALSE	TRUE
Fam155a	chr8	TRUE	TRUE
Fam160a1	chr3	TRUE	TRUE
Fam160a2	chr7	TRUE	TRUE
Fam160b1	chr19	FALSE	TRUE
Fam160b2	chr14	TRUE	TRUE
Fam161a	chr11	FALSE	TRUE
Fam161b	chr12	FALSE	TRUE
Fam162a	chr16	TRUE	TRUE
Fam162b	chr10	FALSE	FALSE
Fam163a	chr1	TRUE	TRUE
Fam163b	chr2	TRUE	TRUE
Fam166a	chr2	FALSE	TRUE
Fam166b	chr4	FALSE	TRUE
Fam166c	chr5	FALSE	TRUE
Fam167a	chr14	TRUE	TRUE
Fam167b	chr4	FALSE	TRUE
Fam168a	chr7	TRUE	TRUE
Fam168b	chr1	TRUE	TRUE
Fam169a	chr13	FALSE	TRUE
Fam169b	chr7	TRUE	TRUE
