gene_name	chr	mch_hyper	in_target
Ccl4	chr11	FALSE	TRUE
Ccl5	chr11	FALSE	TRUE
Ccl6	chr11	FALSE	TRUE
Ccl7	chr11	FALSE	TRUE
Ccl8	chr11	FALSE	TRUE
Ccl9	chr11	FALSE	TRUE
Ccm2	chr11	FALSE	FALSE
Ccm2l	chr2	FALSE	FALSE
Ccn1	chr3	FALSE	TRUE
Ccn2	chr10	FALSE	TRUE
Ccn3	chr15	FALSE	TRUE
Ccn4	chr15	FALSE	TRUE
Ccn5	chr2	FALSE	FALSE
Ccn6	chr10	FALSE	FALSE
Ccna1	chr3	FALSE	TRUE
Ccna2	chr3	FALSE	FALSE
Ccnb1	chr13	FALSE	FALSE
Ccnb1ip1	chr14	FALSE	FALSE
Ccnb2	chr9	FALSE	FALSE
Ccnb3	chrX	FALSE	TRUE
Ccnc	chr4	FALSE	FALSE
Ccnd1	chr7	FALSE	FALSE
Ccnd2	chr6	FALSE	FALSE
Ccnd3	chr17	FALSE	FALSE
Ccndbp1	chr2	FALSE	FALSE
Ccne1	chr7	FALSE	FALSE
Ccne2	chr4	FALSE	FALSE
Ccnf	chr17	FALSE	FALSE
Ccng1	chr11	FALSE	FALSE
Ccng2	chr5	FALSE	FALSE
Ccnh	chr13	FALSE	FALSE
Ccni	chr5	FALSE	FALSE
Ccnj	chr19	FALSE	FALSE
Ccnjl	chr11	FALSE	FALSE
Ccnk	chr12	FALSE	FALSE
Ccnl1	chr3	FALSE	FALSE
Ccnl2	chr4	FALSE	FALSE
Ccno	chr13	FALSE	FALSE
Ccnq	chr11	FALSE	FALSE
Ccnt1	chr15	FALSE	FALSE
Ccnt2	chr1	FALSE	FALSE
Ccny	chr18	FALSE	TRUE
Ccnyl1	chr1	FALSE	FALSE
Ccp110	chr7	FALSE	FALSE
Ccpg1	chr9	FALSE	FALSE
Ccpg1os	chr9	FALSE	FALSE
Ccr1	chr9	FALSE	TRUE
Ccr10	chr11	FALSE	FALSE
Ccr1l1	chr9	FALSE	TRUE
Ccr2	chr9	FALSE	TRUE
Ccr3	chr9	FALSE	TRUE
Ccr4	chr9	FALSE	TRUE
Ccr5	chr9	FALSE	TRUE
Ccr6	chr17	FALSE	FALSE
Ccr7	chr11	FALSE	TRUE
Ccr8	chr9	FALSE	FALSE
Ccr9	chr9	FALSE	TRUE
Ccrl2	chr9	FALSE	TRUE
Ccs	chr19	FALSE	FALSE
Ccsap	chr8	FALSE	FALSE
Ccser1	chr6	FALSE	TRUE
Ccser2	chr14	FALSE	FALSE
Cct2	chr10	FALSE	FALSE
Cct3	chr3	FALSE	FALSE
Cct4	chr11	FALSE	FALSE
Cct5	chr15	FALSE	FALSE
Cct6a	chr5	FALSE	FALSE
Cct6b	chr11	FALSE	TRUE
Cct7	chr6	FALSE	FALSE
Cct8	chr16	FALSE	FALSE
Cct8l1	chr5	FALSE	FALSE
Ccz1	chr5	FALSE	FALSE
Cd101	chr3	FALSE	FALSE
Cd109	chr9	FALSE	TRUE
Cd14	chr18	FALSE	FALSE
Cd151	chr7	FALSE	FALSE
Cd160	chr3	FALSE	FALSE
Cd163	chr6	TRUE	TRUE
Cd163l1	chr7	FALSE	TRUE
Cd164	chr10	FALSE	FALSE
Cd164l2	chr4	FALSE	FALSE
Cd177	chr7	FALSE	TRUE
Cd180	chr13	FALSE	TRUE
Cd19	chr7	FALSE	FALSE
Cd1d1	chr3	FALSE	FALSE
Cd2	chr3	FALSE	FALSE
Cd200	chr16	FALSE	FALSE
Cd200r1	chr16	FALSE	TRUE
Cd200r2	chr16	FALSE	TRUE
Cd200r3	chr16	TRUE	TRUE
Cd200r4	chr16	FALSE	TRUE
Cd207	chr6	FALSE	FALSE
Cd209a	chr8	FALSE	TRUE
Cd209b	chr8	FALSE	TRUE
Cd209c	chr8	FALSE	TRUE
Cd209d	chr8	FALSE	TRUE
Cd209e	chr8	FALSE	TRUE
Cd209f	chr8	FALSE	TRUE
Cd209g	chr8	FALSE	FALSE
Cd22	chr7	FALSE	FALSE
Cd226	chr18	FALSE	TRUE
Cd244a	chr1	FALSE	TRUE
Cd247	chr1	FALSE	FALSE
Cd248	chr19	FALSE	FALSE
Cd24a	chr10	FALSE	TRUE
Cd27	chr6	FALSE	FALSE
Cd274	chr19	FALSE	FALSE
Cd276	chr9	TRUE	FALSE
Cd28	chr1	FALSE	TRUE
Cd2ap	chr17	FALSE	TRUE
Cd2bp2	chr7	FALSE	FALSE
Cd300a	chr11	FALSE	FALSE
Cd300c	chr11	FALSE	FALSE
Cd300c2	chr11	FALSE	FALSE
Cd300e	chr11	TRUE	FALSE
Cd300lb	chr11	FALSE	FALSE
Cd300ld	chr11	FALSE	FALSE
Cd300ld2	chr11	FALSE	FALSE
Cd300ld3	chr11	TRUE	FALSE
Cd300lf	chr11	FALSE	FALSE
Cd300lg	chr11	FALSE	FALSE
Cd302	chr2	FALSE	TRUE
Cd320	chr17	FALSE	FALSE
Cd33	chr7	FALSE	FALSE
Cd34	chr1	TRUE	FALSE
Cd36	chr5	FALSE	TRUE
Cd37	chr7	FALSE	FALSE
Cd38	chr5	FALSE	TRUE
Cd3d	chr9	FALSE	FALSE
Cd3e	chr9	FALSE	FALSE
Cd3eap	chr7	FALSE	FALSE
Cd3g	chr9	FALSE	FALSE
Cd4	chr6	FALSE	FALSE
Cd40	chr2	TRUE	FALSE
Cd40lg	chrX	FALSE	TRUE
Cd44	chr2	FALSE	TRUE
Cd46	chr1	FALSE	FALSE
Cd47	chr16	TRUE	FALSE
Cd48	chr1	FALSE	TRUE
Cd5	chr19	FALSE	FALSE
Cd52	chr4	FALSE	FALSE
Cd53	chr3	FALSE	TRUE
Cd55	chr1	FALSE	TRUE
Cd55b	chr1	FALSE	TRUE
Cd59a	chr2	FALSE	FALSE
Cd59b	chr2	FALSE	FALSE
Cd5l	chr3	FALSE	TRUE
Cd6	chr19	TRUE	FALSE
Cd63	chr10	FALSE	FALSE
Cd68	chr11	FALSE	FALSE
Cd69	chr6	FALSE	TRUE
Cd7	chr11	FALSE	FALSE
Cd70	chr17	FALSE	FALSE
Cd72	chr4	FALSE	FALSE
Cd74	chr18	FALSE	FALSE
Cd79a	chr7	FALSE	FALSE
Cd79b	chr11	FALSE	FALSE
Cd80	chr16	FALSE	FALSE
Cd81	chr7	FALSE	FALSE
Cd82	chr2	FALSE	FALSE
Cd83	chr13	TRUE	FALSE
Cd84	chr1	FALSE	TRUE
Cd86	chr16	FALSE	TRUE
Cd8a	chr6	FALSE	FALSE
Cd8b1	chr6	FALSE	FALSE
Cd9	chr6	FALSE	FALSE
Cd93	chr2	FALSE	TRUE
Cd96	chr16	FALSE	TRUE
Cd99l2	chrX	FALSE	FALSE
Cda	chr4	FALSE	FALSE
Cdadc1	chr14	FALSE	FALSE
Cdan1	chr2	FALSE	FALSE
Cdc123	chr2	FALSE	FALSE
Cdc14a	chr3	FALSE	TRUE
Cdc14b	chr13	FALSE	FALSE
Cdc16	chr8	FALSE	FALSE
Cdc20	chr4	FALSE	FALSE
Cdc20b	chr13	FALSE	TRUE
Cdc23	chr18	FALSE	FALSE
Cdc25a	chr9	FALSE	FALSE
Cdc25b	chr2	FALSE	FALSE
Cdc25c	chr18	FALSE	FALSE
Cdc26	chr4	FALSE	FALSE
Cdc27	chr11	FALSE	FALSE
Cdc34	chr10	FALSE	FALSE
Cdc34b	chr11	FALSE	TRUE
Cdc37	chr9	FALSE	FALSE
Cdc37l1	chr19	FALSE	FALSE
Cdc40	chr10	TRUE	FALSE
Cdc42	chr4	FALSE	FALSE
Cdc42bpa	chr1	FALSE	FALSE
Cdc42bpb	chr12	FALSE	FALSE
Cdc42bpg	chr19	FALSE	FALSE
Cdc42ep1	chr15	FALSE	FALSE
Cdc42ep2	chr19	FALSE	FALSE
Cdc42ep3	chr17	FALSE	FALSE
Cdc42ep4	chr11	FALSE	TRUE
Cdc42ep5	chr7	FALSE	FALSE
Cdc42se1	chr3	FALSE	FALSE
Cdc42se2	chr11	FALSE	FALSE
Cdc45	chr16	FALSE	FALSE
Cdc5l	chr17	FALSE	FALSE
Cdc6	chr11	FALSE	FALSE
Cdc7	chr5	FALSE	FALSE
Cdc73	chr1	FALSE	TRUE
Cdca2	chr14	FALSE	FALSE
Cdca3	chr6	FALSE	FALSE
Cdca4	chr12	FALSE	FALSE
Cdca5	chr19	FALSE	FALSE
Cdca7	chr2	FALSE	FALSE
Cdca7l	chr12	FALSE	TRUE
Cdca8	chr4	FALSE	FALSE
Cdcp1	chr9	FALSE	TRUE
Cdcp2	chr4	FALSE	FALSE
Cdcp3	chr7	FALSE	FALSE
Cdh1	chr8	FALSE	FALSE
Cdh10	chr15	TRUE	TRUE
Cdh11	chr8	FALSE	TRUE
Cdh12	chr15	FALSE	TRUE
Cdh13	chr8	FALSE	TRUE
Cdh15	chr8	FALSE	FALSE
Cdh16	chr8	FALSE	FALSE
Cdh17	chr4	FALSE	TRUE
Cdh18	chr15	FALSE	TRUE
Cdh19	chr1	FALSE	TRUE
Cdh2	chr18	FALSE	FALSE
Cdh20	chr1	TRUE	TRUE
Cdh22	chr2	FALSE	FALSE
Cdh23	chr10	FALSE	FALSE
Cdh24	chr14	FALSE	FALSE
Cdh26	chr2	FALSE	TRUE
Cdh3	chr8	FALSE	TRUE
Cdh4	chr2	FALSE	FALSE
Cdh5	chr8	FALSE	TRUE
Cdh6	chr15	FALSE	TRUE
Cdh7	chr1	TRUE	FALSE
Cdh8	chr8	FALSE	FALSE
Cdh9	chr15	FALSE	TRUE
Cdhr1	chr14	FALSE	TRUE
Cdhr2	chr13	FALSE	FALSE
Cdhr3	chr12	FALSE	FALSE
Cdhr4	chr9	FALSE	FALSE
Cdhr5	chr7	FALSE	FALSE
Cdip1	chr16	FALSE	FALSE
Cdipt	chr7	FALSE	FALSE
Cdiptos	chr7	FALSE	FALSE
Cdk1	chr10	FALSE	FALSE
Cdk10	chr8	FALSE	FALSE
Cdk11b	chr4	FALSE	FALSE
Cdk12	chr11	FALSE	FALSE
Cdk13	chr13	FALSE	FALSE
Cdk14	chr5	FALSE	TRUE
Cdk15	chr1	TRUE	FALSE
Cdk16	chrX	FALSE	FALSE
Cdk17	chr10	TRUE	FALSE
Cdk18	chr1	FALSE	FALSE
Cdk19	chr10	TRUE	FALSE
Cdk2	chr10	FALSE	FALSE
Cdk20	chr13	FALSE	FALSE
Cdk2ap1	chr5	FALSE	FALSE
Cdk2ap2	chr19	FALSE	FALSE
Cdk4	chr10	FALSE	FALSE
Cdk5	chr5	FALSE	FALSE
Cdk5r1	chr11	FALSE	FALSE
Cdk5r2	chr1	FALSE	FALSE
Cdk5rap1	chr2	FALSE	FALSE
Cdk5rap2	chr4	FALSE	FALSE
Cdk5rap3	chr11	FALSE	FALSE
Cdk6	chr5	FALSE	TRUE
Cdk7	chr13	FALSE	FALSE
Cdk8	chr5	FALSE	FALSE
Cdk9	chr2	FALSE	FALSE
Cdkal1	chr13	FALSE	FALSE
Cdkl1	chr12	FALSE	FALSE
Cdkl2	chr5	FALSE	TRUE
Cdkl3	chr11	FALSE	FALSE
Cdkl4	chr17	FALSE	FALSE
Cdkl5	chrX	FALSE	FALSE
Cdkn1a	chr17	FALSE	FALSE
Cdkn1b	chr6	FALSE	FALSE
Cdkn1c	chr7	FALSE	FALSE
Cdkn2a	chr4	FALSE	TRUE
Cdkn2aip	chr8	FALSE	FALSE
Cdkn2aipnl	chr11	FALSE	FALSE
Cdkn2b	chr4	FALSE	TRUE
Cdkn2c	chr4	FALSE	FALSE
Cdkn2d	chr9	FALSE	FALSE
Cdkn3	chr14	FALSE	FALSE
Cdnf	chr2	FALSE	FALSE
Cdo1	chr18	FALSE	FALSE
Cdon	chr9	FALSE	FALSE
Cdpf1	chr15	FALSE	FALSE
Cdr2	chr7	FALSE	FALSE
Cdr2l	chr11	FALSE	FALSE
Cdrt4	chr11	FALSE	TRUE
Cds1	chr5	FALSE	FALSE
Cds2	chr2	FALSE	FALSE
Cdsn	chr17	FALSE	FALSE
Cdt1	chr8	FALSE	FALSE
Cdv3	chr9	FALSE	FALSE
Cdx1	chr18	FALSE	FALSE
Cdx2	chr5	FALSE	FALSE
Cdx4	chrX	FALSE	FALSE
Cdyl	chr13	FALSE	FALSE
Cdyl2	chr8	FALSE	FALSE
Ceacam1	chr7	FALSE	FALSE
Ceacam10	chr7	FALSE	FALSE
Ceacam11	chr7	FALSE	TRUE
Ceacam12	chr7	FALSE	TRUE
Ceacam13	chr7	FALSE	TRUE
Ceacam14	chr7	FALSE	TRUE
Ceacam15	chr7	FALSE	FALSE
Ceacam16	chr7	FALSE	TRUE
Ceacam18	chr7	FALSE	FALSE
Ceacam19	chr7	FALSE	TRUE
Ceacam2	chr7	FALSE	FALSE
Ceacam20	chr7	FALSE	TRUE
Ceacam3	chr7	FALSE	TRUE
Ceacam5	chr7	FALSE	TRUE
Ceacam9	chr7	FALSE	FALSE
Cebpa	chr7	FALSE	FALSE
Cebpb	chr2	FALSE	FALSE
Cebpd	chr16	FALSE	FALSE
Cebpe	chr14	FALSE	FALSE
Cebpg	chr7	FALSE	FALSE
Cebpz	chr17	FALSE	FALSE
Cebpzos	chr17	FALSE	FALSE
Cecr2	chr6	FALSE	FALSE
Cel	chr2	FALSE	FALSE
Cela1	chr15	FALSE	FALSE
Cela2a	chr4	FALSE	FALSE
Cela3a	chr4	FALSE	FALSE
Cela3b	chr4	FALSE	FALSE
Celf1	chr2	FALSE	FALSE
Celf2	chr2	FALSE	TRUE
Celf3	chr3	FALSE	FALSE
Celf4	chr18	FALSE	FALSE
Celf5	chr10	FALSE	FALSE
Celf6	chr9	FALSE	FALSE
Celsr1	chr15	FALSE	FALSE
Celsr2	chr3	FALSE	FALSE
Celsr3	chr9	FALSE	FALSE
Cemip	chr7	FALSE	FALSE
Cemip2	chr19	FALSE	FALSE
Cend1	chr7	FALSE	FALSE
Cenpa	chr5	FALSE	FALSE
Cenpb	chr2	FALSE	FALSE
Cenpc1	chr5	FALSE	TRUE
Cenpe	chr3	FALSE	FALSE
Cenpf	chr1	TRUE	FALSE
Cenph	chr13	FALSE	FALSE
Cenpi	chrX	FALSE	FALSE
Cenpj	chr14	TRUE	FALSE
Cenpk	chr13	FALSE	FALSE
Cenpl	chr1	FALSE	FALSE
Cenpm	chr15	FALSE	FALSE
Cenpn	chr8	FALSE	FALSE
Cenpo	chr12	FALSE	FALSE
Cenpp	chr13	FALSE	FALSE
Cenpq	chr17	FALSE	TRUE
Cenps	chr4	FALSE	FALSE
Cenpt	chr8	FALSE	FALSE
Cenpu	chr8	FALSE	FALSE
Cenpv	chr11	FALSE	FALSE
Cenpw	chr10	FALSE	TRUE
Cenpx	chr11	FALSE	FALSE
Cep104	chr4	FALSE	FALSE
Cep112	chr11	FALSE	TRUE
Cep120	chr18	FALSE	FALSE
Cep126	chr9	FALSE	TRUE
Cep128	chr12	TRUE	FALSE
Cep131	chr11	FALSE	FALSE
Cep135	chr5	FALSE	TRUE
Cep152	chr2	FALSE	TRUE
Cep162	chr9	FALSE	TRUE
Cep164	chr9	FALSE	FALSE
Cep170	chr1	FALSE	FALSE
Cep170b	chr12	FALSE	FALSE
Cep19	chr16	FALSE	FALSE
Cep192	chr18	FALSE	FALSE
Cep250	chr2	FALSE	FALSE
Cep290	chr10	FALSE	FALSE
Cep295	chr9	FALSE	FALSE
Cep295nl	chr11	FALSE	FALSE
Cep350	chr1	FALSE	FALSE
Cep41	chr6	FALSE	FALSE
Cep44	chr8	FALSE	FALSE
Cep55	chr19	FALSE	FALSE
Cep57	chr9	FALSE	FALSE
Cep57l1	chr10	FALSE	FALSE
Cep63	chr9	FALSE	FALSE
Cep68	chr11	FALSE	FALSE
Cep70	chr9	FALSE	TRUE
Cep72	chr13	FALSE	FALSE
Cep76	chr18	FALSE	FALSE
Cep78	chr19	FALSE	FALSE
Cep83	chr10	FALSE	FALSE
Cep85	chr4	FALSE	FALSE
Cep85l	chr10	FALSE	TRUE
Cep89	chr7	FALSE	FALSE
Cep95	chr11	FALSE	FALSE
Cep97	chr16	FALSE	FALSE
Cept1	chr3	FALSE	FALSE
Cer1	chr4	FALSE	FALSE
Cercam	chr2	FALSE	FALSE
Cerk	chr15	FALSE	FALSE
Cerkl	chr2	TRUE	FALSE
Cers1	chr8	FALSE	FALSE
Cers2	chr3	FALSE	FALSE
Cers3	chr7	FALSE	FALSE
Cers4	chr8	FALSE	FALSE
Cers5	chr15	FALSE	FALSE
Cers6	chr2	FALSE	TRUE
Ces1a	chr8	FALSE	TRUE
Ces1b	chr8	FALSE	TRUE
Ces1c	chr8	FALSE	TRUE
Ces1d	chr8	FALSE	TRUE
Ces1e	chr8	FALSE	TRUE
Ces1f	chr8	FALSE	TRUE
Ces1g	chr8	FALSE	TRUE
Ces1h	chr8	FALSE	TRUE
Ces2a	chr8	FALSE	TRUE
Ces2b	chr8	FALSE	TRUE
Ces2c	chr8	FALSE	TRUE
Ces2e	chr8	FALSE	TRUE
Ces2f	chr8	FALSE	TRUE
Ces2g	chr8	FALSE	TRUE
Ces2h	chr8	FALSE	TRUE
Ces3a	chr8	FALSE	TRUE
Ces3b	chr8	FALSE	TRUE
Ces4a	chr8	FALSE	FALSE
Ces5a	chr8	FALSE	FALSE
Cetn1	chr18	FALSE	TRUE
Cetn2	chrX	FALSE	FALSE
Cetn3	chr13	FALSE	FALSE
Cetn4	chr3	FALSE	FALSE
Cfap100	chr6	FALSE	FALSE
Cfap126	chr1	FALSE	FALSE
Cfap157	chr2	FALSE	FALSE
Cfap161	chr7	TRUE	FALSE
Cfap20	chr8	FALSE	FALSE
Cfap206	chr4	FALSE	TRUE
Cfap221	chr1	FALSE	FALSE
Cfap298	chr16	FALSE	FALSE
Cfap299	chr5	FALSE	TRUE
Cfap300	chr9	FALSE	TRUE
Cfap36	chr11	FALSE	FALSE
Cfap410	chr10	FALSE	FALSE
Cfap43	chr19	FALSE	FALSE
Cfap44	chr16	FALSE	FALSE
Cfap45	chr1	FALSE	FALSE
Cfap46	chr7	FALSE	FALSE
Cfap47	chrX	FALSE	TRUE
Cfap52	chr11	FALSE	TRUE
Cfap53	chr18	FALSE	TRUE
Cfap54	chr10	FALSE	TRUE
Cfap57	chr4	FALSE	TRUE
Cfap58	chr19	FALSE	TRUE
Cfap61	chr2	FALSE	TRUE
Cfap65	chr1	FALSE	FALSE
Cfap69	chr5	FALSE	TRUE
Cfap70	chr14	FALSE	FALSE
Cfap73	chr5	FALSE	FALSE
Cfap74	chr4	FALSE	FALSE
Cfap77	chr2	FALSE	FALSE
Cfap97	chr8	FALSE	FALSE
Cfap97d1	chr11	FALSE	FALSE
Cfap97d2	chr8	FALSE	FALSE
Cfap99	chr5	FALSE	FALSE
Cfb	chr17	FALSE	FALSE
Cfc1	chr1	FALSE	FALSE
Cfd	chr10	FALSE	FALSE
Cfdp1	chr8	FALSE	FALSE
Cfh	chr1	FALSE	TRUE
Cfhr1	chr1	FALSE	TRUE
Cfhr2	chr1	FALSE	TRUE
Cfi	chr3	FALSE	FALSE
Cfl1	chr19	FALSE	FALSE
Cfl2	chr12	FALSE	FALSE
Cflar	chr1	FALSE	FALSE
Cfp	chrX	FALSE	FALSE
Cftr	chr6	FALSE	TRUE
Cga	chr4	FALSE	TRUE
Cgas	chr9	FALSE	FALSE
Cggbp1	chr16	FALSE	FALSE
Cgn	chr3	FALSE	FALSE
Cgnl1	chr9	FALSE	FALSE
Cgref1	chr5	FALSE	FALSE
Cgrrf1	chr14	FALSE	FALSE
Ch25h	chr19	FALSE	TRUE
Chac1	chr2	FALSE	FALSE
Chac2	chr11	FALSE	FALSE
Chad	chr11	FALSE	FALSE
Chadl	chr15	FALSE	FALSE
Chaf1a	chr17	FALSE	FALSE
Chaf1b	chr16	FALSE	FALSE
Champ1	chr8	FALSE	FALSE
Chat	chr14	FALSE	FALSE
Chchd1	chr14	FALSE	FALSE
Chchd10	chr10	FALSE	FALSE
Chchd2	chr5	FALSE	FALSE
Chchd3	chr6	FALSE	FALSE
Chchd4	chr6	FALSE	FALSE
Chchd5	chr2	FALSE	FALSE
Chchd6	chr6	TRUE	FALSE
Chchd7	chr4	FALSE	TRUE
Chd1	chr17	FALSE	FALSE
Chd1l	chr3	FALSE	FALSE
Chd2	chr7	FALSE	FALSE
Chd3	chr11	FALSE	FALSE
Chd4	chr6	FALSE	FALSE
Chd5	chr4	FALSE	FALSE
Chd6	chr2	FALSE	FALSE
Chd7	chr4	FALSE	FALSE
Chd8	chr14	FALSE	FALSE
Chd9	chr8	FALSE	FALSE
Chdh	chr14	FALSE	FALSE
Chek1	chr9	FALSE	TRUE
Chek2	chr5	FALSE	FALSE
Cherp	chr8	FALSE	FALSE
Chfr	chr5	FALSE	FALSE
Chga	chr12	FALSE	FALSE
Chgb	chr2	FALSE	FALSE
Chia1	chr3	TRUE	FALSE
Chic1	chrX	FALSE	FALSE
Chic2	chr5	FALSE	TRUE
Chid1	chr7	FALSE	FALSE
Chil1	chr1	FALSE	FALSE
Chil3	chr3	TRUE	FALSE
Chil4	chr3	FALSE	FALSE
Chil5	chr3	TRUE	FALSE
Chil6	chr3	FALSE	TRUE
Chit1	chr1	FALSE	FALSE
Chka	chr19	FALSE	FALSE
Chkb	chr15	FALSE	FALSE
Chl1	chr6	TRUE	TRUE
Chm	chrX	FALSE	FALSE
Chml	chr1	FALSE	FALSE
Chmp1a	chr8	FALSE	FALSE
Chmp1b	chr18	FALSE	FALSE
Chmp2a	chr7	FALSE	FALSE
Chmp2b	chr16	FALSE	TRUE
Chmp3	chr6	FALSE	FALSE
Chmp4b	chr2	FALSE	FALSE
Chmp4c	chr3	FALSE	FALSE
Chmp5	chr4	FALSE	FALSE
Chmp6	chr11	FALSE	FALSE
Chmp7	chr14	FALSE	FALSE
Chn1	chr2	FALSE	TRUE
Chn2	chr6	FALSE	FALSE
Chodl	chr16	FALSE	TRUE
Chordc1	chr9	FALSE	TRUE
Chp1	chr2	FALSE	FALSE
Chp2	chr7	FALSE	FALSE
Chpf	chr1	FALSE	FALSE
Chpf2	chr5	FALSE	FALSE
Chpt1	chr10	FALSE	FALSE
Chrac1	chr15	FALSE	FALSE
Chrd	chr16	FALSE	FALSE
Chrdl1	chrX	FALSE	TRUE
Chrdl2	chr7	FALSE	FALSE
Chrm1	chr19	FALSE	TRUE
Chrm2	chr6	FALSE	TRUE
Chrm3	chr13	TRUE	TRUE
Chrm4	chr2	FALSE	FALSE
Chrm5	chr2	FALSE	FALSE
Chrna1	chr2	FALSE	TRUE
Chrna10	chr7	FALSE	FALSE
Chrna2	chr14	FALSE	FALSE
Chrna3	chr9	FALSE	FALSE
Chrna4	chr2	FALSE	FALSE
Chrna5	chr9	FALSE	FALSE
Chrna6	chr8	FALSE	TRUE
Chrna7	chr7	FALSE	TRUE
Chrna9	chr5	FALSE	TRUE
Chrnb1	chr11	FALSE	FALSE
Chrnb2	chr3	FALSE	FALSE
Chrnb3	chr8	FALSE	TRUE
Chrnb4	chr9	FALSE	FALSE
Chrnd	chr1	FALSE	FALSE
Chrne	chr11	FALSE	FALSE
Chrng	chr1	FALSE	FALSE
Chst1	chr2	FALSE	FALSE
Chst10	chr1	FALSE	FALSE
Chst11	chr10	FALSE	FALSE
Chst12	chr5	FALSE	FALSE
Chst13	chr6	FALSE	TRUE
Chst14	chr2	FALSE	FALSE
Chst15	chr7	TRUE	FALSE
Chst2	chr9	FALSE	TRUE
Chst3	chr10	FALSE	FALSE
Chst4	chr8	FALSE	FALSE
Chst5	chr8	FALSE	FALSE
Chst7	chrX	TRUE	FALSE
Chst8	chr7	FALSE	TRUE
Chst9	chr18	TRUE	TRUE
Chsy1	chr7	FALSE	FALSE
Chsy3	chr18	FALSE	TRUE
Chtf18	chr17	FALSE	FALSE
Chtf8	chr8	FALSE	FALSE
Chtop	chr3	FALSE	FALSE
Chuk	chr19	FALSE	FALSE
Churc1	chr12	FALSE	FALSE
Ciao1	chr2	FALSE	FALSE
Ciao2a	chr9	FALSE	FALSE
Ciao2b	chr8	FALSE	FALSE
Ciao3	chr17	FALSE	FALSE
Ciapin1	chr8	FALSE	FALSE
Ciart	chr3	FALSE	FALSE
Cib1	chr7	FALSE	FALSE
Cib2	chr9	FALSE	FALSE
Cib3	chr8	FALSE	FALSE
Cib4	chr5	FALSE	FALSE
Cic	chr7	FALSE	FALSE
Cidea	chr18	FALSE	FALSE
Cideb	chr14	FALSE	FALSE
Cidec	chr6	FALSE	FALSE
Ciita	chr16	FALSE	FALSE
Cilk1	chr9	FALSE	FALSE
Cilp	chr9	FALSE	FALSE
Cilp2	chr8	FALSE	FALSE
Cinp	chr12	FALSE	FALSE
Cip2a	chr16	FALSE	FALSE
Cipc	chr12	TRUE	FALSE
Cir1	chr2	FALSE	FALSE
Cirbp	chr10	FALSE	FALSE
Cisd1	chr10	FALSE	FALSE
Cisd2	chr3	FALSE	FALSE
Cisd3	chr11	FALSE	FALSE
Cish	chr9	FALSE	FALSE
Cit	chr5	FALSE	FALSE
Cited1	chrX	FALSE	FALSE
Cited2	chr10	FALSE	FALSE
Cited4	chr4	FALSE	FALSE
Ciz1	chr2	FALSE	FALSE
Ckap2	chr8	FALSE	FALSE
Ckap2l	chr2	FALSE	FALSE
Ckap4	chr10	FALSE	FALSE
Ckap5	chr2	FALSE	FALSE
Ckb	chr12	FALSE	FALSE
Cklf	chr8	FALSE	FALSE
Ckm	chr7	FALSE	FALSE
Ckmt1	chr2	FALSE	FALSE
Ckmt2	chr13	FALSE	TRUE
Cks1b	chr3	FALSE	FALSE
Cks1brt	chr8	FALSE	FALSE
Cks2	chr13	FALSE	FALSE
Clasp1	chr1	FALSE	FALSE
Clasp2	chr9	FALSE	FALSE
Clasrp	chr7	FALSE	FALSE
Clba1	chr12	FALSE	FALSE
Clca1	chr3	FALSE	TRUE
Clca2	chr3	FALSE	TRUE
Clca3a1	chr3	FALSE	TRUE
Clca3a2	chr3	FALSE	TRUE
Clca3b	chr3	FALSE	TRUE
Clca4a	chr3	FALSE	TRUE
Clca4b	chr3	FALSE	TRUE
Clcc1	chr3	FALSE	FALSE
Clcf1	chr19	FALSE	FALSE
Clcn1	chr6	FALSE	FALSE
Clcn2	chr16	FALSE	FALSE
Clcn3	chr8	FALSE	FALSE
Clcn4	chr7	FALSE	FALSE
Clcn5	chrX	FALSE	FALSE
Clcn6	chr4	FALSE	FALSE
Clcn7	chr17	FALSE	FALSE
Clcnka	chr4	FALSE	FALSE
Clcnkb	chr4	FALSE	FALSE
Cldn1	chr16	TRUE	TRUE
Cldn10	chr14	FALSE	FALSE
Cldn11	chr3	FALSE	FALSE
Cldn12	chr5	FALSE	TRUE
Cldn13	chr5	FALSE	FALSE
Cldn14	chr16	FALSE	FALSE
Cldn15	chr5	FALSE	FALSE
Cldn16	chr16	FALSE	TRUE
Cldn17	chr16	FALSE	TRUE
Cldn18	chr9	FALSE	TRUE
Cldn19	chr4	FALSE	FALSE
Cldn2	chrX	FALSE	FALSE
Cldn20	chr17	FALSE	FALSE
Cldn22	chr8	FALSE	TRUE
Cldn23	chr8	FALSE	FALSE
Cldn3	chr5	FALSE	FALSE
Cldn34a	chrX	FALSE	FALSE
Cldn34b1	chrX	FALSE	TRUE
Cldn34b2	chrX	FALSE	FALSE
Cldn34b3	chrX	FALSE	TRUE
Cldn34b4	chrX	FALSE	TRUE
Cldn34c1	chrX	FALSE	TRUE
Cldn34c2	chrX	FALSE	TRUE
Cldn34c4	chrX	FALSE	TRUE
Cldn34d	chrX	FALSE	TRUE
Cldn4	chr5	FALSE	FALSE
Cldn5	chr16	FALSE	FALSE
Cldn6	chr17	FALSE	FALSE
Cldn7	chr11	FALSE	FALSE
Cldn8	chr16	FALSE	TRUE
