gene_name	chr	in_a_compartment	mch_hyper
Trem2	chr17	FALSE	FALSE
Gxylt1	chr15	TRUE	FALSE
Cd34	chr1	TRUE	TRUE
Azin2	chr4	TRUE	FALSE
Sugp2	chr8	TRUE	FALSE
Dytn	chr1	TRUE	FALSE
Bco1	chr8	TRUE	FALSE
Pik3cg	chr12	FALSE	FALSE
C8a	chr4	FALSE	FALSE
Myo15b	chr11	TRUE	FALSE
Mgrn1	chr16	TRUE	FALSE
Itgb7	chr15	TRUE	FALSE
N4bp2l2	chr5	TRUE	FALSE
Asb14	chr14	TRUE	FALSE
Plekhh1	chr12	TRUE	FALSE
Slc37a3	chr6	TRUE	FALSE
Tm2d1	chr4	TRUE	FALSE
Sgms1	chr19	TRUE	FALSE
Stam	chr2	TRUE	FALSE
Crtc1	chr8	TRUE	FALSE
Tex52	chr6	TRUE	FALSE
Slc4a5	chr6	TRUE	FALSE
Olfr846	chr9	FALSE	FALSE
Acap2	chr16	TRUE	FALSE
Zgpat	chr2	TRUE	FALSE
Tsc2	chr17	TRUE	FALSE
Rtkn2	chr10	FALSE	FALSE
Cstad	chr2	TRUE	FALSE
Atl2	chr17	FALSE	FALSE
E4f1	chr17	TRUE	FALSE
Aldh4a1	chr4	TRUE	FALSE
Smim15	chr13	TRUE	TRUE
Aebp2	chr6	TRUE	FALSE
Raf1	chr6	TRUE	FALSE
Ankrd26	chr6	TRUE	FALSE
Mark2	chr19	TRUE	FALSE
Vmn2r7	chr3	FALSE	FALSE
Prdm13	chr4	FALSE	FALSE
Tnfsf18	chr1	FALSE	TRUE
Ypel1	chr16	TRUE	FALSE
Cnn1	chr9	TRUE	FALSE
Prss55	chr14	TRUE	TRUE
Cep290	chr10	TRUE	FALSE
Pald1	chr10	TRUE	FALSE
Rnf121	chr7	TRUE	FALSE
Magi1	chr6	TRUE	FALSE
Rbpj	chr5	TRUE	FALSE
Rev1	chr1	TRUE	FALSE
Nsun2	chr13	TRUE	FALSE
Pex10	chr4	TRUE	FALSE
Kif11	chr19	TRUE	FALSE
Lhx6	chr2	TRUE	FALSE
Tor1aip1	chr1	TRUE	FALSE
Smim14	chr5	TRUE	FALSE
Gm9732	chr14	FALSE	FALSE
Fscn2	chr11	TRUE	FALSE
Ide	chr19	TRUE	FALSE
Kcnmb3	chr3	TRUE	FALSE
Zfp451	chr1	TRUE	FALSE
C6	chr15	TRUE	TRUE
Tgfbi	chr13	TRUE	FALSE
Sumf1	chr6	TRUE	FALSE
Rwdd3	chr3	TRUE	TRUE
Ube2ql1	chr13	TRUE	FALSE
Prpf18	chr2	TRUE	FALSE
Abcb1b	chr5	FALSE	FALSE
Marchf3	chr18	TRUE	TRUE
Xpnpep3	chr15	TRUE	FALSE
Tdrd12	chr7	FALSE	FALSE
Sptbn5	chr2	TRUE	FALSE
Tbce	chr13	TRUE	FALSE
Kazald1	chr19	TRUE	FALSE
Ndst3	chr3	TRUE	FALSE
Cep57l1	chr10	TRUE	FALSE
Alx3	chr3	TRUE	FALSE
Alg9	chr9	TRUE	FALSE
1700012B07Rik	chr11	FALSE	FALSE
Rab5c	chr11	TRUE	FALSE
Supt20	chr3	TRUE	FALSE
Ints3	chr3	TRUE	FALSE
Zfp599	chr9	TRUE	FALSE
Car10	chr11	TRUE	FALSE
Trrap	chr5	TRUE	FALSE
Npl	chr1	TRUE	FALSE
Ppme1	chr7	TRUE	FALSE
Limd1	chr9	TRUE	FALSE
Gm32742	chr9	TRUE	FALSE
Rhbg	chr3	TRUE	FALSE
Adcy6	chr15	TRUE	FALSE
Muc16	chr9	FALSE	FALSE
Tmc6	chr11	TRUE	FALSE
Kcnip3	chr2	TRUE	FALSE
Fubp3	chr2	TRUE	FALSE
Dhrs1	chr14	TRUE	FALSE
Snx9	chr17	TRUE	FALSE
Prkcg	chr7	TRUE	FALSE
Bend7	chr2	FALSE	FALSE
Vav3	chr3	FALSE	FALSE
Sostdc1	chr12	FALSE	FALSE
Glis1	chr4	FALSE	FALSE
Pkdcc	chr17	FALSE	FALSE
Pdzrn4	chr15	FALSE	FALSE
Nfe2l3	chr6	TRUE	FALSE
Basp1	chr15	FALSE	TRUE
Cd302	chr2	TRUE	FALSE
Slc25a10	chr11	TRUE	FALSE
Tulp3	chr6	TRUE	FALSE
Clptm1	chr7	TRUE	FALSE
Pgap2	chr7	TRUE	FALSE
Ggcx	chr6	TRUE	FALSE
Hsbp1l1	chr18	TRUE	FALSE
Col4a2	chr8	TRUE	FALSE
Plekha8	chr6	TRUE	FALSE
U2af2	chr7	TRUE	FALSE
Csf1r	chr18	TRUE	FALSE
Mpzl1	chr1	TRUE	TRUE
Med30	chr15	FALSE	TRUE
Cep170	chr1	TRUE	FALSE
Xntrpc	chr7	TRUE	FALSE
Prkn	chr17	TRUE	TRUE
Lyl1	chr8	TRUE	FALSE
Rnf187	chr11	TRUE	FALSE
Zfp541	chr7	TRUE	TRUE
Polq	chr16	TRUE	TRUE
Ube2n	chr10	TRUE	FALSE
Zswim7	chr11	TRUE	FALSE
Fam193a	chr5	TRUE	FALSE
Dock8	chr19	FALSE	FALSE
Fmo3	chr1	FALSE	FALSE
Glcci1	chr6	TRUE	FALSE
Gbp5	chr3	TRUE	FALSE
Usp3	chr9	TRUE	FALSE
Spata1	chr3	TRUE	FALSE
Kdm3a	chr6	TRUE	FALSE
Lims2	chr18	TRUE	FALSE
Pten	chr19	TRUE	FALSE
Dnttip1	chr2	FALSE	FALSE
Zfp346	chr13	TRUE	FALSE
Gabrp	chr11	FALSE	FALSE
Hgf	chr5	FALSE	FALSE
Marchf7	chr2	TRUE	FALSE
Insrr	chr3	TRUE	FALSE
Trf	chr9	TRUE	FALSE
L3mbtl2	chr15	TRUE	FALSE
Cmah	chr13	FALSE	FALSE
Enpep	chr3	FALSE	FALSE
Mtg2	chr2	TRUE	FALSE
Kcnh2	chr5	TRUE	FALSE
Cfap43	chr19	TRUE	FALSE
Vmn2r99	chr17	FALSE	FALSE
Slc25a15	chr8	TRUE	FALSE
Eng	chr2	TRUE	FALSE
Ppp4r1	chr17	TRUE	FALSE
Itih4	chr14	TRUE	FALSE
Mical3	chr6	TRUE	FALSE
Etnk1	chr6	TRUE	FALSE
Gbx1	chr5	TRUE	FALSE
Fbxw2	chr2	TRUE	FALSE
Xrn1	chr9	TRUE	FALSE
Fcrl5	chr3	FALSE	FALSE
Tbc1d9b	chr11	TRUE	FALSE
Pcdhac1	chr18	TRUE	FALSE
Rab8b	chr9	TRUE	FALSE
Lypd6b	chr2	FALSE	FALSE
Hmg20a	chr9	TRUE	FALSE
Calb2	chr8	TRUE	TRUE
Fads2b	chr2	FALSE	FALSE
Tent4b	chr8	TRUE	FALSE
Adamts16	chr13	TRUE	TRUE
Wdr89	chr12	TRUE	FALSE
Thada	chr17	TRUE	FALSE
Aqp7	chr4	TRUE	FALSE
Ccdc149	chr5	TRUE	FALSE
Soat1	chr1	FALSE	FALSE
Aldh1l2	chr10	TRUE	FALSE
Gm884	chr11	FALSE	FALSE
Vmn2r3	chr3	FALSE	FALSE
Itgal	chr7	TRUE	FALSE
Gpr176	chr2	TRUE	FALSE
Shoc2	chr19	TRUE	FALSE
Ythdc2	chr18	TRUE	FALSE
Edem3	chr1	TRUE	FALSE
Fbxl4	chr4	FALSE	FALSE
Bcl11a	chr11	FALSE	TRUE
Tsga10ip	chr19	TRUE	FALSE
Adgra3	chr5	FALSE	FALSE
Aplp2	chr9	TRUE	FALSE
Tnfrsf8	chr4	FALSE	FALSE
Ermp1	chr19	TRUE	FALSE
Tgs1	chr4	FALSE	FALSE
Emc2	chr15	TRUE	FALSE
Ddx39	chr8	TRUE	FALSE
Nell2	chr15	TRUE	FALSE
Hic1	chr11	TRUE	FALSE
Ptpre	chr7	TRUE	FALSE
Ube2j2	chr4	TRUE	FALSE
Rims3	chr4	TRUE	TRUE
Myh7	chr14	TRUE	FALSE
Gigyf1	chr5	TRUE	FALSE
Sptlc3	chr2	FALSE	FALSE
Cdh9	chr15	FALSE	FALSE
Eif5a	chr11	TRUE	FALSE
Mgat4c	chr10	FALSE	FALSE
Vmn2r97	chr17	FALSE	FALSE
Glis3	chr19	FALSE	FALSE
Rcor3	chr1	TRUE	FALSE
Prlr	chr15	FALSE	FALSE
Pde2a	chr7	FALSE	FALSE
Map3k5	chr10	TRUE	TRUE
Tectb	chr19	TRUE	FALSE
Szt2	chr4	TRUE	FALSE
Zfp940	chr7	TRUE	FALSE
Rpp14	chr14	TRUE	FALSE
Uba6	chr5	TRUE	FALSE
Otud1	chr2	TRUE	TRUE
Ippk	chr13	TRUE	FALSE
Rab44	chr17	TRUE	FALSE
Dcdc2c	chr12	FALSE	FALSE
Camk1g	chr1	TRUE	FALSE
Lyrm2	chr4	TRUE	FALSE
Dido1	chr2	TRUE	FALSE
Dhx33	chr11	TRUE	FALSE
Ppp5c	chr7	TRUE	FALSE
Usp45	chr4	TRUE	FALSE
Fads6	chr11	TRUE	FALSE
Tph1	chr7	TRUE	TRUE
Fam53b	chr7	TRUE	TRUE
Arglu1	chr8	TRUE	FALSE
Rtn4	chr11	TRUE	FALSE
Lancl2	chr6	TRUE	FALSE
Fam192a	chr8	TRUE	FALSE
Sorcs3	chr19	FALSE	TRUE
Rab11fip5	chr6	TRUE	FALSE
Anapc4	chr5	TRUE	FALSE
Selplg	chr5	TRUE	FALSE
Map3k6	chr4	TRUE	FALSE
Kera	chr10	TRUE	TRUE
Col26a1	chr5	FALSE	FALSE
Grhpr	chr4	TRUE	FALSE
Ccdc62	chr5	TRUE	FALSE
Cdk12	chr11	TRUE	FALSE
Serinc4	chr2	TRUE	FALSE
Fam20b	chr1	TRUE	FALSE
Il1r2	chr1	TRUE	FALSE
4933428G20Rik	chr11	TRUE	FALSE
Prg4	chr1	TRUE	FALSE
Asxl1	chr2	TRUE	FALSE
Xab2	chr8	TRUE	FALSE
Elp3	chr14	TRUE	FALSE
Zbtb8a	chr4	TRUE	FALSE
Srebf1	chr11	TRUE	FALSE
Casp4	chr9	FALSE	FALSE
Pcgf3	chr5	TRUE	FALSE
Jakmip1	chr5	TRUE	FALSE
Hivep1	chr13	TRUE	FALSE
Ptprh	chr7	TRUE	FALSE
Dhx34	chr7	TRUE	FALSE
1700102P08Rik	chr9	TRUE	FALSE
1110002E22Rik	chr3	TRUE	TRUE
Itpkb	chr1	TRUE	FALSE
Ugt3a1	chr15	FALSE	FALSE
Tug1	chr11	TRUE	FALSE
4930564D02Rik	chr3	TRUE	FALSE
Rprd1a	chr18	TRUE	FALSE
Gabrr3	chr16	FALSE	FALSE
Xrn2	chr2	TRUE	FALSE
Gpr137c	chr14	TRUE	FALSE
Ccn5	chr2	TRUE	FALSE
Vps35l	chr7	TRUE	FALSE
Hikeshi	chr7	TRUE	TRUE
Fzd3	chr14	TRUE	FALSE
Limk2	chr11	TRUE	FALSE
Arf2	chr11	TRUE	FALSE
Olfr1406	chr1	FALSE	FALSE
Pp2d1	chr17	TRUE	FALSE
Ttc13	chr8	TRUE	FALSE
Bmper	chr9	FALSE	TRUE
Iqcm	chr8	FALSE	FALSE
Ints4	chr7	TRUE	TRUE
AI182371	chr2	FALSE	FALSE
Npy2r	chr3	FALSE	FALSE
Sbno1	chr5	TRUE	FALSE
Arhgef40	chr14	TRUE	FALSE
Btbd16	chr7	TRUE	FALSE
Zpbp	chr11	FALSE	FALSE
Prss23	chr7	FALSE	FALSE
Ttll8	chr15	TRUE	FALSE
Tecrl	chr5	FALSE	FALSE
Tnip3	chr6	FALSE	FALSE
Mtrex	chr13	TRUE	FALSE
Lats2	chr14	TRUE	FALSE
Tmem266	chr9	TRUE	FALSE
Kcnt2	chr1	FALSE	FALSE
Impa2	chr18	TRUE	FALSE
Mlc1	chr15	TRUE	FALSE
Ndufc1	chr3	TRUE	FALSE
Adck2	chr6	TRUE	FALSE
Xkr4	chr1	TRUE	FALSE
Tacr3	chr3	FALSE	FALSE
Tmem30a	chr9	TRUE	FALSE
Vmn2r14	chr5	FALSE	FALSE
Ros1	chr10	FALSE	FALSE
Eif3l	chr15	TRUE	FALSE
Bin1	chr18	TRUE	FALSE
Ahr	chr12	FALSE	FALSE
Gart	chr16	TRUE	FALSE
Shisa6	chr11	FALSE	FALSE
Copb1	chr7	TRUE	FALSE
Lipo3	chr19	FALSE	FALSE
Ccdc158	chr5	FALSE	FALSE
Rab2a	chr4	TRUE	FALSE
Ttc9	chr12	TRUE	FALSE
Rnf122	chr8	TRUE	TRUE
Myh15	chr16	FALSE	FALSE
Mllt1	chr17	TRUE	FALSE
Ecpas	chr4	TRUE	FALSE
Gm12695	chr4	FALSE	TRUE
Plxna1	chr6	TRUE	FALSE
Corin	chr5	FALSE	FALSE
Kcnj15	chr16	TRUE	FALSE
Bbs9	chr9	FALSE	FALSE
Abhd15	chr11	TRUE	FALSE
H60c	chr10	FALSE	TRUE
Slc25a23	chr17	TRUE	FALSE
Agtpbp1	chr13	TRUE	FALSE
Slc16a10	chr10	TRUE	TRUE
Cfap161	chr7	TRUE	TRUE
Slfn9	chr11	FALSE	FALSE
Gpld1	chr13	TRUE	FALSE
Gtf2ird2	chr5	TRUE	FALSE
Pigg	chr5	TRUE	FALSE
Arhgap33os	chr7	TRUE	FALSE
Tceanc2	chr4	TRUE	FALSE
Med13	chr11	TRUE	FALSE
Serpinb5	chr1	FALSE	FALSE
Mylk2	chr2	TRUE	FALSE
Mmrn1	chr6	FALSE	FALSE
Ulbp1	chr10	TRUE	FALSE
Slc25a17	chr15	TRUE	FALSE
Rgp1	chr4	TRUE	FALSE
Dnajc13	chr9	TRUE	FALSE
Cntnap3	chr13	FALSE	FALSE
Tram2	chr1	TRUE	FALSE
Zc3h14	chr12	TRUE	FALSE
Dsp	chr13	TRUE	FALSE
Mmgt2	chr11	TRUE	FALSE
Eftud2	chr11	TRUE	FALSE
Cyb5b	chr8	TRUE	FALSE
Septin7	chr9	TRUE	FALSE
Ormdl1	chr1	TRUE	TRUE
Pih1d2	chr9	TRUE	FALSE
Aven	chr2	TRUE	FALSE
Gm7247	chr14	FALSE	FALSE
Lrp1	chr10	TRUE	FALSE
Gch1	chr14	TRUE	FALSE
Snupn	chr9	TRUE	FALSE
Psd	chr19	TRUE	FALSE
Dpysl2	chr14	TRUE	FALSE
Mbnl1	chr3	TRUE	FALSE
Ptpn9	chr9	TRUE	FALSE
Nudt2	chr4	TRUE	FALSE
Gngt2	chr11	TRUE	FALSE
Stx11	chr10	TRUE	FALSE
Sacs	chr14	TRUE	FALSE
Snx3	chr10	TRUE	FALSE
Dnajc22	chr15	TRUE	FALSE
Il12rb2	chr6	FALSE	FALSE
Trim25	chr11	TRUE	FALSE
Oaf	chr9	FALSE	FALSE
Atp1a4	chr1	TRUE	TRUE
Spc24	chr9	TRUE	TRUE
Spns3	chr11	FALSE	FALSE
Ulk2	chr11	TRUE	FALSE
Ciz1	chr2	TRUE	FALSE
Gucy2c	chr6	TRUE	FALSE
Olfr720	chr14	TRUE	FALSE
Nrip3	chr7	TRUE	FALSE
Clec5a	chr6	FALSE	FALSE
Il12rb1	chr8	TRUE	FALSE
Prkcz	chr4	TRUE	FALSE
Fam81a	chr9	FALSE	FALSE
Dclre1c	chr2	TRUE	FALSE
Prrc1	chr18	FALSE	FALSE
Drosha	chr15	TRUE	FALSE
Psd4	chr2	FALSE	FALSE
Zfp507	chr7	TRUE	FALSE
Psmd1	chr1	TRUE	FALSE
Vcl	chr14	TRUE	FALSE
Glod4	chr11	TRUE	FALSE
Ankrd35	chr3	TRUE	FALSE
Fmo6	chr1	FALSE	FALSE
Cables1	chr18	FALSE	FALSE
Krt25	chr11	TRUE	FALSE
Nup214	chr2	TRUE	FALSE
Snx8	chr5	TRUE	FALSE
Nsun3	chr16	FALSE	FALSE
Fyco1	chr9	TRUE	FALSE
Hmgxb3	chr18	TRUE	FALSE
Tmem54	chr4	TRUE	FALSE
Foxo3	chr10	TRUE	FALSE
Parvg	chr15	TRUE	FALSE
Limk1	chr5	TRUE	FALSE
Gmeb2	chr2	TRUE	FALSE
Dcbld2	chr16	FALSE	FALSE
Zfp326	chr5	TRUE	FALSE
Asb7	chr7	FALSE	FALSE
Gmps	chr3	TRUE	FALSE
Fkbp14	chr6	TRUE	TRUE
Muc15	chr2	TRUE	TRUE
Insl5	chr4	TRUE	FALSE
Gm45837	chr7	FALSE	FALSE
Xcr1	chr9	TRUE	FALSE
Srfbp1	chr18	FALSE	FALSE
Herc4	chr10	TRUE	FALSE
Npr1	chr3	TRUE	FALSE
Daw1	chr1	FALSE	TRUE
Crtap	chr9	FALSE	FALSE
Ttll4	chr1	TRUE	FALSE
Rbm26	chr14	TRUE	FALSE
Mga	chr2	TRUE	FALSE
Kndc1	chr7	TRUE	FALSE
Plaat1	chr16	FALSE	TRUE
Synpo2	chr3	FALSE	FALSE
Timm23	chr14	TRUE	FALSE
Wdr43	chr17	TRUE	FALSE
Aif1l	chr2	TRUE	FALSE
Tnfrsf1b	chr4	FALSE	FALSE
Rbbp8	chr18	FALSE	FALSE
Vezf1	chr11	TRUE	FALSE
Gtf3c2	chr5	TRUE	FALSE
Slc43a2	chr11	TRUE	FALSE
Spata45	chr1	TRUE	FALSE
Zfp65	chr13	TRUE	FALSE
Bpifb9b	chr2	FALSE	FALSE
2900092C05Rik	chr7	FALSE	FALSE
Pibf1	chr14	TRUE	FALSE
Birc6	chr17	TRUE	FALSE
Jazf1	chr6	TRUE	FALSE
Olfr610	chr7	FALSE	TRUE
Ncdn	chr4	TRUE	FALSE
Ska3	chr14	TRUE	FALSE
H2bc4	chr13	TRUE	TRUE
Slc12a8	chr16	TRUE	FALSE
Myom2	chr8	TRUE	FALSE
Prpf6	chr2	TRUE	FALSE
Nup210	chr6	TRUE	FALSE
Madd	chr2	TRUE	FALSE
Fbln5	chr12	FALSE	FALSE
Mrrf	chr2	TRUE	FALSE
Rorb	chr19	FALSE	FALSE
Traf3ip1	chr1	TRUE	FALSE
Slc35a3	chr3	TRUE	FALSE
Rab39	chr9	TRUE	FALSE
Itpr1	chr6	TRUE	FALSE
Mier1	chr4	TRUE	FALSE
Cyp7b1	chr3	FALSE	FALSE
Bysl	chr17	TRUE	FALSE
Rusc2	chr4	TRUE	FALSE
Cldn10	chr14	TRUE	FALSE
Kif28	chr1	TRUE	FALSE
Unc45b	chr11	FALSE	FALSE
Pla2g2f	chr4	TRUE	FALSE
Med1	chr11	TRUE	FALSE
Phf24	chr4	TRUE	FALSE
Sh2d1b1	chr1	TRUE	FALSE
Trpm1	chr7	TRUE	FALSE
Hbb-bs	chr7	FALSE	FALSE
Fnbp1l	chr3	TRUE	TRUE
Crlf1	chr8	TRUE	FALSE
Ccdc177	chr12	TRUE	FALSE
Zfp12	chr5	TRUE	FALSE
Hars2	chr18	TRUE	FALSE
Gad1	chr2	FALSE	FALSE
Spata31d1a	chr13	TRUE	FALSE
Ubash3a	chr17	TRUE	FALSE
Tnfrsf13b	chr11	TRUE	FALSE
Csf2rb2	chr15	TRUE	FALSE
Neurl1b	chr17	TRUE	FALSE
Sar1b	chr11	TRUE	FALSE
Impg2	chr16	FALSE	FALSE
Begain	chr12	TRUE	FALSE
Gsta3	chr1	TRUE	FALSE
Sertad2	chr11	TRUE	FALSE
Dzip1l	chr9	TRUE	FALSE
Tmprss6	chr15	TRUE	FALSE
Lcmt1	chr7	TRUE	TRUE
Gm12216	chr11	TRUE	FALSE
Ankar	chr1	TRUE	FALSE
Sim1	chr10	FALSE	FALSE
Serpinb3b	chr1	FALSE	FALSE
Susd6	chr12	TRUE	FALSE
Cyp2d22	chr15	TRUE	FALSE
Ap4e1	chr2	TRUE	FALSE
Gm43552	chr5	TRUE	FALSE
Caps2	chr10	FALSE	FALSE
Eif2ak2	chr17	TRUE	FALSE
Ddx4	chr13	TRUE	FALSE
Atp4b	chr8	TRUE	FALSE
Gm49776	chr16	TRUE	FALSE
Eif2ak1	chr5	TRUE	FALSE
Mei1	chr15	TRUE	FALSE
Nnt	chr13	FALSE	FALSE
Ubxn7	chr16	TRUE	FALSE
Wnt1	chr15	TRUE	FALSE
Septin11	chr5	TRUE	FALSE
Disp1	chr1	FALSE	FALSE
Cpt1c	chr7	TRUE	FALSE
Usp8	chr2	TRUE	FALSE
Teddm2	chr1	TRUE	FALSE
Mia2	chr12	TRUE	FALSE
Slc25a40	chr5	TRUE	FALSE
Calca	chr7	FALSE	FALSE
Swap70	chr7	TRUE	FALSE
Stt3b	chr9	TRUE	FALSE
Akr1d1	chr6	FALSE	TRUE
Palm3	chr8	TRUE	FALSE
Depdc1b	chr13	TRUE	FALSE
Knop1	chr7	TRUE	FALSE
Son	chr16	TRUE	FALSE
Scube2	chr7	TRUE	TRUE
Sugct	chr13	FALSE	TRUE
Ilvbl	chr10	TRUE	TRUE
Aldh2	chr5	TRUE	FALSE
Crybg3	chr16	FALSE	FALSE
Afg3l2	chr18	TRUE	FALSE
Blmh	chr11	TRUE	FALSE
Abcd2	chr15	TRUE	FALSE
Plod1	chr4	TRUE	FALSE
Slc38a1	chr15	TRUE	FALSE
1810046K07Rik	chr9	FALSE	FALSE
Rab23	chr1	TRUE	FALSE
Shisa3	chr5	TRUE	FALSE
Tgm4	chr9	TRUE	FALSE
Me2	chr18	TRUE	FALSE
Micu3	chr8	TRUE	FALSE
Setd1b	chr5	TRUE	FALSE
Mybpc2	chr7	TRUE	FALSE
Bhlhe40	chr6	TRUE	TRUE
Brd7	chr8	TRUE	FALSE
Evi5l	chr8	FALSE	FALSE
N4bp2	chr5	TRUE	FALSE
Ergic2	chr6	TRUE	FALSE
Cldn15	chr5	TRUE	FALSE
Flt4	chr11	FALSE	FALSE
Gm10945	chr10	FALSE	FALSE
Rab38	chr7	FALSE	FALSE
Xndc1	chr7	TRUE	FALSE
Dtd2	chr12	TRUE	TRUE
Ren1	chr1	TRUE	FALSE
Cd2ap	chr17	FALSE	FALSE
Tchp	chr5	TRUE	FALSE
Gtf2i	chr5	TRUE	FALSE
Wapl	chr14	TRUE	FALSE
Cxcl3	chr5	FALSE	FALSE
Nr4a3	chr4	TRUE	FALSE
Stxbp3	chr3	TRUE	FALSE
Pdcd1	chr1	TRUE	FALSE
Cnbd2	chr2	TRUE	FALSE
Rbm6	chr9	TRUE	FALSE
Sccpdh	chr1	TRUE	FALSE
Cmc2	chr8	TRUE	FALSE
Ubac1	chr2	TRUE	FALSE
Nmnat3	chr9	FALSE	TRUE
Nnt	chr13	FALSE	FALSE
Serpina3k	chr12	FALSE	FALSE
Relch	chr1	TRUE	FALSE
Adora2b	chr11	TRUE	FALSE
Cdca2	chr14	FALSE	FALSE
Rassf10	chr7	TRUE	FALSE
Tmx4	chr2	TRUE	FALSE
Anpep	chr7	TRUE	FALSE
Lyrm7	chr11	TRUE	FALSE
Ppfia3	chr7	TRUE	FALSE
Lpo	chr11	TRUE	FALSE
Lats1	chr10	TRUE	FALSE
Gpsm2	chr3	TRUE	FALSE
Tjp3	chr10	TRUE	FALSE
Cd300e	chr11	TRUE	TRUE
Lrif1	chr3	TRUE	FALSE
Rarg	chr15	TRUE	FALSE
Gars	chr6	TRUE	FALSE
Tom1l2	chr11	TRUE	FALSE
Rsbn1	chr3	TRUE	FALSE
Naip5	chr13	FALSE	FALSE
Tmem233	chr5	TRUE	FALSE
Ctnnd1	chr2	TRUE	FALSE
Tubd1	chr11	TRUE	FALSE
Acer2	chr4	FALSE	FALSE
Clic5	chr17	FALSE	FALSE
Mroh2b	chr15	FALSE	FALSE
Zfp981	chr4	FALSE	FALSE
P2ry2	chr7	TRUE	FALSE
Afg3l1	chr8	TRUE	FALSE
C2cd5	chr6	TRUE	FALSE
Nkd2	chr13	FALSE	FALSE
Stimate	chr14	TRUE	FALSE
Zfp469	chr8	TRUE	FALSE
Zswim4	chr8	TRUE	FALSE
Cntn6	chr6	TRUE	TRUE
Clec4a4	chr6	FALSE	FALSE
P2ry12	chr3	TRUE	FALSE
Ube2e2	chr14	TRUE	FALSE
Iqce	chr5	TRUE	FALSE
Plscr1	chr9	FALSE	FALSE
Hepacam2	chr6	FALSE	FALSE
Stk11ip	chr1	TRUE	FALSE
Il31ra	chr13	TRUE	FALSE
Pdlim5	chr3	FALSE	FALSE
Sfswap	chr5	TRUE	FALSE
Fam49a	chr12	TRUE	FALSE
N4bp2l1	chr5	TRUE	FALSE
Ces1c	chr8	FALSE	FALSE
Nlrp9a	chr7	FALSE	FALSE
Zfp788	chr7	FALSE	FALSE
Ube2h	chr6	TRUE	FALSE
Kif9	chr9	TRUE	FALSE
Eef1a1	chr9	FALSE	TRUE
Pde4c	chr8	TRUE	FALSE
Smyd5	chr6	TRUE	FALSE
Ak5	chr3	FALSE	FALSE
Slc25a34	chr4	TRUE	FALSE
Kit	chr5	FALSE	FALSE
Bag5	chr12	TRUE	FALSE
Slc12a5	chr2	TRUE	FALSE
Sgpp1	chr12	TRUE	FALSE
Sdhaf2	chr19	TRUE	FALSE
Als2	chr1	TRUE	FALSE
Rnf26	chr9	TRUE	FALSE
Cfap54	chr10	FALSE	FALSE
Stoml3	chr3	TRUE	FALSE
Filip1	chr9	FALSE	FALSE
Mki67	chr7	FALSE	FALSE
Ppp1r1b	chr11	TRUE	FALSE
Ttc6	chr12	FALSE	FALSE
Cdc14a	chr3	TRUE	FALSE
Tnfrsf9	chr4	TRUE	FALSE
Zfhx3	chr8	FALSE	FALSE
Cast	chr13	FALSE	FALSE
Kcmf1	chr6	TRUE	FALSE
Mtrf1	chr14	TRUE	FALSE
Syce1l	chr8	TRUE	FALSE
Ccl25	chr8	TRUE	FALSE
As3mt	chr19	TRUE	FALSE
Fsd1	chr17	TRUE	FALSE
Slc26a9	chr1	TRUE	FALSE
Tex10	chr4	TRUE	FALSE
Senp3	chr11	TRUE	FALSE
Stat4	chr1	TRUE	FALSE
Slc3a1	chr17	TRUE	FALSE
Cfap53	chr18	FALSE	FALSE
Olfr373	chr8	TRUE	FALSE
Pgbd5	chr8	TRUE	FALSE
Luc7l3	chr11	TRUE	FALSE
Gm44973	chr7	TRUE	FALSE
Cd28	chr1	FALSE	FALSE
Tnni3k	chr3	FALSE	TRUE
Slc4a2	chr5	TRUE	FALSE
Commd9	chr2	TRUE	FALSE
Nmrk2	chr10	TRUE	FALSE
St3gal4	chr9	TRUE	FALSE
Gm8251	chr1	TRUE	FALSE
Gm28035	chr2	TRUE	FALSE
Ldha	chr7	TRUE	FALSE
Pcm1	chr8	TRUE	FALSE
Fbln7	chr2	TRUE	FALSE
Tmem161b	chr13	TRUE	FALSE
Matr3	chr18	TRUE	FALSE
Sys1	chr2	TRUE	FALSE
Pi4kb	chr3	TRUE	FALSE
Scgb2b26	chr7	FALSE	FALSE
Bak1	chr17	TRUE	FALSE
Krtap5-2	chr7	FALSE	FALSE
Sptan1	chr2	TRUE	FALSE
Rif1	chr2	TRUE	FALSE
Lef1	chr3	FALSE	FALSE
Cs	chr10	TRUE	FALSE
Dkk2	chr3	FALSE	TRUE
Rdh13	chr7	TRUE	FALSE
Slco6c1	chr1	FALSE	FALSE
Zbtb11	chr16	TRUE	FALSE
Aco2	chr15	TRUE	FALSE
Asxl2	chr12	TRUE	FALSE
Zfp984	chr4	FALSE	FALSE
Zfp618	chr4	FALSE	FALSE
Ppp6r3	chr19	TRUE	FALSE
Mau2	chr8	TRUE	FALSE
Golga4	chr9	TRUE	FALSE
Slc38a6	chr12	TRUE	FALSE
Tcaf1	chr6	TRUE	FALSE
Atp6v1a	chr16	TRUE	FALSE
Mettl21c	chr1	TRUE	FALSE
Ccdc157	chr11	TRUE	FALSE
Npdc1	chr2	TRUE	FALSE
Map1b	chr13	TRUE	FALSE
Numbl	chr7	TRUE	FALSE
Cap2	chr13	TRUE	FALSE
Sgce	chr6	TRUE	FALSE
