gene_name	chr	promoter_state_Bivalent_Promoter	mch_hypo
Araf	chrX	FALSE	TRUE
Nudt10	chrX	FALSE	FALSE
Olfr1462	chr19	FALSE	FALSE
Tmem106c	chr15	FALSE	FALSE
Spag11a	chr8	FALSE	FALSE
Kcne4	chr1	FALSE	FALSE
Mrpl41	chr2	FALSE	FALSE
Nipsnap3b	chr4	FALSE	FALSE
Smad6	chr9	FALSE	TRUE
Gnl1	chr17	FALSE	FALSE
Akap6	chr12	FALSE	TRUE
Rpl9	chr5	FALSE	FALSE
Mstn	chr1	FALSE	FALSE
Esp16	chr17	FALSE	FALSE
Tmem270	chr5	FALSE	FALSE
Atg13	chr2	FALSE	TRUE
Zfp219	chr14	FALSE	FALSE
Snf8	chr11	FALSE	FALSE
Mospd1	chrX	FALSE	TRUE
Clec14a	chr12	FALSE	FALSE
Klk1b21	chr7	FALSE	FALSE
Cd79b	chr11	FALSE	FALSE
Trp73	chr4	TRUE	TRUE
Ube2o	chr11	FALSE	TRUE
5330417C22Rik	chr3	FALSE	TRUE
Dusp7	chr9	FALSE	FALSE
Abi3	chr11	FALSE	TRUE
Zfp691	chr4	FALSE	FALSE
Phb	chr11	FALSE	FALSE
Olfr1315-ps1	chr2	FALSE	FALSE
Ugt8a	chr3	FALSE	TRUE
Urod	chr4	FALSE	FALSE
Tnrc6a	chr7	FALSE	TRUE
Higd1a	chr9	FALSE	FALSE
Vti1b	chr12	FALSE	FALSE
Med10	chr13	FALSE	FALSE
Guca1a	chr17	FALSE	FALSE
Olfr209	chr16	FALSE	FALSE
Rnf122	chr8	FALSE	FALSE
Vmn1r219	chr13	FALSE	FALSE
Gm973	chr1	FALSE	FALSE
4930513O06Rik	chrX	FALSE	FALSE
Lce1a1	chr3	FALSE	FALSE
Mettl6	chr14	FALSE	FALSE
Trh	chr6	FALSE	FALSE
Pabpc2	chr18	FALSE	FALSE
Cd48	chr1	FALSE	TRUE
Olfr960	chr9	FALSE	FALSE
Ncl	chr1	FALSE	FALSE
Dyrk1a	chr16	FALSE	TRUE
Rdh13	chr7	FALSE	TRUE
Zfp944	chr17	FALSE	FALSE
Ubac1	chr2	FALSE	TRUE
Ube2d2b	chr5	FALSE	FALSE
Fbxw20	chr9	FALSE	FALSE
Mad2l1	chr6	FALSE	FALSE
Arhgap35	chr7	FALSE	TRUE
Ephb1	chr9	FALSE	TRUE
Prr22	chr17	FALSE	FALSE
Guk1	chr11	FALSE	FALSE
Stat6	chr10	FALSE	TRUE
Coro7	chr16	FALSE	TRUE
1700016H13Rik	chr5	FALSE	FALSE
Olfr455	chr6	FALSE	FALSE
Zfp763	chr17	FALSE	FALSE
Ncor2	chr5	FALSE	TRUE
AI429214	chr8	FALSE	FALSE
Adamtsl5	chr10	FALSE	TRUE
Fcnb	chr2	FALSE	FALSE
Casp14	chr10	FALSE	FALSE
Bmpr2	chr1	FALSE	TRUE
Pum1	chr4	FALSE	TRUE
Tgif2	chr2	FALSE	TRUE
Rom1	chr19	FALSE	FALSE
Cox6a2	chr7	FALSE	FALSE
Mrpl15	chr1	FALSE	FALSE
Olfr299	chr7	FALSE	FALSE
Slc37a4	chr9	FALSE	FALSE
Cdip1	chr16	FALSE	TRUE
Rnaseh2c	chr19	FALSE	FALSE
Tmem121b	chr6	FALSE	FALSE
Ace2	chrX	FALSE	FALSE
Disp3	chr4	FALSE	TRUE
Nsf	chr11	FALSE	TRUE
Dusp9	chrX	FALSE	FALSE
Zfp51	chr17	FALSE	FALSE
Emsy	chr7	FALSE	TRUE
Armc8	chr9	FALSE	TRUE
Cramp1l	chr17	FALSE	TRUE
Uck1	chr2	FALSE	FALSE
Eif3g	chr9	FALSE	FALSE
Tmcc1	chr6	FALSE	TRUE
H2-Q7	chr17	FALSE	FALSE
L3mbtl1	chr2	FALSE	TRUE
Gm28778	chr1	FALSE	FALSE
BC028528	chr3	FALSE	FALSE
Vmn2r107	chr17	FALSE	TRUE
Gm3512	chr14	FALSE	FALSE
H60c	chr10	FALSE	FALSE
Rnd2	chr11	FALSE	FALSE
Rhbdl2	chr4	FALSE	TRUE
Trmt2a	chr16	FALSE	FALSE
Pdk2	chr11	FALSE	TRUE
Tmem87b	chr2	FALSE	TRUE
Gng8	chr7	FALSE	FALSE
Clec11a	chr7	FALSE	FALSE
Tmem88	chr11	FALSE	FALSE
Dnajb6	chr5	FALSE	TRUE
Triap1	chr5	FALSE	FALSE
Efhd2	chr4	FALSE	TRUE
Gm45713	chr7	FALSE	TRUE
Fbxo10	chr4	FALSE	TRUE
Pcare	chr17	FALSE	TRUE
Medag	chr5	FALSE	TRUE
Spatc1l	chr10	FALSE	FALSE
Rnf26	chr9	FALSE	TRUE
Raet1d	chr10	FALSE	FALSE
Naip5	chr13	FALSE	TRUE
Hacd2	chr16	FALSE	TRUE
Cyth3	chr5	FALSE	TRUE
Pax8	chr2	FALSE	TRUE
Siah3	chr14	TRUE	TRUE
Tmub2	chr11	FALSE	FALSE
Nanos3	chr8	FALSE	TRUE
Cpsf1	chr15	FALSE	FALSE
Cdk15	chr1	FALSE	FALSE
Arf2	chr11	FALSE	TRUE
Terf2	chr8	FALSE	TRUE
Rpe65	chr3	FALSE	TRUE
Rasl12	chr9	FALSE	TRUE
Tchp	chr5	FALSE	TRUE
Ffar2	chr7	FALSE	FALSE
Slc29a3	chr10	FALSE	TRUE
Krtap6-5	chr16	FALSE	FALSE
Clns1a	chr7	FALSE	TRUE
Olfr633	chr7	FALSE	FALSE
Olfr808	chr10	FALSE	FALSE
Rnasek	chr11	FALSE	FALSE
Mms22l	chr4	FALSE	TRUE
Zfp952	chr17	FALSE	FALSE
Nap1l4	chr7	FALSE	TRUE
Cst10	chr2	FALSE	FALSE
Rabggtb	chr3	FALSE	FALSE
Osbpl6	chr2	FALSE	TRUE
Lhx6	chr2	FALSE	TRUE
Olfr609	chr7	FALSE	FALSE
Sec11a	chr7	FALSE	TRUE
Klf3	chr5	FALSE	TRUE
Olfr1511	chr14	FALSE	FALSE
Sec23a	chr12	FALSE	TRUE
A930017K11Rik	chr17	FALSE	FALSE
Gm5861	chr5	FALSE	FALSE
Sccpdh	chr1	FALSE	TRUE
Lypd3	chr7	FALSE	FALSE
Slc10a4	chr5	FALSE	FALSE
Ppp4r4	chr12	FALSE	TRUE
Psmf1	chr2	FALSE	TRUE
Scgb2a2	chr19	FALSE	FALSE
Zbtb40	chr4	FALSE	FALSE
Stoml3	chr3	FALSE	TRUE
Trim30c	chr7	FALSE	FALSE
Jam2	chr16	FALSE	TRUE
H2-T22	chr17	FALSE	FALSE
Srfbp1	chr18	FALSE	TRUE
Bicd2	chr13	FALSE	TRUE
Tmem178b	chr6	FALSE	TRUE
Gm5127	chrX	FALSE	TRUE
Slc35a4	chr18	FALSE	FALSE
Mtfr1	chr3	FALSE	FALSE
Doc2a	chr7	FALSE	FALSE
Nlrp6	chr7	FALSE	TRUE
Tmprss11e	chr5	FALSE	TRUE
Zbtb16	chr9	TRUE	TRUE
Trappc2l	chr8	FALSE	FALSE
Unc13a	chr8	FALSE	TRUE
Scgb1b30	chr7	FALSE	FALSE
Ifnar2	chr16	FALSE	TRUE
Padi1	chr4	FALSE	TRUE
Slc25a38	chr9	FALSE	FALSE
Bub1b	chr2	FALSE	TRUE
Cxcl10	chr5	FALSE	FALSE
Dtd2	chr12	FALSE	FALSE
Rhox4f	chrX	FALSE	FALSE
Olfr1497	chr19	FALSE	FALSE
Ksr2	chr5	FALSE	TRUE
Apoc4	chr7	FALSE	FALSE
Nle1	chr11	FALSE	FALSE
Psg17	chr7	FALSE	FALSE
Sstr2	chr11	FALSE	FALSE
Gdpd5	chr7	FALSE	TRUE
Ythdf1	chr2	FALSE	FALSE
Traf7	chr17	FALSE	TRUE
Fads6	chr11	FALSE	TRUE
Atf2	chr2	FALSE	TRUE
Nxph4	chr10	FALSE	TRUE
Cyp4a10	chr4	FALSE	FALSE
Nxpe2	chr9	FALSE	TRUE
Dok4	chr8	FALSE	TRUE
Syt7	chr19	FALSE	TRUE
Eif2b2	chr12	FALSE	FALSE
Mdm4	chr1	FALSE	TRUE
Clvs1	chr4	FALSE	TRUE
4933405O20Rik	chr7	FALSE	FALSE
Rsph1	chr17	FALSE	TRUE
Rhox3h	chrX	FALSE	FALSE
Hdac11	chr6	FALSE	FALSE
Pomc	chr12	FALSE	FALSE
Atf5	chr7	FALSE	FALSE
Osr2	chr15	FALSE	FALSE
Fbrsl1	chr5	FALSE	TRUE
Trmt10b	chr4	FALSE	TRUE
Lrrc14b	chr13	FALSE	FALSE
Mamdc2	chr19	FALSE	FALSE
Mast3	chr8	FALSE	TRUE
Amd1	chr10	FALSE	FALSE
Bet1l	chr7	FALSE	FALSE
Zfp26	chr9	FALSE	TRUE
Castor1	chr11	FALSE	FALSE
Kbtbd11	chr8	FALSE	TRUE
Ube2w	chr1	FALSE	TRUE
Syt11	chr3	FALSE	TRUE
Trappc1	chr11	FALSE	FALSE
Pex13	chr11	FALSE	FALSE
Syngr3	chr17	FALSE	FALSE
Adamts14	chr10	FALSE	TRUE
Upk3b	chr5	FALSE	FALSE
Arrdc4	chr7	FALSE	FALSE
Gm20547	chr17	FALSE	TRUE
Isg20	chr7	FALSE	FALSE
Mef2b	chr8	FALSE	TRUE
Btnl1	chr17	FALSE	FALSE
Srgn	chr10	FALSE	TRUE
Rfx6	chr10	FALSE	TRUE
Serpina1a	chr12	FALSE	FALSE
Pla2g4b	chr2	FALSE	FALSE
Gm8122	chr14	FALSE	FALSE
Atp7a	chrX	FALSE	TRUE
Vmn1r24	chr6	FALSE	FALSE
Slc6a21	chr7	FALSE	FALSE
Iglon5	chr7	FALSE	TRUE
Fam107b	chr2	FALSE	FALSE
Hsbp1l1	chr18	FALSE	TRUE
Rplp2	chr7	FALSE	FALSE
Kl	chr5	FALSE	TRUE
2410004B18Rik	chr3	FALSE	FALSE
Txn2	chr15	FALSE	FALSE
Cactin	chr10	FALSE	FALSE
Atg4b	chr1	FALSE	TRUE
Olfr987	chr2	FALSE	FALSE
Olfr125	chr17	FALSE	FALSE
Idh3b	chr2	FALSE	FALSE
Ankfy1	chr11	FALSE	TRUE
Albfm1	chr5	FALSE	TRUE
Atp5j2	chr5	FALSE	FALSE
Calm3	chr7	FALSE	FALSE
Rasgrp2	chr19	FALSE	TRUE
Mrpl55	chr11	FALSE	FALSE
Pla2g1b	chr5	FALSE	FALSE
Fam216a	chr5	FALSE	FALSE
Sult4a1	chr15	FALSE	TRUE
Mettl4	chr17	FALSE	TRUE
Trmt13	chr3	FALSE	FALSE
Pias3	chr3	FALSE	FALSE
1700019D03Rik	chr1	FALSE	FALSE
Npc1l1	chr11	FALSE	TRUE
Ago1	chr4	FALSE	TRUE
Cby3	chr11	FALSE	FALSE
Pkn1	chr8	FALSE	TRUE
Lnpk	chr2	FALSE	TRUE
Jhy	chr9	FALSE	TRUE
Olfr680-ps1	chr7	FALSE	FALSE
Mrpl58	chr11	FALSE	FALSE
Casp4	chr9	FALSE	TRUE
Olfr1510	chr14	FALSE	FALSE
A030003K21Rik	chr1	FALSE	FALSE
BC029722	chr2	FALSE	FALSE
Lgi2	chr5	FALSE	TRUE
Eif3j2	chr18	FALSE	FALSE
Ncbp3	chr11	FALSE	TRUE
Olfr338	chr2	FALSE	FALSE
Arl2	chr19	FALSE	FALSE
Cldn6	chr17	TRUE	FALSE
Plpp7	chr2	FALSE	TRUE
Zfp87	chr13	FALSE	FALSE
Klk1b8	chr7	FALSE	FALSE
Psmc3ip	chr11	FALSE	FALSE
Gm7030	chr17	FALSE	TRUE
Olfr504	chr7	FALSE	FALSE
Zp1	chr19	FALSE	FALSE
Wsb2	chr5	FALSE	TRUE
R3hcc1	chr14	FALSE	FALSE
Taar7d	chr10	FALSE	FALSE
E2f1	chr2	FALSE	FALSE
Th	chr7	FALSE	TRUE
Il17rb	chr14	FALSE	TRUE
Gm45015	chrX	FALSE	FALSE
Kif1b	chr4	FALSE	TRUE
Cops3	chr11	FALSE	FALSE
Atp6v1g3	chr1	FALSE	TRUE
Nova2	chr7	FALSE	TRUE
Neurod6	chr6	FALSE	TRUE
Itgb1bp2	chrX	FALSE	FALSE
Gjb2	chr14	FALSE	FALSE
Usp17ld	chr7	FALSE	FALSE
Lrrc10	chr10	FALSE	FALSE
Apoc3	chr9	FALSE	FALSE
Rab23	chr1	FALSE	TRUE
Ivns1abp	chr1	FALSE	TRUE
Slc9a2	chr1	FALSE	TRUE
Arhgef40	chr14	FALSE	TRUE
Gm6377	chrX	FALSE	FALSE
Meikin	chr11	FALSE	TRUE
Denr	chr5	FALSE	TRUE
Grm6	chr11	FALSE	FALSE
Krt35	chr11	FALSE	FALSE
Olfr30	chr11	FALSE	FALSE
Hoxb4	chr11	FALSE	FALSE
1700016C15Rik	chr1	FALSE	TRUE
Scamp2	chr9	FALSE	TRUE
Samd10	chr2	FALSE	FALSE
Mtrf1	chr14	FALSE	TRUE
Sdc4	chr2	FALSE	TRUE
Aar2	chr2	FALSE	TRUE
Tusc2	chr9	FALSE	FALSE
Ly6g2	chr15	FALSE	FALSE
Dmc1	chr15	FALSE	TRUE
Zfp771	chr7	FALSE	FALSE
Krtap3-2	chr11	FALSE	FALSE
Mlc1	chr15	FALSE	TRUE
Decr1	chr4	FALSE	TRUE
Gm47429	chr13	FALSE	FALSE
Orc4	chr2	FALSE	FALSE
Gm44973	chr7	FALSE	TRUE
Sirt2	chr7	FALSE	TRUE
Ccl5	chr11	FALSE	FALSE
Gm136	chr4	FALSE	FALSE
Olfr1042	chr2	FALSE	FALSE
Fam78a	chr2	FALSE	TRUE
Vcpkmt	chr12	FALSE	FALSE
Hcfc1	chrX	FALSE	TRUE
Olfr866	chr9	FALSE	FALSE
Trim34b	chr7	FALSE	FALSE
Mrpl12	chr11	FALSE	FALSE
Cfd	chr10	FALSE	FALSE
Zfp945	chr17	FALSE	TRUE
Gmfg	chr7	FALSE	FALSE
Olfr556	chr7	FALSE	FALSE
Ebf2	chr14	FALSE	TRUE
Clp1	chr2	FALSE	FALSE
Gabrg1	chr5	FALSE	FALSE
Pank3	chr11	FALSE	TRUE
Atf4	chr15	FALSE	FALSE
Clec10a	chr11	FALSE	FALSE
Asic3	chr5	FALSE	FALSE
Cyp4f14	chr17	FALSE	FALSE
Noto	chr6	FALSE	FALSE
Sec14l1	chr11	FALSE	TRUE
Pax3	chr1	FALSE	TRUE
Ssna1	chr2	FALSE	FALSE
Tceal6	chrX	FALSE	FALSE
Vdac3	chr8	FALSE	FALSE
Ric1	chr19	FALSE	TRUE
Slamf6	chr1	FALSE	FALSE
Mmd2	chr5	FALSE	TRUE
Fsip1	chr2	FALSE	TRUE
Ptchd4	chr17	FALSE	FALSE
Cstf2t	chr19	FALSE	FALSE
Rps18	chr17	FALSE	FALSE
Fkbp4	chr6	FALSE	FALSE
Bnip2	chr9	FALSE	FALSE
Capn7	chr14	FALSE	TRUE
Rab5c	chr11	FALSE	TRUE
Klhdc10	chr6	FALSE	TRUE
Trp53bp2	chr1	FALSE	FALSE
Smap2	chr4	FALSE	TRUE
Rpl10a	chr17	FALSE	FALSE
Olfr914	chr9	FALSE	FALSE
Prop1	chr11	FALSE	FALSE
Prr5	chr15	FALSE	TRUE
1700001F09Rik	chr14	FALSE	FALSE
Lmbr1l	chr15	FALSE	TRUE
Zswim1	chr2	FALSE	FALSE
Cfap74	chr4	FALSE	TRUE
Pqlc2	chr4	FALSE	TRUE
Clec18a	chr8	FALSE	TRUE
Sdr9c7	chr10	FALSE	FALSE
9830107B12Rik	chr17	FALSE	FALSE
Kbtbd13	chr9	FALSE	FALSE
Olfm5	chr7	FALSE	FALSE
Cog4	chr8	FALSE	TRUE
Lgals3bp	chr11	FALSE	TRUE
Egr2	chr10	TRUE	FALSE
Cyp4f17	chr17	FALSE	TRUE
Krt28	chr11	FALSE	FALSE
Ism1	chr2	FALSE	TRUE
Vsig2	chr9	FALSE	FALSE
Src	chr2	FALSE	TRUE
Ppa2	chr3	FALSE	TRUE
Psg19	chr7	FALSE	FALSE
Olfr1176	chr2	FALSE	FALSE
Tbx10	chr19	FALSE	FALSE
Zswim9	chr7	FALSE	TRUE
Serpinb3a	chr1	FALSE	FALSE
1110032A03Rik	chr9	FALSE	FALSE
Teddm1b	chr1	FALSE	FALSE
Mtap	chr4	FALSE	TRUE
1300017J02Rik	chr9	FALSE	TRUE
Kpna2	chr11	FALSE	FALSE
Tlr13	chrX	FALSE	FALSE
Olfr1277	chr2	FALSE	FALSE
BC004004	chr17	FALSE	TRUE
Atxn7l3	chr11	FALSE	FALSE
Spag17	chr3	FALSE	FALSE
Kif5a	chr10	FALSE	TRUE
Plcb4	chr2	FALSE	TRUE
Nr3c1	chr18	FALSE	FALSE
Fosl2	chr5	FALSE	TRUE
Emg1	chr6	FALSE	FALSE
Hdgfl2	chr17	FALSE	TRUE
Pla2g2f	chr4	FALSE	TRUE
Defb28	chr2	FALSE	FALSE
Pgam1	chr19	FALSE	FALSE
Car6	chr4	FALSE	TRUE
Itgb5	chr16	FALSE	FALSE
Adnp	chr2	FALSE	TRUE
Luzp1	chr4	FALSE	TRUE
Vps41	chr13	FALSE	TRUE
Enah	chr1	FALSE	TRUE
Prm1	chr16	FALSE	FALSE
Lgals1	chr15	FALSE	FALSE
Dnajc4	chr19	FALSE	FALSE
Tfcp2	chr15	FALSE	TRUE
Rp9	chr9	FALSE	FALSE
Cwc15	chr9	FALSE	FALSE
Fabp5	chr3	FALSE	FALSE
Kctd8	chr5	FALSE	FALSE
Phtf1	chr3	FALSE	TRUE
1700016K19Rik	chr11	FALSE	FALSE
Fam71f1	chr6	FALSE	FALSE
Polr2m	chr9	FALSE	FALSE
Olfr617	chr7	FALSE	FALSE
Tbx3	chr5	FALSE	FALSE
Tnfsf9	chr17	FALSE	FALSE
Prr18	chr17	FALSE	FALSE
Dffb	chr4	FALSE	FALSE
Trub1	chr19	FALSE	TRUE
Itgb7	chr15	FALSE	TRUE
Cbl	chr9	FALSE	TRUE
Cox17	chr16	FALSE	FALSE
Vmn1r39	chr6	FALSE	FALSE
Gm11733	chr11	FALSE	FALSE
Fam120a	chr13	FALSE	TRUE
Ccm2l	chr2	FALSE	TRUE
Ankub1	chr3	FALSE	TRUE
Cstf3	chr2	FALSE	TRUE
Nyx	chrX	FALSE	FALSE
Gnptab	chr10	FALSE	TRUE
Furin	chr7	FALSE	TRUE
Vtn	chr11	FALSE	FALSE
Narf	chr11	FALSE	FALSE
Ssxb3	chrX	FALSE	FALSE
Cyp2t4	chr7	FALSE	FALSE
Zfp120	chr2	FALSE	FALSE
Tmem151a	chr19	FALSE	TRUE
D8Ertd738e	chr8	FALSE	FALSE
Nlgn2	chr11	FALSE	FALSE
Fcrls	chr3	FALSE	FALSE
Ppp1r10	chr17	FALSE	FALSE
Bahd1	chr2	TRUE	TRUE
Prpf40a	chr2	FALSE	TRUE
Ddx17	chr15	FALSE	TRUE
Fzd10	chr5	FALSE	FALSE
Anapc2	chr2	FALSE	FALSE
Ilf3	chr9	FALSE	TRUE
Terb2	chr2	FALSE	FALSE
Btaf1	chr19	FALSE	TRUE
Cyp4a12a	chr4	FALSE	FALSE
Zfp941	chr7	FALSE	TRUE
Ppp1r14b	chr19	FALSE	FALSE
Ube2k	chr5	FALSE	TRUE
Mbd5	chr2	FALSE	TRUE
Dph7	chr2	FALSE	FALSE
Gm35339	chr15	FALSE	FALSE
Ces3b	chr8	FALSE	FALSE
Rxra	chr2	FALSE	TRUE
Panx3	chr9	FALSE	FALSE
Atpif1	chr4	FALSE	FALSE
Efr3b	chr12	FALSE	FALSE
Rdh7	chr10	FALSE	FALSE
Atp2a1	chr7	FALSE	FALSE
Olfr769	chr10	FALSE	FALSE
Brms1	chr19	FALSE	FALSE
Olfr1241	chr2	FALSE	FALSE
Itsn1	chr16	FALSE	TRUE
B3gnt6	chr7	FALSE	FALSE
Cisd3	chr11	FALSE	FALSE
Ccl22	chr8	FALSE	FALSE
Fosb	chr7	FALSE	FALSE
Cutc	chr19	FALSE	TRUE
Zwint	chr10	FALSE	FALSE
Klrb1f	chr6	FALSE	FALSE
Malsu1	chr6	FALSE	FALSE
Noc2l	chr4	FALSE	FALSE
Nfkbia	chr12	FALSE	FALSE
Omp	chr7	FALSE	FALSE
Slc25a22	chr7	FALSE	FALSE
Dmbx1	chr4	FALSE	FALSE
Dcst1	chr3	FALSE	FALSE
Gm31371	chr8	FALSE	FALSE
BC051019	chr7	FALSE	TRUE
Defb15	chr8	FALSE	FALSE
Vash2	chr1	FALSE	TRUE
Thyn1	chr9	FALSE	FALSE
Serpina3c	chr12	FALSE	FALSE
Olfr912	chr9	FALSE	FALSE
Chrdl2	chr7	FALSE	TRUE
Steap1	chr5	FALSE	FALSE
Pla2g15	chr8	FALSE	FALSE
Gm609	chr16	FALSE	TRUE
B430305J03Rik	chr3	FALSE	FALSE
C1qtnf1	chr11	FALSE	TRUE
Gml2	chr15	FALSE	FALSE
Elp4	chr2	FALSE	FALSE
Mpl	chr4	FALSE	FALSE
Ubl4b	chr3	FALSE	FALSE
Tm2d1	chr4	FALSE	TRUE
Zkscan3	chr13	FALSE	FALSE
Mefv	chr16	FALSE	FALSE
Ovol2	chr2	FALSE	TRUE
Kdm6a	chrX	FALSE	TRUE
Fmo4	chr1	FALSE	TRUE
Zfp865	chr7	FALSE	TRUE
Dennd6b	chr15	FALSE	TRUE
Prl4a1	chr13	FALSE	FALSE
Anapc4	chr5	FALSE	TRUE
Hsfy2	chr1	FALSE	FALSE
Reep3	chr10	FALSE	FALSE
Nr6a1	chr2	TRUE	TRUE
Msln	chr17	FALSE	FALSE
AC147806.2	chr1	FALSE	TRUE
Ptprs	chr17	FALSE	TRUE
Shisa5	chr9	FALSE	FALSE
Fam92b	chr8	FALSE	TRUE
Crlf1	chr8	FALSE	TRUE
Shkbp1	chr7	FALSE	FALSE
Hs3st6	chr17	FALSE	FALSE
Fam222b	chr11	FALSE	TRUE
Ghrhr	chr6	FALSE	TRUE
Pgap2	chr7	FALSE	TRUE
Ropn1l	chr15	FALSE	FALSE
Wfdc5	chr2	FALSE	TRUE
Hrh3	chr2	FALSE	FALSE
Usp5	chr6	FALSE	FALSE
Ehhadh	chr16	FALSE	TRUE
Rheb	chr5	FALSE	TRUE
Olfr630	chr7	FALSE	FALSE
Ppm1n	chr7	FALSE	FALSE
Slc52a2	chr15	FALSE	FALSE
Tgfbrap1	chr1	FALSE	TRUE
Tmem18	chr12	FALSE	FALSE
2610028H24Rik	chr10	FALSE	FALSE
Ltb4r2	chr14	FALSE	FALSE
Slc6a20b	chr9	FALSE	TRUE
Slc4a2	chr5	FALSE	TRUE
Clcn1	chr6	FALSE	TRUE
Kdm1a	chr4	FALSE	TRUE
Rnf166	chr8	FALSE	FALSE
Zcchc17	chr4	FALSE	TRUE
Usf2	chr7	FALSE	FALSE
Rab24	chr13	FALSE	FALSE
Vti1a	chr19	FALSE	TRUE
Rxfp4	chr3	FALSE	FALSE
Rhof	chr5	FALSE	TRUE
Hhatl	chr9	FALSE	FALSE
Dctn1	chr6	FALSE	TRUE
Rapgef1	chr2	FALSE	TRUE
Tuft1	chr3	FALSE	TRUE
Pex26	chr6	FALSE	FALSE
Cckar	chr5	FALSE	FALSE
Myf5	chr10	FALSE	FALSE
Sarm1	chr11	FALSE	TRUE
Gm7792	chr5	FALSE	FALSE
2010315B03Rik	chr9	FALSE	FALSE
Olfr786	chr10	FALSE	FALSE
Mien1	chr11	FALSE	FALSE
Smcr8	chr11	FALSE	FALSE
F11r	chr1	FALSE	TRUE
Olfr412	chr11	FALSE	FALSE
Gm50388	chr19	FALSE	FALSE
Ina	chr19	FALSE	FALSE
Spire1	chr18	FALSE	TRUE
Fmo3	chr1	FALSE	TRUE
Ccdc121	chr1	FALSE	FALSE
Pate1	chr9	FALSE	FALSE
Zfp706	chr15	FALSE	FALSE
Klhl38	chr15	FALSE	FALSE
Lrrc55	chr2	FALSE	TRUE
Marchf2	chr17	FALSE	TRUE
1700102P08Rik	chr9	FALSE	TRUE
Runx1	chr16	FALSE	TRUE
Olfr402	chr11	FALSE	FALSE
Prune2	chr19	FALSE	FALSE
C1qa	chr4	FALSE	FALSE
Dmrtc2	chr7	FALSE	FALSE
Prl5a1	chr13	FALSE	FALSE
Clnk	chr5	FALSE	FALSE
Col27a1	chr4	FALSE	TRUE
Irgm1	chr11	FALSE	FALSE
Vstm2l	chr2	FALSE	TRUE
Pus10	chr11	FALSE	TRUE
Deaf1	chr7	FALSE	TRUE
Srxn1	chr2	FALSE	FALSE
Sdhaf2	chr19	FALSE	TRUE
Olfr344	chr2	FALSE	FALSE
B020011L13Rik	chr1	FALSE	FALSE
H3f3b	chr11	FALSE	FALSE
Olfr857	chr9	FALSE	FALSE
Pkig	chr2	FALSE	FALSE
Pate3	chr9	FALSE	FALSE
Pkn2	chr3	FALSE	TRUE
Tor1aip1	chr1	FALSE	TRUE
Atxn1	chr13	FALSE	TRUE
Zfp607b	chr7	FALSE	FALSE
Smim11	chr16	FALSE	FALSE
Adad2	chr8	FALSE	FALSE
Rnf44	chr13	FALSE	FALSE
Gem	chr4	FALSE	TRUE
A730071L15Rik	chr11	FALSE	FALSE
Tubd1	chr11	FALSE	TRUE
Col16a1	chr4	FALSE	TRUE
Rapgef2	chr3	FALSE	TRUE
Rap1a	chr3	FALSE	TRUE
Cts6	chr13	FALSE	FALSE
Scai	chr2	FALSE	TRUE
Nfasc	chr1	FALSE	TRUE
Slc25a36	chr9	FALSE	TRUE
Prpmp5	chr6	FALSE	FALSE
Slc25a4	chr8	FALSE	FALSE
Faiml	chr9	FALSE	FALSE
Stx19	chr16	FALSE	FALSE
Gabrp	chr11	FALSE	TRUE
Nostrin	chr2	FALSE	TRUE
Clic3	chr2	FALSE	FALSE
Fem1b	chr9	FALSE	FALSE
Cnksr2	chrX	FALSE	TRUE
Ndufb3	chr1	FALSE	FALSE
Rsf1	chr7	FALSE	TRUE
Gpatch2l	chr12	FALSE	TRUE
Sema6d	chr2	FALSE	FALSE
Syt6	chr3	TRUE	TRUE
Cnot2	chr10	FALSE	TRUE
Trim36	chr18	FALSE	TRUE
Pcdhb22	chr18	FALSE	FALSE
Fkbpl	chr17	FALSE	FALSE
Olfr592	chr7	FALSE	FALSE
Cttn	chr7	FALSE	TRUE
Trim63	chr4	FALSE	FALSE
Lats1	chr10	FALSE	TRUE
Rac1	chr5	FALSE	TRUE
Psmb11	chr14	FALSE	FALSE
Krtap28-13	chr1	FALSE	FALSE
Lingo1	chr9	FALSE	TRUE
Zbtb33	chrX	FALSE	FALSE
Acta1	chr8	FALSE	FALSE
Grap	chr11	FALSE	TRUE
Krt78	chr15	FALSE	FALSE
Gm10488	chrX	FALSE	FALSE
Olfr266	chr3	FALSE	FALSE
Fem1al	chr11	FALSE	FALSE
Dcaf12	chr4	FALSE	TRUE
Gpm6a	chr8	FALSE	TRUE
Gm21560	chr14	FALSE	FALSE
Myd88	chr9	FALSE	FALSE
Sgip1	chr4	FALSE	TRUE
Atp5o	chr16	FALSE	TRUE
Gpr108	chr17	FALSE	FALSE
Olfr325	chr11	FALSE	FALSE
Smim12	chr4	FALSE	FALSE
Ndufb2	chr6	FALSE	FALSE
Alkbh7	chr17	FALSE	FALSE
Slc1a5	chr7	FALSE	TRUE
Pdgfa	chr5	TRUE	TRUE
Gm5934	chrX	FALSE	FALSE
Esp6	chr17	FALSE	FALSE
Alg10b	chr15	FALSE	FALSE
Mitd1	chr1	FALSE	FALSE
Trp53bp1	chr2	FALSE	TRUE
Unc5a	chr13	FALSE	TRUE
Nap1l5	chr6	FALSE	FALSE
Olfr177	chr16	FALSE	FALSE
Tnfsfm13	chr11	FALSE	FALSE
