gene_name	mecp2_fold	mecp2_fdr	mecp2_n_peaks	mecp2db_fold	mecp2db_fdr	mecp2db_n_peaks
Eml6	-0.00995714757844718	0.961784379896975	10	-0.058735625	0.808640025	1
Emp1	-0.0981401482504764	0.677209106941382	24	-0.103301781	0.642419326	2
Emsy	-0.0216052991790638	0.913182790286033	14	-0.020673498	0.946895604	3
Emx1	-0.0200030210131099	0.927045921219772	14	-0.011152095	0.974015805	5
En1	0.00993317241751497	0.958646299553672	30	0.005533873	0.988906252	5
En2	-0.00383975266687553	0.986059609296527	20	1.088394339	7.69e-05	7
Enah	0.020431483011243	0.924753821291908	24	0.048676561	0.849165064	5
Enc1	-0.0933806318134411	0.637919261975782	25	0.028038751	0.923609895	9
Endod1	-0.00256023779606318	0.992693880940053	11	-0.027125914	0.925252729	1
Endou	0.0145021093367205	0.952589542358377	7	-0.082227591	0.716495175	2
Endov	0.108547502145482	0.607927659667193	8	-0.009831823	0.977976749	3
Engase	-0.0231268538368093	0.89358516899086	9	-0.07382264	0.74821551	2
Enho	-0.0770995851152264	0.716016981875402	4	-0.047305346	0.856083878	2
Enkur	-0.00631089700205706	0.982376445933141	18	1.550867643	4.68e-06	5
Eno1	-0.00315753778491966	0.987862402772731	11	-0.009859053	0.977784482	5
Eno1b	-1.14241652366152	0.0291907271285741	39	0.688435527	0.030798004	11
Eno2	-0.0870707084089574	0.676854105160357	6	-0.009252307	0.979402207	1
Eno4	-0.0182389636558571	0.938281427852398	14	-0.041191558	0.878821574	3
Enoph1	-0.410005424244389	0.18515877863032	6	0.01469375	0.96441868	1
Enox1	-0.00051850329827618	0.99838863552979	86	0.027280742	0.932621848	36
Enox2	0.0214378276737177	0.903004024628949	10	0.04037561	0.881160297	1
Enpep	-0.0454852337139771	0.845497803986261	14	0.002093377	0.995812987	2
Enpp1	-0.141946362056427	0.527837671320148	7	-0.06683965	0.779392136	2
Enpp2	0.00474601771502383	0.984161852850723	6	-0.084543054	0.698374375	1
Enpp3	-0.0157406097009964	1	7	-0.174650364	0.430278762	1
Enpp6	-0.0145369239778383	0.963380022080357	20	-0.129318236	0.519755782	1
Enpp7	-0.0947173091139198	0.587583161472857	16	-0.139142671	0.472817428	14
Ensa	-0.0700248612850794	0.643326496643481	1	-0.070077317	0.75521246	1
Enthd1	0.00944471812915381	0.967094196339395	16	0.016221045	0.960873869	5
Entpd1	0.00613100006040722	1	19	-0.014387129	0.965220247	1
Entpd2	0.0192443537484093	0.935764453933887	3	0.020934896	0.946647275	1
Entpd6	-0.0270015160905022	0.903450928458202	3	-0.054946487	0.826171729	1
Entpd7	-0.0086840509477007	0.963681840539618	6	-0.029133978	0.919683392	1
Entrep1	-0.825222466231139	0.0468201855732494	22	-0.03158808	0.910323512	2
Entrep2	-0.0367832366505875	0.881510316180137	66	-0.03272578	0.90795018	15
Entrep3	-0.0390446583999435	0.848666600906191	4	-0.167686954	0.440330682	2
Eogt	0.0119960578335132	0.958582879532481	7	-0.01618138	0.960669365	1
Eomes	-0.0993464808973936	0.638012980131462	8	-0.001038716	0.997897882	3
Ep300	-0.0156428721626542	0.947032730192213	3	-0.001073265	0.997768034	2
Epas1	-0.0412834158120027	0.841779515705592	44	-0.182137704	0.381737743	11
Epb41	0.0208950979242796	0.922152325658614	12	-0.429497915	0.070896953	1
Epb41l1	-0.0107332193858917	0.973243042011568	32	-0.035527222	0.89670051	4
Epb41l2	-0.00429124116173443	0.986181950260273	20	0.016474722	0.959526103	1
Epb41l3	0.0771082567969376	0.683903927039394	41	0.084094979	0.677794305	6
Epb41l4a	-0.00919542145302225	0.972477231689181	37	-0.038554012	0.888379055	6
Epb41l4aos	-0.00831165252721156	0.97295334933861	25	0.474586944	0.071223801	6
Epb41l4b	-0.0339037587004209	0.89480525862673	33	-0.040616389	0.880545343	2
Epcam	-0.199496789183411	0.41404471275851	9	0.00863683	0.981237983	3
Epg5	-0.0104954415135312	0.962756845013754	19	-0.017101206	0.957237426	2
Epha2	-0.0236849367307385	0.88132995011899	16	0.009915232	0.978120002	5
Epha3	-0.0459861426238603	0.832417951671698	65	2.691133668	1.44e-12	21
Epha4	-0.0052330600562135	1	73	-0.275597275	0.238520907	20
Epha5	0.612320066745476	0.0713530291673814	45	0.761299487	0.028408799	13
Epha6	-0.087003675471129	0.696269608378255	25	-0.007119155	0.985685317	3
Epha7	-0.0599409829721086	0.766482625055953	27	-0.148841253	0.452262004	3
Epha8	-0.0221754185186203	0.898962652241965	11	0.036481788	0.893460473	5
Ephb1	-0.165782940131169	0.408671363716609	117	-0.185823385	0.347989686	36
Ephb2	-0.0459943253552304	0.809939483211176	60	-0.320950525	0.178588126	15
Ephb3	0.0171089771198128	0.937946999229648	12	-0.022568651	0.941253995	3
Ephb4	0.00675848865454844	0.979128866670376	8	0.018139971	0.953936211	1
Ephb6	0.0599778375225185	0.799692630704703	5	-0.039481177	0.88514085	2
Ephx1	-0.110736253088816	0.612906101780878	15	-0.064707518	0.781631779	3
Epn1	-0.0871665561076414	0.665987328954993	8	0.028658884	0.921240045	1
Epn2	-0.423199634295483	0.16250753071498	11	-0.06764847	0.770508038	2
Epn3	-0.0452121929999012	0.81657716331852	1	-0.087784167	0.679740142	1
Epo	0.0958499340863555	0.643756948800755	4	-0.060251177	0.798873748	1
Epop	-0.0645787795951324	0.768274889827747	3	-0.054763911	0.83396657	1
Eprn	-0.0144544763079848	0.958536387409888	11	0.028250093	0.924077616	1
Eprs1	-0.0392814597808981	0.836578147538957	4	-0.057246227	0.818819468	1
Eps15l1	-0.0298001692025843	0.879250730706573	13	-0.093180516	0.660693968	1
Eps8	0.000125518943745961	0.999775436313632	38	0.011871341	0.971745114	11
Eps8l1	-0.171264690203593	0.493972181347477	5	-0.037884059	0.890042205	1
Eps8l2	-0.0849469905895764	0.687419864614676	9	-0.041561422	0.87647923	1
Eps8l3	0.0513232868607172	0.814597230341945	14	0.059544174	0.797798739	3
Epsti1	-0.0152703958764071	0.951276422458176	16	-0.100775993	0.632322884	6
Epyc	1.01069128485294	0.0155971497444747	1	0.792134806	0.01437368	1
Erbb4	0.0141274443679919	0.953808220343061	113	0.212902713	0.379820135	48
Erbin	-0.228941870592792	0.36150162554756	14	-0.056260892	0.829990435	5
Erc1	0.032849006057741	0.861448097693673	8	-0.020788965	0.946384358	1
Erc2	0.000261746690090273	0.999308244763319	100	-0.036858462	0.89209245	12
Ercc1	0.000987764413719725	0.996869274763314	6	0.00557907	0.988906252	2
Ercc2	-0.0122049307393136	0.954829744919348	6	0.009527106	0.979133662	2
Ercc4	-0.0353130108712595	0.829837742382398	10	-0.071210453	0.751923466	2
Ercc5	-0.00270830850866974	0.992041125720758	4	-0.008449922	0.981570549	1
Ercc6	-0.0538926448977358	0.770736490755687	13	-0.132851414	0.514993164	3
Ercc6l2	-0.128811311167985	0.53265812523319	14	-0.050835134	0.842224091	6
Ercc8	3.69855119737642	1.31243965393824e-20	4	0.024517576	0.93454019	3
Ereg	0.0922637911811622	0.694695020693554	4	0.03804567	0.888456139	1
Erf	-0.0080186957941702	0.971746266624659	2	-0.045846887	0.861154799	2
Erfe	3.87670126640585e-06	0.999974652352028	6	-0.027725984	0.924928735	1
Erfl	0.00082782477392464	0.998038100814165	8	-0.066846462	0.765642992	2
Erg	-0.0262281463732527	0.899819988303034	43	-0.075925467	0.737351633	14
Ergic2	-0.0984171408292153	0.612681078348046	14	-0.065851857	0.777389331	1
Erh	0.0098140856800543	0.968293321259845	1	-0.010855535	0.975294057	1
Eri1	0.0289778909484862	0.885559993535686	9	0.01234894	0.971014426	2
Eri3	0.0470673125277129	0.808931112002695	25	0.039603133	0.885193033	2
Erich1	0.0774085238715194	0.690783800578423	5	0.055036374	0.823594255	1
Erich3	0.106455843342218	0.548545844724726	43	0.169853493	0.362323178	11
Erich6	0.0214000055326591	0.92409361780521	3	-0.02661946	0.926763284	1
Erich6b	-0.073805189907895	0.744273905831521	14	-0.182485289	0.378403371	1
Erlin2	-0.0547803804013984	0.760370593529234	10	-0.054425485	0.827081571	1
Ermard	0.0163125572725388	1	21	1.036692245	0.000301825	1
Ermn	0.0655734413137605	0.784364884359997	6	0.252763566	0.243588431	3
Ermp1	-0.00999924174393704	0.967348659474567	9	-0.047552936	0.856698724	2
Ern1	-0.0425123132618867	0.821515340845691	3	-0.114002954	0.61132732	1
Ero1b	-0.0587840204704135	0.779349677285488	1	-0.211904373	0.339919071	1
Erp29	-0.0656752991279715	0.738492274318745	1	-0.106532094	0.616928538	1
Errfi1	0.175021377147974	0.471012161341525	17	0.052218247	0.834611173	1
Esco1	-0.0116609738489165	0.960422937134778	1	-0.01510666	0.963605471	1
Esf1	-0.0111101637268846	0.958376357872916	1	-0.02119171	0.945628798	1
Espl1	-0.0489688030488289	0.797116675868666	7	-0.018753106	0.952083428	2
Espn	-0.0538705374512063	0.796029971458178	10	-0.004215758	0.99155886	4
Esr1	0.0217473079225831	0.925137172720411	24	-0.499667574	0.034865342	1
Esr2	-1.26559307607823	0.00535060818409825	10	-0.914149868	0.005524447	2
Esrp1	0.00101560955771491	1	10	-0.069709237	0.766669859	1
Esrra	-0.0141540798490499	0.941971634263124	2	-0.063479227	0.787777273	1
Esrrb	-0.188169724502882	0.442017738354168	54	-0.022309853	0.94141002	4
Esrrg	0.0362252625594821	0.873923621035872	60	0.020735762	0.948860306	8
Esx1	-0.0115803460453516	1	4	-0.098912171	0.716753397	1
Esyt1	-0.0201736234435886	0.918805253424387	2	-0.010637701	0.975664468	2
Esyt2	0.000410716597828046	0.998872274505096	4	-0.035846105	0.898152504	1
Etaa1	0.00178650691578772	0.99406110238015	27	0.808491775	0.010531365	11
Etaa1os	-0.00680785749998192	0.981989236419204	6	-0.075227282	0.741145504	3
Etf1	-0.026176711148642	0.892719820649586	5	-0.095610384	0.65050638	1
Etfb	-0.0246409840288571	0.897769001256117	2	-0.059638314	0.802157599	1
Etfdh	-0.00199749888638976	0.9919428583616	1	-0.009887506	0.977759579	1
Ethe1	0.107275126720891	0.637165208851022	2	-0.030131728	0.916217104	1
Etl4	-0.0514447575960173	1	49	-0.125977945	0.568175544	2
Etnk1	-0.190271971144435	0.380849514484405	4	-0.121246282	0.553187942	1
Etnk2	-0.621151704156266	0.0703774895588382	3	-0.604733674	0.027105792	1
Etnppl	-0.28017843923406	0.313575660535119	29	-0.129482784	0.530556757	1
Ets1	0.00322993280929412	1	41	0.097777047	0.666071441	4
Ets2	-0.0135183485967181	0.944394861108422	38	-0.058456463	0.806041992	18
Etv1	0.0110243953958471	0.961784379896975	81	0.020664059	0.94631249	36
Etv2	0.00497794825329806	0.985464697324811	2	-0.024343873	0.935103812	1
Etv3	0.00572555705115402	0.981990697399485	6	0.065828649	0.772033303	2
Etv3l	-0.0968663651012387	0.641927154998528	8	-0.051334897	0.836059282	1
Etv4	0.0128633850215634	1	10	-0.071733655	0.752087986	1
Etv5	-0.0563964820752342	0.739622248191357	19	0.002171128	0.995734905	2
Etv6	-0.0107402519214405	0.966702333701275	57	-0.136055461	0.48096879	1
Eva1b	0.0321307898869744	0.866086319320019	4	0.027502045	0.926001152	3
Eva1c	-0.361914002581491	0.193690452672447	12	-0.284837046	0.203538909	3
Evc	-0.13511128774753	0.564461314014275	13	-0.010180268	0.97705426	1
Evc2	0.102417967628621	0.585703711161705	39	0.118051244	0.574677377	5
Evi5l	-0.034140122731464	0.859002315505092	7	-0.031312347	0.913710059	2
Evx1	-0.186446308066655	0.435358585071692	3	-0.303928372	0.172217443	1
Ewsr1	-0.289341529931412	0.236716514163853	2	-0.1205851	0.554910821	1
Exd1	-0.0123388482201288	0.965258930117739	1	0.001566371	0.996642714	1
Exoc2	-0.155880441974596	0.478987126861196	21	-0.391669787	0.071952805	1
Exoc3l	0.0160039355721081	0.944707701414414	1	0.006520934	0.987139162	1
Exoc3l2	-0.01030081818471	0.969769047320109	6	0.026580032	0.929025271	1
Exoc3l4	-0.0258737407759063	0.921113815458326	4	-0.013104003	0.968801761	4
Exoc4	-0.0026520272267503	0.991099398781016	58	0.00115952	0.997660518	11
Exoc5	-0.00958436955858276	0.96379982405148	9	-0.036445351	0.894733115	3
Exoc7	0.0556212421882529	0.780983680940288	11	-0.120002147	0.589160532	2
Exoc8	0.00225330624582081	0.993715772222266	1	-0.08285101	0.718425657	1
Exog	-0.0225634369761111	0.896961617780417	15	-0.130733494	0.527242679	6
Exosc1	-0.0296489507963969	0.87039848536203	1	-0.06586536	0.780258063	1
Exosc10	0.0150403683760087	0.956664998622087	7	-0.121517637	0.536306415	1
Exosc6	-0.0287483783100273	0.873462528154868	4	-0.05897748	0.811867164	2
Exosc7	-0.00293289932549355	1	3	-0.018523761	0.95330316	1
Exph5	0.0134768928811842	0.952135959015676	11	0.251788637	0.224133072	1
Ext1	-0.00327937271347237	0.991414775444151	66	0.07836329	0.726956753	6
Ext2	-0.0480227839704975	0.839181434568867	35	-0.049133003	0.847195118	4
Extl1	-0.0054423043931981	0.983717956259581	6	0.031857188	0.908204247	1
Extl2	-0.0154001566808412	0.963514618627247	4	0.002291372	0.995409292	1
Extl3	-0.0395942583183669	0.8479347109354	21	-0.109368407	0.617373655	3
Eya1	0.00966625431992427	0.970119582342121	42	0.39649001	0.064086047	10
Eya2	0.0706263087749768	0.761260741611568	59	0.123249576	0.586349591	15
Eya4	0.0575500173908693	0.796200327886103	28	0.016935327	0.959010621	3
Ezh2	-0.0144997133859942	0.940655011603086	3	-0.025697381	0.930782283	1
Ezhip	-0.0648524631619924	0.765397165652157	3	-0.041420987	0.880648011	1
Ezr	-0.209620865995572	0.333676025984291	20	-0.111566671	0.590328432	7
F12	-0.0112414942093034	0.96379982405148	2	-0.107499188	0.59419187	1
F13a1	-0.00970008866280317	0.971286744299052	20	0.072952856	0.756096512	4
F2r	-0.0563694338954503	0.794292064219789	14	0.03432493	0.899932102	3
F2rl1	-0.054162057593625	0.805593998778272	7	-0.010509641	0.976388082	2
F2rl3	-0.0499989084807672	0.812465828519988	5	-0.121865507	0.578415021	1
F3	-0.0208266912550271	0.919245792857718	12	-0.052595533	0.835198576	3
F630040K05Rik	-0.075274412022361	0.669196835605544	24	-0.1612773	0.441337031	8
F630206G17Rik	-0.0680629602066753	0.729582534123204	32	-0.054712832	0.822337975	9
F730043M19Rik	-0.0851842603246467	0.63334980488069	7	-0.055236702	0.818684054	2
F830045P16Rik	1.93920483159692	4.62415601316661e-07	14	1.263308472	2.38e-05	6
F8a	-0.0980577149868451	0.630438555844104	1	-0.217212598	0.315947081	1
Fa2h	0.0114212349117423	0.965250597229372	21	-0.023966072	0.937960532	3
Faah	0.0314048482595162	0.89720479701126	6	0.028247875	0.924186751	2
Faap100	-0.011614856913182	0.967818455634166	4	-0.061682146	0.798949287	2
Faap20	-0.139519999085591	0.521962127196585	7	-0.032087609	0.909755117	2
Fabp3	0.00529774332490933	0.983647237779707	5	-0.292177189	0.191108513	2
Fabp5	-0.034235089940735	0.828539559721788	18	-0.066986583	0.7738453	11
Fabp6	0.0227565903927507	0.931442122456901	12	0.152691862	0.44951712	1
Fads1	-0.186033950625743	0.437506089388957	4	-0.03825823	0.88689192	1
Fads2	-0.24151606218961	0.337294181734831	13	-0.176140741	0.398065742	1
Fads3	-0.0396473735115696	0.866739334804124	6	0.006125336	0.987734457	1
Fads6	-0.00748730639554754	0.972977260131089	2	-0.008413489	0.981719958	2
Faf1	-0.0232558863138725	0.915977098865291	2	-0.456696667	0.119605033	1
Faf2	0.0151578726549688	0.942787631653293	5	0.034301898	0.902641305	1
Fah	-0.0379538195413263	0.853620222884603	7	-0.044956234	0.863949093	2
Fahd2a	-0.0365653028925583	0.847598096423954	8	-0.04624514	0.859058416	2
Faim	0.0324892744989424	0.875900691720251	7	0.037676091	0.888555	1
Faim2	-0.00997746145055136	0.962079629796064	13	-0.164750652	0.432094167	1
Fam107a	-0.193483234824808	0.39092697669692	14	-0.287248723	0.160361902	5
Fam107b	0.00254474632289625	1	53	1.298003628	5.07e-05	15
Fam110a	-0.0496520688579444	0.812381812986642	6	0.933940332	0.001768506	1
Fam110b	-0.0080147606827366	0.972422601088444	34	0.017810999	0.954593466	8
Fam110c	-0.0264710581064409	0.890402610720044	4	-0.021123767	0.945602729	2
Fam110d	0.0179198297388506	0.936004061021117	4	0.005187285	0.989906345	1
Fam114a1	0.032262193594188	0.891187207224895	9	-0.11824305	0.566550283	4
Fam117a	0.00377392460255536	0.989073462022705	12	0.011151108	0.974178072	2
Fam117b	-0.06874777131469	0.714794202322245	1	-0.039346883	0.88424391	1
Fam118a	0.0135246058156235	0.955041289839279	3	-0.025003093	0.933334576	1
Fam118b	0.00257488551487055	0.991982781838626	3	-0.038265405	0.887350582	1
Fam120a	-0.172479511170705	1	7	-0.10866994	0.62412276	1
Fam120b	0.0232971851309689	0.911716406553545	7	-0.054534432	0.823411774	3
Fam124a	-0.0897452746712264	0.668113668580061	12	-0.085976009	0.710379932	2
Fam131a	-0.10171276084818	0.637220221089174	5	-0.147837482	0.471096503	2
Fam131b	-0.0137027107226636	0.956775820070827	1	-0.059691494	0.805032483	1
Fam131c	-0.709034998191573	0.0686172737585725	10	0.011157425	0.974333048	1
Fam133b	-0.05718679162441	0.773298241180155	16	0.077839427	0.724069077	2
Fam135a	0.0466200939008961	0.839321022669965	11	0.306821461	0.184290777	2
Fam135b	-0.047073421146962	0.839298881956911	37	-0.060317938	0.796868821	4
Fam136a	-0.0175783756670834	0.932628550299158	7	-0.009859072	0.978239549	1
Fam149a	-0.0340835551623513	0.873864490770355	6	0.322398969	0.116946126	2
Fam161a	-0.00571921629593017	0.98330962534656	4	-0.121264188	0.562421021	1
Fam163a	-0.0344728973096791	0.879760419739032	7	-0.084438276	0.720327349	2
Fam163b	-0.0931832775799415	0.665191576010317	7	-0.037560863	0.887951743	1
Fam167a	0.0280416601323093	0.894021503969932	8	0.037172979	0.891608446	1
Fam168a	-0.0115880723945264	0.954178518985632	4	-0.015546504	0.962206831	1
Fam169a	-0.0520597239549801	0.793529007971471	15	0.656455278	0.011304043	5
Fam169b	0.0145487952857027	0.954603271397137	17	-0.013893819	0.966714466	3
Fam170b	0.191108540726635	0.381050313113069	7	0.14304199	0.491427227	3
Fam174a	0.00357661396996955	0.988295488109909	10	0.002110441	0.995734905	2
Fam174b	-0.000875504564368512	0.997651424985339	11	-0.046109634	0.858099132	3
Fam178b	0.0165598591990633	0.93898246965441	20	-0.172308205	0.429314341	6
Fam181a	0.00242063692534934	0.993715772222266	10	0.023190469	0.940853886	1
Fam184a	-0.930749086950619	0.0308231893166728	13	-0.076166644	0.74380847	1
Fam185a	0.0200365289811958	0.919041189698085	5	1.500958826	4.51e-07	1
Fam186b	0.13805492544935	0.550640383959025	3	0.001646893	0.996538339	2
Fam193a	-0.019042139015839	0.909100533673305	4	-0.02509465	0.932278022	1
Fam20a	-0.0268058131729851	0.906636043007349	8	-0.027793856	0.926275667	2
Fam20b	-0.0644749655945944	0.761493034788979	12	0.016681886	0.958917407	1
Fam20c	0.00858197229841986	0.976499704249425	39	-0.186805381	0.370402004	11
Fam210a	-0.00499427382650928	0.981516246363142	1	-0.002900547	0.994092053	1
Fam210b	0.0320582087896374	0.879998912374917	6	0.023919134	0.938401117	1
Fam216b	-0.0317407700555725	0.878141559281695	22	0.035923443	0.895212255	2
Fam219a	-0.0916610198093334	0.602248345378457	8	-0.005132002	0.989906345	2
Fam222a	0.0330367324467858	0.887240652372053	15	0.04639984	0.859128285	2
Fam234a	-0.069553009390308	0.729986398623183	5	-0.083434952	0.699197843	1
Fam236c	-0.117441355647126	0.636917560836517	6	-0.065968314	0.81491049	1
Fam241b	-0.0331122732545205	0.883385522132253	23	0.046606039	0.855341623	4
Fam243	-0.131158198091367	0.567016916052339	7	0.081578205	0.706064801	1
Fam25a	-0.0339587798396267	0.882532182265932	3	-0.06523625	0.78364266	2
Fam3c	0.0155275497836956	0.93823289909892	12	0.086783684	0.695680326	1
Fam3d	0.00643809548680044	0.984129422466552	17	0.038241083	0.888466438	2
Fam43a	-0.0823847268315041	0.689638637378751	41	-0.021566243	0.944295484	13
Fam43b	-0.0215668877806825	0.925528406188376	1	-0.049133674	0.850326785	1
Fam50b	-0.00759633737526848	0.972273557614805	9	-0.038792533	0.886852602	1
Fam53a	-0.0413500350607791	0.803099729010518	22	-0.084567716	0.69784097	5
Fam53b	-0.0711459202308351	0.74921328037921	29	-0.006758367	0.986111668	4
Fam53c	-0.162427919843032	0.444266313592918	1	-0.057550751	0.808442801	1
Fam72a	0.00281247548078758	0.985394376485737	6	-0.012246107	0.971003157	3
Fam76b	-0.083183175411751	0.626205751928265	19	-0.105947428	0.591226909	1
Fam78a	-0.0985703117873887	0.618933652675427	8	-0.024176422	0.93552948	1
Fam78b	-0.0047699872781524	0.990661532577023	31	-0.047007924	0.859610595	9
Fam81b	2.07485095206973	7.95490509831512e-08	6	1.929347122	6.09e-14	3
Fam83a	0.148393433994194	0.528499954373079	11	0.074094369	0.743705873	2
Fam83d	0.0116099571372007	0.962994805182442	18	-0.213365787	0.329231425	4
Fam83e	-0.0700688067423985	0.738743219899235	5	-0.013497422	0.967538556	1
Fam83f	-0.145960912092553	0.485092462239716	8	-0.154164418	0.396874535	1
Fam83g	-1.18683545952308	0.0021894348258858	7	-0.785804802	0.005761258	5
Fam83h	-0.00829451162375096	0.973340517870893	2	-0.048761085	0.853147843	1
Fam89a	-0.0273488847707605	0.899165478812621	6	-0.02567694	0.932386265	1
Fam90a1b	-0.142321024934	0.494113402920238	1	-0.185664763	0.397960174	1
Fam91a1	-0.00396526994974444	1	5	-0.005361509	0.989235852	1
Fam98a	-0.144781369301701	0.464901446947239	8	-0.210999931	0.305113703	2
Fam98b	-0.0333174213066381	0.860678339205318	8	0.096994357	0.656260987	1
