gene_name	gene_id	chr	gene_length	promoter_state	body_state	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_group	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_marks_tested	n_concordant	mark_combination
Eif4e3	ENSMUSG00000093661.1	chr6	41637	Active_Promoter	Active	-0.00142600653233835	-0.2473850770772	0.0063596882273777	TRUE	mCH Hypo	0.0497468031027684	0.801202187243085	FALSE	-0.167180865052061	0.272348114050917	FALSE	NA	NA	FALSE	0.870782638	1.01e-15	TRUE	3	1	K119ub
Anapc1	ENSMUSG00000014355.10	chr2	77288	Unmarked_Promoter	Enhancer_Marked	0.000537643974956759	-0.26272140449258	0.00636320871655137	TRUE	mCH Hypo	0.196238125437623	0.283057784435274	FALSE	0.248871053091013	0.16574364738354	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Col5a2	ENSMUSG00000026042.16	chr1	128962	Repressed_Promoter	Polycomb	0.000745262169659644	-0.227565931960735	0.00637068226615485	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	-0.183114347255317	0.432986659047923	FALSE	NA	NA	FALSE	1	0	none
Dgkh	ENSMUSG00000034731.11	chr14	174027	Repressed_Promoter	Polycomb	-0.000435514371698122	-0.144058683495747	0.00637768196089898	TRUE	mCH Hypo	0.277127726593803	0.117226492313574	FALSE	0.493727648042008	0.0311272917362888	FALSE	0.0984865720072669	0.678955828657934	FALSE	0.229135101	0.013553754	TRUE	4	1	K119ub
Cpq	ENSMUSG00000039007.10	chr15	511424	Unmarked_Promoter	Enhancer_Marked	0.00065884095995814	-0.135111530232392	0.00638072814972968	TRUE	mCH Hypo	0.631118728319141	0.000702625983567054	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Pkd1l2	ENSMUSG00000034416.18	chr8	86771	Unmarked_Promoter	Polycomb	-0.00013233275336447	-0.20831140417881	0.00638822426044998	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	-0.497544928930777	0.00761215914235179	FALSE	-0.395936537	0.021006746	FALSE	2	0	none
Fgd4	ENSMUSG00000022788.16	chr16	183633	Unmarked_Promoter	Active	0.000499985296991159	-0.170819302286404	0.00638822426044998	TRUE	mCH Hypo	-0.151458791448789	0.424480731554442	FALSE	0.222242961115368	0.176612287868939	FALSE	NA	NA	FALSE	1.068033588	8.46e-21	TRUE	3	1	K119ub
Atp6v1g3	ENSMUSG00000026394.5	chr1	15725	Repressed_Promoter	Polycomb	-0.00523865523951531	-0.38069292989224	0.00640373352672671	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	-0.419216827066633	0.0386005256284701	FALSE	-0.622822999	5.57e-05	FALSE	2	0	none
Muc2	ENSMUSG00000025515.15	chr7	64354	Repressed_Promoter	Polycomb	-0.00166019215230966	-0.407780237957254	0.00641265128202674	TRUE	mCH Hypo	0.094114884413087	0.721006988610293	FALSE	NA	NA	FALSE	-0.460257312090103	0.140208457189653	FALSE	-0.740892363	1e-05	FALSE	3	0	none
Mettl9	ENSMUSG00000030876.7	chr7	43885	Unmarked_Promoter	Enhancer_Marked	-0.00093672867954334	-0.332767805517105	0.00641410772627638	TRUE	mCH Hypo	0.0841028240894764	0.641841847341717	FALSE	0.142275557137562	0.352068828282512	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Ehhadh	ENSMUSG00000022853.7	chr16	26521	Unmarked_Promoter	Enhancer_Marked	-0.000718912431523951	-0.37011977993872	0.00641410772627638	TRUE	mCH Hypo	-0.0629477656949312	0.731651988804755	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.779618593	1.35e-07	TRUE	2	1	K119ub
Gnai3	ENSMUSG00000000001.4	chr3	38867	Active_Promoter	Active	-0.000868416977876662	-0.344715755371843	0.00642921425052657	TRUE	mCH Hypo	-0.0762505648025693	0.6950092095601	FALSE	-0.262247434560032	0.0890586157908051	FALSE	NA	NA	FALSE	1.272251224	1.8e-13	TRUE	3	1	K119ub
Snx24	ENSMUSG00000024535.16	chr18	145259	Active_Promoter	Active	-0.000349955159366304	-0.146801383746213	0.00643362552383881	TRUE	mCH Hypo	0.194521070756202	0.240522002434508	FALSE	0.19197103971665	0.227098808543652	FALSE	NA	NA	FALSE	0.299089647	0.027747787	TRUE	3	1	K119ub
Abcg3	ENSMUSG00000029299.14	chr5	47662	Unmarked_Promoter	Unmarked	-0.000117055758014505	-0.35126486659989	0.0064411157124375	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Dnaaf5	ENSMUSG00000025857.10	chr5	36288	Unmarked_Promoter	Active	-0.00194934221344577	-0.271999601229876	0.00644857355084253	TRUE	mCH Hypo	0.0222420033500993	0.921857033536053	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Tacc1	ENSMUSG00000065954.11	chr8	102037	Unmarked_Promoter	Enhancer_Marked	-0.000201186448116977	-0.199550168989278	0.00644857355084253	TRUE	mCH Hypo	0.203101097287149	0.324302209316956	FALSE	0.144925089536811	0.386976816993853	FALSE	NA	NA	FALSE	-0.05613762	0.70272332	FALSE	3	0	none
Slc6a17	ENSMUSG00000027894.14	chr3	50476	Active_Promoter	Active	0.00570734905813667	0.257908943875363	0.00645072916893456	TRUE	mCH Hyper	-0.0812648517822215	0.669188790927822	FALSE	-0.9623495022649	5.88410635962447e-07	TRUE	NA	NA	FALSE	0.551337421	1.16e-06	TRUE	3	2	K27ac + K119ub
Olfr1324	ENSMUSG00000048173.5	chrX	7501	Unmarked_Promoter	Active	0.017850065732551	0.46677938658854	0.00645321643032778	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Olfr954	ENSMUSG00000094745.3	chr9	7925	Unmarked_Promoter	Unmarked	0.00980088444388257	0.812674710458442	0.00646209052887084	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ano10	ENSMUSG00000037949.8	chr9	118550	Unmarked_Promoter	Active	-0.0011721340591463	-0.159655702930745	0.00646298658277042	TRUE	mCH Hypo	-0.186717804099892	0.437481419243141	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.466522176	2.87e-05	FALSE	2	0	none
Wnt7b	ENSMUSG00000022382.15	chr15	47037	Repressed_Promoter	Polycomb	-0.00253406162257273	-0.222927348923637	0.00646298658277042	TRUE	mCH Hypo	0.276412223801086	0.102748409129135	FALSE	-0.774466840946908	0.000124627223347985	TRUE	-0.125235289555864	0.556281737569558	FALSE	-0.434786318	3.93e-06	FALSE	4	1	K27ac
Psmd12	ENSMUSG00000020720.13	chr11	24879	Unmarked_Promoter	Enhancer_Marked	-0.00198033148900601	-0.421683875630928	0.00646342025112536	TRUE	mCH Hypo	0.0816770368586325	0.638625160607249	FALSE	0.236562596591685	0.189662436091103	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Pdgfc	ENSMUSG00000028019.9	chr3	177625	Active_Promoter	Enhancer_Marked	0.000127491116548233	-0.150855851896155	0.00647100155394359	TRUE	mCH Hypo	0.220399480926323	0.209894052298244	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.106569954	0.238812381	FALSE	2	0	none
Exog	ENSMUSG00000042787.15	chr9	20575	Unmarked_Promoter	Enhancer_Marked	-0.00276827984392692	-0.425863384873941	0.00647457072302448	TRUE	mCH Hypo	0.0608820035047119	0.747908623678893	FALSE	NA	NA	FALSE	-0.517513482327988	0.0423150422601062	FALSE	0.054551689	0.692401953	FALSE	3	0	none
Crisp2	ENSMUSG00000023930.14	chr17	42984	Unmarked_Promoter	Unmarked	-0.000147986788973658	-0.424631109193741	0.00648931454781854	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Lcp2	ENSMUSG00000002699.13	chr11	45376	Unmarked_Promoter	Enhancer_Marked	-0.000853613389097289	-0.317265289550351	0.00650209959205479	TRUE	mCH Hypo	0.227089060715799	0.338708991977627	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.204949931	0.162938547	FALSE	2	0	none
Ak1	ENSMUSG00000026817.14	chr2	13301	Unmarked_Promoter	Active	-0.0038641955050354	-0.509794612662853	0.00650371542857083	TRUE	mCH Hypo	0.0123664652454839	0.95142167246013	FALSE	0.130173886146866	0.334822625757344	FALSE	NA	NA	FALSE	-0.081909595	0.652138142	FALSE	3	0	none
Tmbim7	ENSMUSG00000014529.9	chr5	29145	Unmarked_Promoter	Unmarked	-0.000826502545239577	-0.403474545372495	0.00650466774253385	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Hadh	ENSMUSG00000027984.8	chr3	38683	Unmarked_Promoter	Enhancer_Marked	-0.00106027510686872	-0.340484083484573	0.0065060916373464	TRUE	mCH Hypo	0.139686216487025	0.404150361238237	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.366575977	0.008416485	TRUE	2	1	K119ub
Cdh1	ENSMUSG00000000303.12	chr8	66896	Repressed_Promoter	Polycomb	-9.30219901145168e-05	-0.254093366673168	0.0065060916373464	TRUE	mCH Hypo	0.130716714680362	0.557261491560952	FALSE	NA	NA	FALSE	-0.0795256043175598	0.696989785351649	FALSE	-0.186543081	0.159825171	FALSE	3	0	none
Lrrc27	ENSMUSG00000015980.14	chr7	29992	Unmarked_Promoter	Active	-0.00269050450188488	-0.299582439178187	0.00651249233477596	TRUE	mCH Hypo	0.0549437700810063	0.762708043272704	FALSE	-0.031753108001774	0.833005786429193	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Ranbp2	ENSMUSG00000003226.7	chr10	47437	Active_Promoter	Enhancer_Marked	0.000163948119246448	-0.357310496463643	0.00652298870913135	TRUE	mCH Hypo	0.0587283494447621	0.745008264565786	FALSE	0.130818282727394	0.389183286279486	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Col15a1	ENSMUSG00000028339.17	chr4	105007	Repressed_Promoter	Polycomb	0.00581919975030935	0.125616620313807	0.00652617578260162	TRUE	mCH Hyper	1.44973716918472	3.15654252715772e-08	FALSE	NA	NA	FALSE	-0.34324852447779	0.0542846782876588	FALSE	0.287020307	0.058433091	FALSE	3	0	none
Cyp19a1	ENSMUSG00000032274.9	chr9	102174	Unmarked_Promoter	Enhancer_Marked	0.000365835682036821	-0.195055567340623	0.00656500554697969	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Wscd2	ENSMUSG00000063430.9	chr5	99393	Active_Promoter	Active	-0.000456430372839902	-0.22174363304963	0.00656500554697969	TRUE	mCH Hypo	0.0556919846847887	0.767586992891861	FALSE	0.866341478697433	1.67773496552692e-05	FALSE	NA	NA	FALSE	-0.705440039	4.51e-05	FALSE	3	0	none
Lonrf3	ENSMUSG00000016239.11	chrX	33989	Active_Promoter	Active	-0.0011366538104094	-0.422395237624592	0.00657000916642493	TRUE	mCH Hypo	0.0893438546571488	0.635054460962847	FALSE	0.267251740582311	0.0667003333098225	FALSE	NA	NA	FALSE	0.201801876	0.045788623	TRUE	3	1	K119ub
Cttn	ENSMUSG00000031078.15	chr7	35277	Unmarked_Promoter	Enhancer_Marked	-0.00149792580274652	-0.365658316430429	0.00657037153152152	TRUE	mCH Hypo	0.0989003323308593	0.587013262280883	FALSE	0.0688412343102076	0.716815815179459	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Phldb2	ENSMUSG00000033149.17	chr16	207356	Unmarked_Promoter	Mixed	0.00402213539618445	0.154915846771188	0.00660772587860222	TRUE	mCH Hyper	-1.19980994378831	0.000100178967617505	TRUE	-1.98626766493799	1.05249900228539e-19	TRUE	-0.414631218765681	0.045262929120864	FALSE	1.433794895	2.22e-21	TRUE	4	3	ATAC + K27ac + K119ub
Wsb2	ENSMUSG00000029364.15	chr5	21298	Unmarked_Promoter	Enhancer_Marked	-0.00139913906520631	-0.381187138779562	0.00660772587860222	TRUE	mCH Hypo	0.57167836685467	0.0170998626136189	FALSE	0.390711262447468	0.0497332391580878	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Zc3hav1l	ENSMUSG00000047749.2	chr6	11864	Unmarked_Promoter	Enhancer_Marked	-0.00453794119712782	-0.504366924235653	0.00660772587860222	TRUE	mCH Hypo	0.325375153101361	0.0573686453415339	FALSE	0.240080513621715	0.173978837178473	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Glb1	ENSMUSG00000045594.10	chr9	73823	Active_Promoter	Active	-2.58541219514529e-05	-0.244186964611991	0.00661439840855472	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Fgfr4	ENSMUSG00000005320.9	chr13	16120	Repressed_Promoter	Polycomb	-0.00313789887149826	-0.449961320624658	0.00662071536241899	TRUE	mCH Hypo	0.280939802473	0.247911345671307	FALSE	NA	NA	FALSE	-0.0273110494219469	0.931688718949359	FALSE	-0.343566186	0.015199446	FALSE	3	0	none
Crem	ENSMUSG00000063889.16	chr18	71701	Active_Promoter	Active	-0.000452604546991406	-0.249205465562326	0.00663464795961434	TRUE	mCH Hypo	0.0335206944023498	0.864490814997013	FALSE	-0.327972938393811	0.0487344977938774	TRUE	NA	NA	FALSE	0.975935877	5.43e-11	TRUE	3	2	K27ac + K119ub
Magi3	ENSMUSG00000052539.15	chr3	207116	Active_Promoter	Enhancer_Marked	-0.00111997192721912	-0.114849150128787	0.0066358860782001	TRUE	mCH Hypo	0.168400357295109	0.306158381171308	FALSE	NA	NA	FALSE	0.185813127770402	0.349541581352651	FALSE	0.057407451	0.757270291	FALSE	3	0	none
4931428L18Rik	ENSMUSG00000086727.8	chr1	224843	Unmarked_Promoter	Enhancer_Marked	0.00367505142657669	0.148823381292101	0.00663675653651426	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Pdgfa	ENSMUSG00000025856.15	chr5	21357	Bivalent_Promoter	Polycomb	-0.00656142904383822	-0.364829758775073	0.00664233756692414	TRUE	mCH Hypo	0.376228695051554	0.0370052774384923	FALSE	0.684664566735573	4.67129779832312e-05	FALSE	-0.0495546847586819	0.837836534482352	FALSE	-0.200919288	0.073598819	FALSE	4	0	none
Sema6a	ENSMUSG00000019647.16	chr18	133273	Active_Promoter	Active	0.00404074469410113	0.168753358363032	0.00664284866841273	TRUE	mCH Hyper	-0.0894531936224774	0.61500775480316	FALSE	-0.337722254175734	0.0480176688972847	TRUE	-0.231786455438491	0.224413095912172	FALSE	0.452979049	2.44e-09	TRUE	4	2	K27ac + K119ub
Ppp1r16b	ENSMUSG00000037754.13	chr2	100937	Repressed_Promoter	Polycomb	-0.00106088304049424	-0.164222667187947	0.00666007611478243	TRUE	mCH Hypo	0.553051920986265	0.00862352760092195	FALSE	0.72415408041058	0.000429418005642927	FALSE	-0.643922901726052	0.000285141216914745	FALSE	-0.197010543	0.049067901	FALSE	4	0	none
Stx2	ENSMUSG00000029428.13	chr5	24018	Unmarked_Promoter	Polycomb	-0.00439566558635518	-0.259569910723944	0.00667811382975449	TRUE	mCH Hypo	-0.0118506268588646	0.955519166581866	FALSE	NA	NA	FALSE	-0.548222195692741	0.0178974466962686	FALSE	-0.596769895	0.000165657	FALSE	3	0	none
Mthfsd	ENSMUSG00000031816.15	chr8	16765	Unmarked_Promoter	Polycomb	-0.00294892829326346	-0.679022963428052	0.00669188866398104	TRUE	mCH Hypo	0.0861332471534532	0.635515526231158	FALSE	0.064842947086843	0.752646325592382	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Dapp1	ENSMUSG00000028159.14	chr3	50539	Repressed_Promoter	Polycomb	0.00546710032758614	0.250009761160772	0.00669188866398104	TRUE	mCH Hyper	1.16277491198022	3.45810664627514e-05	FALSE	NA	NA	FALSE	0.453542545959789	0.0165837361774617	TRUE	NA	NA	FALSE	2	1	K27me3
Cmas	ENSMUSG00000030282.14	chr6	19029	Active_Promoter	Active	-0.00190258187445002	-0.471172096584449	0.00669219920074372	TRUE	mCH Hypo	0.467625400224623	0.0262732231252423	FALSE	0.185228327455896	0.213377081530021	FALSE	NA	NA	FALSE	0.101311021	0.580568987	FALSE	3	0	none
Kbtbd11	ENSMUSG00000055675.6	chr8	22309	Active_Promoter	Active	-0.00166507842876858	-0.38417880835565	0.00669294518988219	TRUE	mCH Hypo	0.107132906585271	0.521747293375479	FALSE	-0.160522474396967	0.292628100466808	FALSE	NA	NA	FALSE	0.475288366	3.75e-07	TRUE	3	1	K119ub
Zfp652	ENSMUSG00000075595.9	chr11	122443	Active_Promoter	Polycomb	-0.000161341208235667	-0.170237181242704	0.00670559162233717	TRUE	mCH Hypo	-0.0910561400163384	0.627682838680354	FALSE	0.315767477255389	0.108671594279507	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Ngf	ENSMUSG00000027859.10	chr3	51095	Repressed_Promoter	Polycomb	-0.00112219797519566	-0.190445476765227	0.00670559162233717	TRUE	mCH Hypo	0.261072930646229	0.263068091403846	FALSE	NA	NA	FALSE	-0.123263529150877	0.543392995399098	FALSE	-0.367428983	0.000571911	FALSE	3	0	none
Zbtb6	ENSMUSG00000066798.3	chr2	17672	Active_Promoter	Active	-0.00273536803599981	-0.523081915652313	0.00671361276571175	TRUE	mCH Hypo	0.0549089815955392	0.786892196711559	FALSE	0.124233450131641	0.406011034983874	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Ash1l	ENSMUSG00000028053.13	chr3	128754	Active_Promoter	Active	-0.000125802906454394	-0.208124338665156	0.00672611729549612	TRUE	mCH Hypo	0.00873719199168489	0.966340956759497	FALSE	0.455524401330773	0.0159944297301636	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Dnaja2	ENSMUSG00000031701.6	chr8	17712	Active_Promoter	Enhancer_Marked	-0.000289971691648308	-0.519898855343641	0.00675071328290462	TRUE	mCH Hypo	0.187856866493147	0.41074413251638	FALSE	0.0934670251195617	0.570164193858536	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Smarca5	ENSMUSG00000031715.14	chr8	40991	Active_Promoter	Active	-0.000407183154062647	-0.395760909106082	0.00676809640368982	TRUE	mCH Hypo	-0.0251322035593462	0.903947628115449	FALSE	0.15141583795279	0.321844026522243	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Hpca	ENSMUSG00000028785.13	chr4	10467	Unmarked_Promoter	Enhancer_Marked	-0.00428107919360252	-0.536432192405314	0.00676809640368982	TRUE	mCH Hypo	0.343424981516733	0.0945292484554406	FALSE	0.197102600644517	0.299472088426193	FALSE	NA	NA	FALSE	-0.41658939	0.000339639	FALSE	3	0	none
Pla2g4e	ENSMUSG00000050211.14	chr2	78924	Unmarked_Promoter	Active	-0.000514047623171199	-0.213907875813512	0.00676809640368982	TRUE	mCH Hypo	-0.0618477084919046	0.739767370337225	FALSE	-0.773139654612222	1.64735385550197e-06	TRUE	NA	NA	FALSE	0.478382173	0.001072999	TRUE	3	2	K27ac + K119ub
Baiap3	ENSMUSG00000047507.12	chr17	13706	Repressed_Promoter	Polycomb	-0.00174498555851586	-0.500502261721384	0.00681080039673793	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	0.1511818424045	0.534800798173635	FALSE	-0.241634514	0.145772583	FALSE	2	0	none
Gm2115	ENSMUSG00000097789.2	chr7	54578	Repressed_Promoter	Polycomb	-0.00162122762444048	-0.258556914089029	0.00681080039673793	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Sptb	ENSMUSG00000021061.15	chr12	130060	Active_Promoter	Active	-0.000478558738321189	-0.179964188028065	0.00681080039673793	TRUE	mCH Hypo	-0.010826458885006	0.957024639312402	FALSE	-0.111241652966725	0.457174784398307	FALSE	NA	NA	FALSE	0.630174963	1.85e-09	TRUE	3	1	K119ub
Spint3	ENSMUSG00000074596.3	chr2	3765	Unmarked_Promoter	Unmarked	-0.0115160173297368	-1.08758672126534	0.00681545078050578	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Adcyap1r1	ENSMUSG00000029778.12	chr6	49474	Active_Promoter	Active	-0.00243512356721292	-0.191459284462894	0.00681545078050578	TRUE	mCH Hypo	0.247728584328191	0.166974641465854	FALSE	0.0105032064515817	0.949070241662076	FALSE	0.0479932624824053	0.841110574779815	FALSE	0.020435042	0.845850887	FALSE	4	0	none
Enox2	ENSMUSG00000031109.16	chrX	278553	Unmarked_Promoter	Active	0.000350533447758386	-0.160632553157938	0.00681703668125963	TRUE	mCH Hypo	0.0810405386584978	0.66249121411329	FALSE	0.242222576052646	0.166001482118655	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Immp2l	ENSMUSG00000056899.10	chr12	931499	Active_Promoter	Mixed	0.000586285739034787	-0.0837356671294332	0.00681978405567556	TRUE	mCH Hypo	-0.0250176437141674	0.897616218759733	FALSE	-0.136150731351986	0.393755957172453	FALSE	NA	NA	FALSE	0.995616498	4.81e-16	TRUE	3	1	K119ub
Anks4b	ENSMUSG00000030909.6	chr7	11729	Unmarked_Promoter	Enhancer_Marked	0.01009867769286	0.489181463550929	0.00682172781786343	TRUE	mCH Hyper	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Smarcc2	ENSMUSG00000025369.15	chr10	31235	Active_Promoter	Enhancer_Marked	-0.00136889370522865	-0.355981630225442	0.00683117865573544	TRUE	mCH Hypo	0.170282170317586	0.407832049596902	FALSE	0.0426356749840065	0.895656202211205	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
2700049A03Rik	ENSMUSG00000034601.17	chr12	106456	Active_Promoter	Active	0.000119240071958382	-0.235222061103425	0.00685367484471534	TRUE	mCH Hypo	-0.44803375850689	0.075649050897232	FALSE	0.115863126597199	0.381549373590097	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Fam102b	ENSMUSG00000040339.10	chr3	56611	Active_Promoter	Enhancer_Marked	-0.0006193076827078	-0.260149096829433	0.00686204433838644	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Gm5592	ENSMUSG00000072259.3	chr7	136343	Unmarked_Promoter	Unmarked	0.000179687911191403	-0.233319795424221	0.00686204433838644	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Prim2	ENSMUSG00000026134.11	chr1	215986	Active_Promoter	Enhancer_Marked	0.000275256982394966	-0.153694412291083	0.00686720956329874	TRUE	mCH Hypo	0.130849406226896	0.517404535052473	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.051501797	0.796267792	FALSE	2	0	none
Npepps	ENSMUSG00000001441.13	chr11	74797	Unmarked_Promoter	Enhancer_Marked	-0.000968849595175715	-0.29952031890538	0.00687903780882702	TRUE	mCH Hypo	-0.177665024592549	0.299156448706836	FALSE	0.383625307876784	0.0238649422289239	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Zfp362	ENSMUSG00000028799.15	chr4	32958	Unmarked_Promoter	Enhancer_Marked	-0.00160074778659188	-0.32039071720861	0.00688080146716577	TRUE	mCH Hypo	0.0346834600043929	0.890608320728081	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Hhipl1	ENSMUSG00000021260.8	chr12	24600	Repressed_Promoter	Polycomb	-0.00477017980578596	-0.289147455307056	0.00688682971414468	TRUE	mCH Hypo	0.531391193829951	0.020157078994536	FALSE	NA	NA	FALSE	0.0894936019393488	0.733109154169995	FALSE	-0.162456539	0.147464835	FALSE	3	0	none
Npat	ENSMUSG00000033054.7	chr9	37296	Active_Promoter	Active	-0.000717294238837572	-0.405953705180643	0.00689689766047581	TRUE	mCH Hypo	-0.148793339217567	0.516226580963546	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Plekho2	ENSMUSG00000050721.9	chr9	27343	Unmarked_Promoter	Enhancer_Marked	-0.00268304630456607	-0.322037819003833	0.00691189597056249	TRUE	mCH Hypo	0.172032139666117	0.366705110841487	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Aldh5a1	ENSMUSG00000035936.6	chr13	30083	Active_Promoter	Active	-0.00125555325289451	-0.409121541035689	0.00691189597056249	TRUE	mCH Hypo	0.267448186888373	0.120530691376176	FALSE	0.139681236420441	0.341775972767315	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Kif21a	ENSMUSG00000022629.17	chr15	116673	Active_Promoter	Active	-0.000103024507030033	-0.19697287439923	0.00691923189146309	TRUE	mCH Hypo	0.11330322202853	0.558785563185677	FALSE	-0.000469557083935239	0.99782362596782	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Kmt2e	ENSMUSG00000029004.15	chr5	69795	Active_Promoter	Active	-0.000384757340640187	-0.286759984357713	0.00692816746030466	TRUE	mCH Hypo	0.0435720000788363	0.821814872658058	FALSE	0.13111347188193	0.463160251723806	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Adad1	ENSMUSG00000027719.15	chr3	58404	Unmarked_Promoter	Unmarked	-0.000270189247397898	-0.320639099232007	0.0069410418983087	TRUE	mCH Hypo	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Onecut2	ENSMUSG00000045991.19	chr18	60968	Bivalent_Promoter	Polycomb	0.00547356620814141	0.207874615495679	0.00694891943364247	TRUE	mCH Hyper	1.56066747664117	6.55994364047807e-17	FALSE	1.04584146986706	1.97573157346375e-09	FALSE	NA	NA	FALSE	-0.390228984	0.000217612	FALSE	3	0	none
Wwp2	ENSMUSG00000031930.11	chr8	122231	Unmarked_Promoter	Enhancer_Marked	-0.000735193212721856	-0.173970606252181	0.00697486534015616	TRUE	mCH Hypo	0.338339590451077	0.057723790450951	FALSE	0.199353761287065	0.315737384335358	FALSE	NA	NA	FALSE	0.23539683	0.062262474	FALSE	3	0	none
Flywch1	ENSMUSG00000040097.16	chr17	18810	Unmarked_Promoter	Enhancer_Marked	-0.00244431736983891	-0.459344709794062	0.00697813898027572	TRUE	mCH Hypo	0.141134358744236	0.391176418516854	FALSE	0.773235888929632	0.000310254795830016	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
