ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030518	intracellular steroid hormone receptor signaling pathway	113	-0.342266847916561	-1.30052752698743	0.0575539568345324	0.715362753611747	0.699933104253489	7359	tags=49%, list=39%, signal=30%	70790/22061/15364/16601/59035/20185/224902/12317/13982/77006/94186/11614/433759/108655/12189/18212/12753/17999/22215/93686/110784/17344/58184/76804/21412/71732/17978/104263/12953/11848/170826/19014/19
GO:0051053	negative regulation of DNA metabolic process	142	-0.330779019606519	-1.28323425487286	0.0580448065173116	0.715362753611747	0.699933104253489	6818	tags=42%, list=36%, signal=27%	21853/52864/214627/50505/245000/56702/218914/22160/73708/74355/101185/497652/14609/66131/237107/66454/72400/51869/17686/319955/78412/14958/11622/17685/11920/107765/74244/216805/69237/102871/51810/7064
GO:0071621	granulocyte chemotaxis	124	-0.33419778077563	-1.28224913159583	0.0633299284984678	0.715362753611747	0.699933104253489	2967	tags=42%, list=16%, signal=36%	277360/12986/12261/22324/12182/105855/16854/19354/12771/56069/18750/26417/20312/26903/13052/20295/58217/17242/12978/18578/14131/117149/16149/107338/20309/12765/19353/20299/20304/15945/14385/16172/1408
GO:0038127	ERBB signaling pathway	123	-0.333951024395379	-1.28135239321676	0.0633946830265849	0.715362753611747	0.699933104253489	6148	tags=42%, list=32%, signal=29%	226781/108686/230103/68585/13645/22349/109880/67296/17395/110157/50877/26417/100042150/227333/12927/13649/14784/19255/29875/217344/19349/19268/58184/52614/11606/26396/106042/19247/26367/23795/20682/22
GO:0008064	regulation of actin polymerization or depolymerization	158	-0.326345160826736	-1.28068686181103	0.0557244174265451	0.715362753611747	0.699933104253489	9038	tags=58%, list=47%, signal=31%	68732/218397/22003/107351/319262/18645/29816/56193/76884/320502/20947/12721/74117/20430/11518/11567/12704/20740/18709/15894/260409/76709/19229/18753/230234/13717/20563/21916/277360/59030/54631/14063/1
GO:0014020	primary neural tube formation	119	-0.334667579060511	-1.28001940788354	0.065173116089613	0.715362753611747	0.699933104253489	10117	tags=67%, list=53%, signal=32%	27428/20319/30841/19143/19401/20460/170823/67661/99377/93760/13542/68588/79464/14362/20377/18504/74143/13543/70300/230824/11352/99683/64930/14365/18119/105782/330409/20481/19878/18749/20732/231214/221
GO:0001889	liver development	138	-0.329688601126094	-1.27527206139823	0.0581039755351682	0.715362753611747	0.699933104253489	5478	tags=36%, list=29%, signal=25%	15451/17345/15234/214133/27419/13649/11622/100102/109900/19123/223922/74244/18128/15368/17127/140740/17242/26554/19014/18015/26367/16193/20682/80280/20586/16596/225341/12394/21386/11909/11692/12159/11
GO:0010811	positive regulation of cell-substrate adhesion	135	-0.329860231915305	-1.271965080929	0.0590631364562118	0.715362753611747	0.699933104253489	7919	tags=51%, list=42%, signal=30%	16412/26921/18003/18606/12837/241639/16480/76709/19229/17886/12540/12977/12317/74030/277360/12261/74199/320664/19877/16728/109648/192176/268780/109880/18073/68606/68813/18552/192119/16403/78473/29875/
GO:0009755	hormone-mediated signaling pathway	162	-0.323796143867632	-1.27064380463522	0.0528455284552846	0.715362753611747	0.699933104253489	7359	tags=45%, list=39%, signal=28%	70790/22061/15364/16601/59035/20185/224902/12317/13982/77006/26423/94186/11614/433759/108655/12189/18212/12753/17999/22215/93686/12918/239790/110784/17344/58184/77128/17977/76804/21412/71732/17978/104
GO:0030041	actin filament polymerization	162	-0.323230525292144	-1.26842419902119	0.0538617886178862	0.715362753611747	0.699933104253489	7841	tags=51%, list=41%, signal=30%	211401/223593/20430/11518/11567/20740/18709/15894/260409/76709/19229/18753/230234/13717/20563/21916/277360/59030/54631/231830/105855/50876/50875/22349/30948/67771/231637/102774/268709/104445/14784/179
GO:0006457	protein folding	168	-0.320454591595629	-1.26169552844353	0.0596562184024267	0.715362753611747	0.699933104253489	7356	tags=44%, list=39%, signal=27%	15525/27055/66917/109054/63958/56812/100037258/18087/72429/70604/67466/18637/67072/66120/12317/14230/12330/59030/12465/101869/228005/14227/18158/104009/70356/72599/268390/17714/76594/56323/12466/93684
GO:0009749	response to glucose	192	-0.31647465673318	-1.26137754881341	0.0534274193548387	0.715362753611747	0.699933104253489	8575	tags=55%, list=45%, signal=31%	56455/16971/93759/17970/69227/17128/54616/68667/26950/109689/214597/384783/26921/67389/19015/21405/15894/11450/105787/236900/19326/66461/52055/17886/58991/75770/14756/19276/20526/15378/107723/13667/19
GO:0008154	actin polymerization or depolymerization	189	-0.316084371236701	-1.2599550553229	0.054380664652568	0.715362753611747	0.699933104253489	9038	tags=57%, list=47%, signal=30%	68732/218397/22003/107351/319262/18645/29816/56193/76884/320502/320878/20947/12721/74117/11827/211401/223593/20430/11518/11567/12704/20740/18709/15894/260409/76709/19229/18753/230234/13717/20563/58991
GO:0042594	response to starvation	195	-0.314361648741337	-1.25564428253836	0.0564516129032258	0.715362753611747	0.699933104253489	5178	tags=34%, list=27%, signal=25%	277854/12123/18024/26417/544791/74302/320311/230676/100102/223255/58809/77976/74244/110616/216805/66734/22084/21425/232836/15467/54636/19106/11910/237300/72027/12846/14456/19302/27103/192197/13198/231
GO:0008361	regulation of cell size	216	-0.310245616781227	-1.24512240920847	0.0523138832997988	0.715362753611747	0.699933104253489	8899	tags=57%, list=47%, signal=31%	12561/74370/20498/18049/56193/52822/213084/17751/16971/12391/271639/64930/12912/54214/74117/171207/11827/18213/29869/83431/22416/20430/11518/71751/26409/11651/170731/14695/83704/71653/20563/75788/6789
GO:0030307	positive regulation of cell growth	195	-0.309978253142304	-1.23813583122419	0.0655241935483871	0.715362753611747	0.699933104253489	8899	tags=55%, list=47%, signal=30%	12561/50790/74370/20377/18049/52822/16971/93759/116837/271639/16198/54214/54616/18213/83431/70556/22416/20430/407786/71751/18786/11651/76574/19229/433702/12540/71653/83814/75788/20981/12891/67891/2277
GO:0071706	tumor necrosis factor superfamily cytokine production	215	-0.308359262076884	-1.2368565094476	0.0573440643863179	0.715362753611747	0.699933104253489	6760	tags=42%, list=35%, signal=27%	14997/20848/17002/17164/22160/192656/15183/12257/60533/19211/17199/142980/110696/100689/108655/232801/11847/14870/19264/83397/13110/14964/20186/99371/71268/20312/69165/14255/246729/26416/80795/192119/
GO:0032640	tumor necrosis factor production	212	-0.306194076884601	-1.22873184897644	0.0613682092555332	0.715362753611747	0.699933104253489	6760	tags=42%, list=35%, signal=27%	14997/20848/17002/17164/22160/192656/15183/12257/19211/17199/142980/110696/100689/108655/232801/11847/14870/19264/83397/13110/14964/20186/99371/71268/20312/69165/14255/246729/26416/80795/192119/20927/
GO:0060491	regulation of cell projection assembly	208	-0.305840959127029	-1.22486931377984	0.0644511581067472	0.715362753611747	0.699933104253489	8874	tags=57%, list=47%, signal=31%	107351/353047/18645/74256/230872/195208/56455/319565/98845/70314/18761/18483/70300/56226/54670/53860/75769/74117/234776/622408/83431/667663/20430/66713/18805/11567/11651/15894/260409/110351/28240/7670
GO:0048469	cell maturation	223	-0.303957029429241	-1.22227883539666	0.0633802816901408	0.715362753611747	0.699933104253489	6498	tags=40%, list=34%, signal=27%	237339/328401/21463/20112/76856/59003/210933/19228/13618/545391/214575/230103/12399/16500/19645/216781/12638/227377/26565/329954/319504/20672/13828/14609/51792/18032/12266/81879/13819/74267/77485/1468
GO:0032868	response to insulin	254	-0.300256269664133	-1.22021727606823	0.0542168674698795	0.715362753611747	0.699933104253489	8874	tags=57%, list=47%, signal=31%	107351/20683/18759/240675/11545/83946/72993/74143/18761/93759/74741/53322/64930/19090/56458/13685/27273/83431/384783/70556/108083/67389/20430/13033/12192/237542/11651/22628/170731/18709/11450/12703/19
GO:0051651	maintenance of location in cell	232	-0.302349648583405	-1.21818704481813	0.0624370594159114	0.715362753611747	0.699933104253489	7551	tags=45%, list=40%, signal=28%	11651/433667/77053/13617/28240/320528/20660/19229/15194/18803/100986/209361/14325/76123/271564/328695/26423/15183/23796/12257/106021/12478/233571/108686/78610/66913/192176/80982/22166/16818/76757/1926
GO:0006401	RNA catabolic process	281	-0.298029122448861	-1.21688975244862	0.0560560560560561	0.715362753611747	0.699933104253489	7948	tags=49%, list=42%, signal=29%	214597/26918/67724/268491/68092/71169/76850/12192/24127/236732/19878/103677/433702/380669/16549/192160/72416/11792/230594/70047/353190/67207/104625/214627/230753/231002/17164/56489/26383/17454/218693/
GO:0045927	positive regulation of growth	308	-0.29609449983228	-1.21291903387981	0.0551102204408818	0.715362753611747	0.699933104253489	8899	tags=54%, list=47%, signal=29%	12561/50790/74370/20377/18049/52822/319757/20670/16971/93759/116837/271639/19090/12912/22431/16198/54214/54616/67211/50769/18213/19130/83431/70556/22416/20430/19015/407786/71751/18786/11651/100705/765
GO:0043270	positive regulation of monoatomic ion transport	271	-0.296899595846803	-1.21005876596336	0.0560560560560561	0.715362753611747	0.699933104253489	6363	tags=39%, list=33%, signal=27%	23796/12257/18669/15561/16511/70839/24012/12478/233571/75909/232801/192176/80982/22393/20315/16854/12638/235281/56398/215748/76757/75607/12918/20193/105722/19056/19055/67972/12374/14810/277328/20312/2
GO:0022604	regulation of cell morphogenesis	273	-0.296239090419836	-1.20782923814623	0.0610610610610611	0.715362753611747	0.699933104253489	9715	tags=58%, list=51%, signal=29%	19303/224014/114301/14726/16590/80288/240058/71409/15212/53872/80979/269233/13542/224617/229707/245880/22003/107351/13823/213084/12721/83946/74143/116837/20302/19699/18483/19090/101543/20306/18845/665
GO:0051258	protein polymerization	273	-0.295315797193895	-1.2040647769737	0.0650650650650651	0.715362753611747	0.699933104253489	7841	tags=48%, list=41%, signal=29%	211401/22334/223593/20430/11518/56430/26419/11567/108903/20740/18709/15894/260409/76709/75991/19229/18753/67886/230234/100986/13717/20563/21916/106763/277360/59030/54631/231830/170835/22153/71276/1058
GO:0043523	regulation of neuron apoptotic process	305	-0.292945048517989	-1.20043052518546	0.064	0.715362753611747	0.699933104253489	6028	tags=36%, list=32%, signal=25%	56461/18212/72930/16500/72183/22393/107449/14629/14265/109880/11798/26404/66454/17136/26926/209027/17210/18752/12123/18032/14810/20817/20312/12804/26403/100102/17685/11920/20845/56312/19268/74244/7318
GO:0090130	tissue migration	324	-0.291623693655457	-1.1984265727738	0.064	0.715362753611747	0.699933104253489	8076	tags=45%, list=42%, signal=27%	245827/50754/19270/19130/13036/384783/16412/12458/68792/26921/101540/384009/18606/19245/19015/15289/241639/16480/11651/26406/19878/20317/18709/22421/19229/17886/381290/23892/18803/20563/12215/18127/16
GO:0030100	regulation of endocytosis	334	-0.291237114489328	-1.198101004225	0.059	0.715362753611747	0.699933104253489	6381	tags=37%, list=33%, signal=25%	18806/11465/11461/19344/13429/140780/19211/11771/19877/246746/19128/14063/105855/17999/268445/233489/16854/13645/14265/360013/19264/30948/17289/105722/77116/19056/19055/68420/18752/18750/50877/16186/1
GO:0018209	peptidyl-serine modification	336	-0.289871506351072	-1.19305735321274	0.0629370629370629	0.715362753611747	0.699933104253489	7943	tags=51%, list=42%, signal=30%	29869/667663/13728/22416/269582/22367/101540/56527/227541/333433/26419/71751/12005/11651/19878/11820/105787/236900/18753/329679/12283/13853/381290/18749/226419/67299/100986/606496/29857/75770/245000/2
GO:0050900	leukocyte migration	384	-0.286805984010072	-1.18630626418935	0.0529470529470529	0.715362753611747	0.699933104253489	6323	tags=37%, list=33%, signal=25%	277360/12986/70839/12261/56532/22324/19877/13618/12182/11542/14063/14525/16177/11487/105855/68585/20315/16854/19354/11815/14068/22788/17395/105722/12771/56069/18750/14595/26417/20312/232341/17470/5899
GO:0001558	regulation of cell growth	441	-0.283229185984627	-1.17647844201194	0.0599400599400599	0.715362753611747	0.699933104253489	8899	tags=52%, list=47%, signal=28%	12561/50790/74370/20377/18049/52822/213084/20720/71839/19886/17751/16971/93759/116837/12391/271639/17128/69550/22431/16198/12983/54214/54616/22411/74117/171207/14381/18213/229681/29869/83431/70556/224
GO:0022411	cellular component disassembly	453	-0.282787283985652	-1.17592947759958	0.0559440559440559	0.715362753611747	0.699933104253489	7949	tags=47%, list=42%, signal=28%	76559/29869/74747/83431/16412/26918/26921/18003/13804/22367/106583/11518/11567/13838/20740/170731/21405/66270/269514/105787/64704/320528/76709/12660/246103/12578/15194/67886/226419/100502841/17281/606
GO:0031349	positive regulation of defense response	497	-0.280951093914667	-1.17219781229295	0.0609390609390609	0.715362753611747	0.699933104253489	5600	tags=33%, list=29%, signal=24%	75083/22788/13205/55932/16641/14609/12918/54396/18413/14964/20186/20480/19052/18750/78781/26417/170743/30936/14375/71268/27419/12266/16145/246729/30955/16363/18784/67313/240518/56312/70408/13040/71956
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	437	-0.281175151758157	-1.16813424375019	0.0639360639360639	0.715362753611747	0.699933104253489	9074	tags=55%, list=48%, signal=30%	268291/107568/100494/73296/11797/65256/67903/74251/67812/81004/100503085/12006/68053/242960/14238/414872/170737/72330/56291/193670/93759/66861/19164/217379/76375/26374/104318/15204/109689/207521/68999
GO:0070572	positive regulation of neuron projection regeneration	15	-0.531529252241828	-1.41815208531104	0.0674846625766871	0.716914292261859	0.701451177787873	8544	tags=73%, list=45%, signal=40%	16971/18213/83431/192176/109880/15234/223255/16001/80913/14824/12803
GO:0090209	negative regulation of triglyceride metabolic process	15	-0.529906879102794	-1.41382349598022	0.0674846625766871	0.716914292261859	0.701451177787873	8504	tags=93%, list=45%, signal=52%	93759/14311/20660/13982/14756/14245/20787/20186/30955/17691/11814/11810/11816/66968
GO:0051900	regulation of mitochondrial depolarization	23	-0.475567286299051	-1.38674840309841	0.0683962264150943	0.716914292261859	0.701451177787873	6780	tags=61%, list=36%, signal=39%	76055/11666/18053/12257/93686/14629/13179/209488/14694/14718/20779/56772/11684/59032
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	38	-0.424308821183068	-1.38015921638648	0.0679501698754247	0.716914292261859	0.701451177787873	9255	tags=71%, list=49%, signal=37%	13542/68588/140577/14362/20377/26564/13543/230824/11352/14365/22411/22421/22422/107934/16974/71461/13544/14368/59024/93960/106042/20187/57265/19353/11350/93840/54612
GO:0048873	homeostasis of number of cells within a tissue	46	-0.402964523266948	-1.37052366711775	0.0677595628415301	0.716914292261859	0.701451177787873	5472	tags=46%, list=29%, signal=33%	11798/18032/14255/227331/18128/16653/74131/12772/19247/20682/23797/14256/245944/19353/14284/22339/12028/12516/22346/170758/22142
GO:0014059	regulation of dopamine secretion	42	-0.412104840126387	-1.37050018785664	0.0681564245810056	0.716914292261859	0.701451177787873	5834	tags=50%, list=31%, signal=35%	68585/108068/20315/54393/110877/15565/18751/17918/11444/171180/319508/11438/18387/268860/54524/229521/54525/20980/18167/20618/16490
GO:0048265	response to pain	46	-0.402673753044235	-1.36953472777219	0.0677595628415301	0.716914292261859	0.701451177787873	8716	tags=65%, list=46%, signal=35%	12286/18211/73242/19699/193034/20274/64008/66797/11651/13166/12257/26431/13618/56461/228139/20269/18413/14528/18752/277328/231602/12846/12287/193003/12394/18438/56717/19713/12290/12310
GO:0045839	negative regulation of mitotic nuclear division	60	-0.380664248328522	-1.34398426551243	0.0683030949839915	0.716914292261859	0.701451177787873	5180	tags=38%, list=27%, signal=28%	68014/208628/70799/11789/75430/11920/24010/17120/234069/66991/12237/327799/52696/12236/56150/12159/14184/22680/14841/100504207/22264/66591/628119
