gene_name	chr	is_neuronal_external	ctrl_top_quartile
Ocln	chr13	FALSE	FALSE
Ocm	chr5	FALSE	FALSE
Odc1	chr12	FALSE	TRUE
Odf1	chr15	FALSE	FALSE
Odf2	chr2	FALSE	FALSE
Nobox	chr6	FALSE	TRUE
Sebox	chr11	FALSE	FALSE
Ogdh	chr11	TRUE	FALSE
Ogg1	chr6	FALSE	FALSE
Ogn	chr13	FALSE	FALSE
Fam3d	chr14	FALSE	TRUE
Fxyd5	chr7	FALSE	FALSE
Oit3	chr10	FALSE	TRUE
Or2y1b	chr11	TRUE	FALSE
Or2a7	chr6	TRUE	TRUE
Or2c1	chr16	TRUE	FALSE
Or10j5	chr1	TRUE	FALSE
Or10a4	chr7	TRUE	FALSE
Or7a40	chr16	TRUE	FALSE
Or1e17	chr11	TRUE	FALSE
Or1m1	chr9	TRUE	FALSE
Or8c9	chr9	TRUE	FALSE
Or1j1	chr2	TRUE	FALSE
Or2z2	chr11	TRUE	FALSE
Or2t1	chr14	TRUE	FALSE
Or4b1d	chr2	TRUE	FALSE
Or51a39	chr7	TRUE	FALSE
Or2w1	chr13	TRUE	FALSE
Or13a17	chr7	TRUE	FALSE
Or2a57	chr6	TRUE	TRUE
Or4c58	chr2	TRUE	FALSE
Or6e1	chr14	TRUE	FALSE
Or1j21	chr2	TRUE	FALSE
Or1ad8	chr11	TRUE	FALSE
Or8u8	chr2	TRUE	FALSE
Or1x2	chr11	TRUE	TRUE
Or7a41	chr10	TRUE	FALSE
Or1p1	chr11	TRUE	FALSE
Or13a27	chr7	TRUE	FALSE
Or13a28	chr7	TRUE	FALSE
Or13p10	chr4	TRUE	FALSE
Or51b4	chr7	TRUE	FALSE
Or52a5b	chr7	TRUE	FALSE
Or7a42	chr10	TRUE	FALSE
Or10p22	chr10	TRUE	FALSE
Omg	chr11	TRUE	FALSE
Omp	chr7	TRUE	TRUE
Omt2a	chr9	FALSE	FALSE
Tnfrsf11b	chr15	FALSE	FALSE
Oprd1	chr4	FALSE	FALSE
Oprk1	chr1	TRUE	FALSE
Oprl1	chr2	TRUE	TRUE
Oprm1	chr10	TRUE	FALSE
Sigmar1	chr4	TRUE	FALSE
Orc1	chr4	FALSE	FALSE
Orc2	chr1	FALSE	FALSE
Slc22a6	chr19	FALSE	FALSE
Slc22a18	chr7	FALSE	TRUE
Orm1	chr4	FALSE	TRUE
Orm2	chr4	FALSE	TRUE
Orm3	chr4	FALSE	TRUE
Slc25a15	chr8	FALSE	FALSE
Sqstm1	chr11	TRUE	FALSE
Osm	chr11	TRUE	TRUE
Osmr	chr15	FALSE	FALSE
Hspa4l	chr3	FALSE	FALSE
Otc	chrX	FALSE	FALSE
Cldn11	chr3	TRUE	TRUE
Otog	chr7	TRUE	FALSE
Otp	chr13	TRUE	TRUE
Otx1	chr11	TRUE	TRUE
Otx2	chr14	TRUE	TRUE
Ovol1	chr19	FALSE	TRUE
Oxt	chr2	TRUE	TRUE
Oxtr	chr6	TRUE	TRUE
Oca2	chr7	FALSE	FALSE
Mybbp1a	chr11	FALSE	FALSE
P2rx1	chr11	TRUE	TRUE
P2rx4	chr5	TRUE	FALSE
P2rx7	chr5	TRUE	FALSE
P2rx6	chr16	TRUE	TRUE
P2ry1	chr3	TRUE	TRUE
P2ry2	chr7	TRUE	TRUE
P4ha1	chr10	FALSE	FALSE
P4ha2	chr11	FALSE	TRUE
P4hb	chr11	FALSE	FALSE
Bloc1s6	chr2	TRUE	FALSE
Pabpc1	chr15	FALSE	FALSE
Pabpc2	chr18	FALSE	TRUE
Pafah1b2	chr9	FALSE	FALSE
Pafah1b3	chr7	FALSE	TRUE
Prdx1	chr4	FALSE	FALSE
Pah	chr10	FALSE	FALSE
Pak1	chr7	TRUE	FALSE
Pak3	chrX	TRUE	FALSE
Palm	chr10	TRUE	FALSE
Pam	chr1	FALSE	FALSE
Cntn3	chr6	TRUE	FALSE
Reg3b	chr6	FALSE	FALSE
Pappa	chr4	FALSE	TRUE
Pax1	chr2	FALSE	TRUE
Pax2	chr19	TRUE	TRUE
Pax3	chr1	TRUE	TRUE
Pax4	chr6	TRUE	TRUE
Pax5	chr4	TRUE	TRUE
Pax6	chr2	TRUE	TRUE
Pax7	chr4	TRUE	TRUE
Pax8	chr2	TRUE	FALSE
Pax9	chr12	FALSE	TRUE
Pbx1	chr1	TRUE	TRUE
Pbx2	chr17	TRUE	FALSE
Pbx3	chr2	TRUE	FALSE
Igbp1	chrX	FALSE	FALSE
Kat2b	chr17	TRUE	FALSE
Pcbp2	chr15	FALSE	FALSE
Pcdh10	chr3	FALSE	TRUE
Pcdh8	chr14	TRUE	TRUE
Pck1	chr2	FALSE	FALSE
Pcm1	chr8	TRUE	FALSE
Pcmt1	chr10	FALSE	FALSE
Pcna	chr2	FALSE	TRUE
Pcnt	chr10	TRUE	FALSE
Pcolce	chr5	FALSE	FALSE
Pcp2	chr8	FALSE	FALSE
Pcp4	chr16	TRUE	TRUE
Pcsk1	chr13	TRUE	FALSE
Pcsk2	chr2	TRUE	FALSE
Furin	chr7	FALSE	FALSE
Pcsk4	chr10	FALSE	TRUE
Pcsk5	chr19	FALSE	TRUE
Pcsk6	chr7	FALSE	TRUE
Pcsk7	chr9	FALSE	FALSE
Cdk16	chrX	TRUE	FALSE
Cdk18	chr1	TRUE	TRUE
Pctp	chr11	FALSE	FALSE
Pcx	chr19	FALSE	FALSE
Pdcd1	chr1	FALSE	TRUE
Pdcd2	chr17	FALSE	FALSE
Pdcd4	chr19	FALSE	FALSE
Pdcd6	chr13	FALSE	FALSE
Pdcd6ip	chr9	FALSE	FALSE
Pdcd11	chr19	FALSE	FALSE
Pde1a	chr2	FALSE	FALSE
Pde1b	chr15	TRUE	TRUE
Pde1c	chr6	TRUE	FALSE
Pde3b	chr7	FALSE	FALSE
Pde4a	chr9	TRUE	FALSE
Pde4b	chr4	FALSE	FALSE
Pde6d	chr1	TRUE	FALSE
Pde7a	chr3	FALSE	FALSE
Pde8a	chr7	FALSE	FALSE
Pde9a	chr17	TRUE	FALSE
Pde6b	chr5	TRUE	FALSE
Pde6g	chr11	TRUE	FALSE
Pdgfa	chr5	FALSE	TRUE
Pdgfb	chr15	TRUE	TRUE
Pdgfra	chr5	FALSE	TRUE
Pdgfrb	chr18	FALSE	TRUE
Pdha1	chrX	FALSE	FALSE
Pdha2	chr3	FALSE	FALSE
Padi1	chr4	FALSE	FALSE
Padi2	chr4	FALSE	FALSE
Padi3	chr4	FALSE	FALSE
Padi4	chr4	FALSE	FALSE
Pdk2	chr11	FALSE	TRUE
Enpp1	chr10	TRUE	FALSE
Enpp2	chr15	TRUE	FALSE
Pdpk1	chr17	TRUE	FALSE
Pdx1	chr5	FALSE	TRUE
Pdyn	chr2	TRUE	TRUE
Pea15a	chr1	FALSE	TRUE
Etv4	chr11	TRUE	TRUE
Pecam1	chr11	FALSE	FALSE
Peg3	chr7	FALSE	FALSE
Rhox5	chrX	FALSE	FALSE
Pemt	chr11	FALSE	FALSE
Penk	chr4	TRUE	TRUE
Pepd	chr7	FALSE	FALSE
Per1	chr11	FALSE	FALSE
Per2	chr1	TRUE	TRUE
Per3	chr4	FALSE	FALSE
Pex11a	chr7	FALSE	FALSE
Pex11b	chr3	FALSE	FALSE
Pex16	chr2	FALSE	TRUE
Pex7	chr10	TRUE	FALSE
Cfp	chrX	FALSE	FALSE
Pfdn2	chr1	FALSE	FALSE
Pfkfb1	chrX	FALSE	FALSE
Pfkfb2	chr1	FALSE	FALSE
Pfkl	chr10	FALSE	FALSE
Pfkm	chr15	FALSE	FALSE
Pfn1	chr11	TRUE	FALSE
Pfn2	chr3	TRUE	TRUE
Prf1	chr10	TRUE	TRUE
Cdk14	chr5	FALSE	FALSE
Pgam1	chr19	FALSE	FALSE
Pgf	chr12	FALSE	TRUE
Pgk1	chrX	FALSE	FALSE
Pgk2	chr17	FALSE	FALSE
Pgr	chr9	FALSE	FALSE
Abcb1b	chr5	TRUE	FALSE
Abcb4	chr5	FALSE	FALSE
Abcb1a	chr5	TRUE	FALSE
Phb1	chr11	TRUE	FALSE
Slc25a3	chr10	FALSE	FALSE
Phex	chrX	FALSE	FALSE
Phf2	chr13	FALSE	FALSE
Phka1	chrX	FALSE	FALSE
Phkg1	chr5	FALSE	FALSE
Phtf1	chr3	FALSE	FALSE
Phxr4	chr9	FALSE	FALSE
Pick1	chr15	TRUE	FALSE
Piga	chrX	FALSE	FALSE
Pigf	chr17	FALSE	TRUE
Pigr	chr1	TRUE	TRUE
Pik3c2a	chr7	FALSE	FALSE
Pik3c2g	chr6	FALSE	FALSE
Pik3ca	chr3	TRUE	FALSE
Pik3cd	chr4	FALSE	FALSE
Pik3r1	chr13	TRUE	TRUE
Pik3r2	chr8	FALSE	TRUE
Pik3r3	chr4	FALSE	FALSE
Pikfyve	chr1	TRUE	FALSE
Pim1	chr17	FALSE	TRUE
Pim2	chrX	FALSE	FALSE
Pip	chr6	TRUE	FALSE
Pip5k1c	chr10	TRUE	FALSE
Pip4k2a	chr2	FALSE	TRUE
Pip5k1b	chr19	FALSE	FALSE
Pira1	chr7	FALSE	FALSE
Pira2	chr7	FALSE	FALSE
Lilra6	chr7	FALSE	FALSE
Pirb	chr7	TRUE	FALSE
Pou1f1	chr16	TRUE	TRUE
Pitpna	chr11	TRUE	FALSE
Pitpnm1	chr19	FALSE	FALSE
Pitx1	chr13	TRUE	TRUE
Pitx2	chr3	TRUE	TRUE
Pitx3	chr19	TRUE	TRUE
Pja1	chrX	FALSE	TRUE
Pkm	chr9	FALSE	FALSE
Prkaca	chr8	TRUE	FALSE
Prkacb	chr3	TRUE	FALSE
Prkca	chr11	TRUE	FALSE
Prkcb	chr7	TRUE	FALSE
Prkcg	chr7	TRUE	FALSE
Prkcd	chr14	FALSE	TRUE
Prkce	chr17	TRUE	TRUE
Prkch	chr12	TRUE	TRUE
Prkci	chr3	TRUE	FALSE
Prkd1	chr12	TRUE	FALSE
Prkcq	chr2	FALSE	FALSE
Prkcz	chr4	TRUE	FALSE
Pkd1	chr17	TRUE	FALSE
Pkd2	chr5	TRUE	FALSE
Pkdrej	chr15	FALSE	TRUE
Pkia	chr3	FALSE	FALSE
Pkib	chr10	FALSE	FALSE
Pkig	chr2	FALSE	FALSE
Pklr	chr3	FALSE	FALSE
Pknox1	chr17	FALSE	FALSE
Pkp1	chr1	FALSE	TRUE
Prl3d1	chr13	FALSE	FALSE
Prl3b1	chr13	FALSE	FALSE
Lypla1	chr1	FALSE	FALSE
Pla2g1b	chr5	FALSE	FALSE
Pla2r1	chr2	FALSE	FALSE
Pla2g2a	chr4	FALSE	TRUE
Pla2g2c	chr4	FALSE	TRUE
Pla2g2d	chr4	FALSE	FALSE
Pla2g4a	chr1	FALSE	FALSE
Pla2g5	chr4	FALSE	FALSE
Plaa	chr4	TRUE	FALSE
Serpine1	chr5	FALSE	FALSE
Serpinb2	chr1	FALSE	FALSE
Papola	chr12	FALSE	FALSE
Plat	chr8	TRUE	FALSE
Plau	chr14	FALSE	TRUE
Plaur	chr7	FALSE	FALSE
Plcb1	chr2	TRUE	TRUE
Plcb2	chr2	TRUE	TRUE
Plcb3	chr19	FALSE	TRUE
Plcb4	chr2	TRUE	FALSE
Plcd1	chr9	FALSE	TRUE
Plcd4	chr1	FALSE	FALSE
Plcg1	chr2	TRUE	TRUE
Pld1	chr3	TRUE	FALSE
Pld2	chr11	TRUE	FALSE
Pld3	chr7	FALSE	FALSE
Plec	chr15	TRUE	TRUE
Prl2c3	chr13	FALSE	FALSE
Pa2g4	chr10	FALSE	FALSE
Prl7d1	chr13	FALSE	FALSE
Plg	chr17	TRUE	FALSE
Serpinf2	chr11	FALSE	FALSE
Plk1	chr7	TRUE	FALSE
Pln	chr10	TRUE	FALSE
Plod1	chr4	FALSE	FALSE
Plp1	chrX	TRUE	FALSE
Plp2	chrX	FALSE	FALSE
Lcp1	chr14	FALSE	FALSE
Plscr2	chr9	FALSE	FALSE
Pltp	chr2	FALSE	FALSE
Bpifa1	chr2	FALSE	FALSE
Plxna1	chr6	TRUE	TRUE
Plxna2	chr1	TRUE	TRUE
Plxna3	chrX	TRUE	FALSE
Pml	chr9	FALSE	FALSE
Pmp2	chr3	FALSE	FALSE
Pmp22	chr11	TRUE	TRUE
Pms2	chr5	FALSE	FALSE
Prrx1	chr1	TRUE	TRUE
Phox2b	chr5	TRUE	TRUE
Ppp1r14b	chr19	FALSE	TRUE
Pnliprp1	chr19	FALSE	FALSE
Pnliprp2	chr19	FALSE	FALSE
Pnmt	chr11	FALSE	TRUE
Pnn	chr12	FALSE	FALSE
Pnp	chr14	FALSE	FALSE
Septin5	chr16	TRUE	TRUE
Septin4	chr11	TRUE	FALSE
Pola1	chrX	FALSE	FALSE
Pola2	chr19	FALSE	FALSE
Polb	chr8	TRUE	FALSE
Pold1	chr7	FALSE	FALSE
Pold2	chr11	FALSE	FALSE
Pole	chr5	FALSE	FALSE
Pole2	chr12	FALSE	FALSE
Polg	chr7	FALSE	FALSE
Pomc	chr12	FALSE	TRUE
Pon1	chr6	FALSE	FALSE
Cnot7	chr8	FALSE	FALSE
Por	chr5	FALSE	FALSE
Pou2af1	chr9	FALSE	FALSE
Pou2f1	chr1	FALSE	FALSE
Pou2f2	chr7	FALSE	FALSE
Pou2f3	chr9	FALSE	FALSE
Pou3f1	chr4	TRUE	TRUE
Pou3f2	chr4	TRUE	TRUE
Pou3f3	chr1	TRUE	TRUE
Pou3f4	chrX	TRUE	TRUE
Pou4f1	chr14	TRUE	TRUE
Pou4f2	chr8	TRUE	TRUE
Pou4f3	chr18	TRUE	TRUE
Pou5f1	chr17	FALSE	TRUE
Pou6f1	chr15	FALSE	FALSE
Endou	chr15	FALSE	TRUE
Plpp1	chr13	FALSE	FALSE
Ppara	chr15	FALSE	FALSE
Ppard	chr17	TRUE	FALSE
Pparg	chr6	TRUE	FALSE
Ppargc1a	chr5	TRUE	FALSE
Scand1	chr2	FALSE	TRUE
Ppef2	chr5	TRUE	FALSE
Ppfibp2	chr7	TRUE	FALSE
Ctsa	chr2	FALSE	FALSE
Sypl1	chr12	FALSE	FALSE
Ppib	chr9	FALSE	FALSE
Ppic	chr18	FALSE	TRUE
Lgals3bp	chr11	FALSE	TRUE
Ppl	chr16	FALSE	TRUE
Ppm1a	chr12	FALSE	FALSE
Ppm1b	chr17	FALSE	FALSE
Ppox	chr1	FALSE	FALSE
Ppp1ca	chr19	FALSE	FALSE
Ppp1cb	chr5	FALSE	FALSE
Ppp1cc	chr5	TRUE	FALSE
Ppp1r1b	chr11	TRUE	TRUE
Ppp1r17	chr6	FALSE	TRUE
Ppp2ca	chr11	FALSE	FALSE
Ppp2cb	chr8	FALSE	FALSE
Ppp2r3d	chr9	FALSE	FALSE
Ppp3ca	chr3	TRUE	FALSE
Ppp3cb	chr14	TRUE	FALSE
Ppp3cc	chr14	TRUE	FALSE
Ppp3r1	chr11	TRUE	FALSE
Ppp3r2	chr4	FALSE	FALSE
Ppp5c	chr7	FALSE	TRUE
Inpp5k	chr11	FALSE	FALSE
Ppt1	chr4	TRUE	FALSE
Ppy	chr11	FALSE	TRUE
Npy4r	chr14	FALSE	TRUE
Mob4	chr1	FALSE	FALSE
Prep	chr10	FALSE	FALSE
Srgn	chr10	FALSE	FALSE
Prg2	chr2	FALSE	FALSE
Prim1	chr10	FALSE	FALSE
Prim2	chr1	FALSE	FALSE
Prkab1	chr5	FALSE	FALSE
Prkag1	chr15	FALSE	FALSE
Prkar1a	chr11	FALSE	FALSE
Prkar1b	chr5	TRUE	FALSE
Prkar2a	chr9	TRUE	FALSE
Prkar2b	chr12	TRUE	TRUE
Prkcsh	chr9	TRUE	FALSE
Prkdc	chr16	TRUE	FALSE
Prkg1	chr19	TRUE	FALSE
Prkg2	chr5	FALSE	FALSE
Mapk11	chr15	FALSE	TRUE
Mapk8ip1	chr2	FALSE	TRUE
Eif2ak2	chr17	FALSE	FALSE
Prkx	chrX	FALSE	FALSE
Prl	chr13	FALSE	FALSE
Prl4a1	chr13	FALSE	FALSE
Prl6a1	chr13	FALSE	FALSE
Prl8a6	chr13	FALSE	FALSE
Prl7a1	chr13	FALSE	FALSE
Prl7a2	chr13	FALSE	FALSE
Prlr	chr15	FALSE	FALSE
Prm1	chr16	FALSE	FALSE
Prm2	chr16	FALSE	FALSE
Prnp	chr2	TRUE	FALSE
Proc	chr18	FALSE	FALSE
Procr	chr2	FALSE	TRUE
Prodh	chr16	TRUE	TRUE
Prom1	chr5	TRUE	FALSE
Prop1	chr11	TRUE	FALSE
Pros1	chr16	FALSE	FALSE
Prox1	chr1	TRUE	TRUE
Prph	chr15	FALSE	TRUE
Prph2	chr17	TRUE	FALSE
Prpf4b	chr13	FALSE	FALSE
Prps1	chrX	TRUE	FALSE
Lgmn	chr12	TRUE	FALSE
Prss12	chr3	FALSE	FALSE
St14	chr9	TRUE	FALSE
Tmprss15	chr16	FALSE	FALSE
Prtn3	chr10	TRUE	TRUE
Prx	chr7	TRUE	FALSE
Psap	chr10	TRUE	FALSE
Cyth1	chr11	TRUE	FALSE
Helq	chr5	FALSE	FALSE
Cyth2	chr7	TRUE	FALSE
Cyth3	chr5	FALSE	FALSE
Psen1	chr12	TRUE	FALSE
Psen2	chr1	TRUE	FALSE
Psma2	chr13	FALSE	FALSE
Psma3	chr12	FALSE	FALSE
Psmb1	chr17	FALSE	FALSE
Psmb10	chr8	FALSE	TRUE
Psmb4	chr3	FALSE	FALSE
Psmb5	chr14	FALSE	FALSE
Psmb6	chr11	FALSE	FALSE
Psmb7	chr2	FALSE	FALSE
Psmc1	chr12	FALSE	FALSE
Psmc2	chr5	FALSE	FALSE
Psmc3	chr2	FALSE	FALSE
Psmc3ip	chr11	FALSE	FALSE
Psmc5	chr11	TRUE	FALSE
Psmd4	chr3	FALSE	FALSE
Psme1	chr14	FALSE	FALSE
Psme2	chr14	FALSE	FALSE
Psme3	chr11	FALSE	FALSE
Pipox	chr11	FALSE	FALSE
Bpifa2	chr2	FALSE	FALSE
Pspn	chr17	TRUE	FALSE
Pstpip1	chr9	FALSE	TRUE
Pstpip2	chr18	FALSE	FALSE
Rhox6	chrX	FALSE	FALSE
Ptafr	chr4	FALSE	FALSE
Ptbp1	chr10	TRUE	TRUE
Ptch1	chr13	TRUE	TRUE
Ptch2	chr4	FALSE	FALSE
Ptcra	chr17	FALSE	FALSE
Ptdss1	chr13	FALSE	FALSE
Pten	chr19	TRUE	FALSE
Atp12a	chr14	FALSE	TRUE
Dicer1	chr12	TRUE	FALSE
Pter	chr2	FALSE	FALSE
Bspry	chr4	FALSE	FALSE
Ptf1a	chr2	TRUE	TRUE
Sugct	chr13	FALSE	FALSE
Ptgdr	chr14	FALSE	FALSE
Tmc2	chr2	TRUE	FALSE
Ptgds	chr2	FALSE	TRUE
Mvd	chr8	FALSE	FALSE
Socs7	chr11	TRUE	FALSE
Prpf8	chr11	FALSE	FALSE
Ptger1	chr8	FALSE	TRUE
Casc3	chr11	FALSE	FALSE
Pcdha9	chr18	FALSE	FALSE
Pcdha3	chr18	FALSE	FALSE
Pcdha12	chr18	FALSE	FALSE
Sardh	chr2	FALSE	TRUE
Nlgn1	chr3	TRUE	FALSE
Ufsp2	chr8	FALSE	FALSE
Ptger2	chr14	FALSE	TRUE
Eif4a3	chr11	TRUE	FALSE
Mcrip1	chr11	FALSE	FALSE
Rwdd4a	chr8	FALSE	FALSE
Flna	chrX	TRUE	FALSE
Ptger3	chr3	TRUE	FALSE
Nadk	chr4	FALSE	FALSE
Stab1	chr14	FALSE	TRUE
Stab2	chr10	FALSE	FALSE
Ptger4	chr15	TRUE	TRUE
Pkhd1l1	chr15	TRUE	FALSE
Med9	chr11	FALSE	FALSE
Shkbp1	chr7	FALSE	FALSE
Edem1	chr6	FALSE	FALSE
Btnl10	chr11	FALSE	FALSE
Luc7l2	chr6	FALSE	FALSE
Bcas3	chr11	FALSE	FALSE
Lrrc4	chr6	TRUE	TRUE
Rspo1	chr4	FALSE	FALSE
Ptgfr	chr3	FALSE	FALSE
Wfdc12	chr2	FALSE	FALSE
Wfdc15b	chr2	FALSE	FALSE
Ptgfrn	chr3	FALSE	TRUE
Prom2	chr2	FALSE	TRUE
Tmem47	chrX	FALSE	FALSE
Ptgir	chr7	FALSE	TRUE
Ptgis	chr2	FALSE	TRUE
Hexim1	chr11	FALSE	TRUE
Hps4	chr5	FALSE	FALSE
Hps1	chr19	FALSE	TRUE
Ptgs1	chr2	TRUE	TRUE
Ptgs2	chr1	TRUE	FALSE
Pth	chr7	FALSE	FALSE
Pthlh	chr6	FALSE	TRUE
Pth1r	chr9	FALSE	TRUE
Phf21a	chr2	FALSE	FALSE
Slc25a36	chr9	FALSE	FALSE
Ptk2b	chr14	TRUE	TRUE
Nrbp1	chr5	FALSE	FALSE
Twf1	chr15	TRUE	FALSE
Ptma	chr1	FALSE	TRUE
Tmsb10	chr6	FALSE	TRUE
Tmsb4x	chrX	FALSE	TRUE
Ptn	chr6	TRUE	TRUE
Ptp4a1	chr1	FALSE	FALSE
Ptp4a2	chr4	FALSE	FALSE
Ptp4a3	chr15	FALSE	TRUE
Ptpn1	chr2	TRUE	FALSE
Ptpn11	chr5	TRUE	FALSE
Ptpn12	chr5	FALSE	FALSE
Ptpn13	chr5	TRUE	FALSE
Ptpn14	chr1	FALSE	TRUE
Dusp1	chr17	FALSE	FALSE
Ptpn18	chr1	FALSE	TRUE
Ptpn2	chr18	FALSE	FALSE
Ptpn20	chr14	FALSE	FALSE
Ptpn4	chr1	FALSE	FALSE
Ptpn5	chr7	TRUE	FALSE
Ptpn22	chr3	FALSE	FALSE
Sirpa	chr2	FALSE	TRUE
Ptpra	chr2	TRUE	FALSE
Ptprb	chr10	TRUE	TRUE
Ptprc	chr1	FALSE	FALSE
Ptprcap	chr19	FALSE	FALSE
Cabp7	chr11	FALSE	TRUE
Zfp286	chr11	FALSE	FALSE
Wdr81	chr11	FALSE	FALSE
Ttc36	chr9	TRUE	TRUE
Pla2g15	chr8	FALSE	FALSE
Ripk2	chr4	FALSE	FALSE
Ell2	chr13	FALSE	TRUE
Ptprd	chr4	TRUE	FALSE
Arhgdia	chr11	TRUE	TRUE
Abcg4	chr9	FALSE	FALSE
Ptpre	chr7	FALSE	TRUE
Rassf3	chr10	FALSE	TRUE
Ptprf	chr4	TRUE	TRUE
Ptprg	chr14	TRUE	TRUE
Ptprj	chr2	TRUE	FALSE
Ptprk	chr10	TRUE	FALSE
Ptpru	chr4	TRUE	TRUE
Lrrc75b	chr10	FALSE	TRUE
Ptprm	chr17	TRUE	TRUE
Ptprn	chr1	FALSE	TRUE
Ptprn2	chr12	TRUE	TRUE
Ptpro	chr6	TRUE	FALSE
Kcnh6	chr11	FALSE	TRUE
Rapgef6	chr11	FALSE	FALSE
Ptprr	chr10	FALSE	FALSE
Ptprs	chr17	TRUE	TRUE
Ptprt	chr2	TRUE	FALSE
Ptprz1	chr6	TRUE	FALSE
Cavin1	chr11	FALSE	TRUE
Lrrc3c	chr11	FALSE	TRUE
Pts	chr9	FALSE	FALSE
Ptx3	chr3	FALSE	TRUE
Igdcc3	chr9	TRUE	TRUE
Itgb4	chr11	TRUE	TRUE
Pura	chr18	TRUE	FALSE
Purb	chr11	FALSE	FALSE
Pvalb	chr15	TRUE	TRUE
Nectin2	chr7	FALSE	FALSE
Nacad	chr11	FALSE	TRUE
Pvt1	chr15	FALSE	TRUE
Dhrs11	chr11	FALSE	TRUE
Lrrc75a	chr11	FALSE	TRUE
Pex19	chr1	FALSE	FALSE
Cyb5d2	chr11	TRUE	FALSE
Abcd3	chr3	FALSE	FALSE
Abcd4	chr12	FALSE	FALSE
Pirt	chr11	TRUE	FALSE
Pxmp2	chr5	FALSE	FALSE
Pex2	chr3	TRUE	FALSE
Gm53	chr11	FALSE	TRUE
Pxn	chr5	FALSE	TRUE
Trpv1	chr11	TRUE	FALSE
Zfp3	chr11	FALSE	FALSE
Pex5	chr6	TRUE	FALSE
Or1e25	chr11	TRUE	FALSE
Pygm	chr19	FALSE	TRUE
Slu7	chr11	FALSE	FALSE
Qki	chr17	TRUE	FALSE
BC018473	chr11	FALSE	FALSE
Rab1a	chr11	FALSE	FALSE
Rab10	chr12	TRUE	FALSE
Rab11b	chr17	FALSE	FALSE
Rab12	chr17	FALSE	FALSE
C030037D09Rik	chr11	FALSE	FALSE
Msantd5l	chr11	FALSE	FALSE
Rab17	chr1	TRUE	TRUE
Rab18	chr18	TRUE	FALSE
Rab19	chr6	FALSE	FALSE
Rab20	chr8	FALSE	TRUE
Rab22a	chr2	FALSE	FALSE
Rab23	chr1	TRUE	FALSE
Rab24	chr13	FALSE	FALSE
Rab33a	chrX	FALSE	FALSE
Rab33b	chr3	FALSE	FALSE
Ripor2	chr13	TRUE	FALSE
Rab3a	chr8	TRUE	TRUE
Rab3d	chr9	FALSE	FALSE
Rab4a	chr8	TRUE	FALSE
Rab4b	chr7	FALSE	FALSE
Rab5b	chr10	FALSE	FALSE
Rab5c	chr11	FALSE	FALSE
Zfp184	chr13	FALSE	FALSE
Rab6a	chr7	FALSE	FALSE
Dennd5a	chr7	TRUE	FALSE
Kif20a	chr18	FALSE	FALSE
Rab7	chr6	TRUE	FALSE
Rabggtb	chr3	FALSE	FALSE
Rac1	chr5	TRUE	FALSE
Rac2	chr15	FALSE	TRUE
Rad1	chr15	FALSE	FALSE
Rad17	chr13	FALSE	FALSE
Rad21	chr15	TRUE	FALSE
Rad23a	chr8	FALSE	TRUE
Rad23b	chr4	FALSE	FALSE
Rad50	chr11	FALSE	FALSE
Rad51	chr2	FALSE	FALSE
Rad51ap1	chr6	FALSE	FALSE
Rad51b	chr12	FALSE	FALSE
Rad51d	chr11	FALSE	FALSE
Rad52	chr6	FALSE	FALSE
Rad54l	chr4	FALSE	FALSE
Rad9a	chr19	FALSE	FALSE
Rnf185	chr11	FALSE	FALSE
Raet1c	chr10	FALSE	FALSE
Rag1	chr2	TRUE	TRUE
Zbtb12	chr17	FALSE	FALSE
Rag2	chr2	FALSE	FALSE
Hspa1a	chr17	FALSE	TRUE
Abhd16a	chr17	FALSE	FALSE
Rab34	chr11	FALSE	TRUE
Rai1	chr11	FALSE	TRUE
Aldh1a2	chr9	TRUE	FALSE
Kdm4b	chr17	TRUE	TRUE
Mcfd2	chr17	FALSE	FALSE
Raly	chr2	FALSE	FALSE
Eme2	chr17	FALSE	FALSE
Ran	chr5	FALSE	FALSE
Ranbp1	chr16	TRUE	FALSE
Ranbp2	chr10	FALSE	FALSE
Rangap1	chr15	TRUE	FALSE
Rasgrp2	chr19	FALSE	TRUE
Rapsn	chr2	TRUE	FALSE
Rara	chr11	TRUE	TRUE
Rarg	chr15	TRUE	TRUE
Mtmr11	chr3	FALSE	FALSE
Rasa3	chr8	FALSE	TRUE
Rasal1	chr5	TRUE	FALSE
Rasd1	chr11	FALSE	TRUE
Rasgrf1	chr9	TRUE	FALSE
Rasgrf2	chr13	TRUE	FALSE
Rasgrp1	chr2	FALSE	TRUE
Slfnl1	chr4	FALSE	FALSE
Cnksr1	chr4	FALSE	TRUE
Rimkla	chr4	FALSE	FALSE
Airim	chr4	FALSE	FALSE
Rasl2-9	chr7	FALSE	FALSE
Gm5	chr5	FALSE	FALSE
Vps37d	chr5	FALSE	FALSE
Rax	chr18	TRUE	TRUE
Trpv5	chr6	FALSE	FALSE
Moxd2	chr6	FALSE	FALSE
Tet3	chr6	FALSE	FALSE
Mical3	chr6	FALSE	FALSE
Reps2	chrX	FALSE	FALSE
Tmprss11a	chr5	FALSE	FALSE
Serpina16	chr12	FALSE	FALSE
Klf11	chr12	FALSE	TRUE
Btg1c	chrX	FALSE	FALSE
Rhox11	chrX	FALSE	FALSE
