gene_name	chr	is_neuronal	k119ub_predicted
Fam222a	chr5	FALSE	FALSE
Fam241a	chr3	FALSE	TRUE
Fam241b	chr10	FALSE	TRUE
Fam243	chr16	FALSE	TRUE
Fam3c	chr6	FALSE	TRUE
Fam43a	chr16	FALSE	TRUE
Fam43b	chr4	FALSE	FALSE
Fam50b	chr13	FALSE	TRUE
Fam53a	chr5	FALSE	TRUE
Fam53b	chr7	FALSE	FALSE
Fam72a	chr1	FALSE	TRUE
Fam76b	chr9	FALSE	TRUE
Fam78a	chr2	FALSE	FALSE
Fam78b	chr1	FALSE	TRUE
Fam81b	chr13	FALSE	TRUE
Fam83a	chr15	FALSE	TRUE
Fam83d	chr2	FALSE	FALSE
Fam83f	chr15	FALSE	FALSE
Fam83g	chr11	FALSE	FALSE
Fam89a	chr8	FALSE	FALSE
Fam89b	chr19	FALSE	TRUE
Fam90a1b	chrX	FALSE	TRUE
Fam91a1	chr15	FALSE	TRUE
Fam98a	chr17	FALSE	TRUE
Fam98b	chr2	FALSE	FALSE
Fancb	chrX	FALSE	TRUE
Fancc	chr13	TRUE	TRUE
Fancf	chr7	FALSE	TRUE
Fank1	chr7	FALSE	TRUE
Fap	chr2	FALSE	TRUE
Far1	chr7	FALSE	TRUE
Far2	chr6	FALSE	TRUE
Farp1	chr14	TRUE	TRUE
Fars2	chr13	FALSE	TRUE
Fas	chr19	TRUE	FALSE
Fasn	chr11	FALSE	TRUE
Fastk	chr5	FALSE	TRUE
Fastkd3	chr13	FALSE	TRUE
Fat1	chr8	FALSE	TRUE
Fat2	chr11	FALSE	FALSE
Fat3	chr9	TRUE	FALSE
Fat4	chr3	TRUE	TRUE
Faxc	chr4	FALSE	TRUE
Fbf1	chr11	FALSE	FALSE
Fbh1	chr2	FALSE	FALSE
Fblim1	chr4	FALSE	FALSE
Fbln1	chr15	FALSE	FALSE
Fbln2	chr6	FALSE	FALSE
Fbln5	chr12	FALSE	TRUE
Fbln7	chr2	FALSE	TRUE
Fbn1	chr2	FALSE	FALSE
Fbn2	chr18	FALSE	FALSE
Fbrsl1	chr5	FALSE	TRUE
Fbxl13	chr5	FALSE	TRUE
Fbxl14	chr6	FALSE	FALSE
Fbxl15	chr19	FALSE	TRUE
Fbxl16	chr17	FALSE	FALSE
Fbxl17	chr17	TRUE	TRUE
Fbxl21	chr13	FALSE	TRUE
Fbxl4	chr4	FALSE	TRUE
Fbxl6	chr15	FALSE	TRUE
Fbxl7	chr15	FALSE	FALSE
Fbxl8	chr8	FALSE	TRUE
Fbxo10	chr4	FALSE	TRUE
Fbxo15	chr18	FALSE	TRUE
Fbxo2	chr4	TRUE	FALSE
Fbxo24	chr5	TRUE	TRUE
Fbxo25	chr8	FALSE	TRUE
Fbxo28	chr1	FALSE	FALSE
Fbxo31	chr8	TRUE	FALSE
Fbxo32	chr15	FALSE	TRUE
Fbxo33	chr12	FALSE	TRUE
Fbxo39	chr11	FALSE	FALSE
Fbxo41	chr6	TRUE	TRUE
Fbxo43	chr15	FALSE	TRUE
Fbxo44	chr4	FALSE	FALSE
Fbxo5	chr10	FALSE	TRUE
Fbxo7	chr10	TRUE	TRUE
Fbxo8	chr8	FALSE	TRUE
Fbxo9	chr9	FALSE	TRUE
Fbxw11	chr11	TRUE	TRUE
Fbxw4	chr19	FALSE	FALSE
Fbxw5	chr2	FALSE	TRUE
Fbxw7	chr3	TRUE	TRUE
Fbxw8	chr5	TRUE	FALSE
Fcamr	chr1	FALSE	FALSE
Fcer2a	chr8	FALSE	TRUE
Fcho1	chr8	FALSE	TRUE
Fcho2	chr13	TRUE	TRUE
Fchsd1	chr18	TRUE	TRUE
Fchsd2	chr7	TRUE	TRUE
Fcmr	chr1	FALSE	FALSE
Fcnb	chr2	FALSE	FALSE
Fcrl6	chr1	FALSE	TRUE
Fcrlb	chr1	FALSE	TRUE
Fdft1	chr14	FALSE	TRUE
Fdps	chr3	FALSE	TRUE
Fech	chr18	FALSE	TRUE
Fem1al	chr11	FALSE	FALSE
Fem1c	chr18	FALSE	TRUE
Fer	chr17	FALSE	TRUE
Fer1l6	chr15	FALSE	FALSE
Ferd3l	chr12	TRUE	FALSE
Fermt1	chr2	FALSE	FALSE
Fermt2	chr14	FALSE	TRUE
Fes	chr7	TRUE	FALSE
Fev	chr1	TRUE	FALSE
Fez1	chr9	TRUE	TRUE
Fez2	chr17	FALSE	TRUE
Fezf1	chr6	TRUE	FALSE
Fezf2	chr14	TRUE	FALSE
Fgd2	chr17	FALSE	FALSE
Fgd4	chr16	FALSE	TRUE
Fgd5	chr6	FALSE	FALSE
Fgd6	chr10	FALSE	TRUE
Fgf1	chr18	TRUE	TRUE
Fgf10	chr13	TRUE	FALSE
Fgf11	chr11	TRUE	FALSE
Fgf12	chr16	TRUE	FALSE
Fgf13	chrX	TRUE	TRUE
Fgf14	chr14	TRUE	FALSE
Fgf15	chr7	TRUE	FALSE
Fgf16	chrX	TRUE	FALSE
Fgf17	chr14	TRUE	TRUE
Fgf18	chr11	TRUE	FALSE
Fgf2	chr3	TRUE	FALSE
Fgf20	chr8	TRUE	TRUE
Fgf22	chr10	TRUE	TRUE
Fgf23	chr6	TRUE	FALSE
Fgf3	chr7	TRUE	FALSE
Fgf4	chr7	TRUE	FALSE
Fgf5	chr5	TRUE	FALSE
Fgf8	chr19	TRUE	FALSE
Fgf9	chr14	TRUE	TRUE
Fgfbp1	chr5	FALSE	TRUE
Fgfbp3	chr19	TRUE	TRUE
Fgfr1	chr8	TRUE	FALSE
Fgfr2	chr7	TRUE	FALSE
Fgfr3	chr5	TRUE	FALSE
Fgfr4	chr13	FALSE	FALSE
Fgfrl1	chr5	FALSE	FALSE
Fgg	chr3	FALSE	TRUE
Fggy	chr4	TRUE	TRUE
Fgl2	chr5	TRUE	TRUE
Fgr	chr4	FALSE	TRUE
Fh1	chr1	FALSE	TRUE
Fhad1	chr4	FALSE	TRUE
Fhdc1	chr3	FALSE	FALSE
Fhit	chr14	FALSE	TRUE
Fhl2	chr1	FALSE	TRUE
Fhl3	chr4	FALSE	FALSE
Fhod1	chr8	FALSE	TRUE
Fhod3	chr18	FALSE	FALSE
Fibcd1	chr2	FALSE	FALSE
Fibin	chr2	FALSE	FALSE
Fign	chr2	FALSE	FALSE
Fignl1	chr11	FALSE	TRUE
Fignl2	chr15	FALSE	FALSE
Filip1l	chr16	FALSE	FALSE
Fip1l1	chr5	FALSE	TRUE
Fjx1	chr2	FALSE	TRUE
Fkbp11	chr15	FALSE	FALSE
Fkbp14	chr6	FALSE	TRUE
Fkbp1b	chr12	TRUE	TRUE
Fkbp3	chr12	FALSE	TRUE
Fkbp4	chr6	TRUE	FALSE
Fkbp5	chr17	FALSE	FALSE
Fkbp7	chr2	FALSE	TRUE
Fkrp	chr7	TRUE	FALSE
Fli1	chr9	FALSE	FALSE
Flna	chrX	TRUE	TRUE
Flnb	chr14	FALSE	TRUE
Flnc	chr6	FALSE	FALSE
Flrt1	chr19	TRUE	FALSE
Flrt2	chr12	TRUE	TRUE
Flrt3	chr2	TRUE	TRUE
Flt1	chr5	TRUE	FALSE
Flt3	chr5	TRUE	TRUE
Flt4	chr11	FALSE	FALSE
Flvcr1	chr1	FALSE	TRUE
Flvcr2	chr12	TRUE	FALSE
Fmn1	chr2	FALSE	FALSE
Fmn2	chr1	FALSE	TRUE
Fmnl1	chr11	FALSE	TRUE
Fmnl2	chr2	FALSE	TRUE
Fmnl3	chr15	FALSE	FALSE
Fmo1	chr1	FALSE	TRUE
Fmo9	chr1	FALSE	TRUE
Fmod	chr1	FALSE	FALSE
Fnbp1l	chr3	FALSE	TRUE
Fndc1	chr17	FALSE	FALSE
Fndc10	chr4	FALSE	TRUE
Fndc11	chr2	FALSE	FALSE
Fndc3a	chr14	FALSE	TRUE
Fndc3b	chr3	FALSE	TRUE
Fndc3c1	chrX	FALSE	FALSE
Fndc4	chr5	FALSE	TRUE
Fndc5	chr4	FALSE	FALSE
Fndc7	chr3	FALSE	TRUE
Fnip2	chr3	FALSE	TRUE
Fntb	chr12	FALSE	TRUE
Focad	chr4	FALSE	TRUE
Fos	chr12	TRUE	TRUE
Fosb	chr7	FALSE	TRUE
Fosl1	chr19	TRUE	FALSE
Fosl2	chr5	FALSE	TRUE
Foxa1	chr12	TRUE	FALSE
Foxa2	chr2	TRUE	TRUE
Foxb1	chr9	TRUE	FALSE
Foxb2	chr19	FALSE	FALSE
Foxc1	chr13	TRUE	FALSE
Foxc2	chr8	FALSE	FALSE
Foxd1	chr13	TRUE	FALSE
Foxd2	chr4	FALSE	FALSE
Foxd3	chr4	FALSE	FALSE
Foxd4	chr19	FALSE	FALSE
Foxe1	chr4	FALSE	FALSE
Foxf1	chr8	FALSE	FALSE
Foxg1	chr12	TRUE	FALSE
Foxi1	chr11	FALSE	FALSE
Foxi2	chr7	FALSE	FALSE
Foxi3	chr6	FALSE	FALSE
Foxj1	chr11	TRUE	FALSE
Foxj2	chr6	FALSE	TRUE
Foxk1	chr5	FALSE	FALSE
Foxl1	chr8	FALSE	FALSE
Foxn2	chr17	FALSE	TRUE
Foxn3	chr12	FALSE	FALSE
Foxn4	chr5	TRUE	FALSE
Foxo1	chr3	TRUE	TRUE
Foxo3	chr10	TRUE	TRUE
Foxo4	chrX	FALSE	TRUE
Foxo6	chr4	TRUE	FALSE
Foxp1	chr6	TRUE	FALSE
Foxp2	chr6	TRUE	TRUE
Foxp4	chr17	FALSE	FALSE
Foxq1	chr13	TRUE	FALSE
Foxred2	chr15	FALSE	FALSE
Foxs1	chr2	TRUE	TRUE
Fpr2	chr17	FALSE	TRUE
Fra10ac1	chr19	FALSE	TRUE
Fras1	chr5	FALSE	FALSE
Frat1	chr19	FALSE	TRUE
Frem1	chr4	FALSE	FALSE
Frem2	chr3	FALSE	TRUE
Frg1	chr8	FALSE	TRUE
Frk	chr10	FALSE	TRUE
Frmd3	chr4	FALSE	TRUE
Frmd4a	chr2	FALSE	TRUE
Frmd4b	chr6	FALSE	FALSE
Frmd5	chr2	FALSE	FALSE
Frmd6	chr12	FALSE	TRUE
Frmpd1	chr4	FALSE	FALSE
Frmpd3	chrX	FALSE	TRUE
Frmpd4	chrX	TRUE	TRUE
Frrs1	chr3	FALSE	TRUE
Fry	chr5	TRUE	TRUE
Fryl	chr5	TRUE	TRUE
Frzb	chr2	FALSE	TRUE
Fscb	chr12	FALSE	TRUE
Fscn1	chr5	FALSE	FALSE
Fscn2	chr11	TRUE	FALSE
Fsd1l	chr4	FALSE	TRUE
Fsip1	chr2	TRUE	TRUE
Fst	chr13	FALSE	FALSE
Fstl1	chr16	FALSE	TRUE
Fstl3	chr10	FALSE	TRUE
Fstl4	chr11	TRUE	FALSE
Fstl5	chr3	FALSE	TRUE
Ftcd	chr10	FALSE	FALSE
Ftmt	chr18	FALSE	TRUE
Fto	chr8	TRUE	FALSE
Fubp3	chr2	FALSE	FALSE
Fundc1	chrX	FALSE	TRUE
Furin	chr7	FALSE	TRUE
Fut1	chr7	TRUE	TRUE
Fut10	chr8	TRUE	TRUE
Fut4	chr9	FALSE	FALSE
Fut7	chr2	FALSE	TRUE
Fut8	chr12	FALSE	TRUE
Fut9	chr4	TRUE	TRUE
Fxr1	chr3	TRUE	FALSE
Fxyd2	chr9	FALSE	TRUE
Fxyd5	chr7	FALSE	FALSE
Fxyd6	chr9	FALSE	TRUE
Fxyd7	chr7	FALSE	FALSE
Fyb2	chr4	FALSE	FALSE
Fyco1	chr9	FALSE	FALSE
Fyn	chr10	TRUE	TRUE
Fzd1	chr5	TRUE	TRUE
Fzd2	chr11	TRUE	FALSE
Fzd3	chr14	TRUE	TRUE
Fzd4	chr7	TRUE	TRUE
Fzd5	chr1	TRUE	FALSE
Fzd6	chr15	TRUE	FALSE
Fzd7	chr1	FALSE	TRUE
Fzd8	chr18	FALSE	TRUE
Fzd9	chr5	TRUE	FALSE
G0s2	chr1	FALSE	TRUE
G2e3	chr12	FALSE	TRUE
G3bp1	chr11	FALSE	FALSE
G6pc2	chr2	FALSE	TRUE
Gab1	chr8	FALSE	TRUE
Gab2	chr7	FALSE	TRUE
Gabbr2	chr4	TRUE	FALSE
Gabpa	chr16	FALSE	TRUE
Gabra1	chr11	TRUE	TRUE
Gabra2	chr5	TRUE	TRUE
Gabra4	chr5	TRUE	TRUE
Gabra5	chr7	TRUE	FALSE
Gabrb1	chr5	TRUE	TRUE
Gabrb2	chr11	TRUE	TRUE
Gabrb3	chr7	TRUE	TRUE
Gabrd	chr4	TRUE	FALSE
Gabre	chrX	TRUE	TRUE
Gabrg1	chr5	TRUE	TRUE
Gabrg2	chr11	TRUE	TRUE
Gabrr2	chr4	TRUE	TRUE
Gad1	chr2	FALSE	FALSE
Gad2	chr2	FALSE	FALSE
Gadd45a	chr6	FALSE	TRUE
Gadd45g	chr13	FALSE	TRUE
Gal	chr19	TRUE	FALSE
Gal3st2b	chr1	FALSE	TRUE
Galc	chr12	TRUE	TRUE
Galk1	chr11	FALSE	FALSE
Galm	chr17	FALSE	TRUE
Galns	chr8	FALSE	TRUE
Galnt10	chr11	FALSE	FALSE
Galnt12	chr4	FALSE	FALSE
Galnt13	chr2	FALSE	TRUE
Galnt14	chr17	FALSE	TRUE
Galnt15	chr14	FALSE	TRUE
Galnt16	chr12	FALSE	FALSE
Galnt17	chr5	FALSE	FALSE
Galnt18	chr7	FALSE	FALSE
Galnt2	chr8	FALSE	FALSE
Galnt3	chr2	FALSE	FALSE
Galnt4	chr10	FALSE	TRUE
Galnt5	chr2	FALSE	TRUE
Galnt6	chr15	FALSE	FALSE
Galnt7	chr8	FALSE	TRUE
Galnt9	chr5	FALSE	TRUE
Galntl6	chr8	FALSE	TRUE
Galr1	chr18	FALSE	FALSE
Galr2	chr11	TRUE	FALSE
Galr3	chr15	FALSE	TRUE
Gamt	chr10	FALSE	FALSE
Ganc	chr2	FALSE	TRUE
Gap43	chr16	TRUE	TRUE
Gapdh	chr6	TRUE	FALSE
Gapt	chr13	FALSE	TRUE
Garem1	chr18	FALSE	TRUE
Garem2	chr5	TRUE	TRUE
Garnl3	chr2	FALSE	FALSE
Gas1	chr13	TRUE	FALSE
Gas2	chr7	FALSE	FALSE
Gas2l3	chr10	FALSE	TRUE
Gas6	chr8	TRUE	TRUE
Gas7	chr11	TRUE	TRUE
Gask1a	chr9	FALSE	FALSE
Gask1b	chr3	FALSE	TRUE
Gata2	chr6	TRUE	FALSE
Gata3	chr2	TRUE	TRUE
Gata4	chr14	FALSE	FALSE
Gata5	chr2	FALSE	FALSE
Gata6	chr18	FALSE	FALSE
Gatad2a	chr8	TRUE	TRUE
Gatb	chr3	FALSE	TRUE
Gatd3a	chr10	FALSE	TRUE
Gatm	chr2	TRUE	TRUE
Gba2	chr4	TRUE	TRUE
Gbe1	chr16	TRUE	TRUE
Gbf1	chr19	FALSE	TRUE
Gbp3	chr3	FALSE	FALSE
Gbp5	chr3	FALSE	FALSE
Gbp7	chr3	FALSE	FALSE
Gbx1	chr5	TRUE	TRUE
Gbx2	chr1	TRUE	FALSE
Gc	chr5	FALSE	TRUE
Gca	chr2	FALSE	TRUE
Gcat	chr15	FALSE	TRUE
Gcc1	chr6	FALSE	TRUE
Gcdh	chr8	FALSE	TRUE
Gcg	chr2	FALSE	TRUE
Gch1	chr14	TRUE	FALSE
Gchfr	chr2	FALSE	FALSE
Gck	chr11	FALSE	TRUE
Gclm	chr3	TRUE	TRUE
Gcnt1	chr19	FALSE	TRUE
Gcnt2	chr13	FALSE	FALSE
Gcnt4	chr13	FALSE	TRUE
Gcsam	chr16	FALSE	TRUE
Gcsh	chr8	FALSE	TRUE
Gda	chr19	FALSE	FALSE
Gdap1	chr1	FALSE	TRUE
Gde1	chr7	FALSE	FALSE
Gdf1	chr8	FALSE	FALSE
Gdf10	chr14	TRUE	TRUE
Gdf11	chr10	TRUE	FALSE
Gdf15	chr8	FALSE	TRUE
Gdf2	chr14	TRUE	TRUE
Gdf6	chr4	TRUE	FALSE
Gdf7	chr12	TRUE	TRUE
Gdnf	chr15	TRUE	FALSE
Gdpd2	chrX	FALSE	FALSE
Gdpd5	chr7	TRUE	FALSE
Gem	chr4	FALSE	TRUE
Gemin8	chrX	FALSE	TRUE
Gen1	chr12	FALSE	TRUE
Get1	chr16	TRUE	TRUE
Gfi1	chr5	TRUE	FALSE
Gfod1	chr13	FALSE	TRUE
Gfpt2	chr11	FALSE	FALSE
Gfra1	chr19	TRUE	FALSE
Gfra2	chr14	TRUE	TRUE
Gfra3	chr18	TRUE	FALSE
Gfy	chr7	TRUE	FALSE
Ggh	chr4	FALSE	TRUE
Ggn	chr7	FALSE	FALSE
Ggt1	chr10	FALSE	FALSE
Ggt5	chr10	FALSE	TRUE
Ggta1	chr2	FALSE	TRUE
Ghitm	chr14	FALSE	TRUE
Ghr	chr15	FALSE	TRUE
Ghrhr	chr6	TRUE	TRUE
Ghsr	chr3	TRUE	FALSE
Gin1	chr1	FALSE	TRUE
Gins2	chr8	FALSE	FALSE
Gipc2	chr3	FALSE	TRUE
Git1	chr11	TRUE	TRUE
Git2	chr5	TRUE	FALSE
Gja1	chr10	TRUE	TRUE
Gja4	chr4	FALSE	FALSE
Gja5	chr3	FALSE	FALSE
Gja8	chr3	FALSE	FALSE
Gjb1	chrX	FALSE	TRUE
Gjb2	chr14	TRUE	FALSE
Gjb3	chr4	FALSE	FALSE
Gjb5	chr4	FALSE	FALSE
Gjb6	chr14	TRUE	FALSE
Gjc1	chr11	TRUE	FALSE
Gjc2	chr11	TRUE	FALSE
Gjd3	chr11	FALSE	FALSE
Gk	chrX	FALSE	TRUE
Gk2	chr5	FALSE	TRUE
Gkn3	chr6	FALSE	FALSE
Glb1l2	chr9	FALSE	FALSE
Glcci1	chr6	FALSE	TRUE
Glce	chr9	FALSE	FALSE
Gldc	chr19	FALSE	FALSE
Gli1	chr10	TRUE	FALSE
Gli2	chr1	TRUE	FALSE
Glipr2	chr4	FALSE	TRUE
Glis1	chr4	FALSE	FALSE
Glis2	chr16	TRUE	TRUE
Glis3	chr19	FALSE	TRUE
Glp1r	chr17	TRUE	FALSE
Glra1	chr11	TRUE	FALSE
Glra4	chrX	TRUE	FALSE
Glrb	chr3	TRUE	TRUE
Glrp1	chr1	FALSE	FALSE
Glrx	chr13	FALSE	TRUE
Glrx2	chr1	FALSE	TRUE
Glrx5	chr12	FALSE	TRUE
Gls	chr1	TRUE	TRUE
Gls2	chr10	FALSE	TRUE
Glt28d2	chr3	FALSE	FALSE
Glt8d2	chr10	FALSE	TRUE
Gltp	chr5	FALSE	TRUE
Gm10033	chr8	FALSE	TRUE
Gm10220	chr5	FALSE	FALSE
Gm1043	chr5	FALSE	TRUE
Gm11733	chr11	FALSE	FALSE
Gm11992	chr11	FALSE	TRUE
Gm12216	chr11	FALSE	TRUE
Gm12695	chr4	FALSE	TRUE
Gm12830	chr4	FALSE	FALSE
Gm13090	chr4	FALSE	FALSE
Gm13271	chr4	FALSE	FALSE
Gm13283	chr4	FALSE	TRUE
Gm13288	chr4	FALSE	TRUE
Gm13539	chr2	FALSE	FALSE
Gm13889	chr2	FALSE	TRUE
Gm14137	chr2	FALSE	FALSE
Gm15217	chr14	FALSE	TRUE
Gm16223	chr5	FALSE	TRUE
Gm19410	chr8	FALSE	FALSE
Gm1979	chr5	FALSE	TRUE
Gm19935	chr8	FALSE	FALSE
Gm266	chr12	FALSE	FALSE
Gm3383	chr14	FALSE	TRUE
Gm3646	chr1	FALSE	TRUE
Gm44502	chr15	FALSE	TRUE
Gm45521	chr14	FALSE	FALSE
Gm4791	chr9	FALSE	FALSE
Gm4792	chr10	FALSE	TRUE
Gm5148	chr3	FALSE	TRUE
Gm525	chr11	FALSE	TRUE
Gm527	chr12	TRUE	TRUE
Gm5460	chr14	FALSE	TRUE
Gm5485	chr16	FALSE	TRUE
Gm572	chr4	FALSE	FALSE
Gm7361	chr5	FALSE	TRUE
Gm7694	chr1	FALSE	FALSE
Gm815	chr19	FALSE	TRUE
Gm826	chr2	FALSE	TRUE
Gm8439	chr4	FALSE	TRUE
Gm9376	chr14	FALSE	FALSE
Gm973	chr1	FALSE	FALSE
Gmds	chr13	FALSE	TRUE
Gmfb	chr14	TRUE	TRUE
Gmnc	chr16	TRUE	TRUE
Gmpr	chr13	FALSE	TRUE
Gmps	chr3	FALSE	TRUE
Gna14	chr19	FALSE	FALSE
Gnai1	chr5	TRUE	TRUE
Gnai2	chr9	TRUE	FALSE
Gnai3	chr3	FALSE	TRUE
Gnal	chr18	TRUE	TRUE
Gnao1	chr8	TRUE	FALSE
Gnaq	chr19	TRUE	TRUE
Gnas	chr2	TRUE	TRUE
Gnat1	chr9	TRUE	FALSE
Gnaz	chr10	FALSE	TRUE
Gnb2	chr5	FALSE	FALSE
Gnb4	chr3	FALSE	TRUE
Gnb5	chr9	FALSE	TRUE
Gng10	chr4	FALSE	TRUE
Gng12	chr6	FALSE	TRUE
Gng13	chr17	TRUE	FALSE
Gng2	chr14	FALSE	TRUE
Gng4	chr13	FALSE	TRUE
Gng5	chr3	FALSE	FALSE
Gng7	chr10	FALSE	TRUE
Gng8	chr7	FALSE	TRUE
Gnmt	chr17	FALSE	TRUE
Gnpda1	chr18	FALSE	TRUE
Gnpda2	chr5	FALSE	TRUE
Gnptab	chr10	FALSE	TRUE
Gns	chr10	FALSE	TRUE
Golga4	chr9	TRUE	TRUE
Golga5	chr12	FALSE	FALSE
Golga7b	chr19	FALSE	TRUE
Golim4	chr3	FALSE	TRUE
Golph3	chr15	FALSE	TRUE
Gopc	chr10	FALSE	TRUE
Gorab	chr1	TRUE	TRUE
Got2	chr8	FALSE	FALSE
Gp1bb	chr16	FALSE	TRUE
Gp5	chr16	FALSE	FALSE
Gp9	chr6	FALSE	FALSE
Gpa33	chr1	FALSE	FALSE
Gpam	chr19	FALSE	TRUE
Gpat3	chr5	FALSE	FALSE
Gpat4	chr8	FALSE	TRUE
Gpatch2	chr1	FALSE	TRUE
Gpatch2l	chr12	FALSE	TRUE
Gpbp1	chr13	FALSE	TRUE
Gpc1	chr1	TRUE	FALSE
Gpc2	chr5	TRUE	TRUE
Gpc3	chrX	FALSE	FALSE
Gpc4	chrX	TRUE	TRUE
Gpc5	chr14	FALSE	FALSE
Gpc6	chr14	TRUE	TRUE
Gpd1	chr15	FALSE	TRUE
Gpd1l	chr9	FALSE	TRUE
Gpd2	chr2	FALSE	TRUE
Gper1	chr5	TRUE	TRUE
Gphb5	chr12	FALSE	TRUE
Gphn	chr12	TRUE	TRUE
Gpihbp1	chr15	FALSE	FALSE
Gpld1	chr13	FALSE	TRUE
Gpm6a	chr8	TRUE	TRUE
Gpm6b	chrX	TRUE	TRUE
Gpnmb	chr6	FALSE	FALSE
Gpr108	chr17	FALSE	TRUE
Gpr12	chr5	FALSE	FALSE
Gpr132	chr12	FALSE	FALSE
Gpr135	chr12	FALSE	TRUE
Gpr137	chr19	FALSE	TRUE
Gpr139	chr7	FALSE	TRUE
Gpr142	chr11	FALSE	TRUE
Gpr146	chr5	FALSE	FALSE
Gpr149	chr3	FALSE	FALSE
Gpr150	chr13	FALSE	TRUE
Gpr151	chr18	TRUE	FALSE
Gpr153	chr4	FALSE	TRUE
Gpr155	chr2	TRUE	TRUE
Gpr156	chr16	FALSE	FALSE
Gpr157	chr4	TRUE	FALSE
Gpr158	chr2	TRUE	TRUE
Gpr160	chr3	FALSE	TRUE
Gpr161	chr1	TRUE	TRUE
Gpr165	chrX	FALSE	TRUE
Gpr171	chr3	TRUE	FALSE
Gpr176	chr2	FALSE	TRUE
Gpr179	chr11	TRUE	FALSE
Gpr180	chr14	FALSE	TRUE
Gpr19	chr6	FALSE	TRUE
Gpr20	chr15	FALSE	FALSE
Gpr21	chr2	FALSE	FALSE
Gpr22	chr12	FALSE	TRUE
Gpr25	chr1	FALSE	TRUE
Gpr26	chr7	FALSE	FALSE
Gpr27	chr6	FALSE	TRUE
Gpr3	chr4	FALSE	TRUE
Gpr35	chr1	TRUE	FALSE
Gpr37	chr6	TRUE	FALSE
Gpr37l1	chr1	TRUE	FALSE
Gpr39	chr1	TRUE	TRUE
Gpr45	chr1	FALSE	TRUE
Gpr50	chrX	FALSE	FALSE
Gpr55	chr1	FALSE	FALSE
Gpr6	chr10	FALSE	FALSE
Gpr61	chr3	FALSE	TRUE
Gpr63	chr4	FALSE	TRUE
Gpr65	chr12	FALSE	TRUE
Gpr68	chr12	FALSE	TRUE
Gpr75	chr11	FALSE	TRUE
Gpr83	chr9	FALSE	FALSE
Gpr84	chr15	FALSE	TRUE
Gpr85	chr6	FALSE	TRUE
Gpr87	chr3	FALSE	TRUE
Gpr88	chr3	TRUE	TRUE
Gprc5a	chr6	FALSE	TRUE
Gprc5b	chr7	TRUE	FALSE
Gprc5c	chr11	TRUE	TRUE
Gprin1	chr13	TRUE	TRUE
Gprin2	chr14	TRUE	TRUE
Gprin3	chr6	TRUE	TRUE
Gpsm1	chr2	TRUE	FALSE
Gpsm2	chr3	TRUE	TRUE
Gpt	chr15	FALSE	TRUE
Gpt2	chr8	FALSE	TRUE
Gpx2	chr12	FALSE	TRUE
Gpx4	chr10	TRUE	TRUE
Gpx5	chr13	FALSE	TRUE
Gpx8	chr13	FALSE	TRUE
Gramd1b	chr9	FALSE	TRUE
Gramd4	chr15	FALSE	TRUE
Grap	chr11	TRUE	FALSE
Grap2	chr15	FALSE	FALSE
Grb10	chr11	FALSE	FALSE
Grb14	chr2	FALSE	TRUE
Grb7	chr11	FALSE	FALSE
Greb1	chr12	FALSE	FALSE
Greb1l	chr18	FALSE	TRUE
Grem1	chr2	FALSE	FALSE
Grhl1	chr12	FALSE	FALSE
Grhl2	chr15	TRUE	FALSE
Grhl3	chr4	TRUE	FALSE
Grhpr	chr4	FALSE	TRUE
Gria1	chr11	TRUE	TRUE
Gria2	chr3	TRUE	TRUE
Gria3	chrX	TRUE	TRUE
Grid1	chr14	TRUE	TRUE
Grid2	chr6	TRUE	TRUE
Grid2ip	chr5	TRUE	FALSE
Grik1	chr16	TRUE	TRUE
Grik2	chr10	TRUE	FALSE
Grik3	chr4	TRUE	FALSE
Grik4	chr9	TRUE	FALSE
Grin1	chr2	TRUE	FALSE
Grin2a	chr16	TRUE	FALSE
Grin2b	chr6	TRUE	TRUE
Grin2c	chr11	TRUE	FALSE
Grin2d	chr7	TRUE	FALSE
Grin3a	chr4	TRUE	TRUE
Grina	chr15	TRUE	FALSE
Grip1	chr10	TRUE	TRUE
Grip2	chr6	TRUE	FALSE
Grk1	chr8	TRUE	FALSE
Grk2	chr19	TRUE	TRUE
Grk3	chr5	FALSE	FALSE
Grk5	chr19	FALSE	TRUE
Grk6	chr13	FALSE	TRUE
Grm1	chr10	TRUE	TRUE
Grm2	chr9	TRUE	FALSE
Grm3	chr5	TRUE	TRUE
Grm4	chr17	TRUE	FALSE
Grm5	chr7	TRUE	TRUE
Grm6	chr11	TRUE	FALSE
Grm7	chr6	TRUE	TRUE
Grm8	chr6	TRUE	FALSE
Grn	chr11	TRUE	FALSE
Grp	chr18	FALSE	TRUE
Grpel2	chr18	FALSE	TRUE
Grtp1	chr8	FALSE	FALSE
Grxcr1	chr5	TRUE	TRUE
Gsap	chr5	FALSE	TRUE
Gsc	chr12	TRUE	FALSE
Gsdmd	chr15	FALSE	TRUE
Gsdme	chr6	TRUE	TRUE
Gse1	chr8	FALSE	FALSE
Gsg1	chr6	FALSE	TRUE
Gsg1l	chr7	TRUE	FALSE
Gsk3b	chr16	TRUE	TRUE
Gsn	chr2	TRUE	FALSE
Gspt2	chrX	FALSE	TRUE
Gstk1	chr6	FALSE	TRUE
Gstm1	chr3	FALSE	TRUE
Gstm3	chr3	FALSE	FALSE
Gstm4	chr3	FALSE	TRUE
