gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Rint1	ENSMUSG00000028999.15	chr5	23787710	23820369	+	protein_coding	32659	13656	253305	2959
Tomm7	ENSMUSG00000028998.6	chr5	23838943	23844161	-	protein_coding	5218	2011	37718	565
Fam126a	ENSMUSG00000028995.14	chr5	23915275	24030690	-	protein_coding	115415	45440	844995	12458
Klhl7	ENSMUSG00000028986.12	chr5	24100604	24160792	+	protein_coding	60188	23466	420355	4714
Nupl2	ENSMUSG00000048439.15	chr5	24164962	24184013	+	protein_coding	19051	7662	141530	1747
Kcnh2	ENSMUSG00000038319.14	chr5	24319588	24351604	-	protein_coding	32016	16238	222754	6079
Nos3	ENSMUSG00000028978.12	chr5	24364809	24384474	+	protein_coding	19665	9565	147831	3371
Atg9b	ENSMUSG00000038295.14	chr5	24384180	24392143	-	protein_coding	7963	3988	60794	2241
Abcb8	ENSMUSG00000028973.18	chr5	24393662	24410054	+	protein_coding	16392	7887	136231	2826
Asic3	ENSMUSG00000038276.12	chr5	24413391	24417835	+	protein_coding	4444	2232	30074	365
Cdk5	ENSMUSG00000028969.10	chr5	24418240	24423530	-	protein_coding	5290	2581	39382	509
Slc4a2	ENSMUSG00000028962.14	chr5	24423836	24440950	+	protein_coding	17114	8523	133977	2697
Fastk	ENSMUSG00000028959.14	chr5	24438439	24445287	-	protein_coding	6848	3463	53656	1022
Tmub1	ENSMUSG00000028958.15	chr5	24445457	24447854	-	protein_coding	2397	1232	17651	268
Agap3	ENSMUSG00000023353.14	chr5	24452176	24502047	+	protein_coding	49871	24646	351691	6458
Gbx1	ENSMUSG00000067724.5	chr5	24502756	24527202	-	protein_coding	24446	11217	160117	4465
Asb10	ENSMUSG00000038204.13	chr5	24532696	24540978	-	protein_coding	8282	4100	57764	991
Iqca1l	ENSMUSG00000038199.12	chr5	24543431	24556809	-	protein_coding	13378	6589	93923	2337
Abcf2	ENSMUSG00000028953.10	chr5	24565344	24577467	-	protein_coding	12123	5601	90036	1297
Chpf2	ENSMUSG00000038181.16	chr5	24586740	24594556	+	protein_coding	7816	3985	63671	1403
Smarcd3	ENSMUSG00000028949.13	chr5	24590817	24624411	-	protein_coding	33594	16569	262058	11955
Nub1	ENSMUSG00000028954.11	chr5	24685531	24710378	+	protein_coding	24847	11201	185737	2049
Wdr86	ENSMUSG00000055235.11	chr5	24711737	24730727	-	protein_coding	18990	9140	136547	3169
Crygn	ENSMUSG00000038135.4	chr5	24751002	24758008	-	protein_coding	7006	3433	41916	1027
Rheb	ENSMUSG00000028945.9	chr5	24802822	24842624	-	protein_coding	39802	16286	306883	4296
Prkag2	ENSMUSG00000028944.14	chr5	24862743	25100642	-	protein_coding	237899	109783	1740918	46585
Galntl5	ENSMUSG00000028938.9	chr5	25181459	25220297	+	protein_coding	38838	16471	283014	4578
Galnt11	ENSMUSG00000038072.14	chr5	25221903	25265918	+	protein_coding	44015	15796	288643	3130
E130116L18Rik	ENSMUSG00000054116.1	chr5	25222847	25223153	-	protein_coding	306	138	1186	22
Kmt2c	ENSMUSG00000038056.15	chr5	25271797	25498783	-	protein_coding	226986	84331	1462975	21422
Cct8l1	ENSMUSG00000038044.8	chr5	25516066	25518027	+	protein_coding	1961	941	18687	427
Xrcc2	ENSMUSG00000028933.11	chr5	25689811	25705825	-	protein_coding	16014	6688	117469	1694
Actr3b	ENSMUSG00000056367.14	chr5	25759996	25850688	+	protein_coding	90692	38788	670873	15157
Gm21663	ENSMUSG00000104824.1	chr5	25935790	25942381	-	protein_coding	6591	1661	25841	365
Gm21671	ENSMUSG00000095550.2	chr5	25948252	25954417	-	protein_coding	6165	2667	44325	1336
Gm21680	ENSMUSG00000106627.1	chr5	25965960	25972663	-	protein_coding	6703	2464	22098	422
Gm21698	ENSMUSG00000096045.7	chr5	25982029	25988650	-	protein_coding	6621	1680	16446	261
Gm1979	ENSMUSG00000091049.8	chr5	25999021	26004798	-	protein_coding	5777	2211	35563	829
Gm5862	ENSMUSG00000067700.5	chr5	26017277	26022916	-	protein_coding	5639	2160	25750	587
Speer4a	ENSMUSG00000073119.3	chr5	26032845	26039558	-	protein_coding	6713	2907	66062	1115
Gm7347	ENSMUSG00000073117.2	chr5	26051882	26058581	-	protein_coding	6699	2076	22945	476
Gm10471	ENSMUSG00000073116.4	chr5	26082573	26089291	-	protein_coding	6718	2857	47402	771
5031410I06Rik	ENSMUSG00000051940.2	chr5	26098667	26105362	-	protein_coding	6695	1309	11629	233
Gm10220	ENSMUSG00000067698.4	chr5	26114763	26121421	-	protein_coding	6658	2441	26125	526
Gm7361	ENSMUSG00000059645.6	chr5	26257690	26264308	+	protein_coding	6618	2818	43997	484
Dpp6	ENSMUSG00000061576.15	chr5	26817202	27727505	+	protein_coding	910303	380337	6059165	133864
Speer4b	ENSMUSG00000048703.9	chr5	27495638	27501438	-	protein_coding	5800	2512	40436	658
Paxip1	ENSMUSG00000002221.11	chr5	27740079	27791691	-	protein_coding	51612	22737	380105	4477
Htr5a	ENSMUSG00000039106.6	chr5	27842148	27855088	+	protein_coding	12940	5584	102342	1914
Insig1	ENSMUSG00000045294.11	chr5	28071362	28078662	+	protein_coding	7300	3112	59477	705
En2	ENSMUSG00000039095.8	chr5	28165693	28172166	+	protein_coding	6473	2908	31739	613
Cnpy1	ENSMUSG00000044681.19	chr5	28200818	28245806	-	protein_coding	44988	19084	322403	7085
Rbm33	ENSMUSG00000048271.14	chr5	28317120	28419239	+	protein_coding	102119	40462	704638	8653
Shh	ENSMUSG00000002633.4	chr5	28456814	28467256	-	protein_coding	10442	4815	45339	568
Rnf32	ENSMUSG00000029130.12	chr5	29195991	29228457	+	protein_coding	32466	12957	248375	3194
Lmbr1	ENSMUSG00000010721.15	chr5	29229801	29378390	-	protein_coding	148589	55559	988261	13859
Nom1	ENSMUSG00000001569.10	chr5	29434663	29457843	+	protein_coding	23180	9943	171267	1510
Mnx1	ENSMUSG00000001566.9	chr5	29473033	29478470	-	protein_coding	5437	2465	27323	394
Ube3c	ENSMUSG00000039000.8	chr5	29569241	29676092	+	protein_coding	106851	41475	747165	9244
Dnajb6	ENSMUSG00000029131.14	chr5	29735687	29818134	+	protein_coding	82447	34616	553605	8152
Il6	ENSMUSG00000025746.11	chr5	30013113	30019981	+	protein_coding	6868	2723	46726	1075
Tyms	ENSMUSG00000025747.12	chr5	30058201	30073617	-	protein_coding	15416	6298	117151	1834
3110082J24Rik	ENSMUSG00000086815.4	chr5	30103583	30106086	-	protein_coding	2503	1186	11520	88
Garem2	ENSMUSG00000044576.6	chr5	30105160	30118378	+	protein_coding	13218	6536	80598	1630
Hadha	ENSMUSG00000025745.12	chr5	30118303	30155162	-	protein_coding	36859	15333	265254	3652
Hadhb	ENSMUSG00000059447.13	chr5	30155247	30184593	+	protein_coding	29346	11466	209150	2297
Adgrf3	ENSMUSG00000067642.11	chr5	30193430	30205722	-	protein_coding	12292	5942	82245	1165
Selenoi	ENSMUSG00000075703.15	chr5	30232580	30272427	+	protein_coding	39847	15953	303459	4552
Drc1	ENSMUSG00000073102.7	chr5	30281387	30366695	+	protein_coding	85308	15768	241354	4964
Otof	ENSMUSG00000062372.13	chr5	30367061	30461932	-	protein_coding	94871	45007	664179	15399
Fam166c	ENSMUSG00000029182.10	chr5	30466046	30484088	+	protein_coding	18042	8411	127758	3179
Cib4	ENSMUSG00000053194.2	chr5	30485582	30545836	-	protein_coding	60254	27324	430488	15506
Kcnk3	ENSMUSG00000049265.7	chr5	30588169	30625271	+	protein_coding	37102	18232	253980	5330
Slc35f6	ENSMUSG00000029175.17	chr5	30647932	30659729	+	protein_coding	11797	5792	91824	1411
Cenpa	ENSMUSG00000029177.9	chr5	30666776	30674830	+	protein_coding	8054	3500	63563	1070
Dpysl5	ENSMUSG00000029168.14	chr5	30711563	30799375	+	protein_coding	87812	39379	671516	16056
Mapre3	ENSMUSG00000029166.14	chr5	30814640	30866106	+	protein_coding	51466	23317	391062	5704
Tmem214	ENSMUSG00000038828.13	chr5	30868011	30879180	+	protein_coding	11169	5405	81253	740
Agbl5	ENSMUSG00000029165.17	chr5	30888693	30906965	+	protein_coding	18272	8240	155386	2021
Ost4	ENSMUSG00000038803.7	chr5	30905884	30907788	-	protein_coding	1904	854	13087	137
Emilin1	ENSMUSG00000029163.9	chr5	30913401	30921277	+	protein_coding	7876	4087	59114	891
Khk	ENSMUSG00000029162.15	chr5	30921430	30931248	+	protein_coding	9818	4739	82400	1503
Cgref1	ENSMUSG00000029161.7	chr5	30933142	30945591	-	protein_coding	12449	5414	88161	1765
Preb	ENSMUSG00000045302.13	chr5	30950852	30960361	-	protein_coding	9509	4412	78237	989
Tcf23	ENSMUSG00000006642.3	chr5	30968661	30977018	+	protein_coding	8357	4031	59912	914
Slc5a6	ENSMUSG00000006641.12	chr5	31036035	31048924	-	protein_coding	12889	6083	93561	1590
Atraid	ENSMUSG00000013622.15	chr5	31048311	31054623	+	protein_coding	6312	2617	38390	539
Cad	ENSMUSG00000013629.16	chr5	31054779	31078479	+	protein_coding	23700	11308	198891	2871
Slc30a3	ENSMUSG00000029151.14	chr5	31086105	31108237	-	protein_coding	22132	10157	158058	2902
Dnajc5g	ENSMUSG00000053856.7	chr5	31106284	31112526	+	protein_coding	6242	2707	48455	784
Trim54	ENSMUSG00000062077.14	chr5	31116711	31137630	+	protein_coding	20919	9284	147535	1918
Ucn	ENSMUSG00000038676.6	chr5	31138062	31138829	-	protein_coding	767	385	3757	91
Mpv17	ENSMUSG00000107283.3	chr5	31140653	31154251	-	protein_coding	13598	6210	98825	1143
Gm29609	ENSMUSG00000101678.3	chr5	31144738	31179911	-	protein_coding	35173	15240	275797	3281
Gtf3c2	ENSMUSG00000106864.3	chr5	31156004	31180144	-	protein_coding	24140	10069	197067	2220
Eif2b4	ENSMUSG00000029145.12	chr5	31187557	31193430	-	protein_coding	5873	2662	47294	435
Snx17	ENSMUSG00000029146.14	chr5	31193226	31199143	+	protein_coding	5917	2734	52717	1038
Zfp513	ENSMUSG00000043059.16	chr5	31198980	31202303	-	protein_coding	3323	1630	27289	627
Ppm1g	ENSMUSG00000029147.11	chr5	31202663	31220687	-	protein_coding	18024	7333	145102	1611
Nrbp1	ENSMUSG00000029148.15	chr5	31240863	31251566	+	protein_coding	10703	4699	79135	927
Krtcap3	ENSMUSG00000029149.14	chr5	31251690	31253202	+	protein_coding	1512	742	10668	91
Ift172	ENSMUSG00000038564.11	chr5	31253276	31291116	-	protein_coding	37840	16967	298939	2933
Fndc4	ENSMUSG00000038552.14	chr5	31292241	31296080	-	protein_coding	3839	1839	24782	327
Gckr	ENSMUSG00000059434.9	chr5	31297442	31327314	+	protein_coding	29872	12661	223708	2871
Zfp512	ENSMUSG00000062761.7	chr5	31452430	31481754	+	protein_coding	29324	12320	227635	3226
4930548H24Rik	ENSMUSG00000029138.4	chr5	31485739	31488476	+	protein_coding	2737	1252	24623	364
Gpn1	ENSMUSG00000064037.13	chr5	31494740	31512904	+	protein_coding	18164	7782	149209	1445
Supt7l	ENSMUSG00000053134.13	chr5	31514563	31527807	-	protein_coding	13244	5683	98578	1286
Slc4a1ap	ENSMUSG00000029141.16	chr5	31526994	31556932	+	protein_coding	29938	11829	212734	2304
Mrpl33	ENSMUSG00000106918.3	chr5	31596934	31664384	+	protein_coding	67450	29327	508414	7511
Rbks	ENSMUSG00000029136.9	chr5	31624438	31697627	-	protein_coding	73189	30418	546964	7434
Babam2	ENSMUSG00000052139.18	chr5	31697683	32084962	+	protein_coding	387279	152667	2790594	54059
Fosl2	ENSMUSG00000029135.10	chr5	32135800	32157842	+	protein_coding	22042	10304	147217	3323
Plb1	ENSMUSG00000029134.14	chr5	32232707	32366520	+	protein_coding	133813	59873	935718	22684
Ppp1cb	ENSMUSG00000014956.15	chr5	32458842	32517433	+	protein_coding	58591	22224	400998	4721
Yes1	ENSMUSG00000014932.15	chr5	32611170	32687057	+	protein_coding	75887	25673	450856	6851
Pisd	ENSMUSG00000023452.19	chr5	32736300	32785646	-	protein_coding	49346	22183	356852	5320
Gm20671	ENSMUSG00000093574.1	chr5	32737229	32827109	-	protein_coding	89880	39219	649142	9553
Prr14l	ENSMUSG00000054280.14	chr5	32789819	32854256	-	protein_coding	64437	26965	463439	6697
Depdc5	ENSMUSG00000037426.18	chr5	32863700	32994236	+	protein_coding	130536	53739	919346	11537
Ywhah	ENSMUSG00000018965.11	chr5	33018815	33027966	+	protein_coding	9151	3607	56024	653
Slc5a1	ENSMUSG00000011034.6	chr5	33104218	33162870	+	protein_coding	58652	24300	413333	6289
Spon2	ENSMUSG00000037379.7	chr5	33198183	33218455	-	protein_coding	20272	9327	144418	3586
Ctbp1	ENSMUSG00000037373.12	chr5	33247722	33274994	-	protein_coding	27272	12833	213725	1684
Maea	ENSMUSG00000079562.7	chr5	33335508	33373296	+	protein_coding	37788	16705	330336	3597
Uvssa	ENSMUSG00000037355.14	chr5	33378548	33419754	+	protein_coding	41206	18678	335185	5351
Nkx1-1	ENSMUSG00000029112.5	chr5	33430733	33433976	-	protein_coding	3243	1511	15041	560
Fam53a	ENSMUSG00000037339.17	chr5	33600346	33629635	-	protein_coding	29289	13181	244730	4692
Gm9903	ENSMUSG00000097271.1	chr5	33629924	33632092	+	protein_coding	2168	1010	18767	414
Slbp	ENSMUSG00000004642.13	chr5	33634951	33652574	-	protein_coding	17623	7341	152591	1924
Tmem129	ENSMUSG00000019295.8	chr5	33653215	33658416	-	protein_coding	5201	2473	40881	479
Tacc3	ENSMUSG00000037313.16	chr5	33658127	33678995	+	protein_coding	20868	9527	167215	2831
Fgfr3	ENSMUSG00000054252.18	chr5	33721673	33737068	+	protein_coding	15395	7852	115893	2690
Letm1	ENSMUSG00000005299.6	chr5	33739672	33782817	-	protein_coding	43145	19208	344502	4711
Nsd2	ENSMUSG00000057406.16	chr5	33820724	33897975	+	protein_coding	77251	30425	579824	7663
Nelfa	ENSMUSG00000029111.7	chr5	33897915	33936413	-	protein_coding	38498	14023	238449	3385
Gm1673	ENSMUSG00000070858.12	chr5	33983432	33985013	+	protein_coding	1581	782	9947	108
Nat8l	ENSMUSG00000048142.9	chr5	33995983	34005916	+	protein_coding	9933	5169	67385	1371
Poln	ENSMUSG00000045102.12	chr5	34007178	34169448	-	protein_coding	162270	61563	1130081	18933
Haus3	ENSMUSG00000079555.2	chr5	34153879	34169527	-	protein_coding	15648	5463	101570	1323
Mxd4	ENSMUSG00000037235.13	chr5	34173882	34187720	-	protein_coding	13838	6934	104059	1306
Zfyve28	ENSMUSG00000037224.15	chr5	34194892	34288449	-	protein_coding	93557	42216	672008	11917
Cfap99	ENSMUSG00000109572.1	chr5	34288599	34327327	+	protein_coding	38728	17899	290271	5680
Rnf4	ENSMUSG00000029110.13	chr5	34336288	34355629	+	protein_coding	19341	7819	154269	1742
Fam193a	ENSMUSG00000037210.16	chr5	34369932	34486456	+	protein_coding	116524	46948	819962	10819
Tnip2	ENSMUSG00000059866.13	chr5	34496086	34513991	-	protein_coding	17905	7856	127371	2138
Sh3bp2	ENSMUSG00000054520.15	chr5	34525837	34563641	+	protein_coding	37804	18624	278648	5101
Add1	ENSMUSG00000029106.14	chr5	34573663	34632308	+	protein_coding	58645	24843	465562	6083
Mfsd10	ENSMUSG00000001082.12	chr5	34633641	34637212	-	protein_coding	3571	1865	22266	223
Nop14	ENSMUSG00000036693.12	chr5	34638535	34660148	-	protein_coding	21613	9427	158407	1507
Grk4	ENSMUSG00000052783.16	chr5	34660378	34755305	+	protein_coding	94927	36556	619242	9660
Htt	ENSMUSG00000029104.15	chr5	34761739	34912534	+	protein_coding	150795	61694	1066531	13122
Msantd1	ENSMUSG00000051246.3	chr5	34908011	34923839	+	protein_coding	15828	7790	113619	1832
Rgs12	ENSMUSG00000029101.16	chr5	34949444	35039644	+	protein_coding	90200	43003	693282	16148
Hgfac	ENSMUSG00000029102.9	chr5	35041508	35048461	+	protein_coding	6953	3729	46187	1089
Dok7	ENSMUSG00000044716.12	chr5	35056765	35087839	+	protein_coding	31074	16252	219891	6718
Lrpap1	ENSMUSG00000029103.16	chr5	35091500	35105766	-	protein_coding	14266	7156	105869	1801
Adra2c	ENSMUSG00000045318.6	chr5	35278318	35281763	+	protein_coding	3445	1650	18508	540
Hmx1	ENSMUSG00000067438.5	chr5	35389107	35399730	+	protein_coding	10623	5135	54891	938
Cpz	ENSMUSG00000036596.6	chr5	35502217	35525698	-	protein_coding	23481	11650	162928	2908
Trmt44	ENSMUSG00000029097.11	chr5	35556202	35575070	-	protein_coding	18868	8931	142889	1718
Acox3	ENSMUSG00000029098.17	chr5	35583039	35615352	+	protein_coding	32313	15634	253726	3629
Htra3	ENSMUSG00000029096.15	chr5	35652022	35679782	-	protein_coding	27760	13871	191811	3726
Sh3tc1	ENSMUSG00000036553.16	chr5	35697179	35739987	-	protein_coding	42808	21592	301388	7439
Ablim2	ENSMUSG00000029095.17	chr5	35757879	35884973	+	protein_coding	127094	62354	920795	24511
Afap1	ENSMUSG00000029094.12	chr5	35893318	36003923	+	protein_coding	110605	51105	896517	47285
Sorcs2	ENSMUSG00000029093.14	chr5	36017179	36398139	-	protein_coding	380960	182232	2794772	78817
Psapl1	ENSMUSG00000043430.5	chr5	36204020	36206568	+	protein_coding	2548	1300	19227	322
Grpel1	ENSMUSG00000029198.3	chr5	36464997	36474080	+	protein_coding	9083	3991	72953	627
Tada2b	ENSMUSG00000029196.9	chr5	36473669	36484285	-	protein_coding	10616	4921	79937	1201
Ccdc96	ENSMUSG00000050677.2	chr5	36484587	36488172	+	protein_coding	3585	1570	29438	253
Tbc1d14	ENSMUSG00000029192.17	chr5	36490603	36593276	-	protein_coding	102673	45943	802830	13571
D5Ertd579e	ENSMUSG00000029190.19	chr5	36600484	36696024	-	protein_coding	95540	27331	441383	5733
Bloc1s4	ENSMUSG00000060708.4	chr5	36747377	36748650	-	protein_coding	1273	519	6587	22
Mrfap1	ENSMUSG00000055302.5	chr5	36794866	36796772	-	protein_coding	1906	739	6684	73
Man2b2	ENSMUSG00000029119.9	chr5	36806920	36830653	-	protein_coding	23733	12119	178074	2921
Ppp2r2c	ENSMUSG00000029120.10	chr5	36868512	36955078	+	protein_coding	86566	41990	579390	8223
Wfs1	ENSMUSG00000039474.13	chr5	36966103	36989205	-	protein_coding	23102	11549	167144	4274
Jakmip1	ENSMUSG00000063646.18	chr5	37028334	37150607	+	protein_coding	122273	56923	893987	21573
Gm1043	ENSMUSG00000117286.1	chr5	37085369	37229547	+	protein_coding	144178	68130	1048371	24634
Jakmip1	ENSMUSG00000113373.1	chr5	37113783	37117473	+	protein_coding	3690	1822	30721	999
Crmp1	ENSMUSG00000029121.16	chr5	37241939	37292133	+	protein_coding	50194	22968	343998	6177
Evc	ENSMUSG00000029122.11	chr5	37289097	37336894	-	protein_coding	47797	22394	345281	5930
Evc2	ENSMUSG00000050248.11	chr5	37338498	37425055	+	protein_coding	86557	39305	656587	18148
Stk32b	ENSMUSG00000029123.8	chr5	37446824	37717171	-	protein_coding	270347	111242	1896822	26390
Cytl1	ENSMUSG00000062329.4	chr5	37735518	37739820	+	protein_coding	4302	1929	26874	564
Msx1	ENSMUSG00000048450.10	chr5	37820484	37824583	-	protein_coding	4099	1890	22838	448
Stx18	ENSMUSG00000029125.14	chr5	38038741	38137765	+	protein_coding	99024	40646	707673	11394
Nsg1	ENSMUSG00000029126.7	chr5	38137191	38159907	-	protein_coding	22716	10928	160213	2034
Zbtb49	ENSMUSG00000029127.15	chr5	38189734	38220457	-	protein_coding	30723	14222	242192	3036
Lyar	ENSMUSG00000067367.9	chr5	38220469	38234306	+	protein_coding	13837	6142	105327	1457
Tmem128	ENSMUSG00000067365.10	chr5	38260184	38269634	+	protein_coding	9450	3973	74680	678
Otop1	ENSMUSG00000051596.13	chr5	38275971	38304217	+	protein_coding	28246	12761	197638	3478
Drd5	ENSMUSG00000039358.3	chr5	38319366	38322518	+	protein_coding	3152	1418	22808	261
Slc2a9	ENSMUSG00000005107.13	chr5	38349272	38503143	-	protein_coding	153871	66443	1007355	21852
Wdr1	ENSMUSG00000005103.12	chr5	38526812	38563221	-	protein_coding	36409	17252	262884	5343
Zfp518b	ENSMUSG00000046572.10	chr5	38668483	38684826	-	protein_coding	16343	7119	131646	1416
Clnk	ENSMUSG00000039315.15	chr5	38706461	38876812	-	protein_coding	170351	68329	1205660	45825
Hs3st1	ENSMUSG00000051022.7	chr5	39613934	39755475	-	protein_coding	141541	53667	938750	16920
Rab28	ENSMUSG00000029128.12	chr5	41624975	41708157	-	protein_coding	83182	29555	537447	10639
Nkx3-2	ENSMUSG00000049691.8	chr5	41761482	41764501	-	protein_coding	3019	1467	13684	274
Bod1l	ENSMUSG00000061755.10	chr5	41787537	41844315	-	protein_coding	56778	22464	404936	4551
Gm16223	ENSMUSG00000067285.4	chr5	42067959	42216798	+	protein_coding	148839	52926	945842	17852
Cpeb2	ENSMUSG00000039782.15	chr5	43233169	43289724	+	protein_coding	56555	20485	379395	6692
C1qtnf7	ENSMUSG00000061535.11	chr5	43515537	43618803	+	protein_coding	103266	41531	792452	14293
Cc2d2a	ENSMUSG00000039765.15	chr5	43662345	43740972	+	protein_coding	78627	32383	576450	8420
Fbxl5	ENSMUSG00000039753.16	chr5	43744614	43821638	-	protein_coding	77024	29586	541927	7594
Bst1	ENSMUSG00000029082.17	chr5	43818884	43843986	+	protein_coding	25102	8184	147725	2115
Cd38	ENSMUSG00000029084.5	chr5	43868552	43912375	+	protein_coding	43823	17790	320202	5313
Gm7879	ENSMUSG00000033036.9	chr5	43913143	43913917	+	protein_coding	774	317	3017	39
Fgfbp1	ENSMUSG00000048373.8	chr5	43978857	43981779	-	protein_coding	2922	1287	22743	279
Prom1	ENSMUSG00000029086.15	chr5	43993619	44102032	-	protein_coding	108413	45661	782452	14238
Tapt1	ENSMUSG00000046985.11	chr5	44175153	44226626	-	protein_coding	51473	20743	376624	5897
Ldb2	ENSMUSG00000039706.11	chr5	44472131	44799680	-	protein_coding	327549	129452	2547316	42642
Qdpr	ENSMUSG00000015806.12	chr5	45434020	45450236	-	protein_coding	16216	6903	122919	2070
Clrn2	ENSMUSG00000049530.6	chr5	45453750	45464149	+	protein_coding	10399	4277	79745	892
Lap3	ENSMUSG00000039682.12	chr5	45493373	45512691	+	protein_coding	19318	8133	161887	2182
Med28	ENSMUSG00000015804.14	chr5	45520228	45529276	+	protein_coding	9048	3774	64641	501
Fam184b	ENSMUSG00000015879.8	chr5	45529704	45639614	-	protein_coding	109910	43183	743013	11845
Ncapg	ENSMUSG00000015880.13	chr5	45669918	45700546	+	protein_coding	30628	10654	202844	2837
Lcorl	ENSMUSG00000015882.18	chr5	45697180	45857615	-	protein_coding	160435	54931	1063907	14576
Slit2	ENSMUSG00000031558.15	chr5	47983137	48307733	+	protein_coding	324596	115980	2459291	31518
5730480H06Rik	ENSMUSG00000029089.8	chr5	48327951	48414294	+	protein_coding	86343	32777	605821	7770
