gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Itih5	ENSMUSG00000025780.7	chr2	10153570	10256529	+	protein_coding	102959	40928	767173	12909
Sfmbt2	ENSMUSG00000061186.15	chr2	10370509	10595253	+	protein_coding	224744	82995	1679773	36547
Prkcq	ENSMUSG00000026778.13	chr2	11172107	11301222	+	protein_coding	129115	53159	1004123	15190
Pfkfb3	ENSMUSG00000026773.19	chr2	11471432	11554077	-	protein_coding	82645	36844	647464	14462
Rbm17	ENSMUSG00000037197.11	chr2	11585436	11604153	-	protein_coding	18717	7795	148596	1738
Gm17490	ENSMUSG00000091312.1	chr2	11625605	11626264	-	protein_coding	659	251	6174	87
Il2ra	ENSMUSG00000026770.5	chr2	11642806	11693193	+	protein_coding	50387	20792	363743	5094
Il15ra	ENSMUSG00000023206.16	chr2	11705289	11734317	+	protein_coding	29028	12162	223629	2893
Fbh1	ENSMUSG00000058594.15	chr2	11742572	11777582	-	protein_coding	35010	14658	306183	10113
Ankrd16	ENSMUSG00000047909.11	chr2	11777875	11790329	+	protein_coding	12454	5202	99745	2085
Itga8	ENSMUSG00000026768.10	chr2	12106631	12301922	-	protein_coding	195291	75100	1404023	21724
Mindy3	ENSMUSG00000026767.12	chr2	12347262	12419470	-	protein_coding	72208	27203	557860	12852
Pter	ENSMUSG00000026730.12	chr2	12924040	13003455	+	protein_coding	79415	27159	521072	8392
C1ql3	ENSMUSG00000049630.6	chr2	13003456	13011806	-	protein_coding	8350	3228	57975	1176
Rsu1	ENSMUSG00000026727.10	chr2	13076820	13271415	-	protein_coding	194595	76838	1454550	24026
Cubn	ENSMUSG00000026726.10	chr2	13276337	13491813	-	protein_coding	215476	82648	1640816	24538
Trdmt1	ENSMUSG00000026723.10	chr2	13509013	13544668	-	protein_coding	35655	13252	263784	3981
Vim	ENSMUSG00000026728.9	chr2	13573926	13582826	+	protein_coding	8900	3522	63801	1593
St8sia6	ENSMUSG00000003418.11	chr2	13651020	13794064	-	protein_coding	143044	53432	1022116	14241
Hacd1	ENSMUSG00000063275.15	chr2	13850281	14056135	-	protein_coding	205854	78201	1383788	17382
Stam	ENSMUSG00000026718.17	chr2	14074097	14149634	+	protein_coding	75537	24582	456128	5967
Tmem236	ENSMUSG00000061531.8	chr2	14174522	14221993	+	protein_coding	47471	17797	334986	8138
Mrc1	ENSMUSG00000026712.3	chr2	14229391	14332057	+	protein_coding	102666	35535	669648	10390
Slc39a12	ENSMUSG00000036949.16	chr2	14388315	14494977	+	protein_coding	106662	39754	751722	10149
Cacnb2	ENSMUSG00000057914.15	chr2	14603087	14987908	+	protein_coding	384821	145806	2788699	47381
Nsun6	ENSMUSG00000026707.15	chr2	14995130	15055069	-	protein_coding	59939	22306	426467	6055
Arl5b	ENSMUSG00000017418.14	chr2	15049394	15082456	+	protein_coding	33062	12467	256639	3079
Malrd1	ENSMUSG00000075520.5	chr2	15526478	16255555	+	protein_coding	729077	250745	4630754	57810
Plxdc2	ENSMUSG00000026748.13	chr2	16356303	16755839	+	protein_coding	399536	139083	2723718	63368
Nebl	ENSMUSG00000053702.16	chr2	17343908	17731464	-	protein_coding	387556	147004	2915908	106450
H2al2a	ENSMUSG00000062651.4	chr2	17996416	17996958	-	protein_coding	542	247	6700	48
A930004D18Rik	ENSMUSG00000054057.2	chr2	18025192	18037737	-	protein_coding	12545	5263	87636	6526
Skida1	ENSMUSG00000054074.9	chr2	18040675	18049051	-	protein_coding	8376	3451	56582	2258
Mllt10	ENSMUSG00000026743.16	chr2	18055236	18212388	+	protein_coding	157152	59889	1098520	18018
Dnajc1	ENSMUSG00000026740.12	chr2	18195653	18392830	-	protein_coding	197177	73647	1412449	26123
Commd3	ENSMUSG00000051154.11	chr2	18672383	18676231	+	protein_coding	3848	1456	23830	800
Bmi1	ENSMUSG00000026739.13	chr2	18677017	18686629	+	protein_coding	9612	3560	66370	2710
Spag6	ENSMUSG00000037708.16	chr2	18694031	18750413	+	protein_coding	56382	21762	434610	10083
Carlr	ENSMUSG00000097638.1	chr2	18799244	18801818	-	protein_coding	2574	1152	19060	524
Pip4k2a	ENSMUSG00000026737.12	chr2	18842254	18998126	-	protein_coding	155872	64615	1279578	32577
Armc3	ENSMUSG00000037683.14	chr2	19199301	19310241	+	protein_coding	110940	44271	804911	14379
Msrb2	ENSMUSG00000023094.14	chr2	19371439	19394976	+	protein_coding	23537	10133	179461	2988
Ptf1a	ENSMUSG00000026735.2	chr2	19445662	19447501	+	protein_coding	1839	794	10626	150
4921504E06Rik	ENSMUSG00000026734.9	chr2	19462836	19553914	-	protein_coding	91078	35357	668293	9385
Otud1	ENSMUSG00000043415.5	chr2	19657751	19660583	+	protein_coding	2832	1156	17033	509
Etl4	ENSMUSG00000036617.17	chr2	19909779	20810713	+	protein_coding	900934	346140	6383515	99812
Arhgap21	ENSMUSG00000036591.16	chr2	20847918	20968881	-	protein_coding	120963	47379	916408	15198
Enkur	ENSMUSG00000026679.3	chr2	21180730	21205365	-	protein_coding	24635	9325	185665	4676
Thnsl1	ENSMUSG00000048550.17	chr2	21205723	21215009	+	protein_coding	9286	3584	76915	1475
Gpr158	ENSMUSG00000045967.11	chr2	21367541	21830547	+	protein_coding	463006	168127	3067617	50010
Myo3a	ENSMUSG00000025716.14	chr2	22227502	22618252	+	protein_coding	390750	100892	1806204	23266
Gad2	ENSMUSG00000026787.3	chr2	22622204	22693874	+	protein_coding	71670	27981	528074	8598
Apbb1ip	ENSMUSG00000026786.14	chr2	22774093	22875653	+	protein_coding	101560	38856	717695	9444
Pdss1	ENSMUSG00000026784.14	chr2	22895521	22940266	+	protein_coding	44745	17021	328303	4253
Abi1	ENSMUSG00000058835.14	chr2	22940072	23040241	-	protein_coding	100169	37565	714399	11426
Acbd5	ENSMUSG00000026781.17	chr2	23068166	23115558	+	protein_coding	47392	18046	335183	5118
Mastl	ENSMUSG00000026779.6	chr2	23115605	23156024	-	protein_coding	40419	15201	303675	3663
Yme1l1	ENSMUSG00000026775.9	chr2	23156368	23199260	+	protein_coding	42892	15453	294205	3297
Potegl	ENSMUSG00000026774.11	chr2	23207475	23267129	+	protein_coding	59654	22836	411772	5393
Nxph2	ENSMUSG00000069132.3	chr2	23321245	23401973	+	protein_coding	80728	28974	530091	6023
Spopl	ENSMUSG00000026771.14	chr2	23506219	23572106	-	protein_coding	65887	23463	454259	5676
Hnmt	ENSMUSG00000026986.14	chr2	24002909	24049394	-	protein_coding	46485	17395	309292	3556
Tbpl2	ENSMUSG00000061809.8	chr2	24071720	24096595	-	protein_coding	24875	9623	176785	2122
Il1f8	ENSMUSG00000026985.1	chr2	24153160	24160519	+	protein_coding	7359	2802	51230	1029
Il1f9	ENSMUSG00000044103.4	chr2	24186475	24193568	+	protein_coding	7093	2877	54140	748
Il1f6	ENSMUSG00000026984.4	chr2	24215417	24225702	+	protein_coding	10285	4004	70129	619
Il1f5	ENSMUSG00000026983.10	chr2	24276953	24283426	+	protein_coding	6473	2848	45307	400
Il1f10	ENSMUSG00000046845.1	chr2	24291195	24293820	+	protein_coding	2625	1177	19559	146
Il1rn	ENSMUSG00000026981.15	chr2	24336852	24351494	+	protein_coding	14642	6059	113342	1517
Psd4	ENSMUSG00000026979.16	chr2	24367579	24414954	+	protein_coding	47375	21347	362530	7636
Pax8	ENSMUSG00000026976.15	chr2	24420559	24475599	-	protein_coding	55040	23957	408003	8477
Cacna1b	ENSMUSG00000004113.18	chr2	24603886	24763152	-	protein_coding	159266	70823	1264635	21805
Ehmt1	ENSMUSG00000036893.17	chr2	24789927	24919614	-	protein_coding	129687	53161	1052423	15706
Arrdc1	ENSMUSG00000026972.15	chr2	24925351	24935252	-	protein_coding	9901	4730	73347	1447
Zmynd19	ENSMUSG00000026974.11	chr2	24949791	24962075	+	protein_coding	12284	5436	100295	1393
Dph7	ENSMUSG00000026975.10	chr2	24962399	24972163	+	protein_coding	9764	4400	78634	868
Mrpl41	ENSMUSG00000036850.4	chr2	24974116	24975098	-	protein_coding	982	434	5772	90
Pnpla7	ENSMUSG00000036833.16	chr2	24976032	25054057	+	protein_coding	78025	34670	633633	16524
Nsmf	ENSMUSG00000006476.19	chr2	25054354	25062881	+	protein_coding	8527	4538	74838	4231
Entpd8	ENSMUSG00000036813.11	chr2	25080303	25085716	+	protein_coding	5413	2743	45433	934
Noxa1	ENSMUSG00000036805.13	chr2	25085666	25095149	-	protein_coding	9483	4538	82323	1963
Nrarp	ENSMUSG00000078202.3	chr2	25180757	25183339	+	protein_coding	2582	1094	15866	463
Tor4a	ENSMUSG00000059555.6	chr2	25192965	25196886	-	protein_coding	3921	1959	32485	869
Nelfb	ENSMUSG00000013465.19	chr2	25199711	25211489	-	protein_coding	11778	5576	95267	1516
Stpg3	ENSMUSG00000036770.11	chr2	25212206	25214637	-	protein_coding	2431	1233	17976	205
Fam166a	ENSMUSG00000026969.3	chr2	25218744	25222280	+	protein_coding	3536	1688	28801	343
Tubb4b	ENSMUSG00000036752.4	chr2	25222159	25224702	-	protein_coding	2543	1233	18023	209
Slc34a3	ENSMUSG00000006469.13	chr2	25228897	25234364	-	protein_coding	5467	2863	41910	766
Rnf224	ENSMUSG00000089953.3	chr2	25234475	25236787	-	protein_coding	2312	1191	18712	390
Cysrt1	ENSMUSG00000036731.7	chr2	25238817	25242452	-	protein_coding	3635	1799	23731	526
Rnf208	ENSMUSG00000044628.5	chr2	25242928	25244262	+	protein_coding	1334	742	9195	106
Ndor1	ENSMUSG00000115018.2	chr2	25244818	25246863	-	protein_coding	2045	1061	17807	163
Ndor1	ENSMUSG00000006471.18	chr2	25244820	25256022	-	protein_coding	11202	5510	93861	1145
Ndor1	ENSMUSG00000115074.1	chr2	25244862	25255386	-	protein_coding	10524	5197	89780	1116
Tmem203	ENSMUSG00000078201.5	chr2	25255438	25256292	+	protein_coding	854	396	6022	66
Tprn	ENSMUSG00000048707.9	chr2	25262617	25269885	+	protein_coding	7268	3749	49032	950
Ssna1	ENSMUSG00000026966.6	chr2	25271038	25272438	-	protein_coding	1400	689	9331	107
Anapc2	ENSMUSG00000026965.12	chr2	25272477	25285915	+	protein_coding	13438	6098	119303	1533
Tmem210	ENSMUSG00000026963.4	chr2	25288144	25289189	+	protein_coding	1045	567	8662	156
Lrrc26	ENSMUSG00000026961.6	chr2	25289914	25291180	+	protein_coding	1266	595	8074	180
Grin1	ENSMUSG00000026959.13	chr2	25291180	25319187	-	protein_coding	28007	13443	209428	3606
Man1b1	ENSMUSG00000036646.13	chr2	25332337	25352212	+	protein_coding	19875	9224	157366	1895
Dpp7	ENSMUSG00000026958.13	chr2	25352275	25356359	-	protein_coding	4084	2082	37987	513
Uap1l1	ENSMUSG00000026956.15	chr2	25359888	25365682	-	protein_coding	5794	2922	49402	1019
Sapcd2	ENSMUSG00000026955.13	chr2	25372320	25378213	+	protein_coding	5893	3001	48413	925
Entpd2	ENSMUSG00000015085.8	chr2	25395873	25401321	+	protein_coding	5448	2758	41514	1236
Npdc1	ENSMUSG00000015094.16	chr2	25399350	25409494	+	protein_coding	10144	5052	73675	1689
Fut7	ENSMUSG00000036587.13	chr2	25423266	25426374	+	protein_coding	3108	1636	26029	702
Abca2	ENSMUSG00000026944.18	chr2	25428702	25448540	+	protein_coding	19838	10455	165937	2297
Paxx	ENSMUSG00000047617.11	chr2	25455140	25461094	-	protein_coding	5954	3125	45299	608
Clic3	ENSMUSG00000015093.15	chr2	25456837	25458776	+	protein_coding	1939	1056	15471	181
Ptgds	ENSMUSG00000015090.13	chr2	25466708	25470046	-	protein_coding	3338	1769	24619	503
Lcn12	ENSMUSG00000026943.12	chr2	25490844	25493911	-	protein_coding	3067	1587	25212	463
C8g	ENSMUSG00000015083.11	chr2	25498650	25501719	-	protein_coding	3069	1570	23035	474
Fbxw5	ENSMUSG00000015095.12	chr2	25500749	25505471	+	protein_coding	4722	2473	40529	535
Traf2	ENSMUSG00000026942.13	chr2	25517981	25546940	-	protein_coding	28959	13446	239652	3752
Edf1	ENSMUSG00000015092.9	chr2	25557846	25562082	+	protein_coding	4236	2011	36933	586
Mamdc4	ENSMUSG00000026941.16	chr2	25563114	25574845	-	protein_coding	11731	6092	91215	1346
Phpt1	ENSMUSG00000036504.6	chr2	25573429	25575224	-	protein_coding	1795	870	10398	63
Ajm1	ENSMUSG00000029419.8	chr2	25575415	25581757	-	protein_coding	6342	3122	42116	979
Rabl6	ENSMUSG00000015087.14	chr2	25583017	25608521	-	protein_coding	25504	11928	214773	2670
Ccdc183	ENSMUSG00000026940.3	chr2	25608634	25617678	-	protein_coding	9044	4472	67848	1534
Tmem141	ENSMUSG00000026939.12	chr2	25620066	25622005	-	protein_coding	1939	971	14513	307
Fcna	ENSMUSG00000026938.10	chr2	25624665	25628030	-	protein_coding	3365	1719	24946	348
Lcn8	ENSMUSG00000036449.6	chr2	25653119	25656217	+	protein_coding	3098	1566	26791	592
Lcn5	ENSMUSG00000026937.12	chr2	25657951	25661977	+	protein_coding	4026	1960	38297	928
Lcn6	ENSMUSG00000045684.10	chr2	25676785	25681608	+	protein_coding	4823	2376	39179	684
Lcn10	ENSMUSG00000047356.2	chr2	25682725	25686081	+	protein_coding	3356	1720	27356	552
Obp2a	ENSMUSG00000062061.3	chr2	25700042	25703326	+	protein_coding	3284	1647	24930	324
Bmyc	ENSMUSG00000049086.8	chr2	25706738	25707721	+	protein_coding	983	427	5249	109
Obp2b	ENSMUSG00000079539.2	chr2	25737008	25740097	+	protein_coding	3089	1500	25990	347
Lcn3	ENSMUSG00000026936.4	chr2	25765568	25768099	+	protein_coding	2531	1266	18699	167
Lcn11	ENSMUSG00000069080.5	chr2	25777016	25780279	+	protein_coding	3263	1644	27478	801
Gm13539	ENSMUSG00000085484.2	chr2	25782256	25787022	+	protein_coding	4766	2377	35979	469
Glt6d1	ENSMUSG00000036401.5	chr2	25793858	25815848	-	protein_coding	21990	7749	126925	2030
Lcn9	ENSMUSG00000023210.2	chr2	25823152	25825537	+	protein_coding	2385	1167	19218	462
Sohlh1	ENSMUSG00000059625.6	chr2	25842994	25847248	-	protein_coding	4254	2190	38116	1129
Kcnt1	ENSMUSG00000058740.14	chr2	25863733	25918273	+	protein_coding	54540	27956	423011	7945
Camsap1	ENSMUSG00000026933.17	chr2	25926837	25983282	-	protein_coding	56445	24238	454303	6668
Ubac1	ENSMUSG00000036352.16	chr2	25998542	26021747	-	protein_coding	23205	10447	197195	2808
Nacc2	ENSMUSG00000026932.14	chr2	26055534	26123220	-	protein_coding	67686	32021	544492	13142
Tmem250-ps	ENSMUSG00000087679.2	chr2	26136813	26140521	-	protein_coding	3708	1825	31613	403
Lhx3	ENSMUSG00000026934.15	chr2	26200211	26208289	-	protein_coding	8078	3971	67539	4677
Qsox2	ENSMUSG00000036327.18	chr2	26208636	26237525	-	protein_coding	28889	13523	230944	4811
Ccdc187	ENSMUSG00000048038.8	chr2	26243468	26294557	-	protein_coding	51089	24497	411858	11299
Gpsm1	ENSMUSG00000026930.15	chr2	26315514	26348237	+	protein_coding	32723	14639	201361	3307
Dnlz	ENSMUSG00000075467.4	chr2	26348120	26352110	-	protein_coding	3990	2028	26726	524
Card9	ENSMUSG00000026928.14	chr2	26352175	26360918	-	protein_coding	8743	4504	69759	1093
Snapc4	ENSMUSG00000036281.13	chr2	26362764	26380653	-	protein_coding	17889	8748	149605	1832
Entr1	ENSMUSG00000026927.17	chr2	26382801	26389316	-	protein_coding	6515	3039	53803	778
Pmpca	ENSMUSG00000026926.14	chr2	26389338	26397122	+	protein_coding	7784	3571	65910	968
Inpp5e	ENSMUSG00000026925.16	chr2	26396248	26409203	-	protein_coding	12955	6338	106139	1723
Sec16a	ENSMUSG00000026924.17	chr2	26409430	26445216	-	protein_coding	35786	16109	298212	4116
Notch1	ENSMUSG00000026923.15	chr2	26457902	26516663	-	protein_coding	58761	29640	479965	10757
Egfl7	ENSMUSG00000026921.20	chr2	26580013	26593120	+	protein_coding	13107	6833	101442	2490
Gm20532	ENSMUSG00000092356.2	chr2	26586638	26635634	+	protein_coding	48996	23970	358738	6845
Agpat2	ENSMUSG00000026922.13	chr2	26593056	26604417	-	protein_coding	11361	5593	79261	1382
Dipk1b	ENSMUSG00000036186.5	chr2	26628456	26636497	+	protein_coding	8041	4194	61227	940
Lcn4	ENSMUSG00000026919.1	chr2	26667673	26671282	-	protein_coding	3609	1528	27614	239
Abo	ENSMUSG00000015787.15	chr2	26842502	26864979	-	protein_coding	22477	10044	182690	2264
Surf6	ENSMUSG00000036160.13	chr2	26888627	26902879	-	protein_coding	14252	6489	115383	1507
Med22	ENSMUSG00000015776.12	chr2	26905261	26910677	-	protein_coding	5416	2609	43137	414
Rpl7a	ENSMUSG00000062647.16	chr2	26910763	26913318	+	protein_coding	2555	1190	20108	256
Surf1	ENSMUSG00000015790.16	chr2	26913380	26916530	-	protein_coding	3150	1420	25331	320
Surf2	ENSMUSG00000014873.15	chr2	26916366	26920183	+	protein_coding	3817	1891	29197	476
Surf4	ENSMUSG00000014867.9	chr2	26920039	26933928	-	protein_coding	13889	6480	115908	2058
Stkld1	ENSMUSG00000049897.14	chr2	26934046	26953496	+	protein_coding	19450	9298	149838	1955
Rexo4	ENSMUSG00000052406.14	chr2	26953562	26964386	-	protein_coding	10824	4962	85231	743
Adamts13	ENSMUSG00000014852.16	chr2	26973415	27009628	+	protein_coding	36213	15005	238514	3791
Cacfd1	ENSMUSG00000015488.14	chr2	27009925	27021089	+	protein_coding	11164	5323	87692	1172
Slc2a6	ENSMUSG00000036067.12	chr2	27021362	27027998	-	protein_coding	6636	3473	51454	882
Gm13398	ENSMUSG00000087364.1	chr2	27037284	27040853	+	protein_coding	3569	1832	28758	467
Mymk	ENSMUSG00000009214.9	chr2	27061635	27072179	-	protein_coding	10544	5170	86391	1975
Adamtsl2	ENSMUSG00000036040.14	chr2	27079378	27108981	+	protein_coding	29603	14764	246047	6539
Fam163b	ENSMUSG00000009216.7	chr2	27110379	27142491	-	protein_coding	32112	15553	252354	9134
Dbh	ENSMUSG00000000889.8	chr2	27165232	27183200	+	protein_coding	17968	8877	154543	5069
Sardh	ENSMUSG00000009614.16	chr2	27188392	27248337	-	protein_coding	59945	29561	509919	18953
Vav2	ENSMUSG00000009621.18	chr2	27262103	27427033	-	protein_coding	164930	80555	1438139	59796
Brd3os	ENSMUSG00000109946.1	chr2	27442323	27444221	+	protein_coding	1898	925	13417	86
Brd3	ENSMUSG00000026918.16	chr2	27445578	27507662	-	protein_coding	62084	29021	476409	7769
Wdr5	ENSMUSG00000026917.15	chr2	27515156	27536535	+	protein_coding	21379	9842	174296	1997
Rxra	ENSMUSG00000015846.15	chr2	27676439	27762957	+	protein_coding	86518	44669	764922	32889
Col5a1	ENSMUSG00000026837.16	chr2	27886424	28039514	+	protein_coding	153090	74464	1301557	44029
Fcnb	ENSMUSG00000026835.15	chr2	28076377	28084885	-	protein_coding	8508	4146	65395	1426
Olfm1	ENSMUSG00000026833.18	chr2	28192991	28230736	+	protein_coding	37745	18380	286483	5467
Ppp1r26	ENSMUSG00000035829.13	chr2	28446799	28455508	+	protein_coding	8709	4239	67239	1388
1700007K13Rik	ENSMUSG00000026831.16	chr2	28462000	28466332	-	protein_coding	4332	2042	35913	656
Mrps2	ENSMUSG00000035772.11	chr2	28468065	28471178	+	protein_coding	3113	1453	20996	336
Gbgt1	ENSMUSG00000026829.9	chr2	28496890	28505415	+	protein_coding	8525	3896	70494	1095
Ralgds	ENSMUSG00000026821.16	chr2	28513124	28553081	+	protein_coding	39957	20438	296914	6351
Cel	ENSMUSG00000026818.5	chr2	28555794	28563403	-	protein_coding	7609	3892	58080	1308
Gtf3c5	ENSMUSG00000026816.14	chr2	28566310	28583751	-	protein_coding	17441	8394	142066	1797
Gfi1b	ENSMUSG00000026815.14	chr2	28609449	28621982	-	protein_coding	12533	6130	91627	2019
Tsc1	ENSMUSG00000026812.16	chr2	28641227	28691167	+	protein_coding	49940	21938	409491	5308
Spaca9	ENSMUSG00000026809.15	chr2	28692079	28699727	-	protein_coding	7648	3696	57216	840
Ak8	ENSMUSG00000026807.8	chr2	28700163	28813165	+	protein_coding	113002	52211	898714	17257
Gtf3c4	ENSMUSG00000035666.14	chr2	28822298	28840360	-	protein_coding	18062	7715	148567	1933
Ddx31	ENSMUSG00000026806.15	chr2	28840405	28905571	+	protein_coding	65166	28497	556046	14470
Barhl1	ENSMUSG00000026805.14	chr2	28907678	28916668	-	protein_coding	8990	4301	62457	2575
Cfap77	ENSMUSG00000079502.8	chr2	28926948	29055066	-	protein_coding	128118	59002	1013547	20232
Ttf1	ENSMUSG00000026803.17	chr2	29060261	29087656	+	protein_coding	27395	12172	227720	3078
Setx	ENSMUSG00000043535.13	chr2	29124180	29182471	+	protein_coding	58291	23097	454449	5703
Ntng2	ENSMUSG00000035513.19	chr2	29194540	29253005	-	protein_coding	58465	28548	482161	23774
Med27	ENSMUSG00000026799.15	chr2	29346818	29524793	+	protein_coding	177975	81248	1558178	55305
Rapgef1	ENSMUSG00000039844.20	chr2	29619719	29740978	+	protein_coding	121259	57203	999139	20675
Gm13420	ENSMUSG00000079497.4	chr2	29744918	29751685	-	protein_coding	6767	3313	47572	1114
Gm13547	ENSMUSG00000075425.10	chr2	29759311	29764089	+	protein_coding	4778	2189	32686	821
Trub2	ENSMUSG00000039826.13	chr2	29761223	29788502	-	protein_coding	27279	12896	221782	3464
Coq4	ENSMUSG00000026798.10	chr2	29787492	29797935	+	protein_coding	10443	4881	86719	1522
Slc27a4	ENSMUSG00000059316.2	chr2	29802633	29817522	+	protein_coding	14889	7409	116776	1270
Urm1	ENSMUSG00000069020.9	chr2	29820074	29845002	+	protein_coding	24928	11470	180381	2906
Cercam	ENSMUSG00000039787.13	chr2	29869163	29882840	+	protein_coding	13677	6779	103731	2243
Odf2	ENSMUSG00000026790.19	chr2	29889220	29931746	+	protein_coding	42526	19297	339549	4785
Gle1	ENSMUSG00000019715.14	chr2	29935425	29960371	+	protein_coding	24946	10892	195681	2949
Sptan1	ENSMUSG00000057738.14	chr2	29965559	30031451	+	protein_coding	65892	28457	521310	6625
Wdr34	ENSMUSG00000039715.8	chr2	30031545	30048881	-	protein_coding	17336	8171	147437	2298
Set	ENSMUSG00000054766.13	chr2	30057377	30072577	+	protein_coding	15200	6529	97467	2212
Pkn3	ENSMUSG00000026785.14	chr2	30077683	30091022	+	protein_coding	13339	6585	103565	1957
Zdhhc12	ENSMUSG00000015335.16	chr2	30090943	30093648	-	protein_coding	2705	1405	16625	291
Zer1	ENSMUSG00000039686.14	chr2	30097282	30124585	-	protein_coding	27303	13194	225639	3303
Tbc1d13	ENSMUSG00000039678.12	chr2	30133745	30152013	+	protein_coding	18268	8745	139072	2111
Endog	ENSMUSG00000015337.5	chr2	30171492	30174069	+	protein_coding	2577	1293	20139	342
