gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Gm6370	ENSMUSG00000096527.5	chr5	146491362	146494132	+	protein_coding	2770	352	6771	183
4930449I24Rik	ENSMUSG00000079093.2	chr5	146502398	146505183	+	protein_coding	2785	318	5882	63
Gm3402	ENSMUSG00000041505.15	chr5	146514122	146516902	+	protein_coding	2780	207	2862	26
Gm3404	ENSMUSG00000079091.1	chr5	146525800	146528553	+	protein_coding	2753	429	9725	135
Gm3409	ENSMUSG00000096664.7	chr5	146537646	146540427	+	protein_coding	2781	237	3849	56
Gm3415	ENSMUSG00000095557.7	chr5	146556135	146558915	+	protein_coding	2780	201	1747	29
Gpr12	ENSMUSG00000041468.7	chr5	146582397	146585239	-	protein_coding	2842	412	16719	206
Usp12	ENSMUSG00000029640.17	chr5	146734808	146795006	-	protein_coding	60198	8630	380032	7625
Rpl21	ENSMUSG00000041453.12	chr5	146832889	146837032	+	protein_coding	4143	617	26661	434
Rasl11a	ENSMUSG00000029641.8	chr5	146845070	146847726	+	protein_coding	2656	383	13926	762
Gtf3a	ENSMUSG00000016503.18	chr5	146948656	146955614	+	protein_coding	6958	1151	50564	777
Mtif3	ENSMUSG00000016510.11	chr5	146951572	146963800	-	protein_coding	12228	1956	88871	1230
Lnx2	ENSMUSG00000016520.7	chr5	147016654	147076586	-	protein_coding	59932	9453	418985	13849
Polr1d	ENSMUSG00000029642.11	chr5	147077049	147111597	+	protein_coding	34548	5304	234964	11528
Gsx1	ENSMUSG00000053129.5	chr5	147188695	147190947	+	protein_coding	2252	269	6915	111
Pdx1	ENSMUSG00000029644.7	chr5	147269958	147275848	+	protein_coding	5890	758	23139	310
Cdx2	ENSMUSG00000029646.3	chr5	147300804	147307270	-	protein_coding	6466	884	28902	452
Urad	ENSMUSG00000075543.4	chr5	147314983	147322440	-	protein_coding	7457	1141	39113	659
Flt3	ENSMUSG00000042817.15	chr5	147330740	147400489	-	protein_coding	69749	10764	426184	10434
Pan3	ENSMUSG00000029647.15	chr5	147430160	147548502	+	protein_coding	118342	17165	707050	10649
Flt1	ENSMUSG00000029648.13	chr5	147561603	147726011	-	protein_coding	164408	25399	1017561	21979
Pomp	ENSMUSG00000029649.10	chr5	147860460	147876456	+	protein_coding	15996	2610	114099	1197
Slc46a3	ENSMUSG00000029650.10	chr5	147878436	147894815	-	protein_coding	16379	2581	113542	1671
Mtus2	ENSMUSG00000029651.16	chr5	147957319	148316065	+	protein_coding	358746	55564	2271344	46923
Slc7a1	ENSMUSG00000041313.14	chr5	148327409	148399904	-	protein_coding	72495	11350	465502	11636
Ubl3	ENSMUSG00000001687.15	chr5	148504634	148552789	-	protein_coding	48155	7291	328333	8811
Katnal1	ENSMUSG00000041298.15	chr5	148871583	148929320	-	protein_coding	57737	9027	400792	6995
Gm42791	ENSMUSG00000106892.1	chr5	148893774	148995147	-	protein_coding	101373	15536	665352	16911
Hmgb1	ENSMUSG00000066551.12	chr5	149046701	149184489	-	protein_coding	137788	20762	845111	19180
Uspl1	ENSMUSG00000041264.16	chr5	149184349	149215434	+	protein_coding	31085	4732	213571	2742
Alox5ap	ENSMUSG00000060063.9	chr5	149264766	149288153	+	protein_coding	23387	3575	145234	3260
Medag	ENSMUSG00000029659.16	chr5	149411748	149431723	+	protein_coding	19975	3121	131234	7999
Tex26	ENSMUSG00000029660.10	chr5	149439659	149470979	+	protein_coding	31320	4887	209517	13293
Wdr95	ENSMUSG00000029658.17	chr5	149528678	149611894	+	protein_coding	83216	13067	517988	11956
Hsph1	ENSMUSG00000029657.15	chr5	149614286	149636376	-	protein_coding	22090	3403	155781	2358
B3glct	ENSMUSG00000051950.10	chr5	149678229	149762599	+	protein_coding	84370	12747	521601	9151
Rxfp2	ENSMUSG00000053368.13	chr5	150018674	150082184	+	protein_coding	63510	9582	394638	7513
Fry	ENSMUSG00000056602.12	chr5	150118644	150497753	+	protein_coding	379109	58673	2457964	55127
Zar1l	ENSMUSG00000056586.8	chr5	150507054	150518164	-	protein_coding	11110	1613	60476	1068
Brca2	ENSMUSG00000041147.10	chr5	150522629	150570329	+	protein_coding	47700	7278	315615	4980
N4bp2l1	ENSMUSG00000041132.11	chr5	150571643	150597188	-	protein_coding	25545	3929	168991	3006
N4bp2l2	ENSMUSG00000029655.17	chr5	150608006	150666183	-	protein_coding	58177	8392	350399	4252
Pds5b	ENSMUSG00000034021.15	chr5	150673738	150810690	+	protein_coding	136952	19754	823000	12611
Kl	ENSMUSG00000058488.7	chr5	150952606	150993817	+	protein_coding	41211	6351	268996	5084
Stard13	ENSMUSG00000016128.14	chr5	151037509	151233836	-	protein_coding	196327	30203	1287296	28629
Gm42906	ENSMUSG00000107011.1	chr5	151063545	151428163	-	protein_coding	364618	55053	2293945	42137
Vmn2r18	ENSMUSG00000091794.3	chr5	151561189	151606021	-	protein_coding	44832	6510	249904	2611
Rfc3	ENSMUSG00000033970.15	chr5	151642755	151651242	-	protein_coding	8487	1272	56886	739
Samd9l	ENSMUSG00000047735.14	chr6	3372256	3399572	-	protein_coding	27316	3852	142018	1684
Hepacam2	ENSMUSG00000044156.14	chr6	3457095	3498298	-	protein_coding	41203	6027	253815	2911
Vps50	ENSMUSG00000001376.17	chr6	3498381	3603531	+	protein_coding	105150	14689	632016	9454
Calcr	ENSMUSG00000023964.15	chr6	3685679	3764714	-	protein_coding	79035	11320	492916	6317
Tfpi2	ENSMUSG00000029664.10	chr6	3962594	3988919	-	protein_coding	26325	3756	156601	2121
Gngt1	ENSMUSG00000029663.10	chr6	3993791	3997436	+	protein_coding	3645	519	19136	371
Gng11	ENSMUSG00000032766.9	chr6	4003903	4008445	+	protein_coding	4542	623	23322	317
Bet1	ENSMUSG00000032757.6	chr6	4076898	4086972	-	protein_coding	10074	1382	57278	678
Col1a2	ENSMUSG00000029661.16	chr6	4504813	4541544	+	protein_coding	36731	5228	220746	4573
Casd1	ENSMUSG00000015189.12	chr6	4600838	4643355	+	protein_coding	42517	6060	259221	5372
Sgce	ENSMUSG00000004631.15	chr6	4674349	4747207	-	protein_coding	72858	10506	427431	8341
Peg10	ENSMUSG00000092035.8	chr6	4747305	4760517	+	protein_coding	13212	1928	84815	1465
Ppp1r9a	ENSMUSG00000032827.15	chr6	4902916	5165661	+	protein_coding	262745	38888	1701997	50425
Pon1	ENSMUSG00000002588.13	chr6	5168089	5193946	-	protein_coding	25857	4107	174828	3154
Pon3	ENSMUSG00000029759.9	chr6	5220851	5256286	-	protein_coding	35435	5183	215064	3205
Pon2	ENSMUSG00000032667.17	chr6	5264146	5298455	-	protein_coding	34309	5119	214124	3322
Asb4	ENSMUSG00000042607.15	chr6	5383385	5433022	+	protein_coding	49637	7296	311653	5715
Pdk4	ENSMUSG00000019577.6	chr6	5483350	5496309	-	protein_coding	12959	1789	81517	1196
Dync1i1	ENSMUSG00000029757.16	chr6	5725638	6028039	+	protein_coding	302401	45042	1972589	62366
Slc25a13	ENSMUSG00000015112.15	chr6	6041217	6217173	-	protein_coding	175956	26635	1173563	43403
Sem1	ENSMUSG00000042541.10	chr6	6557293	6578663	-	protein_coding	21370	2969	127346	2675
Dlx6	ENSMUSG00000029754.13	chr6	6863333	6868568	+	protein_coding	5235	725	25834	537
Dlx5	ENSMUSG00000029755.10	chr6	6877804	6882085	-	protein_coding	4281	549	15247	240
Sdhaf3	ENSMUSG00000042505.6	chr6	6956003	7042979	+	protein_coding	86976	11286	422685	4922
Tac1	ENSMUSG00000061762.12	chr6	7554878	7565834	+	protein_coding	10956	1527	65400	1400
Asns	ENSMUSG00000029752.12	chr6	7675168	7693254	-	protein_coding	18086	2647	119399	2577
C1galt1	ENSMUSG00000042460.5	chr6	7844841	7875687	+	protein_coding	30846	4491	207100	5645
Col28a1	ENSMUSG00000068794.7	chr6	7997807	8192617	-	protein_coding	194810	27694	1147136	38993
Mios	ENSMUSG00000042447.13	chr6	8209221	8236274	+	protein_coding	27053	3865	172580	2525
Rpa3	ENSMUSG00000012483.4	chr6	8255935	8259173	-	protein_coding	3238	394	14598	257
Umad1	ENSMUSG00000089862.8	chr6	8259287	8459470	+	protein_coding	200183	29037	1262060	31232
Gm45062	ENSMUSG00000107705.1	chr6	8259449	8597480	+	protein_coding	338031	48317	2074240	50094
Glcci1	ENSMUSG00000029638.17	chr6	8509599	8597548	+	protein_coding	87949	11966	486469	9450
Ica1	ENSMUSG00000062995.12	chr6	8630526	8778488	-	protein_coding	147962	21147	892765	21446
Nxph1	ENSMUSG00000046178.3	chr6	8948430	9249032	+	protein_coding	300602	42487	1820227	74699
Ndufa4	ENSMUSG00000029632.7	chr6	11900291	11907497	-	protein_coding	7206	1016	43630	443
Phf14	ENSMUSG00000029629.17	chr6	11907808	12081205	+	protein_coding	173397	23153	955110	15926
Thsd7a	ENSMUSG00000032625.14	chr6	12311609	12749410	-	protein_coding	437801	58867	2474611	61948
Tmem106b	ENSMUSG00000029571.14	chr6	13069758	13089269	+	protein_coding	19511	2833	129991	1666
Vwde	ENSMUSG00000079679.3	chr6	13156298	13224965	-	protein_coding	68667	9600	419346	6784
Tmem168	ENSMUSG00000029569.9	chr6	13580686	13608100	-	protein_coding	27414	3792	167644	2952
Bmt2	ENSMUSG00000042742.7	chr6	13625672	13677966	-	protein_coding	52294	7116	293347	4155
Gpr85	ENSMUSG00000048216.13	chr6	13834457	13839942	-	protein_coding	5485	758	30335	792
2610001J05Rik	ENSMUSG00000052419.7	chr6	13867734	13871518	-	protein_coding	3784	528	21720	2549
Ppp1r3a	ENSMUSG00000042717.5	chr6	14713976	14755274	-	protein_coding	41298	5871	245969	2750
Foxp2	ENSMUSG00000029563.16	chr6	14901348	15441977	+	protein_coding	540629	74732	3183297	60815
Mdfic	ENSMUSG00000041390.18	chr6	15720660	15802169	+	protein_coding	81509	11843	512991	11272
Tfec	ENSMUSG00000029553.10	chr6	16833372	16898441	-	protein_coding	65069	9222	387811	4855
Tes	ENSMUSG00000029552.19	chr6	17065148	17105828	+	protein_coding	40680	6032	269801	6780
Cav2	ENSMUSG00000000058.6	chr6	17281184	17289115	+	protein_coding	7931	1181	55145	4480
Cav1	ENSMUSG00000007655.16	chr6	17306334	17341452	+	protein_coding	35118	5315	221555	5775
Met	ENSMUSG00000009376.15	chr6	17463799	17573980	+	protein_coding	110181	16299	721533	13454
Capza2	ENSMUSG00000015733.13	chr6	17636233	17666972	+	protein_coding	30739	4261	182317	2741
St7	ENSMUSG00000029534.17	chr6	17692932	17943025	+	protein_coding	250093	36983	1597907	47367
Wnt2	ENSMUSG00000010797.6	chr6	17988939	18030585	-	protein_coding	41646	6061	259137	4610
Asz1	ENSMUSG00000010796.11	chr6	18050963	18109061	-	protein_coding	58098	7627	312138	4635
Cftr	ENSMUSG00000041301.15	chr6	18170686	18322768	+	protein_coding	152082	21128	905375	12232
Cttnbp2	ENSMUSG00000000416.16	chr6	18366477	18514843	-	protein_coding	148366	21500	935929	47050
Lsm8	ENSMUSG00000044155.11	chr6	18848578	18855751	+	protein_coding	7173	995	42059	683
Ankrd7	ENSMUSG00000029517.13	chr6	18866317	18879586	+	protein_coding	13269	1759	66489	933
Kcnd2	ENSMUSG00000060882.5	chr6	21215502	21729805	+	protein_coding	514303	71855	2991474	58390
Tspan12	ENSMUSG00000029669.14	chr6	21771394	21852515	-	protein_coding	81121	11811	499320	15647
Ing3	ENSMUSG00000029670.12	chr6	21949570	21976038	+	protein_coding	26468	3735	159668	1994
Cped1	ENSMUSG00000062980.15	chr6	21985915	22256404	+	protein_coding	270489	38599	1677895	59418
Wnt16	ENSMUSG00000029671.15	chr6	22288226	22298522	+	protein_coding	10296	1495	64042	2147
Fam3c	ENSMUSG00000029672.16	chr6	22306519	22356243	-	protein_coding	49724	7449	331847	8683
Ptprz1	ENSMUSG00000068748.7	chr6	22875501	23052916	+	protein_coding	177415	25694	1121146	20055
Aass	ENSMUSG00000029695.13	chr6	23072172	23132986	-	protein_coding	60814	8826	382206	5580
Fezf1	ENSMUSG00000029697.6	chr6	23245043	23248362	-	protein_coding	3319	471	17703	296
Cadps2	ENSMUSG00000017978.18	chr6	23262772	23839421	-	protein_coding	576649	79230	3278663	61813
Rnf133	ENSMUSG00000051956.4	chr6	23648868	23650305	-	protein_coding	1437	233	12162	192
Rnf148	ENSMUSG00000078179.1	chr6	23653897	23655136	-	protein_coding	1239	197	9796	136
Tas2r118	ENSMUSG00000043865.3	chr6	23969160	23970060	-	protein_coding	900	154	8524	276
Slc13a1	ENSMUSG00000029700.11	chr6	24088282	24168092	-	protein_coding	79810	11141	508922	51904
Iqub	ENSMUSG00000046192.4	chr6	24444864	24515067	-	protein_coding	70203	9395	380619	8158
Ndufa5	ENSMUSG00000023089.12	chr6	24518665	24528013	-	protein_coding	9348	1398	62361	713
Asb15	ENSMUSG00000029685.15	chr6	24528143	24573164	+	protein_coding	45021	6707	305405	17674
Lmod2	ENSMUSG00000029683.7	chr6	24597761	24605414	+	protein_coding	7653	1164	50558	1535
Wasl	ENSMUSG00000029684.14	chr6	24613804	24665009	-	protein_coding	51205	7111	302391	5137
Hyal6	ENSMUSG00000029679.7	chr6	24733244	24745452	+	protein_coding	12208	1661	74347	1180
Hyal4	ENSMUSG00000029680.2	chr6	24748328	24767662	+	protein_coding	19334	2750	113166	1851
Spam1	ENSMUSG00000029682.5	chr6	24791187	24801048	+	protein_coding	9861	1344	57623	2207
Hyal5	ENSMUSG00000029678.8	chr6	24857996	24891958	+	protein_coding	33962	4851	188776	2690
Tmem229a	ENSMUSG00000048022.11	chr6	24951140	24956297	-	protein_coding	5157	690	28867	1807
Gpr37	ENSMUSG00000039904.9	chr6	25665877	25690729	-	protein_coding	24852	3607	150163	1964
Pot1a	ENSMUSG00000029676.15	chr6	25743736	25809246	-	protein_coding	65510	9316	401428	6077
Grm8	ENSMUSG00000024211.15	chr6	27275118	28135178	-	protein_coding	860060	121384	5002159	72627
Zfp800	ENSMUSG00000039841.14	chr6	28239926	28398005	-	protein_coding	158079	23033	993599	41880
Gcc1	ENSMUSG00000029708.9	chr6	28416090	28428390	-	protein_coding	12300	1755	66668	1561
Arf5	ENSMUSG00000020440.13	chr6	28423559	28426602	+	protein_coding	3043	391	11843	225
Fscn3	ENSMUSG00000029707.6	chr6	28427788	28438622	+	protein_coding	10834	1663	70997	2131
Pax4	ENSMUSG00000029706.15	chr6	28442333	28449353	-	protein_coding	7020	1054	40691	706
Snd1	ENSMUSG00000001424.14	chr6	28475138	28935162	+	protein_coding	460024	68432	3053970	185742
Lrrc4	ENSMUSG00000049939.6	chr6	28661830	28831747	-	protein_coding	169917	25614	1162180	63261
Lep	ENSMUSG00000059201.12	chr6	29060219	29073877	+	protein_coding	13658	2206	104587	12256
Rbm28	ENSMUSG00000029701.15	chr6	29123575	29165006	-	protein_coding	41431	6125	262190	4551
Prrt4	ENSMUSG00000079654.3	chr6	29169231	29179584	-	protein_coding	10353	1577	57447	1792
Impdh1	ENSMUSG00000003500.13	chr6	29200433	29216364	-	protein_coding	15931	2337	84135	3692
Hilpda	ENSMUSG00000043421.8	chr6	29272487	29275446	+	protein_coding	2959	438	19187	547
Fam71f2	ENSMUSG00000079652.8	chr6	29279592	29290680	+	protein_coding	11088	1736	63628	1445
Fam71f1	ENSMUSG00000039742.15	chr6	29319139	29336019	+	protein_coding	16880	2662	107990	1803
Calu	ENSMUSG00000029767.16	chr6	29348068	29377110	+	protein_coding	29042	4250	186589	3182
Opn1sw	ENSMUSG00000058831.13	chr6	29376670	29388468	-	protein_coding	11798	1837	74274	2013
Ccdc136	ENSMUSG00000029769.16	chr6	29396308	29426994	+	protein_coding	30686	4578	192882	4276
Flnc	ENSMUSG00000068699.12	chr6	29433255	29461883	+	protein_coding	28628	4594	170366	3157
Atp6v1f	ENSMUSG00000004285.12	chr6	29467717	29470512	+	protein_coding	2795	411	14466	248
Atp6v1fnb	ENSMUSG00000090685.1	chr6	29471436	29473465	+	protein_coding	2029	316	13225	216
Kcp	ENSMUSG00000059022.15	chr6	29473161	29507952	-	protein_coding	34791	5677	215056	4279
Irf5	ENSMUSG00000029771.12	chr6	29526624	29541871	+	protein_coding	15247	2267	84932	1357
Tnpo3	ENSMUSG00000012535.14	chr6	29540826	29609887	-	protein_coding	69061	10134	423904	5624
Tspan33	ENSMUSG00000001763.14	chr6	29694221	29718559	+	protein_coding	24338	3814	155009	5118
Smo	ENSMUSG00000001761.7	chr6	29735502	29761365	+	protein_coding	25863	4437	540702	8927
Ahcyl2	ENSMUSG00000029772.17	chr6	29768010	29912310	+	protein_coding	144300	20934	885902	19545
Strip2	ENSMUSG00000039629.14	chr6	29917011	29959681	+	protein_coding	42670	6245	255678	9118
Nrf1	ENSMUSG00000058440.14	chr6	30047987	30153458	+	protein_coding	105471	15760	686311	11345
Ube2h	ENSMUSG00000039159.16	chr6	30211288	30304539	-	protein_coding	93251	14042	592685	8978
Zc3hc1	ENSMUSG00000039130.18	chr6	30366379	30391028	-	protein_coding	24649	3778	160276	2278
Klhdc10	ENSMUSG00000029775.14	chr6	30401867	30455179	+	protein_coding	53312	7973	338391	5054
Tmem209	ENSMUSG00000029782.20	chr6	30479052	30509783	-	protein_coding	30731	4495	198410	5200
Ssmem1	ENSMUSG00000029784.13	chr6	30509848	30520254	+	protein_coding	10406	1521	66568	1516
Cpa2	ENSMUSG00000071553.10	chr6	30541581	30564476	+	protein_coding	22895	3375	134853	7815
Cpa4	ENSMUSG00000039070.5	chr6	30568368	30592418	+	protein_coding	24050	3669	154119	4498
Cpa5	ENSMUSG00000029788.13	chr6	30611009	30631745	+	protein_coding	20736	3317	121110	3285
Cpa1	ENSMUSG00000054446.8	chr6	30639217	30645363	+	protein_coding	6146	949	36914	1032
Cep41	ENSMUSG00000029790.16	chr6	30653456	30693749	-	protein_coding	40293	6122	275454	12889
Mest	ENSMUSG00000051855.15	chr6	30723546	30748465	+	protein_coding	24919	3669	150383	3178
Copg2	ENSMUSG00000025607.15	chr6	30747553	30896794	-	protein_coding	149241	14088	600444	9926
Tsga13	ENSMUSG00000039032.2	chr6	30896980	30915573	-	protein_coding	18593	2658	98110	2270
Klf14	ENSMUSG00000073209.4	chr6	30956022	30959078	-	protein_coding	3056	411	14926	215
Mkln1	ENSMUSG00000025609.15	chr6	31398734	31516811	+	protein_coding	118077	16829	727096	12188
Podxl	ENSMUSG00000025608.9	chr6	31519487	31563981	-	protein_coding	44494	7073	282736	6239
1700012A03Rik	ENSMUSG00000029766.7	chr6	32050245	32058921	+	protein_coding	8676	1329	55826	1798
Plxna4	ENSMUSG00000029765.12	chr6	32144267	32588192	-	protein_coding	443925	70268	3084270	224580
Chchd3	ENSMUSG00000053768.13	chr6	32790975	33060260	-	protein_coding	269285	40242	1762835	44128
Exoc4	ENSMUSG00000029763.17	chr6	33249084	33973979	+	protein_coding	724895	104009	4496358	179329
Lrguk	ENSMUSG00000056215.13	chr6	34029447	34134034	+	protein_coding	104587	15921	685481	11778
Slc35b4	ENSMUSG00000018999.14	chr6	34153379	34177111	-	protein_coding	23732	3692	159901	2685
Akr1b3	ENSMUSG00000001642.18	chr6	34302433	34317478	-	protein_coding	15045	2479	109620	3510
Akr1b8	ENSMUSG00000029762.6	chr6	34354118	34368463	+	protein_coding	14345	2312	116444	8948
Akr1b10	ENSMUSG00000061758.13	chr6	34384217	34396950	+	protein_coding	12733	1948	86592	1611
Akr1b7	ENSMUSG00000052131.7	chr6	34412333	34423142	+	protein_coding	10809	1691	70720	1341
Bpgm	ENSMUSG00000038871.5	chr6	34476206	34505613	+	protein_coding	29407	4481	198958	5948
Cald1	ENSMUSG00000029761.16	chr6	34598499	34775473	+	protein_coding	176974	26320	1124520	47715
Agbl3	ENSMUSG00000038836.15	chr6	34780431	34859459	+	protein_coding	79028	11126	474878	7611
Tmem140	ENSMUSG00000057137.9	chr6	34863145	34874946	+	protein_coding	11801	1799	74013	1476
Cyren	ENSMUSG00000046806.13	chr6	34871770	34878060	-	protein_coding	6290	986	39431	817
Wdr91	ENSMUSG00000058486.11	chr6	34880425	34910876	-	protein_coding	30451	4906	212110	6075
Stra8	ENSMUSG00000029848.11	chr6	34920162	34939344	+	protein_coding	19182	2971	114133	2392
Slc23a4	ENSMUSG00000029847.13	chr6	34945277	34988404	-	protein_coding	43127	6791	288932	4941
Cnot4	ENSMUSG00000038784.13	chr6	35022064	35133724	-	protein_coding	111660	15805	655692	8934
Nup205	ENSMUSG00000038759.15	chr6	35177420	35247596	+	protein_coding	70176	10465	457965	5964
1810058I24Rik	ENSMUSG00000073155.12	chr6	35252653	35263496	+	protein_coding	10843	1648	77720	2349
Slc13a4	ENSMUSG00000029843.4	chr6	35267956	35308131	-	protein_coding	40175	6255	245107	8203
Fam180a	ENSMUSG00000047420.8	chr6	35312667	35326141	-	protein_coding	13474	2134	83103	2445
Mtpn	ENSMUSG00000029840.8	chr6	35508905	35539888	-	protein_coding	30983	4212	175158	3162
Chrm2	ENSMUSG00000045613.9	chr6	36388083	36528414	+	protein_coding	140331	19759	825392	23551
Ptn	ENSMUSG00000029838.11	chr6	36714928	36810220	-	protein_coding	95292	13895	624297	42504
Dgki	ENSMUSG00000038665.15	chr6	36846021	37300184	-	protein_coding	454163	68867	2997795	138756
Creb3l2	ENSMUSG00000038648.5	chr6	37327254	37442146	-	protein_coding	114892	17511	735671	22426
Akr1d1	ENSMUSG00000038641.12	chr6	37530172	37568815	+	protein_coding	38643	5385	213949	6137
Trim24	ENSMUSG00000029833.17	chr6	37870810	37966296	+	protein_coding	95486	13741	571082	8607
Svopl	ENSMUSG00000029830.15	chr6	37983738	38046996	-	protein_coding	63258	9751	409908	6929
Atp6v0a4	ENSMUSG00000038600.12	chr6	38048482	38124586	-	protein_coding	76104	12080	499481	9451
Tmem213	ENSMUSG00000029829.4	chr6	38109254	38115809	+	protein_coding	6555	1012	40153	823
D630045J12Rik	ENSMUSG00000063455.16	chr6	38123173	38254009	-	protein_coding	130836	21017	910480	44223
Zc3hav1l	ENSMUSG00000047749.2	chr6	38287395	38299259	-	protein_coding	11864	1757	75148	2002
Zc3hav1	ENSMUSG00000029826.14	chr6	38305285	38354603	-	protein_coding	49318	7365	318193	10651
Ttc26	ENSMUSG00000056832.14	chr6	38381468	38427647	+	protein_coding	46179	6934	285334	4056
Ubn2	ENSMUSG00000038538.17	chr6	38433949	38524825	+	protein_coding	90876	13095	558888	6992
Fmc1	ENSMUSG00000019689.4	chr6	38533501	38539449	+	protein_coding	5948	838	33218	533
Luc7l2	ENSMUSG00000029823.16	chr6	38551333	38609470	+	protein_coding	58137	7891	316076	4021
Klrg2	ENSMUSG00000071537.6	chr6	38625692	38637242	-	protein_coding	11550	1746	66535	1411
